,dog,cat,fish,frog,ear,nose,tooth,mouth,face,hair,leg,arm,hand,finger,toe,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,soup,cookie,bread,plate,bowl,tape,bottle,jar,glass,cup,bucket,can
napkin,1.132684350013733,1.0384814739227295,0.9837979674339294,1.0928993225097656,1.1223007440567017,1.1113864183425903,1.067649006843567,1.1609482765197754,1.2579796314239502,1.1661186218261719,0.8685401082038879,0.9901086091995239,1.0422502756118774,1.1010692119598389,1.0886495113372803,0.8703384399414062,0.9939644932746887,0.9252687096595764,0.7941536903381348,0.8581293225288391,0.9142137765884399,1.0837836265563965,0.8565285205841064,0.7891659140586853,1.045225977897644,0.9302524328231812,1.0317060947418213,1.080331563949585,1.051521897315979,0.971632719039917,1.0219966173171997,1.0774401426315308,1.1779834032058716,1.1120764017105103,1.009273886680603,0.9879512190818787,1.1067662239074707,0.8836796283721924,1.0022341012954712,0.9862900376319885,0.7771071195602417,0.9563780426979065,1.0409080982208252,0.9367372393608093,0.9369390606880188,0.9036110639572144,0.9263039827346802,0.9543452262878418,0.7418546676635742,0.7666282057762146,0.6561519503593445,0.5897347331047058,0.4425598978996277,0.1806219220161438,0.0,1.1228208541870117,1.1347291469573975,1.0186361074447632,0.9294756054878235,1.035051703453064,0.5466924905776978,0.8699245452880859,0.7776806354522705,0.9245786666870117,1.1982957124710083,0.8852061033248901,1.0008116960525513,0.955978274345398,1.075357437133789,1.0190210342407227,0.8364055156707764,1.0680254697799683,1.066573977470398,0.9607296586036682,0.9722020030021667,0.8719786405563354,0.9560040235519409,0.9465932846069336,0.9505087733268738,0.9301233291625977,1.0009407997131348,0.9406227469444275,0.8700956106185913,1.0917096138000488,1.13937246799469,1.0191559791564941,1.0900269746780396,1.1126612424850464,1.1138020753860474,1.1983542442321777,1.1141839027404785,0.9759832620620728,1.0232645273208618,0.9891367554664612,0.9111559391021729,1.0696744918823242,1.009147047996521,1.0391123294830322,0.9467208981513977,0.9038737416267395,0.9247714281082153,0.9164977669715881,1.0246670246124268,1.1039445400238037,1.091294765472412,0.937341570854187,0.8704776167869568,0.8416783809661865
doll,0.7750269174575806,0.9181157946586609,0.9573842883110046,0.8364815711975098,1.0579257011413574,1.0633565187454224,1.160812258720398,1.094793438911438,0.8317360877990723,0.9481528997421265,1.1303200721740723,0.9936747550964355,0.9511363506317139,1.1255804300308228,1.0951988697052002,1.0065605640411377,1.0650861263275146,1.0918163061141968,1.1061687469482422,1.0834754705429077,1.0676863193511963,0.9615843892097473,1.0033836364746094,0.9179167151451111,0.8813987374305725,1.0706541538238525,1.0869410037994385,0.9795998930931091,1.0510424375534058,0.9916868805885315,1.0406540632247925,0.874834418296814,0.6910848021507263,0.8435248732566833,1.0576729774475098,0.8731527924537659,0.960594117641449,0.9725228548049927,0.9042056798934937,0.8798829317092896,0.752411961555481,0.8282865285873413,0.8665391206741333,0.998430609703064,0.987031877040863,0.9981938600540161,1.0773972272872925,1.0295178890228271,1.0270400047302246,0.848098635673523,0.9229756593704224,0.9330792427062988,1.085845708847046,0.9959504008293152,1.1228208541870117,0.0,0.5788221955299377,0.8344433307647705,0.9677790403366089,0.6837276220321655,1.019715666770935,0.9917058944702148,1.0067458152770996,1.0468354225158691,1.012616515159607,1.1583188772201538,1.0113457441329956,0.9649951457977295,1.0881036520004272,1.0872405767440796,1.145795226097107,1.1389715671539307,1.0171207189559937,0.9907200932502747,1.127540946006775,1.19912588596344,1.1816202402114868,1.1946896314620972,1.1975204944610596,1.180991291999817,1.1680784225463867,1.083562970161438,1.0818333625793457,1.0773415565490723,1.0829148292541504,1.0384101867675781,1.092628002166748,1.0872442722320557,0.9658480286598206,1.1234099864959717,1.063650369644165,0.9939892888069153,1.0195642709732056,1.097191572189331,0.8907876014709473,1.044055461883545,1.0707741975784302,0.9510490894317627,1.068966269493103,1.1143611669540405,1.0860663652420044,1.0798324346542358,1.0563905239105225,1.097585678100586,1.026098370552063,1.1220248937606812,1.1212736368179321,1.247543215751648
toy,0.9673961400985718,1.0945075750350952,1.0309767723083496,0.8698202967643738,1.1696748733520508,1.2313878536224365,1.249237298965454,1.1581782102584839,1.0105018615722656,1.1630007028579712,1.3047446012496948,1.1397132873535156,1.0242900848388672,1.22226083278656,1.2741062641143799,1.0496060848236084,0.9551822543144226,1.008682370185852,0.9988774657249451,1.0044952630996704,1.033357858657837,0.9094059467315674,1.0548713207244873,1.0228623151779175,0.8847939968109131,1.1165053844451904,1.1295408010482788,1.0683374404907227,1.1027960777282715,1.042813777923584,0.925275444984436,0.8183030486106873,0.6228703260421753,0.7318788766860962,0.8598443865776062,0.6731467247009277,1.0510343313217163,1.1256911754608154,1.084155797958374,1.0654690265655518,0.9262776970863342,1.0163819789886475,1.045658826828003,1.1022356748580933,1.187173843383789,1.185479998588562,1.0381152629852295,1.0042989253997803,0.9055341482162476,0.8135173320770264,0.8971961140632629,1.0533993244171143,1.1779619455337524,1.0817902088165283,1.1347291469573975,0.5788221955299377,0.0,0.5090097188949585,0.6651843786239624,0.7411435842514038,0.9891531467437744,0.8559167981147766,0.9104943871498108,0.8939967751502991,0.8755403161048889,1.153922200202942,0.9323127269744873,0.9984688758850098,1.2021002769470215,1.0706478357315063,1.1137893199920654,1.0581951141357422,0.883755087852478,0.7451225519180298,1.1743913888931274,1.1134835481643677,1.0567818880081177,1.1560125350952148,1.152756690979004,1.1472570896148682,1.1157071590423584,0.8723929524421692,0.6951651573181152,0.8701826333999634,0.8556496500968933,0.9860607981681824,1.0779387950897217,0.9551128149032593,0.988474428653717,0.9846686720848083,0.8788304328918457,0.7295873165130615,1.0415072441101074,0.9306506514549255,0.8292171955108643,1.1012474298477173,1.0671980381011963,0.7343755960464478,1.1389613151550293,1.0104974508285522,0.7486092448234558,0.6642905473709106,0.8961305618286133,1.0804712772369385,0.9145152568817139,0.8941797018051147,0.8167120814323425,1.1374411582946777
tray,1.1057676076889038,1.134867548942566,1.0948662757873535,1.1341954469680786,1.3531376123428345,1.4319140911102295,1.3384188413619995,1.2751461267471313,1.084215760231018,1.2317878007888794,1.4118931293487549,1.0744646787643433,1.0411378145217896,1.3547887802124023,1.4154510498046875,1.1355338096618652,1.0713180303573608,0.644474446773529,0.8487485647201538,0.8758394122123718,0.994645357131958,0.6234742403030396,0.9717476963996887,0.8009101748466492,0.6541774868965149,1.0698704719543457,0.9993467926979065,0.9113695621490479,0.7525402903556824,0.6547473669052124,0.4194915294647217,0.4001321792602539,0.6930375099182129,0.9544750452041626,0.9712234139442444,0.6618459224700928,1.0455034971237183,0.9441784620285034,0.9872674345970154,0.9370046854019165,0.7799525260925293,0.937039315700531,0.9856249690055847,0.9963192343711853,1.099323034286499,1.12653386592865,1.1479219198226929,1.0874747037887573,1.0855363607406616,0.9390415549278259,1.0524593591690063,0.8429298400878906,1.1056616306304932,0.9914340376853943,1.0186361074447632,0.8344433307647705,0.5090097188949585,0.0,0.501677930355072,0.5784006118774414,0.7090734243392944,0.7805787324905396,0.8146822452545166,0.7991994619369507,0.8323831558227539,1.1661070585250854,0.7807347178459167,1.2487027645111084,1.2709863185882568,1.2031298875808716,1.0671019554138184,1.178027868270874,0.9235637784004211,0.773675262928009,1.0980494022369385,1.048230528831482,1.2459306716918945,1.2597132921218872,1.2574362754821777,1.0595810413360596,1.2388031482696533,0.9634552001953125,0.9174277186393738,1.1260420083999634,1.186194658279419,1.207641839981079,1.2780113220214844,1.2055208683013916,1.2278876304626465,1.2078537940979004,1.1237075328826904,0.9754956364631653,1.1552354097366333,1.1843879222869873,0.9550624489784241,1.1403782367706299,0.8704686164855957,0.882618248462677,1.1128889322280884,0.7384917736053467,0.50562584400177,0.8060060143470764,1.0602996349334717,0.9554087519645691,0.7135297060012817,0.9268376231193542,0.7075027227401733,0.9800695180892944
box,1.059786081314087,1.1032578945159912,1.1272836923599243,1.1184052228927612,1.2889503240585327,1.2588765621185303,1.2994201183319092,1.2196335792541504,1.1251195669174194,1.2144391536712646,1.2483454942703247,1.1524388790130615,1.1648555994033813,1.3049838542938232,1.3281067609786987,1.113889217376709,0.9267227053642273,0.42794668674468994,0.6593887209892273,0.7069750428199768,0.6826015710830688,0.6668342351913452,0.8442001342773438,0.844613790512085,0.6561201810836792,1.0048943758010864,0.8112828731536865,0.8878893852233887,0.7722997665405273,0.666372537612915,0.8345530033111572,0.8170652985572815,0.8059096336364746,1.0057027339935303,1.0207184553146362,0.8317863941192627,0.9711979031562805,1.088407278060913,1.0988606214523315,1.109358549118042,1.0167770385742188,1.0722038745880127,1.1076648235321045,1.1044210195541382,1.1289764642715454,1.1379706859588623,1.0468312501907349,1.0082260370254517,1.0541861057281494,1.0756232738494873,1.1379461288452148,0.9309976696968079,0.9370558261871338,0.9326416850090027,0.9294756054878235,0.9677790403366089,0.6651843786239624,0.501677930355072,0.0,0.710564911365509,0.6434146165847778,0.5630776882171631,0.672200620174408,0.5812224745750427,0.9836482405662537,1.1005885601043701,0.9708148241043091,1.1593810319900513,1.1752607822418213,1.1414811611175537,1.0059369802474976,1.0996421575546265,0.9639096260070801,0.9820224046707153,1.1688928604125977,1.2450366020202637,1.1855961084365845,1.1832274198532104,1.1820060014724731,1.095876693725586,1.0961731672286987,1.154856562614441,0.9576654434204102,1.155700445175171,1.1427090167999268,1.2391666173934937,1.2249224185943604,1.1834654808044434,1.1451009511947632,1.1756248474121094,1.0633965730667114,1.085433840751648,1.1461617946624756,1.1936893463134766,1.0874438285827637,1.0186796188354492,1.10565984249115,0.8953865170478821,1.0895086526870728,1.0176403522491455,0.7922820448875427,0.7157525420188904,0.9980505704879761,0.866249680519104,0.955001175403595,0.8703219294548035,0.6458809971809387,0.7592722177505493
book,0.977530300617218,0.9597266316413879,1.0424662828445435,1.0126217603683472,1.1453733444213867,1.2439749240875244,1.2149311304092407,1.1373610496520996,0.9418283700942993,1.0179741382598877,1.1713284254074097,0.8705806136131287,0.9158391356468201,1.2071750164031982,1.2441948652267456,1.016557216644287,1.1240936517715454,0.8786662817001343,0.9738072752952576,0.9811835289001465,1.0471854209899902,0.7937224507331848,0.9173564910888672,0.7636978626251221,0.7845703363418579,1.0206538438796997,1.0677319765090942,0.9244361519813538,0.9186326861381531,0.9011847376823425,0.9074482917785645,0.7446699142456055,0.7802736163139343,0.8921336531639099,1.0064563751220703,0.7325271368026733,0.8776522278785706,0.8223782777786255,0.8674567937850952,0.764009416103363,0.6263561844825745,0.7819077968597412,0.8639178276062012,0.8959822058677673,0.9761204719543457,0.9918360114097595,1.1491239070892334,1.0734423398971558,1.0413066148757935,0.8593341112136841,0.995536744594574,0.7892600297927856,1.0472984313964844,1.0028183460235596,1.035051703453064,0.6837276220321655,0.7411435842514038,0.5784006118774414,0.710564911365509,0.0,0.45881444215774536,0.9762591123580933,0.8817375898361206,0.963138222694397,0.9764695167541504,1.063969612121582,0.9900511503219604,1.1350936889648438,1.0976008176803589,1.0567930936813354,1.0725728273391724,1.180107593536377,0.985041081905365,0.7850584983825684,1.1470181941986084,1.2342921495437622,1.2080506086349487,1.1809455156326294,1.194272518157959,1.0877768993377686,1.206662654876709,1.0388315916061401,1.0028667449951172,1.1197075843811035,1.1677868366241455,1.1751465797424316,1.2817093133926392,1.2239500284194946,1.1897367238998413,1.1856317520141602,1.1086254119873047,0.9864315390586853,1.1649445295333862,1.156590461730957,0.9274156093597412,1.0367696285247803,1.1245338916778564,1.096611499786377,1.2001451253890991,1.0451457500457764,1.0159567594528198,1.116222858428955,1.1847047805786133,1.1181156635284424,0.9261029362678528,1.20457124710083,1.096127986907959,1.2245962619781494
paper,1.0647484064102173,1.0148086547851562,1.021249532699585,1.0794000625610352,1.1850311756134033,1.1823830604553223,1.1022560596466064,1.1400989294052124,1.0022649765014648,1.0370644330978394,1.012850046157837,0.8455911874771118,0.9089632034301758,1.0990663766860962,1.1838746070861816,0.9896541833877563,1.0692747831344604,0.7405841946601868,0.8727974891662598,0.9067271947860718,0.9619296193122864,0.8081856966018677,0.9278348684310913,0.8096517324447632,0.931302547454834,0.9122015237808228,0.8920315504074097,0.8936551809310913,0.8264293670654297,0.8407449126243591,0.866958498954773,0.8692017793655396,0.9949393272399902,1.0118207931518555,1.0204062461853027,0.8804366588592529,0.9531563520431519,0.8941229581832886,0.969735324382782,0.8924475908279419,0.7961750626564026,0.9716912508010864,1.002160906791687,0.9457945823669434,0.9976409077644348,1.0472536087036133,1.1752897500991821,1.0881420373916626,0.9609057903289795,0.9479985237121582,0.9532147645950317,0.7859786748886108,0.8375624418258667,0.7880785465240479,0.5466924905776978,1.019715666770935,0.9891531467437744,0.7090734243392944,0.6434146165847778,0.45881444215774536,0.0,1.0186755657196045,0.9130030274391174,0.7990955710411072,0.9811874032020569,0.8567020893096924,1.003444790840149,1.1935570240020752,0.9709358811378479,1.0899474620819092,0.9857715368270874,1.0770378112792969,0.9662865996360779,0.7185772657394409,1.026116132736206,0.9957508444786072,1.0496915578842163,0.9680314064025879,0.9771085977554321,0.8463391065597534,1.1362779140472412,0.9000494480133057,0.883798360824585,1.1224792003631592,1.2005101442337036,1.1142796277999878,1.2094345092773438,1.196150302886963,1.2354240417480469,1.1996241807937622,1.123151421546936,0.9784396886825562,1.087249517440796,1.1254968643188477,0.8889356851577759,1.0907217264175415,0.9750517010688782,1.0112844705581665,1.0744354724884033,0.8549840450286865,0.9773922562599182,0.9608474373817444,1.0745818614959717,1.0756239891052246,0.8809635639190674,1.0642801523208618,1.0106141567230225,0.8972959518432617
basket,1.0745415687561035,1.0924930572509766,1.1235040426254272,1.0264073610305786,1.2220356464385986,1.217171311378479,1.1904268264770508,1.1609103679656982,1.2380019426345825,1.1817424297332764,1.1671793460845947,1.2632670402526855,1.2362843751907349,1.2197165489196777,1.2249252796173096,1.1038784980773926,0.8837398886680603,0.7813073396682739,0.8272323608398438,0.8549453616142273,0.7326290011405945,0.9450982213020325,0.9123970866203308,0.9889950752258301,0.6622679233551025,0.976331889629364,1.0145241022109985,1.0214167833328247,0.9773635268211365,0.8667652606964111,1.0579583644866943,0.9866164326667786,0.9773090481758118,1.0268491506576538,0.9324955940246582,1.0230419635772705,1.0410020351409912,1.0850789546966553,1.0870845317840576,1.1826916933059692,1.0359063148498535,1.0840266942977905,1.152058482170105,1.142768144607544,1.1363277435302734,1.0806596279144287,0.8667723536491394,0.9476093649864197,1.0512921810150146,1.04594087600708,1.0524611473083496,0.965944766998291,0.8983659744262695,0.7620301842689514,0.8699245452880859,0.9917058944702148,0.8559167981147766,0.7805787324905396,0.5630776882171631,0.9762591123580933,1.0186755657196045,0.0,0.7241079807281494,0.8241552710533142,1.2141578197479248,0.8611947894096375,0.9596676826477051,0.9307940006256104,1.1482234001159668,1.0604523420333862,1.0218656063079834,1.0084142684936523,0.9413715600967407,1.0896040201187134,0.9494554996490479,1.0962821245193481,0.9996218085289001,1.0506397485733032,1.0500164031982422,1.1275776624679565,0.977742612361908,1.1128326654434204,1.0338443517684937,1.1070234775543213,0.9541785717010498,1.0788487195968628,1.0534632205963135,1.0570497512817383,0.9471291899681091,1.0222545862197876,0.9758493900299072,1.046513557434082,0.9922250509262085,1.0112961530685425,0.9668492078781128,0.8865506649017334,1.104156732559204,0.8630696535110474,0.808757483959198,0.9496145844459534,0.7655644416809082,0.8676453828811646,0.9466352462768555,0.7976614236831665,1.1135990619659424,0.8669241666793823,0.6559632420539856,0.9221780896186829
purse,1.055962324142456,1.09402334690094,1.1534030437469482,1.1665524244308472,1.179861307144165,1.2565172910690308,1.273632287979126,1.160099983215332,1.1484757661819458,1.0697360038757324,1.1215732097625732,0.9883639216423035,1.0307629108428955,1.243635892868042,1.2226121425628662,0.9064878225326538,1.0096098184585571,0.7578034996986389,0.7542062997817993,0.7451373338699341,0.8865330219268799,0.9470866918563843,0.7956264019012451,0.8464798331260681,0.905714213848114,1.1561017036437988,0.9795598983764648,1.003647804260254,0.9947308897972107,0.84170001745224,1.0549830198287964,1.0714932680130005,0.7370451092720032,1.003752589225769,0.8934201002120972,0.9245964884757996,1.0835916996002197,0.7471779584884644,0.824942409992218,0.8527141213417053,0.723929762840271,0.8429179191589355,0.8451806306838989,0.7870087027549744,0.8214353919029236,0.8156741261482239,0.8362724781036377,0.7961976528167725,0.9431344866752625,0.8225188851356506,0.8543552756309509,0.7553949356079102,0.7269219160079956,0.6448503136634827,0.7776806354522705,1.0067458152770996,0.9104943871498108,0.8146822452545166,0.672200620174408,0.8817375898361206,0.9130030274391174,0.7241079807281494,0.0,0.7867454886436462,0.975447952747345,1.0918643474578857,0.933663010597229,0.9189958572387695,1.1599457263946533,0.767948567867279,0.6497788429260254,0.9149847626686096,1.0510343313217163,0.8561322093009949,1.130765438079834,1.2026057243347168,1.2140995264053345,1.1594669818878174,1.1287329196929932,1.0158569812774658,1.0575910806655884,1.096461534500122,1.0793147087097168,1.1886038780212402,1.2112728357315063,1.2060034275054932,1.3007867336273193,1.2716118097305298,1.1714338064193726,1.2592660188674927,1.1604888439178467,1.112173080444336,1.200792908668518,1.2106735706329346,1.1228357553482056,1.0588133335113525,1.272904396057129,1.1688233613967896,1.198297381401062,1.2717005014419556,1.070190668106079,1.086635708808899,0.9021831154823303,0.9836905598640442,1.0101186037063599,1.0898276567459106,0.8527055382728577,0.9326440691947937
radio,0.9857120513916016,1.0556758642196655,0.9932929873466492,0.9135246276855469,1.038301944732666,1.0512127876281738,0.946575939655304,1.0124845504760742,1.1167255640029907,1.0849509239196777,1.013486385345459,1.1181495189666748,1.0461883544921875,1.0007245540618896,1.0230485200881958,0.9396213889122009,0.8442656993865967,0.580325186252594,0.8106328845024109,0.8868322372436523,0.9179207682609558,1.0541634559631348,0.9165241718292236,1.0663626194000244,0.9332412481307983,0.9628448486328125,0.7865369319915771,1.0544707775115967,0.862463116645813,0.5239903926849365,1.0075945854187012,1.1035360097885132,0.984535813331604,0.8067029714584351,0.8940856456756592,1.1896313428878784,1.1107898950576782,1.1328654289245605,1.1228405237197876,1.1278890371322632,1.0835906267166138,1.1690062284469604,1.1607115268707275,1.0918036699295044,1.0713437795639038,0.9895550012588501,0.8892304301261902,0.8941233158111572,1.0660878419876099,1.1713345050811768,0.9603211283683777,1.1357808113098145,0.8811528086662292,1.0015676021575928,0.9245786666870117,1.0468354225158691,0.8939967751502991,0.7991994619369507,0.5812224745750427,0.963138222694397,0.7990955710411072,0.8241552710533142,0.7867454886436462,0.0,1.041022777557373,0.847087562084198,1.006885051727295,1.0564253330230713,0.910874605178833,0.994983434677124,0.6147984266281128,0.6893123984336853,0.7840667366981506,0.8837060928344727,0.81532222032547,0.8584710359573364,0.863001823425293,0.8370329141616821,0.8158538341522217,0.7037351131439209,1.002772569656372,0.9925658106803894,0.9121696352958679,1.1171891689300537,1.0708379745483398,0.9697537422180176,1.018044352531433,1.0266114473342896,1.014168620109558,1.0095746517181396,1.0714428424835205,1.159210205078125,0.9087100625038147,0.9543882608413696,0.9932170510292053,0.970815122127533,0.9730298519134521,0.7901259660720825,0.9024709463119507,0.8461132049560547,1.0022022724151611,0.7298654913902283,0.9042818546295166,0.8757205009460449,1.085679531097412,0.8703804612159729,0.8383365273475647,0.6958312392234802
vacuum,0.9145691394805908,0.8867419958114624,1.1258786916732788,1.139205813407898,1.10039484500885,1.1764506101608276,1.1714539527893066,1.1236125230789185,0.843063473701477,0.9274849891662598,0.9655926823616028,0.8108445405960083,1.0865380764007568,1.2713007926940918,1.2598901987075806,1.0458557605743408,1.0304557085037231,0.9088379144668579,0.8429672122001648,0.683109700679779,0.8764609694480896,0.6177182197570801,0.7598444819450378,0.702347457408905,0.7243391275405884,0.8767180442810059,0.7102627158164978,0.6199251413345337,0.6054390072822571,0.7574247121810913,0.6247228980064392,0.7252901792526245,0.5295317769050598,1.0034013986587524,0.7271677255630493,0.6563389301300049,0.8857414126396179,0.8518924713134766,0.7988512516021729,0.8008355498313904,0.9466235041618347,0.8216882944107056,0.6666985750198364,0.673460841178894,0.7283188104629517,0.9646419286727905,1.2547974586486816,1.0987846851348877,1.058705449104309,0.9324228167533875,1.117859959602356,0.8124630451202393,1.0333447456359863,1.0698297023773193,1.1982957124710083,1.012616515159607,0.8755403161048889,0.8323831558227539,0.9836482405662537,0.9764695167541504,0.9811874032020569,1.2141578197479248,0.975447952747345,1.041022777557373,0.0,1.1083918809890747,0.7557189464569092,1.1623784303665161,1.064279317855835,1.1372368335723877,1.0996909141540527,1.0795032978057861,1.0808519124984741,0.7136681079864502,1.1318190097808838,1.0174001455307007,1.2070269584655762,1.0531080961227417,1.0657010078430176,0.8970527052879333,0.8316236138343811,0.8301928043365479,1.3502764701843262,1.1720846891403198,1.301476001739502,1.176626205444336,1.3268697261810303,1.3264896869659424,1.3525612354278564,1.3209304809570312,1.320469856262207,1.1039106845855713,1.2549782991409302,1.2512202262878418,1.1193015575408936,1.0820121765136719,1.0209062099456787,1.2486026287078857,1.3123607635498047,1.2696795463562012,1.086682915687561,1.0571637153625488,1.0165926218032837,1.0917280912399292,0.9050328135490417,1.1319549083709717,1.0296602249145508,0.8605756759643555
comb,1.110465168952942,0.990540087223053,1.0429701805114746,1.0708842277526855,0.8844708204269409,0.813157856464386,0.7015281915664673,0.7775381803512573,1.039820671081543,0.7986224889755249,0.8014885187149048,0.974552571773529,0.8545181155204773,0.7443881034851074,0.8116159439086914,0.836055338382721,0.9931515455245972,0.9534278512001038,1.0670475959777832,1.117171287536621,0.928375780582428,1.2196640968322754,1.1621531248092651,1.2680375576019287,1.0516517162322998,0.8589128255844116,1.1087751388549805,1.199208378791809,1.1608198881149292,1.0960774421691895,1.2146098613739014,1.255752444267273,1.2136861085891724,1.014424204826355,0.8534668684005737,1.1559256315231323,1.084747552871704,1.14768648147583,1.1162545680999756,1.1648449897766113,1.1602380275726318,1.1938838958740234,1.162451982498169,1.0645101070404053,1.1382888555526733,1.1334359645843506,0.8422053456306458,0.8317241072654724,0.8512575626373291,0.9846930503845215,0.8330907225608826,1.2314590215682983,1.1166176795959473,1.0400915145874023,0.8852061033248901,1.1583188772201538,1.153922200202942,1.1661070585250854,1.1005885601043701,1.063969612121582,0.8567020893096924,0.8611947894096375,1.0918643474578857,0.847087562084198,1.1083918809890747,0.0,0.7859112620353699,0.9419030547142029,0.7699563503265381,0.7794481515884399,0.7104018330574036,0.5498069524765015,0.9337376952171326,0.6488915681838989,0.4816168546676636,0.6092050075531006,0.6222867965698242,0.5283796787261963,0.541429877281189,0.46134477853775024,0.7377547025680542,0.5719704627990723,0.8115568161010742,1.0973758697509766,1.0759172439575195,0.8289197683334351,1.007108211517334,0.9901251792907715,1.043410301208496,1.0317273139953613,0.9929782748222351,1.007007122039795,0.9324300289154053,0.8676820397377014,0.9884278774261475,1.024824619293213,1.102581262588501,1.0101820230484009,0.9064837098121643,0.9391520619392395,1.1038204431533813,0.9140589833259583,0.9454450011253357,0.9217297434806824,1.0687042474746704,1.0182217359542847,1.0638409852981567,0.949981153011322
shovel,1.0273486375808716,1.1209830045700073,0.9705246090888977,1.0954560041427612,1.1138324737548828,1.155173420906067,1.107569932937622,1.0807932615280151,1.1117520332336426,1.0801193714141846,0.8687516450881958,0.8833819627761841,0.9112180471420288,1.0863951444625854,1.0541045665740967,0.8099730610847473,1.1245685815811157,0.929740309715271,0.9488581418991089,0.9817141890525818,0.8652949333190918,0.9440247416496277,1.068457007408142,1.0474847555160522,1.0126872062683105,1.144154667854309,1.0210487842559814,1.0622737407684326,1.099877953529358,0.9906108379364014,0.7507916688919067,0.8272270560264587,0.9349496364593506,1.130115270614624,0.8321242332458496,0.9007363319396973,1.0120697021484375,1.1317766904830933,1.0863306522369385,1.087400197982788,0.996728241443634,1.0163213014602661,0.967120885848999,0.9463027715682983,0.9587615728378296,1.038421630859375,0.8189980387687683,0.7364205121994019,0.9098414182662964,0.8207727670669556,0.9115905165672302,1.0888087749481201,1.1395902633666992,1.0204211473464966,1.0008116960525513,1.0113457441329956,0.9323127269744873,0.7807347178459167,0.9708148241043091,0.9900511503219604,1.003444790840149,0.9596676826477051,0.933663010597229,1.006885051727295,0.7557189464569092,0.7859112620353699,0.0,1.155611276626587,1.127485990524292,0.8194975256919861,0.89223712682724,0.8212719559669495,0.9778438806533813,0.6478976011276245,0.7818153500556946,0.6601085066795349,1.0382579565048218,0.8684783577919006,0.943175733089447,0.6833504438400269,0.8119620084762573,0.6967883706092834,1.0076485872268677,1.1337976455688477,1.1824443340301514,1.0562632083892822,1.185084342956543,1.157588005065918,1.1702497005462646,1.1990993022918701,1.1250405311584473,0.9358208179473877,1.0456969738006592,1.0111850500106812,0.9902409315109253,1.153007984161377,0.801562488079071,0.8150623440742493,0.9238132238388062,0.8898587822914124,0.7976745367050171,0.9289109706878662,1.0999358892440796,1.0736584663391113,0.8953633904457092,1.023591160774231,0.9916683435440063,1.1336783170700073
hat,0.98518306016922,0.9262199997901917,1.0419443845748901,0.836068868637085,0.6925327181816101,0.7176291942596436,0.8253452777862549,0.8521551489830017,0.7909738421440125,0.5999228954315186,1.053891658782959,1.1735173463821411,1.0573023557662964,0.8832420110702515,0.800783634185791,0.9923957586288452,0.9369778633117676,1.2330527305603027,1.1234642267227173,1.1452138423919678,1.0940091609954834,1.2657160758972168,1.0581721067428589,1.1379576921463013,1.1719417572021484,1.0580147504806519,1.1716920137405396,1.1311036348342896,1.2157267332077026,1.1856862306594849,1.2852085828781128,1.203912615776062,1.0531967878341675,0.9866946935653687,1.0020383596420288,1.1216859817504883,1.1138288974761963,0.942278265953064,0.9184126257896423,0.9784008264541626,0.9754959344863892,1.0510704517364502,1.033387303352356,1.006527304649353,0.9928317070007324,0.9370014667510986,0.7972326278686523,0.9341666102409363,0.8932971358299255,0.8805707097053528,0.8433202505111694,1.0835614204406738,0.9331223368644714,0.9438427090644836,0.955978274345398,0.9649951457977295,0.9984688758850098,1.2487027645111084,1.1593810319900513,1.1350936889648438,1.1935570240020752,0.9307940006256104,0.9189958572387695,1.0564253330230713,1.1623784303665161,0.9419030547142029,1.155611276626587,0.0,0.7337958216667175,0.9444376826286316,0.992619514465332,0.9764761328697205,0.9710874557495117,1.1469494104385376,0.9858778119087219,0.9893957376480103,0.8812719583511353,0.9423660039901733,0.9182330369949341,1.0412890911102295,0.9624617099761963,1.0368409156799316,0.9293051958084106,0.745781421661377,0.6944069862365723,0.8272987604141235,0.706244945526123,0.7943153977394104,0.7405593991279602,0.844954252243042,0.8908684849739075,0.8582526445388794,0.7777405381202698,0.9211846590042114,0.9104530215263367,0.9764984846115112,1.0492143630981445,0.9131031036376953,0.9348263144493103,1.0377662181854248,1.0548208951950073,0.9616889357566833,0.9066382050514221,0.9542596340179443,1.231606125831604,0.9324935078620911,0.9259692430496216,1.0489082336425781
