,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window,zebra
strawberry,1.2014136,0.87604225,0.39503813,1.2603986,0.5357261,0.45123285,0.8864931,0.9993353,1.2872198,1.4103898,0.61045563,1.4538475,1.2914684,1.0072932,1.3351046,1.1913669,1.118059,0.64627904,0.7040915,1.3230767,0.8389769,0.8983094,0.86900306,0.8784136,0.7349236,1.0314767,0.8366792,1.1778524,1.3163769,1.0288334,0.6969751,1.1518587,1.2688739,0.8791631,0.9568999,0.84846735,1.4174443,1.0877651,0.5107772,1.4312735,0.6360146,1.0894569,1.1148645,1.2074525,1.1990852,1.2234166,1.2408671,0.48619115,1.127687,1.0580773,1.1502953,0.831691,1.1098076,0.7299233,1.0437578,0.8226886,0.7283071,0.8555354,1.2512286,0.58920455,0.8903282,0.80331427,1.1966271,0.9732113,1.1458158,0.6986195,1.0685577,1.0118781,1.2466614,1.0920131,1.3696066,1.2322316,1.3181627,0.53106904,0.70215774,1.0997726,1.0712903,1.0075873,1.296696,0.9137056,0.843084,0.45397162,0.7421236,0.6279546,0.6332954,0.30185783,1.2292873,0.93061215,1.2961494,1.383052,1.3094373,0.62269443,0.6014167,0.85497785,1.0157498,0.9319968,1.1338882,1.147151,0.89596117,0.99442947,0.66975605,1.1387782,0.9359357,0.6741036,1.3242613,1.0906707,1.2710578,1.0301051,1.386348,0.9847443,1.2059888,1.2214348,1.3192981,0.97977835,1.257638,0.5988872,1.1830435,0.8337177,0.99985945,1.1971588,0.8511722,0.8137258,0.0,1.335434,1.3849977,1.4154112,0.6846019,0.8431958,0.64647645,0.7717249,0.7460711,0.9893109,1.3680532,1.1133953,1.1652355,0.69489133,1.180323,1.091171
stroller,0.7893566,1.1524754,1.4254912,0.7790092,1.3280413,1.3419731,1.2442644,1.0200217,0.92312795,0.60658103,1.3761134,0.6069266,0.71939397,0.9946551,0.63319737,0.96332884,1.0126088,1.3825763,1.3360869,0.79910374,1.1404592,1.2436286,1.2493178,1.1434861,1.2962823,1.0688912,1.171494,0.8423525,0.62959814,1.0460981,1.2648529,0.8297386,0.8054355,1.1761365,1.0540084,1.1072109,0.51500016,0.88621616,1.4535011,0.6287303,1.3815105,0.9055543,0.82701385,0.8073704,0.8636497,0.982045,0.67213154,1.331635,0.9135562,1.026871,0.7934731,1.244349,0.8890953,1.2369019,0.83347285,1.1185911,1.3875924,1.1044097,0.8100076,1.3000259,0.9980469,1.231705,0.7370974,1.0183054,0.9438784,1.1985615,0.9785784,1.1300672,0.64051664,1.0336403,0.57364506,1.0354316,0.64019674,1.3962734,1.3644645,0.87654775,1.0108327,1.0608883,0.63047504,1.1135757,1.05058,1.3436744,1.3124336,1.3908428,1.3280944,1.3897269,0.8792424,0.9027748,0.7145755,0.5965789,0.78400534,1.4609636,1.465462,1.2560627,1.0459965,1.1316032,0.8611845,0.755553,1.1963757,1.0476426,1.1233788,0.77879596,1.1919011,1.2990444,0.77881426,0.74108386,0.7269857,1.1658055,0.6430499,0.9354693,0.6920967,0.9823318,0.7848643,1.2434559,0.88043094,1.3786294,0.8742517,1.1685611,0.9891645,0.85884446,1.290947,1.233561,1.335434,0.0,0.6330046,0.6971358,1.3370829,1.2439666,1.2994103,1.2985367,1.2683955,1.0130466,0.75255334,0.78825456,0.91077185,1.3572199,0.8474883,0.94155794
sweater,0.98823553,1.2072167,1.4211636,0.5095446,1.3223057,1.4149499,1.2880135,1.0941443,0.9019472,0.45854867,1.3818622,0.6174281,0.6145008,1.0421873,0.6088998,0.7603644,1.0833912,1.4205538,1.3624182,0.9089169,1.284723,1.3454404,1.3166838,1.2513505,1.4033198,1.080333,1.1347799,0.83680797,0.7626092,1.035591,1.2722433,0.82212687,0.3114987,1.2131869,1.0997814,1.1711787,0.48800474,1.1119015,1.4880402,0.53571045,1.3983768,1.0462968,0.9485526,0.8638215,0.87181115,1.0568668,0.49518007,1.301681,0.66453964,1.0573181,0.56031156,1.236275,0.84690875,1.4276822,0.98100823,1.2601409,1.4753994,1.3321395,0.7331188,1.3441843,1.183534,1.2781346,0.45274067,1.0360646,0.8143582,1.2647038,0.90720326,1.1621373,0.43547374,0.9333394,0.49345577,1.042807,0.72129476,1.4435682,1.3518589,0.8796489,1.1390022,1.0838852,0.64685214,1.1281174,1.0985796,1.3706934,1.4197334,1.4051263,1.2991371,1.397407,0.99549025,1.0617676,0.34318155,0.52636683,0.7610631,1.5059884,1.4878623,1.267258,1.1143531,1.2822948,0.89121413,0.96205896,1.1949027,1.0851246,1.283217,1.0072274,1.2999915,1.293479,0.78993976,0.88139343,0.34501326,1.2591703,0.1742062,1.1396354,0.7904928,0.86993027,0.7103266,1.2071772,0.67713606,1.485574,0.7538773,1.2467656,1.1029178,0.8087365,1.346705,1.367455,1.3849977,0.6330046,0.0,0.5399344,1.3801379,1.2654815,1.34128,1.3056066,1.3688645,1.0847312,0.7711072,0.8692244,1.0090371,1.3755319,0.8475568,1.037674
table,0.65532374,1.4147487,1.5123501,0.6845254,1.4103935,1.3844602,1.2854383,0.9404813,0.7693869,0.25293678,1.4448814,0.43659973,0.4527223,0.98806006,0.44710177,0.4667008,0.58013445,1.4687377,1.3342816,0.50396144,1.307937,1.3282521,1.3238033,1.1525832,1.4503804,0.98884004,1.138185,0.8180019,0.77724385,0.890459,1.2428414,0.87948024,0.68412155,0.9646169,0.9156513,1.1183904,0.4807515,0.8810175,1.5615457,0.23121685,1.4675863,0.8882218,0.8284106,0.71975374,0.905477,0.8245383,0.68505764,1.4236267,0.76433647,1.1705997,0.88631934,1.4419186,0.7315366,1.3716623,0.83888984,1.3995237,1.500386,1.1527913,0.5446322,1.4708925,1.3318198,1.0348377,0.83750856,1.025338,0.93803656,1.4819398,0.85208774,1.085573,0.7734637,0.70762855,0.7946264,0.86080384,0.5643586,1.5161636,1.4211495,0.86217475,1.0977337,0.96236956,0.7163671,1.3030634,1.137065,1.4842712,1.5459217,1.6230032,1.3739281,1.5009996,0.94511765,1.0701343,0.48520082,0.7842785,0.3360414,1.5608981,1.5565574,1.4145682,1.0853242,1.3367245,0.6237205,0.88518953,0.9233049,1.0700576,1.2913022,0.94852066,1.2723043,1.4492044,0.7358669,0.7254288,0.7928923,1.0634651,0.58719,1.1287231,1.0753767,0.8237599,0.6843365,1.1435478,0.5190533,1.6526077,0.596381,1.1443833,1.2093033,0.7046771,1.4749596,1.4160093,1.4154112,0.6971358,0.5399344,0.0,1.3577211,1.4849511,1.5147387,1.3122859,1.5355393,0.7164804,0.28712982,0.7688569,1.0489522,1.5756676,0.76548856,0.9388704
tape,1.2548449,0.8361363,0.44782454,1.4464049,0.5426073,0.5290797,0.48315728,0.91569537,1.2237242,1.4350893,0.77471626,1.3798382,1.367435,0.9899191,1.4030291,1.20177,0.9490943,0.6113275,0.24552178,1.0440762,0.6464897,0.7219522,0.56540287,0.9310462,0.7242182,0.9585791,0.9303145,1.491226,1.3216822,0.92331624,0.60715187,1.286382,1.2532771,0.6485503,1.0503936,0.7300864,1.4127545,1.1317266,0.59266436,1.3702893,0.4271826,0.80343103,1.1783454,1.150775,1.295783,1.0530146,1.3307248,0.6473719,1.3371546,1.0133878,1.2230766,0.8416727,1.214439,0.8497637,1.1372392,0.8287337,0.7982332,0.68517226,1.0237434,0.7868824,0.88318294,0.64056313,1.3109951,0.8486045,1.2139871,0.75643927,1.0933204,0.8732353,1.280874,0.8426653,1.3610847,1.1878492,1.3578393,0.61207825,0.84026194,1.30883,0.93723285,0.88352025,1.3683457,0.83233285,0.8515377,0.6635413,0.7230931,0.74257445,0.8810364,0.5020054,1.2124192,0.9486383,1.4683456,1.3840245,1.2940843,0.6349418,0.6035884,0.78756636,0.99080604,0.9608534,1.2310085,1.2989354,0.74535346,0.98526025,0.86844087,0.9997865,0.7436578,0.62036806,1.3588914,1.173947,1.4188725,0.6430009,1.5106971,0.96217173,1.2198626,1.020186,1.3300208,0.94717765,1.1732631,0.6137961,1.2645049,0.65390193,0.9713136,1.1264015,0.7172515,0.7978307,0.6846019,1.3370829,1.3801379,1.3577211,0.0,0.8423082,0.7650782,0.77210516,0.8073307,0.63244677,1.2002391,1.297977,1.1382866,0.7464365,1.393101,1.119092
toe,1.2878494,0.60310173,0.67139035,1.0677092,0.7559496,0.87848115,0.9023996,1.2873397,1.2840703,1.4615388,0.7775559,1.3152021,1.2139153,1.2168305,1.4125798,1.3114026,1.1879485,0.8473263,0.93241966,1.3008884,0.79700696,0.7983433,0.9034058,0.99267274,0.75999033,1.2000871,0.7534194,1.2537647,1.2309023,1.1526332,1.1118917,1.3075702,1.1745465,1.0493711,1.2033765,0.8999288,1.3328508,1.157359,0.6122241,1.5157579,0.75231326,0.98810285,1.3029581,1.0527371,1.2944455,1.1202537,1.2740096,0.6487734,1.1929199,0.4662941,0.95542425,0.08126825,1.1375194,0.82617855,1.2853203,0.32828426,0.57942057,0.97005385,1.408617,0.5696442,0.75084984,0.7894552,1.0490819,0.856563,0.4895345,0.55918384,1.1859133,1.1204545,1.2585452,1.3479698,0.840221,0.99653834,1.3582156,0.8880792,0.76851684,1.1419697,0.99034715,1.1877872,1.0253432,0.44902086,0.8008458,0.691398,0.82423407,0.42334318,0.53729194,0.69794214,1.2773653,1.1489365,1.2634456,0.91161567,1.363427,0.6349176,0.6512989,0.4793657,1.1616766,0.7616584,1.3901321,1.2653433,1.1129618,1.1551132,0.71107733,1.1951895,0.9279057,0.55734634,1.3788322,1.2807691,1.1924648,0.97026706,1.2159326,0.7553902,0.7883093,1.0842817,1.279026,1.0941402,1.3610414,0.24999225,1.3757784,1.1592731,0.61104614,1.2893066,0.4007371,0.6380936,0.8431958,1.2439666,1.2654815,1.4849511,0.8423082,0.0,0.34328973,0.869992,0.79593194,1.1709187,1.4072478,1.3106582,1.1083816,0.30440885,1.3429229,0.9852034
tooth,1.3576062,0.68851244,0.38171893,1.2090607,0.66323215,0.74614215,0.9127276,1.2728624,1.3044835,1.4706888,0.51967764,1.3991829,1.3565803,1.2124331,1.4724166,1.2704387,1.2233485,0.6859881,0.82855606,1.4030371,0.74872345,0.76170695,0.8853781,0.9926643,0.6208221,0.9467757,0.775571,1.1849923,1.3560708,1.2322053,1.049609,1.364609,1.2153509,1.0528501,1.19213,0.9862831,1.3829645,1.1264286,0.25025642,1.522253,0.6177625,1.0500655,1.3290852,1.3056558,1.3414084,1.2053328,1.3239236,0.6226451,1.1470414,0.59099007,1.0683602,0.268314,1.0661747,0.6615629,1.2360142,0.49962842,0.53938454,0.89942086,1.408104,0.2857033,0.92721164,0.76142067,1.1589845,0.9853652,0.9277191,0.59777457,1.1708105,1.1682792,1.3731751,1.371727,1.0395201,1.0089587,1.3878541,0.7269846,0.75177956,1.210224,0.95680225,1.2570934,1.2565963,0.47652173,0.77788746,0.30927008,0.7507034,0.31996787,0.43269444,0.4544049,1.3642516,1.0957576,1.3686192,1.1072305,1.4381104,0.31160247,0.35117102,0.5586971,1.1482284,0.87014526,1.3162582,1.2740233,1.0663596,1.1393657,0.6312978,1.3472087,0.83550084,0.4421221,1.4169075,1.3315051,1.2668847,0.93864447,1.2720239,1.0305821,0.98344827,1.0589478,1.2662987,1.0490829,1.3395486,0.22436786,1.2795645,1.0996029,0.9442762,1.2848129,0.41052425,0.7017061,0.64647645,1.2994103,1.34128,1.5147387,0.7650782,0.34328973,0.0,0.7625898,0.703444,1.2323122,1.4917188,1.262756,1.1378634,0.20939583,1.3215607,1.0303454
toothbrush,1.185368,0.82356,0.67713434,1.2377555,0.77783763,0.76014364,0.76905954,0.9841969,1.0908669,1.3896437,0.7233907,1.2952348,1.2697163,1.0776342,1.367548,1.1282505,0.99821824,0.5303484,0.7496151,1.2188416,1.0303591,0.6797211,0.7056553,0.90036416,0.7477426,0.8529714,0.76013136,1.3020238,1.093331,1.1063346,0.9491691,1.0820463,1.2437779,1.1735374,0.8991028,0.9971083,1.3305206,1.0578799,0.5010793,1.3329052,0.6281379,1.2479496,1.2727519,1.1368356,1.0327768,1.0825956,1.2317666,0.7522036,1.2025778,1.1220826,1.254196,0.808049,1.18839,0.656924,1.0562853,0.81072074,0.6483513,0.8583623,1.1567662,0.78899497,0.8157926,0.73453593,1.2470386,1.1118504,1.0261225,0.90453285,1.1306906,0.786404,1.2078424,1.0897413,1.235592,0.74764544,1.1313648,0.6481278,0.7525338,1.1674643,0.8648429,0.96919364,1.2762642,1.0525515,1.1906263,0.70036113,0.58730054,0.6630937,0.87650293,0.7353335,1.0036113,1.0209906,1.2024107,1.220526,1.2628831,0.47818547,0.4481175,0.7940489,1.0099132,0.87086296,1.2435951,1.1127138,1.0264735,1.0442683,0.89749813,0.9890503,0.8070733,0.92445946,1.1494534,1.2444774,1.1914499,0.57463914,1.2883098,0.996131,1.0512456,0.8134341,1.2071398,0.81003976,0.9579724,0.6929082,1.1571302,0.8183519,1.0112618,1.2104174,0.60427094,0.704197,0.7717249,1.2985367,1.3056066,1.3122859,0.77210516,0.869992,0.7625898,0.0,0.58335185,0.8628268,1.1976582,1.1561197,0.62271285,0.70011973,1.0527633,1.073224
towel,1.3539329,0.65697455,0.72572535,1.2372998,0.83844805,0.7976916,0.81506574,0.7675654,1.0519938,1.3652662,0.52276707,1.2215437,1.3080146,1.1137339,1.1096025,1.2594457,1.0837994,0.4410035,0.68086046,1.1797891,0.9469723,0.63549876,0.52470696,0.87271726,0.3716874,0.9840653,1.0097151,1.1679302,0.8117914,1.0486751,0.84723526,1.0269915,1.2533021,1.188514,1.0121484,0.9736914,1.223896,1.224445,0.5106568,1.4614714,0.53688973,1.2710881,1.2520446,1.21684,0.9694233,1.0565466,1.2993208,0.7702385,1.0934108,1.1461124,1.3892798,0.8327434,1.2397913,0.7864933,1.1169345,0.70183986,0.6160654,1.021076,1.5461442,0.7190907,0.6176038,1.0982492,1.3949871,1.1832955,1.2406598,0.670686,1.0684577,0.83159006,0.9322785,1.3213682,1.1157877,1.0515828,1.2058204,0.5488193,0.48871088,1.1602498,1.1460216,0.98231167,1.2581369,1.0227269,1.1388636,0.6647142,0.035401642,0.42741495,0.8444239,0.70102715,0.6705648,1.0233176,1.2829341,1.0744793,1.3803234,0.4566368,0.47006547,0.7900109,0.95006174,0.3515333,1.2886009,1.0975056,0.9762196,0.9871385,0.7762289,0.692735,0.6601826,0.86409545,1.1199878,1.3632827,1.2294481,0.94508135,1.273819,0.870451,0.7884128,1.0537732,1.254759,0.7332616,1.2970659,0.5348934,1.2326591,0.8512771,0.7674222,1.3138337,0.7285552,0.6669332,0.7460711,1.2683955,1.3688645,1.5355393,0.8073307,0.79593194,0.703444,0.58335185,0.0,1.1761043,1.4551609,1.2243227,0.74439734,0.6726285,1.1409564,1.1908512
toy,0.8234099,1.2359564,0.90250623,1.1951199,0.93471426,0.7990513,0.8025847,0.85638887,1.1725981,0.9225536,1.1868874,1.0077016,0.72626626,0.8819218,0.98305047,0.81572473,0.5373802,0.9693892,0.7266204,0.71908784,0.9670884,1.0712476,0.82278794,0.9872563,1.1456344,0.99156755,1.0010772,1.3312633,1.1217816,0.86001074,1.0212046,1.1351254,1.0796852,0.8796282,1.0228826,0.89944893,1.0652508,0.92361873,1.0953285,0.7452849,0.8816192,0.9901756,0.86444664,0.50788426,1.2071534,0.982921,1.0258265,0.99410725,1.2034184,1.1891842,1.0503265,1.1620886,0.98817396,1.0165974,0.9166812,1.060227,1.2541097,0.6521975,0.7030059,1.1817226,0.9549627,0.5529685,1.0945878,0.8457085,1.071706,1.0564846,0.9341968,1.128904,0.9896586,0.5493235,1.2510879,1.1604252,1.1015317,1.1685848,1.174755,1.1782438,0.9892992,0.77840745,0.99300313,1.1472905,1.1408095,1.0917625,1.1350992,1.2127868,1.1186585,0.9420887,1.1258572,0.83747333,0.9489823,1.2498515,0.78646153,1.1639127,1.1312275,1.0891756,0.9386359,1.1838264,0.96404546,1.1478003,0.88146585,0.9375185,1.0187628,0.8180107,1.0223376,1.0987281,1.1815447,0.7909744,1.163032,0.7667173,1.1946677,0.93961006,1.2605284,1.0337752,1.1431276,1.2096442,0.74076104,1.1546222,1.045682,0.8281119,1.0257943,1.0162632,1.144732,1.0558625,0.9893109,1.0130466,1.0847312,0.7164804,0.63244677,1.1709187,1.2323122,0.8628268,1.1761043,0.0,0.67776513,1.0588055,1.1394392,1.1998026,1.187122,0.9585058
tray,0.58386695,1.3781705,1.4261779,0.72276974,1.364402,1.2925067,1.1125053,0.79342294,0.7797245,0.52034485,1.440527,0.4550966,0.51254445,0.98253345,0.5538534,0.73990464,0.47171134,1.408894,1.1058948,0.43512553,1.1042317,1.2613279,1.1501197,1.1434921,1.350254,0.7979528,0.91515064,0.820555,0.78169924,0.8687897,1.2130011,0.91025543,0.9515108,0.8036245,0.7353016,1.1447332,0.6362932,0.7238848,1.5294132,0.42112952,1.3308318,0.7740364,0.8735268,0.7674062,0.9570614,0.7712814,0.8842481,1.373612,0.92710555,1.138269,1.0167668,1.3419201,0.83967346,1.1305265,0.87403554,1.3626003,1.3306217,1.0745351,0.4939726,1.5335715,1.21417,0.83540857,1.0026339,0.9514542,0.82195735,1.4639574,0.9687493,0.974593,0.92970145,0.6454399,0.8554045,0.7219125,0.79053366,1.4376103,1.3908622,0.8243555,0.8686479,0.9317871,0.6646652,1.28482,0.9863457,1.5376081,1.436531,1.5602582,1.419139,1.4247565,0.969355,1.1104853,0.6005298,0.8358555,0.4227609,1.4864438,1.483015,1.3663538,1.067517,1.1899899,0.5653471,0.91641337,0.81201375,1.0925779,1.1492985,0.8360138,1.1266903,1.4550741,0.8027078,0.7416432,0.8983001,0.9554749,0.8236711,0.9780336,1.1555145,0.783409,0.84230196,1.0069852,0.64699364,1.573947,0.67997944,1.038468,1.075228,0.7250893,1.3112633,1.3536,1.3680532,0.75255334,0.7711072,0.28712982,1.2002391,1.4072478,1.4917188,1.1976582,1.4551609,0.67776513,0.0,0.9037047,1.0764512,1.5071292,0.8855648,0.9753484
tree,0.9059673,1.1499748,1.2087505,0.91790104,1.1571895,1.0106148,1.1751095,0.9920305,0.9162387,0.80671185,1.1308148,0.9129181,0.8830638,1.0282326,0.8068847,0.85811836,1.0286797,1.1697555,1.2671565,0.90087855,1.1822119,1.1612788,1.2085215,1.052479,1.2048622,0.9923188,1.189953,0.8322762,0.99467224,0.9848169,1.0582579,0.87853515,0.90322393,1.0892954,1.0380412,1.1588901,0.8165947,0.9818539,1.224321,0.8141066,1.2520673,1.0885276,0.9093065,0.99444014,0.8761779,1.003086,0.66525686,1.1939839,0.87159336,1.1327612,0.95545655,1.3012669,0.8373326,1.1218629,0.1904968,1.2490768,1.2496517,1.0999985,0.85025907,1.1131675,1.147361,1.2249231,0.90682125,0.9895796,1.0817791,1.1942561,1.0308688,1.0742764,0.9460177,0.9726488,1.0441351,1.0824289,0.856007,1.0881832,1.1582699,0.92807347,1.0262325,1.0134774,0.9386847,1.1549973,1.172749,1.1404594,1.2197018,1.268275,1.1482301,1.2444986,0.9483211,0.525656,0.91318166,1.0171968,0.82025504,1.220189,1.21635,1.1618387,1.0515784,1.1818787,0.90418595,0.28507137,1.0841457,1.0462052,1.1643298,0.98302364,1.1438591,1.2268184,0.8468828,0.58823276,0.9075568,1.1772947,0.8679863,1.180819,1.0650564,1.077418,0.8820658,1.0464047,0.90833557,1.3459837,0.70933586,1.0785714,1.1976714,0.9089154,1.3448888,1.1530087,1.1133953,0.78825456,0.8692244,0.7688569,1.297977,1.3106582,1.262756,1.1561197,1.2243227,1.0588055,0.9037047,0.0,1.012864,1.247887,0.78020257,1.0433419
vacuum,1.1447911,0.8818494,1.2836165,1.0781944,1.1507467,1.1084919,1.1210968,0.91516745,0.67015415,1.0273638,0.9824856,0.7407194,1.2218759,1.1301942,1.0512836,1.0981458,1.1109372,0.8814261,0.99870443,0.93747145,1.3548968,0.56349933,0.80989695,1.072303,0.8404734,1.0612613,0.95133156,1.039662,0.530136,1.1860286,0.9953004,0.6547945,1.0104685,1.2147148,0.80208015,1.1457944,0.87008125,1.151394,1.0371453,0.94959915,0.9616792,1.0922484,1.098652,1.1717354,0.5004609,0.7695687,1.0331987,1.1770272,0.9890307,1.06963,1.150987,1.0830064,1.0486798,1.2044804,1.0157478,1.1296904,0.87290764,1.204633,1.1007472,1.1384808,0.9922823,1.1864686,1.0602944,1.3295252,1.1086489,1.07661,1.0846711,0.5982479,0.86759603,1.0734763,0.9371185,0.6608716,0.5524077,0.9195657,0.8471097,0.98559415,1.0998101,0.94756347,1.0759325,1.1084503,1.2139091,1.1521345,0.81016773,0.9665451,1.192276,1.2479165,0.48487413,1.0976235,1.0825502,0.86084664,1.1557659,0.94996595,0.9437876,1.0535363,1.0829564,0.85972184,1.2070309,0.79496956,1.2208819,1.0956142,1.1422832,0.7740563,0.86988723,1.1131427,0.5960107,1.143194,0.8827464,0.75762165,0.9945541,0.9791923,0.86301094,0.6911608,0.78710216,0.6785934,0.8778066,1.0902007,1.1150846,0.9803488,0.9225861,1.0576406,0.9033452,0.823566,1.1652355,0.91077185,1.0090371,1.0489522,1.1382866,1.1083816,1.1378634,0.62271285,0.74439734,1.1394392,1.0764512,1.012864,0.0,1.0842947,0.745308,1.0522863
watch,1.467592,0.64073247,0.44283092,1.1918784,0.66110826,0.7809536,0.8821103,1.2163403,1.3261902,1.5090494,0.48053944,1.3768907,1.3373768,1.2153215,1.4686408,1.2660592,1.230874,0.67306364,0.7929964,1.3863487,0.8345588,0.8125218,0.85895145,1.0065389,0.61596483,1.0338036,0.8150815,1.201041,1.2720757,1.2734237,0.9650055,1.2965376,1.2160242,1.0248878,1.177357,1.0650513,1.4188098,1.2170113,0.29742742,1.5443351,0.58597434,1.0482115,1.379859,1.2251521,1.2973261,1.1772666,1.32082,0.6291877,1.1356204,0.46231616,1.0835972,0.25318503,1.2032993,0.78131866,1.2477541,0.4708975,0.4973333,0.98435825,1.4340926,0.236732,0.8985894,0.81976855,1.1643131,1.0260792,0.85183454,0.41563946,1.1374631,1.1077867,1.3238401,1.3506727,1.034436,0.9984853,1.4014889,0.70109093,0.69460064,1.2657176,1.0179462,1.2472305,1.3048714,0.46558762,0.8878004,0.3287331,0.71720266,0.24281871,0.35438907,0.48387593,1.3074303,1.1358349,1.3423331,1.1006322,1.4872935,0.3221957,0.35701615,0.37748992,1.1556271,0.8272118,1.3816646,1.2502999,1.1137915,1.15316,0.7623885,1.2248646,0.7747447,0.437104,1.4293091,1.3818554,1.221865,0.91315556,1.3115077,0.863685,0.92742026,1.133624,1.3565159,1.0190879,1.3154385,0.14633602,1.307505,1.1350216,0.90884286,1.312525,0.41704226,0.6971487,0.69489133,1.3572199,1.3755319,1.5756676,0.7464365,0.30440885,0.20939583,0.70011973,0.6726285,1.1998026,1.5071292,1.247887,1.0842947,0.0,1.313155,1.033203
window,0.98805887,1.1185498,1.3227379,0.8873973,1.2541755,1.2132419,1.250198,0.9286107,0.6126975,0.7475029,1.1196657,0.7460031,0.96190494,1.0366949,0.8483882,0.95697385,1.0897378,1.1505566,1.2792007,0.96447223,1.2583416,1.0648887,1.1161708,1.0591078,1.1129175,0.7489512,1.1157849,0.64418864,0.6484426,1.0388829,0.9473178,0.462098,0.9392903,1.0477405,0.9399168,1.2296617,0.7473973,0.86009794,1.2766836,0.6662197,1.2746316,1.0326735,0.97946084,1.097604,0.4146368,0.86933804,0.88317657,1.2445153,0.81291175,1.166199,0.945385,1.3178134,0.9334863,1.1509311,0.91855514,1.3549851,1.1275946,1.2239527,0.7821954,1.2291576,1.2344494,1.2240468,0.8485749,1.2805896,1.0665865,1.2275958,1.0192505,0.7251037,0.949254,0.9588832,0.9382781,0.8569459,0.52691376,0.92467797,1.0835013,0.8515016,0.9568424,0.998027,0.98445016,1.2409241,1.1861132,1.2474984,1.1719748,1.2935174,1.2072399,1.3231533,0.61481965,1.122893,0.8041917,0.91709304,0.88196623,1.2317452,1.2344648,1.1978533,1.0994,1.0534462,0.79746604,0.71592724,1.0928427,1.0858773,1.1578915,1.0830197,1.0270823,1.2720441,0.45696425,1.0557834,0.8139822,1.1772066,0.74245405,1.1891137,0.9532424,1.0267792,0.52770394,0.76413906,0.7739918,1.3905313,0.81485754,1.0581589,1.137311,0.9533073,1.2732058,1.1519054,1.180323,0.8474883,0.8475568,0.76548856,1.393101,1.3429229,1.3215607,1.0527633,1.1409564,1.187122,0.8855648,0.78020257,0.745308,1.313155,0.0,1.0499355
zebra,0.8177619,1.126656,1.1692481,0.99043596,1.1425548,1.1277972,1.0220761,1.0665395,1.1003662,0.96053016,1.1599051,1.0082533,0.89065343,0.74393916,0.93795687,0.96897393,0.9209167,1.2151288,1.1838605,1.0071791,1.0463883,1.0794557,1.1734333,0.89734143,1.1784587,1.1032395,0.9702441,1.0066587,1.0603756,1.0761459,1.1456555,1.0643228,1.06155,1.0254872,1.0046474,0.948987,1.0086051,0.95185655,1.1250832,0.9714027,1.1992073,0.9831633,0.8221614,0.92125255,1.0940868,0.988583,0.923999,1.1628331,0.98760957,0.87743825,1.0145061,0.9655386,1.0557703,1.0765097,1.101428,1.0444336,1.0218486,0.9292174,1.0185312,1.0692512,0.9999705,0.9886744,1.0402015,1.0262356,0.9400087,1.0670662,0.72863394,1.0922555,1.0902536,1.0499747,0.9339264,0.98766327,1.0016081,1.1613412,1.176521,0.9999626,0.9950959,1.1013025,0.90048194,0.9483675,1.003221,1.1353921,1.2079966,1.1036136,1.0393671,1.1777252,1.115483,1.0212669,0.9577991,0.9531617,0.91036683,1.1146016,1.1298525,1.0245972,0.69882864,1.1191645,0.9770576,1.0178821,1.1447412,0.6673063,1.02972,1.1206809,1.0996883,1.0384529,1.0446135,0.897673,1.0575855,0.9676637,1.0440093,0.83802605,1.0725305,1.0116649,1.0256726,1.1677543,0.9382114,1.0307573,1.0355061,1.1785579,0.9231893,1.0428851,1.023199,1.1065104,1.091171,0.94155794,1.037674,0.9388704,1.119092,0.9852034,1.0303454,1.073224,1.1908512,0.9585058,0.9753484,1.0433419,1.0522863,1.033203,1.0499355,0.0
