,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,mop,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
sock,0.9015401,0.5263883,0.9718432,0.5785245,1.1240805,1.0279386,0.88184047,1.1162167,1.0204012,1.0346665,1.0149,1.2625144,0.96510947,0.8611917,0.78187424,0.87279654,1.1667967,1.0778025,1.2404647,1.1966398,1.0620811,1.0899935,1.0697786,1.0171261,0.86752796,1.123042,1.2264696,0.89245313,1.0857512,0.9434631,1.332064,1.087275,1.0212135,0.70622,0.9524043,1.0841086,1.0031198,0.9281515,0.9425974,1.1788179,1.0834563,1.1991282,0.95946985,1.1070207,0.94395995,1.1380466,1.0916485,0.9711466,0.917907,0.87619054,0.8410301,1.0405204,0.9515727,1.0078721,0.6481217,1.1173807,1.1098886,1.1347389,0.52342653,1.2411362,0.96442044,1.0305156,0.9707313,1.1201022,0.6648866,1.052706,0.9784426,0.9373657,0.5030213,1.1325595,1.122041,0.9719902,0.7243835,1.0342677,0.7857538,1.0733716,0.9809321,1.2180661,0.9135092,0.8715501,0.9134808,0.7251731,1.0899289,1.00742,1.0827701,1.1623638,0.6799892,1.1373699,0.99335027,0.99017626,1.0324634,0.90984714,0.8952192,0.75152224,0.90056634,1.1253468,1.1983532,1.1581026,1.1708272,0.90702766,1.0598531,1.0891682,1.1027415,1.2112666,1.040888,0.95826584,0.9870939,0.924751,1.1122339,1.0791163,1.1064371,0.8445635,1.0934087,0.9189978,1.1469747,0.8906608,0.6588664,0.6300696,1.015099,1.0735825,0.91961735,1.0799057,1.0826797,1.1231501,1.1542455,0.0,1.0485848,1.071359,1.0981578,0.9131515,1.0385152,0.91288775,1.028123,1.1862782,0.6605246,1.1712787,1.083913,0.70021915,1.1983706,1.0375295,1.1179185,1.1257042,1.0239275,1.1617343,1.0385399
soup,0.8697933,1.1280861,1.1044803,0.96223557,1.1362876,1.0448872,0.70835453,1.0542316,0.8953249,1.0337764,0.96606266,1.2460898,1.0233855,0.90108144,1.0488588,0.9458619,0.93296635,1.1537645,1.240406,0.58462465,0.9391825,0.91858923,1.1210942,0.70324206,1.2349175,1.3554559,1.1436852,1.2569331,1.1308444,1.1488367,1.1037618,0.9974539,1.0420104,1.0179079,1.0465428,0.74105763,1.1349574,1.1453257,0.79284006,1.3156736,1.0451604,1.2046623,0.95416623,0.419289,0.91041684,1.0907326,1.0733538,1.00538,0.9678607,1.1944827,1.0163615,1.1896456,0.955811,0.9737981,1.2292122,1.0613736,1.1125087,1.1695502,1.1823123,1.269398,0.89599127,0.91890246,0.69729364,1.2740057,0.9790623,1.0299028,1.1410431,0.95494777,0.9689827,1.2981396,1.0516602,0.88199276,1.0687197,0.62881064,1.0818266,1.1723131,0.9897018,1.3053392,0.992169,0.68447804,0.709516,0.89212674,1.178678,0.92710906,0.89730746,1.3176403,0.97835577,1.3214302,1.2678692,0.9795637,0.8109678,0.87819046,0.9569086,1.0743737,1.0689635,0.60808045,1.2891762,1.2717755,1.2058178,0.6232387,1.3772488,0.56130123,1.0915724,0.51976156,0.98888594,1.1171739,1.0814934,0.9602412,1.1015514,1.243711,0.9362085,1.0502636,0.16092718,1.083992,1.1930139,0.9503461,0.82921124,1.1179639,0.8304776,0.9404348,0.6056986,0.93137646,1.3330631,1.0189141,1.2457142,1.0485848,0.0,1.0055974,1.115874,1.1838329,0.95182616,0.9325699,0.86186224,1.0616391,1.2664216,1.2352479,1.2377381,0.97260976,1.1768003,0.57877254,0.93527585,1.1178497,1.1155596,1.3223408,1.1043202
spoon,1.3411105,1.1860676,0.7377,1.43083,0.70387983,0.9339372,0.89150405,0.74283123,1.410784,1.2946343,1.4961003,0.7721666,1.2727771,1.4057322,0.7741461,1.2898492,1.1342278,0.66103065,0.4735564,0.5290216,1.1864828,0.69715095,0.7386014,0.8548862,0.9505347,0.7337041,0.5936791,0.88481516,1.3201652,1.0987039,0.6195104,1.3393922,1.2273185,1.1679856,1.1881102,0.9074021,1.0343901,1.4313357,0.9732793,0.5340385,1.484843,0.5334151,1.0966482,0.8731804,1.291043,0.9240965,1.1790164,0.72208786,1.2419574,1.122443,0.9297019,1.2409254,1.0213997,1.3590161,0.99255234,1.2816448,0.6547039,0.72468656,1.0819751,0.36863363,0.8458514,1.2325757,1.1301087,0.8753771,0.96772975,1.3227087,0.72107184,1.3947346,1.1994923,0.74830896,0.88450706,1.15433,1.0863484,0.9617351,1.461304,0.1520766,1.3312807,0.48996234,1.25756,1.110138,0.9335447,1.1415491,0.76981413,1.1866287,0.8479276,0.8082974,0.86060125,0.65499306,0.90153146,0.9300606,1.220764,1.0875474,1.5040438,1.475275,0.82650244,1.1051897,0.4139043,0.5559013,0.79879504,1.0295539,0.85554504,0.94665825,0.8867169,0.72311836,0.97964793,0.77190876,0.7718644,0.9213527,0.84634554,0.78451085,1.1922526,1.1359639,1.074209,1.2637384,0.31540406,1.5581102,1.3872113,1.2837229,0.13240492,1.3550069,0.9258533,1.4592524,0.7643399,1.1521857,0.5405172,1.071359,1.0055974,0.0,0.6532747,0.88013774,1.2315686,1.5107528,1.3826679,0.6222713,0.9720698,0.8506556,0.5459439,0.95078284,0.7468735,0.8757031,1.2350711,0.6217226,0.78086424,0.6537424,1.1371604
sprinkler,1.0210466,1.336868,0.89875805,1.199709,0.9180982,0.9440874,0.9161098,0.87666386,1.0022994,1.1588272,1.1722761,1.0807016,1.0768999,1.1788315,0.95624924,1.1847426,1.0048764,0.9817161,0.73822975,1.0108141,0.95573586,0.908878,0.876297,0.8385296,1.1535132,1.0217577,0.878204,1.1895609,1.2010977,1.0818472,0.70373535,0.98590326,1.0529801,1.3041642,1.1609813,0.9865268,1.2281594,1.2705636,1.0331415,1.0148449,1.0870334,0.91703403,0.9363421,1.0020018,0.9737612,0.72301424,0.9135654,0.79564905,1.187855,1.2189571,1.0804381,1.1990143,0.9441919,1.0845962,1.2536756,1.0551887,1.012291,0.75194687,1.2682986,0.798323,0.7583736,0.9314491,1.011702,1.1633178,0.8890475,1.0481768,1.0880445,1.1500275,1.1607403,0.96876436,0.8447055,0.75372446,0.97238535,0.87314737,1.2901721,0.77818835,1.0107735,0.83747524,0.9797079,1.0598025,0.8662735,0.8818454,0.968387,0.7915361,0.8942454,1.1415598,1.0357351,1.0593361,1.0856302,0.987982,1.0740461,1.1607543,1.1933542,1.278044,1.0684521,1.0116166,1.0009775,0.9776538,0.9794468,1.2394876,1.2493459,1.2316693,0.8175894,1.0868787,0.85085547,0.9357232,0.8723833,0.9444752,0.9057635,1.006438,0.98154,1.068129,1.1032263,1.0720716,0.64200705,1.2188067,1.1377053,1.2093009,0.6184727,0.8925992,0.931931,0.98257864,1.2007273,1.0202094,0.9705774,1.0981578,1.115874,0.6532747,0.0,1.0919772,0.8794113,1.1905775,1.1991295,0.9467809,1.2266912,1.0620676,0.86700875,1.0640311,0.748394,0.9679364,0.8899453,0.73722285,0.81380486,1.0240588,0.988459
strawberry,1.3033637,0.7480447,0.6901934,1.3133585,0.4292817,0.46514672,0.83530724,0.77924174,1.43892,1.2347693,1.5150046,0.8427869,1.4448133,1.2782089,0.7740847,1.2781863,1.2812765,0.8119433,0.7290261,0.87636894,1.1710651,0.8512294,0.97230667,1.0067916,0.72106,0.74687743,0.9688381,0.4880764,1.2372432,1.2249676,0.715981,1.393606,1.2657123,0.93737817,1.1269633,0.8619524,0.706704,1.3096528,0.87482345,0.63056886,1.4892144,0.65801,1.1504965,1.2114129,1.2851943,1.0222462,1.272853,0.9966279,1.2189132,0.5833886,0.52599704,1.0932524,0.9507019,1.1212243,0.53894776,1.1626452,0.5778731,0.84150374,0.68396044,0.74283546,0.8387948,1.2268088,1.2898567,0.6773353,1.0040827,1.3061028,0.49371934,1.1163465,0.9700169,0.59749883,1.0590361,1.3603055,1.1306934,1.0763226,1.3158395,0.8431488,1.4364314,0.7083298,1.2607505,0.9355629,1.1077033,1.1436316,0.65080094,1.3653332,0.95107925,0.5584533,1.0329138,0.6080133,0.46130562,0.42432028,1.3634654,0.9355687,1.3833513,1.2436361,0.86718917,1.1312078,0.72495013,0.7549602,0.7619043,0.74935126,0.5814613,0.89090097,1.0569235,1.0478064,1.0923456,0.703413,0.77323115,1.2318187,0.94892424,0.5453743,1.4101659,0.76842564,1.2173645,1.1572567,0.8940757,1.3659103,1.1208566,0.89703304,1.0315765,1.3809928,1.2697039,1.315458,0.5095358,1.2714598,0.5373293,0.9131515,1.1838329,0.88013774,1.0919772,0.0,1.3517371,1.3726989,1.4133648,0.57210433,0.50595593,0.8529546,0.67985874,1.1139536,0.6457388,1.2715626,1.3196571,1.0152822,1.271954,0.738799,1.2135607
stroller,0.80070853,1.1808522,1.124146,0.7435559,1.3510619,1.310761,1.1548783,1.1901437,0.6477033,0.87477225,0.5609089,1.2806804,0.78262293,0.6797844,1.1005514,0.8179835,0.7580189,1.2342114,1.3160511,1.2821461,0.85338295,1.1709534,1.1076441,0.8384112,1.2640973,1.4039547,1.0873206,1.3733375,1.0006632,0.9741518,1.3193617,0.80302113,0.70741147,1.1886047,1.054641,1.1311142,1.2981799,0.7919152,1.1525337,1.3892107,0.6161642,1.3671888,0.9178561,0.90730137,0.6167028,0.7613926,1.0669038,1.1532407,0.8654223,1.2608273,1.2486825,1.0415232,1.107544,0.9091915,1.2301786,0.73015296,1.3164867,1.133934,1.1625369,1.2456293,1.0843971,0.7688129,0.7802496,1.299022,0.7246589,0.8202338,1.3591182,0.90054077,0.9431951,1.2565349,0.97819275,0.657714,0.97411025,0.92954457,0.8155173,1.2870648,0.69843936,1.434396,0.77047694,1.0081372,1.0006233,0.6089239,1.1847667,0.15708679,1.0799918,1.314371,1.0685854,1.427175,1.3306527,1.3372297,0.8586754,0.9808056,0.6208131,0.8773663,1.155458,0.81580156,1.3574421,1.3121593,1.2659948,1.2470134,1.4285285,1.1655147,1.0358063,1.2412729,0.89731,1.1471934,1.071769,0.84997416,1.0749369,1.3644193,0.88385457,1.1233218,0.87340045,0.9005086,1.1501229,0.6715133,0.80995566,1.1273805,1.0652469,0.7705709,0.9680361,0.64792067,1.4373882,0.89127886,1.4237573,1.0385152,0.95182616,1.2315686,0.8794113,1.3517371,0.0,0.6549438,0.65828514,1.365272,1.2503742,1.2403464,1.2744882,0.9948198,1.130938,0.9705032,0.68381697,1.0042746,0.8680924,1.3043231,1.0277178
sweater,0.600393,0.9238747,1.2954531,0.36554766,1.5016899,1.3611987,1.1929748,1.3215666,0.54772294,0.8018274,0.48295993,1.3870962,0.64117956,0.48561072,1.1170489,0.7020086,0.87381136,1.4410915,1.4934988,1.4279025,0.9111184,1.3010101,1.1944613,1.1504331,1.1134529,1.397994,1.2858305,1.3352807,0.78941,0.78397983,1.5041885,0.64124656,0.48804742,0.9570569,0.8272861,1.1892773,1.2214103,0.46560752,1.0700659,1.5652022,0.5868813,1.5271881,0.9518031,1.0206981,0.67362165,1.0456245,0.82341886,1.2052324,0.48852432,1.129661,1.2806981,0.7937649,1.1667331,0.6111823,1.1502384,0.8064801,1.4836382,1.2947122,1.0426509,1.4841962,1.2502933,0.89274704,0.62037885,1.283886,0.96123064,0.7359965,1.4954437,0.50562924,0.72418076,1.3418787,1.0351781,0.66882885,0.76423717,1.015409,0.30765808,1.5161126,0.5067692,1.5874453,0.68298864,0.99863195,1.0480591,0.8101893,1.2310637,0.6782291,1.1791489,1.3993806,1.1451701,1.4985085,1.3832632,1.4113479,0.6130954,1.009356,0.2893967,0.3445074,1.2383704,0.79828846,1.5377069,1.4383525,1.3944986,1.1431562,1.3765655,1.1757488,1.1016268,1.2770942,0.9854903,1.2231152,1.2199602,0.89130515,1.1651895,1.4712107,0.62692046,0.9288301,0.8477043,0.56443626,1.398549,0.1817432,0.72402287,0.758097,1.320137,0.60568804,0.90795016,0.670186,1.5121593,0.8674983,1.5879478,0.91288775,0.9325699,1.5107528,1.1905775,1.3726989,0.6549438,0.0,0.5375226,1.5574511,1.2147514,1.3395634,1.4290564,1.0401974,1.4770471,1.0418437,0.7399179,1.2386264,0.9053403,1.4369328,0.93497324
table,0.6968292,1.1362951,1.3034804,0.5664655,1.3944788,1.2482004,1.1558063,1.2028525,0.45776516,0.80450976,0.16104937,1.2573142,0.40103465,0.7105818,1.2248074,0.38152552,0.4126178,1.2311888,1.4219494,1.2135869,0.7567817,1.2650373,1.0669136,1.0368308,1.2590586,1.3842728,1.2296629,1.4592662,0.8300997,0.5467878,1.4109025,0.5771156,0.8350477,0.9219781,0.8958319,1.1667316,1.3356578,0.4631815,1.1975491,1.4621454,0.48214227,1.4383798,0.8609137,0.89775395,0.79646367,1.0966061,0.78814375,1.0296911,0.7940265,1.2774053,1.2905107,0.94973993,1.1764725,0.8598725,1.3242157,0.8532746,1.5001478,1.2428906,1.2183058,1.4139509,1.124259,0.91127753,0.5983057,1.368812,1.0893569,0.71314573,1.4073977,0.8547409,1.0180995,1.4393811,1.1943367,0.65878636,0.8678283,0.962819,0.63789696,1.3715622,0.46191567,1.4784927,0.8107097,0.94488037,0.91676486,0.93246377,1.2999432,0.6924455,1.1405948,1.3528581,0.781863,1.4992335,1.4792635,1.3502035,0.58100903,1.1355714,0.56980014,0.6631726,1.0033712,0.7206273,1.4485452,1.4104203,1.2950088,1.1514976,1.3861026,1.1297446,1.0937449,0.94757867,1.0735145,1.2928898,1.2387657,0.7940721,1.123284,1.3163046,0.62401336,1.1827769,0.7521907,0.795184,1.3679545,0.6005213,0.71004474,1.0659157,1.1786157,0.5671218,0.6311454,0.48300338,1.4628706,0.8219559,1.5116346,1.028123,0.86186224,1.3826679,1.1991295,1.4133648,0.65828514,0.5375226,0.0,1.3526037,1.3923179,1.3637016,1.3685503,0.71969354,1.3129793,0.73680925,0.72326005,1.2089992,0.77292824,1.3750334,0.88329995
tape,1.473557,1.1854923,0.6925683,1.5277832,0.2922334,0.5184208,0.90875065,0.7493616,1.3533677,1.1509783,1.4480221,0.45169717,1.4272411,1.3641984,1.1427171,1.2428904,1.0361761,0.5591271,0.4010815,0.38984907,1.1098729,0.79487085,0.90360564,0.77313364,1.0100116,0.5979208,0.64201015,0.7624577,1.2315073,1.2642356,0.44823843,1.371929,1.2742605,1.1083015,1.2440659,0.7960575,0.89430624,1.3819746,1.1104888,0.34486282,1.4862323,0.27219427,1.1560569,0.9268974,1.4176342,1.001756,1.2829634,0.87294054,1.2608898,1.0172952,0.7534294,1.1625414,0.975678,1.2995641,0.9559688,1.1488585,0.5854059,0.81557935,1.1314937,0.5428603,0.85846794,1.2323034,1.2824105,0.737605,1.1673099,1.3176974,0.35589552,1.4593909,1.3903457,0.58287853,1.1486657,1.278801,1.2437552,0.9925641,1.4644701,0.601133,1.5448579,0.46600938,1.3297706,0.9993268,1.0133862,1.282996,0.76184136,1.3430827,0.9343816,0.4865147,0.931316,0.5653517,0.6858462,0.51762927,1.3151188,1.0048218,1.4696971,1.4711838,0.78077227,1.1559073,0.47043854,0.525956,0.55190873,0.9609976,0.5528342,0.924107,0.996112,0.6759877,1.1679658,0.7781268,0.7732898,1.1600012,0.8977469,0.5614667,1.3742797,1.266257,1.1217974,1.2690582,0.632025,1.533844,1.3274584,1.309209,0.7930298,1.383486,1.0472692,1.3299679,0.48914546,1.1338501,0.25656968,1.1862782,1.0616391,0.6222713,0.9467809,0.57210433,1.365272,1.5574511,1.3526037,0.0,0.9218516,0.6505598,0.5659425,1.0337577,0.38563234,0.99778867,1.2908576,0.7886554,1.2842052,0.4967293,1.1135416
toe,1.2504953,0.27844012,0.75214773,0.9626924,0.7287513,0.88549405,0.94483894,1.1203371,1.3466322,1.1002648,1.44306,0.8645618,1.3850139,1.2410936,0.64385456,1.3425893,1.4300804,1.0188129,0.9225768,1.1392013,1.3730772,0.96215415,1.0366367,1.2636378,0.70712715,0.82892776,1.0660375,0.2704928,1.1170886,1.2187011,0.9525621,1.3772953,1.1075996,0.6316251,1.1079638,1.0606997,0.508446,1.1503749,0.81488484,0.659976,1.4179139,0.8059068,1.1056149,1.3422108,1.1764612,1.1617608,1.2371814,1.200741,1.1595902,0.24758911,0.47411925,0.93024594,0.83514565,0.8096119,0.12110579,1.1616001,0.62017,1.0935224,0.17822754,0.78273183,1.060184,1.1479734,1.3010414,0.3846221,0.959137,1.2079638,0.65459985,0.7324512,0.47898263,0.57193244,1.1361203,1.3186852,1.2513119,1.2792188,1.0396855,0.9156008,1.3144784,0.83819777,1.2859272,0.8993081,1.2835336,1.1195428,0.95351315,1.262717,1.0719882,0.47578967,1.2027893,0.5738363,0.3773393,0.6511992,1.3766363,1.0476922,1.2573197,0.9607095,1.0991331,1.2908983,0.665864,0.6633682,0.87464464,0.73825,0.65148187,0.9004493,1.1487278,1.2090536,1.1567404,0.7000187,0.85867685,1.3105624,1.1324228,0.675138,1.4170609,0.54539406,1.3081088,1.0886779,1.0870173,1.2050633,1.0398716,0.6711875,1.2098997,1.3056699,1.4104733,1.3314382,0.35661316,1.2538478,0.70081633,0.6605246,1.2664216,0.9720698,1.2266912,0.50595593,1.2503742,1.2147514,1.3923179,0.9218516,0.0,0.8198062,0.67795026,1.2242393,0.9777093,1.4434253,1.2954866,1.137114,1.2415528,0.5804804,1.2431674
tooth,1.25309,1.0293417,1.0143445,1.3204288,0.70282334,0.8983925,1.0159024,0.9272096,1.2730997,1.0026957,1.2884718,0.42762154,1.3147258,1.146634,1.0162084,1.2018735,1.2252283,0.76661456,0.6176747,0.8411084,1.2491616,0.9496066,0.95281255,1.164964,0.9262415,0.6202383,0.71391946,0.6322689,0.8586044,1.2382984,0.72812104,1.1919471,1.1157788,1.0274221,1.0052044,0.9726496,0.6889812,1.2439526,1.0327541,0.43111163,1.2795918,0.54384923,1.0222201,1.1439596,1.2103342,1.0609025,1.0728639,1.1425133,1.186089,0.80992883,0.9498408,0.84689546,0.9492472,1.1795923,0.8621953,1.0472999,0.6025579,0.83657825,0.9781736,0.58473176,1.0937576,1.1535671,1.3615334,0.5929216,1.1380017,0.981595,0.65363395,1.2324138,1.2116045,0.67394114,0.96901035,1.4013734,1.2155164,1.1863437,1.2143397,0.7693124,1.2753239,0.5643083,1.1374391,1.0266705,1.190789,1.2119899,0.89297765,1.2119768,1.0845554,0.45557433,1.086853,0.509258,0.63790303,0.8559017,1.2457019,0.9701136,1.2836845,1.2338519,0.9937978,1.2958243,0.4706843,0.49622494,0.654097,0.9581798,0.54066455,0.78808784,0.96069646,0.9179864,1.0796094,1.0185235,1.0817434,1.264373,1.0352868,0.668072,1.1939121,0.9765738,1.24531,1.2459042,0.8697085,1.276837,1.3518174,1.003799,1.0614954,1.1947572,1.3094096,1.270184,0.46648622,1.0195681,0.5422821,1.1712787,1.2352479,0.8506556,1.0620676,0.8529546,1.2403464,1.3395634,1.3637016,0.6505598,0.8198062,0.0,0.5757505,1.0756333,0.7566017,1.2175232,1.1165723,0.89014107,1.2175926,0.47358721,0.955804
toothbrush,1.2033532,0.90922093,0.89849746,1.2442205,0.640473,0.79134816,0.70969707,0.772175,1.3580898,1.2300767,1.4901545,0.6053808,1.3188024,1.1841853,0.8054051,1.3775923,1.1687791,0.6473404,0.53816354,0.77084297,1.1424515,0.94760716,0.79166317,1.0186651,0.8302314,0.6401527,0.80997866,0.43960738,1.1839273,1.2112243,0.693033,1.4084802,1.2492746,1.1260023,1.0498543,1.0924913,0.7466296,1.3099871,0.9590176,0.293087,1.3584278,0.4550104,1.0495493,1.1450809,1.299811,0.99696094,1.244721,1.1182282,1.1532205,0.8169994,0.8632636,1.0536381,1.0390484,1.2636187,0.6448779,1.0525166,0.5302243,0.82914436,0.8391648,0.41865844,0.72171056,1.1705116,1.2392474,0.63894093,1.0780069,1.2585944,0.41677356,1.2683148,0.9894694,0.6718984,1.0527246,1.2747527,1.3091414,1.167452,1.2803183,0.45013118,1.3403611,0.5585799,1.2974784,1.0241754,1.090321,1.2140934,0.72143257,1.3367887,1.0774381,0.5170447,1.1191232,0.4959259,0.71062005,0.78260964,1.405963,1.1475313,1.3352454,1.2511617,0.8800643,1.259162,0.34211755,0.3710705,0.83471024,0.86075056,0.6028727,0.73820406,1.0468268,0.86423117,1.1041017,0.91767454,1.0083193,1.2083186,0.9801662,0.66700244,1.3476021,0.9515769,1.2568147,1.1672131,0.65148866,1.402698,1.2427869,1.0374367,0.8393043,1.3063818,1.260872,1.2883334,0.44970375,1.1609325,0.38228786,1.083913,1.2377381,0.5459439,0.86700875,0.67985874,1.2744882,1.4290564,1.3685503,0.5659425,0.67795026,0.5757505,0.0,1.160592,0.5095627,1.2476842,1.340722,0.9380106,0.958883,0.52123654,1.2037045
towel,0.8617489,1.1387334,1.1137259,1.0266907,1.1812009,1.1404417,0.97311926,0.99036187,0.9675713,0.8955686,0.681395,1.115714,0.8941105,0.84375334,1.0203073,0.34458864,0.7996455,0.8698584,1.1618572,0.9715974,1.0020036,0.9060794,1.0985335,0.9545677,0.9602912,1.1247075,1.0137411,1.2164458,0.9717429,0.9854805,1.1955448,0.9849615,0.9051471,1.0138097,0.91818476,1.0141948,1.1981635,0.9323517,1.0023474,1.100721,0.9761896,1.1439726,0.9731407,0.9188299,0.8635733,1.0666343,1.0709801,0.95147026,0.9972708,1.2513745,1.1880032,0.88640153,1.0222882,1.2013435,1.2238569,1.1048061,1.1498759,1.0494484,1.0477086,1.0862576,0.9325071,0.9760055,0.95019954,1.2462311,0.65350556,0.9807884,1.1134177,1.2659222,1.0992783,1.1840577,1.107373,0.9323405,0.6222271,1.0008523,0.9730814,0.94340014,1.0842959,1.129311,0.80554205,1.0248737,0.88803566,0.67010146,0.9911619,0.96802413,0.91643536,1.2195216,0.042354465,1.1688182,1.1981988,1.2518637,0.9614698,0.8039528,0.98749775,1.0181471,0.73788154,1.0692345,1.135427,1.1837016,1.0982811,1.0746913,0.954035,1.062112,1.0821052,0.8423051,1.0623792,1.128243,1.0719751,0.6798487,1.0703495,1.0485146,1.0560939,1.1807516,1.0118622,0.91181326,0.980961,1.0725373,0.8196082,1.0835485,0.8419602,1.0590405,0.78501534,0.9852259,1.182276,0.90839326,1.0483222,0.70021915,0.97260976,0.95078284,1.0640311,1.1139536,0.9948198,1.0401974,0.71969354,1.0337577,1.2242393,1.0756333,1.160592,0.0,1.113342,0.6669712,1.0311878,1.000506,1.0671388,1.2046462,0.9127286
toy,1.3415122,1.2070112,0.7008891,1.475432,0.46405113,0.60131794,0.70591855,0.5540626,1.3237032,1.2204542,1.3990765,0.71017,1.3490506,1.133244,1.0768629,1.3147244,0.98153764,0.53342664,0.5035293,0.65399116,0.7402781,0.7430259,0.9566848,0.8321674,1.0460223,0.80518925,0.7554445,0.7676012,1.3999225,1.2749721,0.62426317,1.3075857,1.2806218,1.3235298,1.2601908,0.83664083,1.0203607,1.3007331,0.9811382,0.53312194,1.1876317,0.49671596,0.99507874,0.93780684,1.3101232,0.49051636,1.3063419,0.9496884,1.1878521,1.0431929,0.8476634,1.2713337,1.0351241,1.241053,1.0171705,0.9353254,0.7120006,0.6716007,1.184551,0.65008885,0.5350972,1.0199243,1.2933862,0.8802446,1.0853227,1.4062707,0.46184748,1.3731542,1.2912152,0.64284486,0.99063975,1.1869714,1.1725192,1.0104848,1.4625388,0.76824427,1.3993748,0.7399683,1.2850378,1.0678968,1.052481,1.1527214,0.7453624,1.3133949,0.8530894,0.6992918,1.0587136,0.78122836,0.8731926,0.5810066,1.3799137,1.0264496,1.2749332,1.4201099,0.91697764,1.1569678,0.7151179,0.7145188,0.74620306,1.0439861,0.7537819,0.91021603,0.8805668,0.90756625,0.9250902,0.7579975,0.7435874,1.0582134,0.87075335,0.6567631,1.4177893,1.1826243,1.1633546,1.2419398,0.6770927,1.3896832,1.1264963,1.253158,0.8417402,1.3273269,1.2559016,1.0291834,0.7003539,1.2275693,0.43147218,1.1983706,1.1768003,0.7468735,0.748394,0.6457388,1.130938,1.4770471,1.3129793,0.38563234,0.9777093,0.7566017,0.5095627,1.113342,0.0,1.0122588,1.2373743,0.80374986,1.2285917,0.70921314,1.2371559
tray,0.9244751,1.3217056,1.1557299,1.0744588,1.2462726,1.16674,0.8096106,0.7923585,0.8199349,1.1250716,0.77572286,1.2030599,0.7717553,0.9486576,1.1943432,0.60587764,0.6267532,0.7902944,1.1987895,0.58745444,0.5773721,0.99353606,1.0764043,0.8023848,1.2345624,1.2483662,1.0552468,1.3966341,1.1932276,0.9351993,1.1417266,0.89283586,1.0919076,1.1273208,0.82924974,0.7253462,1.2603076,1.0938944,1.0651952,1.2559665,0.81932765,1.206141,0.9654118,0.3988465,1.061578,0.9628751,1.0170423,0.6675871,1.0000851,1.3523263,1.2649674,1.2043033,0.9783994,1.1668892,1.3650706,1.0035751,1.3166358,1.0726435,1.317142,1.1785231,0.8960979,0.99059814,0.7660912,1.3278548,1.0055429,1.0141112,1.1672156,1.2420988,1.0884799,1.3340466,1.064542,0.7807831,0.882427,0.7637147,1.1615863,0.9716737,0.98624784,1.1911639,0.9562589,0.82022595,0.7580638,0.9362877,1.1257914,0.9390631,1.0209484,1.4174833,0.6282616,1.3324482,1.3291781,1.1773487,0.7543919,0.9145383,0.994143,1.204186,0.73891634,0.7429253,1.2333897,1.2513833,1.1713083,0.9986939,1.306382,0.820522,1.0169392,0.34616005,0.9932423,1.1569371,1.096034,0.623857,0.9209451,1.244297,0.87972975,1.3064644,0.5340979,1.0096682,0.91021115,1.056555,0.9058814,1.2456285,0.6576289,0.9689605,0.43587363,0.85947037,1.3876481,0.9393718,1.2251136,1.0375295,0.57877254,0.8757031,0.9679364,1.2715626,0.9705032,1.0418437,0.73680925,0.99778867,1.4434253,1.2175232,1.2476842,0.6669712,1.0122588,0.0,0.93480974,0.95144284,1.0196109,1.3062897,0.8273283
