,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,sauce,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,swing,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window
spoon,1.2545049,0.72532445,0.58573335,1.1834649,1.4959478,0.6945402,0.5664313,0.7998215,0.89562106,1.3944771,1.3664536,1.4366109,0.4956088,1.383871,1.4907223,1.1533272,1.5207862,0.6350417,1.2491868,0.4632144,0.59667844,1.3333429,0.8117313,0.97294533,0.7851807,0.52594066,0.4863885,0.6339893,0.55949587,1.4475635,1.1941675,0.94907284,0.57334304,1.4290122,0.7325604,0.7959418,1.296079,0.9392419,0.6133514,1.4923646,1.0219651,0.3662938,1.4850242,0.5140907,0.5158802,1.3006117,1.4079313,1.1411648,1.2169087,1.0021886,1.2724466,0.8254018,0.6010281,1.3887308,0.76954746,1.380034,0.8657144,0.8480896,0.74061394,0.8914188,0.18439788,0.9372825,1.3171487,0.4059983,0.9622581,1.330288,0.84962654,1.3973924,0.9814556,1.2854741,0.8483355,0.8340994,1.0469089,1.4378555,0.6496033,1.4484212,0.5014812,1.2492303,0.50330895,0.5689355,1.2725809,1.0927842,1.2259992,1.4070573,1.1548498,1.1031373,1.0899863,0.57772887,0.63347816,0.72264147,0.58095694,0.6716784,1.2632657,1.454385,1.5142021,1.3704343,1.4039557,0.38038272,0.34798527,0.98434967,0.7942532,1.3055825,0.5322133,1.0908184,0.6610515,0.7697451,0.8384254,0.87039137,0.9094508,1.2519742,0.5240406,0.7128869,1.3527014,0.91421103,1.2068179,0.70940626,0.51452965,1.5286362,1.1190801,1.2588618,0.12015486,1.2953765,0.75146806,1.0805701,0.59995997,1.101511,0.6883364,1.2219124,0.99620414,0.0,1.1114112,0.6874212,1.2565367,1.5495663,1.129035,1.5103583,0.56683445,0.75638866,0.94003165,0.8562692,0.60315025,0.89189243,1.1457235,1.2872634,1.1983634,1.2691256,0.68903875,0.44290882,1.2335881
sprinkler,0.74485534,1.1376058,1.2795432,0.99470323,0.8265603,1.1708071,1.1241013,1.1996017,1.1372977,0.64487374,0.8888972,0.90089226,1.1182271,0.8291428,0.8821991,0.91516566,0.87646496,1.0765038,0.9940145,1.2211388,1.0726967,0.9558712,1.2438773,0.9954764,1.0052663,1.0187716,1.2383157,1.0996792,1.1422477,0.82655084,0.9129245,1.1327796,0.8849004,0.8253944,1.1336379,1.0970011,0.7117467,1.1132845,1.1884351,0.8687324,1.1880317,1.2665751,0.8612771,1.1148264,1.056883,0.852552,0.9229622,1.1309953,0.88154304,0.7992492,1.0970302,0.9647073,1.1991631,0.9323096,1.0136173,0.9755092,1.1073055,0.9455409,1.0527625,1.0773844,1.108662,0.91720116,0.66459495,0.9779472,1.1498804,0.8772739,1.0919843,0.92485213,1.1687126,0.9160185,1.1576352,1.0236244,0.7922025,0.98049796,1.1894605,0.90852076,0.9826358,0.95402133,0.8903856,1.224104,0.9103626,1.0926001,0.95488006,1.0766369,0.84363985,0.9581601,1.0102425,1.2190557,1.1876005,0.9490686,1.1777376,1.2710673,0.83224034,0.901965,0.91902065,0.88971955,0.8461134,1.0676478,1.0890821,0.90996754,1.1468494,1.0297031,1.1694036,1.0880482,0.9907829,1.1228076,1.037041,1.2122042,1.1467881,0.8529722,1.0551785,1.1415155,0.8865525,0.96524245,0.9881795,1.0721691,0.92878157,0.89548504,1.0663326,1.0117189,1.2110565,0.8316468,0.8914405,1.0786437,1.2580328,0.9378644,1.0671136,1.111525,0.9503352,1.1114112,0.0,1.2407728,0.91951305,0.90246606,0.83193517,0.85689574,1.1231775,1.2130299,1.0060371,0.84192455,1.1992943,1.1429465,0.9356061,0.83005846,0.9490838,0.9317237,0.9778938,1.1463561,0.8709035
strawberry,1.3308527,0.8792192,0.4143325,1.06033,1.4048444,0.60581124,0.6787267,0.7921219,0.976995,1.3870431,1.1688741,1.3429506,0.79206175,1.408303,1.282351,1.1052619,1.3830914,0.81365836,1.0706874,0.6813117,0.8027556,1.1689014,0.8173332,1.0859604,1.0275398,0.64413613,0.7967865,0.8308538,0.6700937,1.3770962,1.356318,0.8006717,0.6669196,1.3419555,0.98710126,0.97146934,1.3369037,0.7228218,0.8151248,1.388145,0.95526695,0.62743366,1.4060923,0.81249857,0.73799735,1.1928763,1.2346389,1.0795567,1.2107303,1.1602575,1.2332869,0.92314136,0.50332433,1.2371973,0.847795,1.1519669,0.87382823,0.99248284,0.6668673,1.0565796,0.6653029,0.85454965,1.3059912,0.8366878,1.0366395,1.2292804,0.777707,1.2976308,0.8701445,1.2287903,0.9498534,0.82222986,1.1618904,1.2135042,0.76110965,1.3058703,0.89566916,1.1856518,0.7524959,0.88736165,1.2662643,0.93105274,1.1116185,1.2217023,1.2465508,1.0829108,1.0820134,0.6095693,1.0245625,0.9325428,0.7262746,0.47565567,1.3377546,1.2530261,1.4243238,1.3261068,1.1508936,0.7199329,0.7600502,0.99075586,0.6536862,1.0963358,0.8520259,0.89934653,0.73718786,0.88720703,0.79919076,0.8431168,0.73885137,1.315299,0.7950691,0.6988373,1.3138766,0.84904575,1.1445875,0.7180766,0.7101133,1.3739252,1.0564042,1.2660291,0.68191546,1.1727179,0.9567441,1.1202651,0.67270374,1.0793948,0.72787046,1.1278782,0.87514496,0.6874212,1.2407728,0.0,1.3136511,1.3459694,1.0984254,1.247672,0.67863345,0.77636415,0.98392624,1.0952173,1.0023001,0.7767849,1.1069286,1.1425803,1.1933323,1.1510309,1.0668869,0.71076775,1.2582179
stroller,0.79404163,1.2787657,1.4082654,1.0704129,0.76041985,1.2351384,1.3085178,1.2219656,0.97482616,0.9210545,0.89266723,0.61238104,1.3192928,0.652488,0.81305873,0.9389548,0.726751,1.1050692,0.9313012,1.2287397,1.3276464,0.78255,1.346753,0.8152677,0.9720061,1.3247058,1.1163564,0.98910415,1.4175154,0.8590144,0.46163416,1.2692343,1.3465524,0.6291371,0.87240374,1.0816725,0.92410094,1.2371972,1.2322853,0.49414313,1.1371386,1.3499086,0.54468465,1.2083864,1.187614,0.9097088,0.7909999,0.56935453,0.79039574,0.92432433,0.72841674,1.1664126,1.4289079,0.7294525,1.3125784,0.9089841,1.2814817,1.2173578,1.0696764,1.1152215,1.3537102,1.0710864,0.94165325,1.307814,0.9437698,0.8203529,1.2203186,0.82495266,1.199222,0.97998524,1.053537,1.0721788,0.9192782,0.7674632,1.1838095,0.7249946,1.1524382,0.5841911,1.313895,1.2608128,0.94195545,1.1837317,0.85075194,0.7787541,0.1617893,1.1411643,1.028449,1.4284197,1.127856,1.18673,1.3682374,1.3726528,0.7033359,0.8640679,0.779189,0.64601624,0.9592692,1.3636358,1.3091722,0.91510546,1.3299329,0.8341582,1.07432,1.0908674,1.0964799,1.2470837,1.0490384,1.2345169,1.0480372,0.45683932,1.0440186,1.3306103,0.651613,0.826578,0.99066824,1.1818087,1.0796423,0.7297307,0.8421816,0.6783902,1.126295,0.84677976,1.2002496,0.97150004,1.2171634,1.1506978,1.378044,0.8351035,1.092676,1.2565367,0.91951305,1.3136511,0.0,0.6419433,0.8936578,0.8386054,1.277503,1.3382125,1.2229865,1.0848312,1.0085027,0.885151,1.0182047,0.930635,0.4567417,0.8847232,0.6631346,1.3047328,0.8566841
sweater,0.65028405,1.2600167,1.3816226,0.9897903,0.32302082,1.3610811,1.4691923,1.3099498,1.2188745,0.63404965,0.7174196,0.65623397,1.3826993,0.58977544,0.51999676,0.91413444,0.56029344,1.2818658,0.97154665,1.4442848,1.3850594,0.9050704,1.297106,1.0688859,1.2580407,1.4272661,1.4105942,1.2713889,1.400276,0.49374533,0.68390787,1.2708201,1.3530569,0.62956655,1.021644,1.268128,0.752532,1.241905,1.323083,0.48663443,1.1821587,1.5145813,0.6744573,1.4515767,1.3437841,0.87337184,0.67199314,0.9119707,0.8645414,1.1208426,0.78095573,1.157353,1.4317814,0.48344606,1.3022631,0.5447947,1.1158904,1.1772261,1.3369048,1.0809027,1.5245705,1.18284,0.6877442,1.4217348,0.9989557,0.7009005,1.3809161,0.42110574,1.0905006,0.7266596,0.9943981,1.1654189,0.84516495,0.48287755,1.3906589,0.3256169,1.3550808,0.91449165,1.4053429,1.3634989,0.850929,0.99313927,0.95859706,0.77242184,0.70124173,0.85923976,1.0949726,1.380764,1.3344505,1.0390168,1.348674,1.347507,0.68363297,0.56891,0.30771995,0.35332984,0.76774806,1.4738294,1.4632927,1.1166384,1.3290085,0.8234439,1.3713605,1.057516,1.2796414,1.266613,1.1797309,1.1838434,1.1347358,0.8543553,1.3816476,1.3197186,0.6423578,1.01624,0.88468194,1.3402337,1.3493422,0.16871941,1.0003766,0.5444552,1.4697487,0.7624167,1.1650535,1.0658845,1.3550527,0.897754,1.2818365,0.90192735,1.082005,1.5495663,0.90246606,1.3459694,0.6419433,0.0,0.84573,0.5789593,1.4588656,1.2289122,1.1417266,1.0384405,1.2922388,1.2904382,0.9241506,0.71098787,0.8521612,0.8295747,1.1658833,1.379894,0.7313324
swing,0.8850843,1.2478226,1.2829973,0.85106146,0.82039356,1.2072458,1.1938409,1.1103916,0.8132879,0.9257385,0.77104384,0.7778373,1.2212554,0.88841355,0.7422538,0.98953557,0.7232764,1.0236986,0.8736439,1.1810791,1.0753105,0.68689024,1.1903565,0.9737668,0.95346206,1.0039716,1.1930882,1.1788323,1.1964452,0.95357496,0.8523084,1.048955,1.2155387,0.7913516,1.1488384,1.0951566,0.8164661,1.1071209,1.0607337,0.80605954,0.97998977,1.2083547,0.6602222,1.1405482,1.1342381,0.69917095,0.95619494,1.0220422,1.0301924,0.87594444,1.0708477,1.0061214,1.2484185,1.0446503,1.2380778,0.9926308,1.2017485,1.2355121,0.9625073,1.1670988,1.129497,1.1005653,0.8615285,1.2463155,1.1071278,0.9566329,1.106153,0.9107408,1.1296519,0.96915257,1.0690904,1.0685427,0.7732924,0.89986134,1.1757152,0.9471751,1.0958328,0.8319298,1.2146327,1.10867,0.94921994,1.0682716,0.8222357,0.8371483,0.94556004,1.0816855,1.1059469,1.2508743,1.0340936,1.0436249,1.2487068,1.2517688,0.8712008,0.9350356,0.8960286,0.9949225,0.85148585,1.1942235,1.15869,1.1702358,1.1473209,1.0958042,1.2055856,1.0301052,1.0003098,1.0389602,1.1354058,1.241039,0.981013,0.6667329,1.119217,1.2394147,0.8739489,1.1069026,1.0051395,0.9744886,0.94433624,0.9168456,0.92474395,1.0145805,1.1051446,0.99319834,1.1715938,0.8753841,1.2592475,1.0403192,1.2342608,0.92248076,0.84016645,1.129035,0.83193517,1.0984254,0.8936578,0.84573,0.0,0.7343999,1.1763523,1.2732217,1.0506166,0.83110833,1.0403128,0.9410224,0.8107549,0.8177968,0.8678181,0.93367237,1.0161176,1.2451178,0.9697657
table,0.7552841,1.420764,1.4144013,0.84599847,0.46919578,1.3015356,1.4001522,1.2165375,1.0913186,0.56380284,0.6549929,0.44581157,1.5335504,0.67460835,0.527495,0.9658513,0.44709635,1.2404313,0.45395422,1.4077508,1.05408,0.42581558,1.3279605,0.99115926,1.040539,1.1982177,1.4519167,1.3459665,1.4544752,0.7122468,0.84258527,1.0910536,1.318783,0.66612554,1.332286,1.1288004,0.68792135,1.1393572,1.3781558,0.5502144,1.1215973,1.5212691,0.42705762,1.2898344,1.3074625,0.40677023,0.75594604,1.0126904,0.9323043,0.9534104,0.9382955,1.3215137,1.3824909,0.82728803,1.3990645,0.81307864,1.3439777,1.3897971,1.0646038,1.3238845,1.3829529,1.0825188,0.6275962,1.5614163,1.3305473,0.64671576,1.2721312,0.80034053,1.0021063,0.8380182,1.340966,1.0606151,0.6151024,0.73609054,1.2950964,0.7311031,1.2518735,0.8742498,1.4284639,1.4321175,0.8568475,0.86750245,0.7209887,0.76357746,0.8704237,1.133498,1.102846,1.4727422,1.3690834,1.3520093,1.555642,1.319141,0.6162863,0.82948506,0.670565,0.8824143,0.32242042,1.4979895,1.4896116,0.9853432,1.2561858,0.9758137,1.3972763,0.8282999,1.2610363,0.83525586,1.1553793,1.2273719,0.97685325,0.7357714,1.3283079,1.4055912,0.62684,1.2556986,0.7207439,1.1043122,1.085112,0.6354785,1.0461484,1.0989012,1.4996551,0.75170094,1.242522,0.8982375,1.5794692,0.8586156,1.3498747,1.0604239,0.7493783,1.5103583,0.85689574,1.247672,0.8386054,0.5789593,0.7343999,0.0,1.292171,1.5122097,1.2332351,0.81940174,1.4341989,0.99472445,0.33223116,0.5922082,0.9209028,0.82785594,1.2549614,1.5556071,0.8397757
tape,1.3031406,0.8195243,0.60110164,1.0484395,1.4496408,0.40912426,0.536936,0.7389516,0.8085373,1.3549875,1.1773818,1.3304062,0.7700521,1.368621,1.3944054,1.121986,1.3565477,0.7309202,0.96400225,0.52070236,0.5802658,1.0008223,0.86529636,1.1955051,0.64183396,0.7295759,0.61752063,0.69262195,0.6834082,1.4661686,1.2743672,0.797981,0.4669584,1.3771328,1.057647,0.7601254,1.3008782,0.6710774,0.78504336,1.3805327,0.948362,0.6424287,1.3502498,0.5026816,0.6419101,1.0454715,1.2481939,1.0663298,1.2294707,0.96372676,1.3196988,1.0614092,0.47812915,1.3624277,0.73013884,1.2389479,0.982262,1.0119902,0.799084,1.1557112,0.5928023,0.77800524,1.2050688,0.64280194,0.88986987,1.3031664,0.4578923,1.4127781,0.9068365,1.3171105,0.9201238,0.83533645,1.161411,1.2817521,0.5619064,1.4238908,0.80099964,1.2440655,0.5623965,0.796619,1.3790832,1.0048174,0.9912557,1.2452719,1.172698,1.2030175,1.0890036,0.6676532,0.85128325,1.0269029,0.7268342,0.58231723,1.2781403,1.3454645,1.5351162,1.4996055,1.2021548,0.67248195,0.70034575,0.9417617,0.590878,1.0981064,0.6411835,0.9966651,0.8770983,0.7593063,0.758169,0.77086806,0.8598068,1.1540651,0.5758327,0.6626792,1.3631408,1.0038842,1.1669309,0.95052415,0.7349522,1.4944005,0.96465313,1.432652,0.63421017,1.2156944,0.80061585,1.1601052,0.67387533,1.0171419,0.805449,1.1246849,1.1197137,0.56683445,1.1231775,0.67863345,1.277503,1.4588656,1.1763523,1.292171,0.0,0.8873373,0.9293916,1.0997541,0.8936715,0.5805793,1.1417017,1.2964673,1.1575727,1.2050223,1.0085177,0.61762595,1.3637763
toe,1.480589,0.30610812,0.48439157,0.97372156,1.2560946,0.8159357,0.73642606,0.9795354,1.1595411,1.3732533,1.1872289,1.4045079,0.43508452,1.3270864,1.3419275,1.2897296,1.4721906,0.963039,1.3769586,0.8124747,0.9719722,1.4924157,0.69449544,0.97897136,1.2086027,0.99239856,0.745666,1.024121,0.3741092,1.2620974,1.318294,1.0311344,0.79851395,1.4172927,0.83451366,1.0913476,1.286853,0.93220305,0.86499465,1.3953757,0.9608461,0.47555602,1.5493932,0.92819643,0.90456885,1.4113164,1.3163416,1.0031893,1.2122111,1.221925,1.024596,0.4744414,0.5716317,0.9626813,0.38850123,0.9940262,0.15904331,0.72884166,1.1310143,0.38501704,0.82735777,1.1559708,1.3357233,0.40247428,0.5862791,1.2547827,0.75285,1.0405734,1.0035653,0.76245975,0.5455178,1.1632091,1.3912963,1.0208147,0.9228733,1.0659628,0.9591516,1.263267,0.79037094,0.63256526,1.1305627,1.150704,1.3950764,1.169743,1.3152285,0.47002023,0.9233528,0.2932703,0.94748443,0.38404417,0.23212844,0.6950876,1.4489814,1.1986129,1.096277,1.0185006,1.3475407,0.5585475,0.5384064,1.0239934,0.8144384,0.9236362,0.9940914,1.2215017,0.95370805,1.2368426,1.15657,0.5335374,1.0900655,1.4876685,0.97514486,0.32436824,1.4548721,0.9625383,1.1912789,0.9867861,1.1767536,1.2051636,1.0025133,0.88792914,0.7701371,1.2947731,0.8775558,1.2148218,0.22849894,1.2242457,0.6992072,0.9029094,1.2585027,0.75638866,1.2130299,0.77636415,1.3382125,1.2289122,1.2732217,1.5122097,0.8873373,0.0,0.36817837,1.1761774,0.92232746,1.1501086,1.5026283,1.3180084,1.2212896,1.2212049,1.1013575,0.3051954,1.2459668
tooth,1.3354081,0.45131165,0.86118746,0.7702862,1.0664573,1.027519,0.9049337,0.9859764,1.1285502,1.19332,0.9683925,1.2301761,0.77476454,1.1789398,1.0274723,1.1620708,1.2004454,1.0282109,1.1520579,1.1069566,1.1108365,1.2497687,0.81237686,0.9178911,1.192859,1.1262715,1.0730635,1.1939447,0.5489683,1.1588247,1.2529163,0.97401124,0.9961685,1.271987,1.0594721,1.2889671,0.9703836,0.8881403,1.13264,1.2559413,0.95619655,0.79712486,1.2693841,1.1070095,0.9317942,1.1111902,1.2037044,0.94374824,1.2381246,1.0705944,0.9892094,0.5376047,0.74228907,0.99119395,0.58718187,0.9460673,0.34602714,0.72815925,1.1950347,0.5520141,0.99740326,1.0497411,1.0599202,0.66236275,0.5564871,1.2316301,0.67231774,1.0030465,1.0351146,0.6579102,0.7610148,1.1801685,1.207901,0.8927041,1.1422454,1.0392897,0.97041875,1.0544305,1.0425887,0.9773524,0.93534493,1.1189353,1.1932399,0.93879974,1.2135979,0.4308815,0.88849753,0.6648198,0.9606689,0.5535649,0.6853996,0.9786187,1.3189756,1.0650983,0.930306,0.97463495,1.1113758,0.7762476,0.70692307,1.1040059,0.83006155,0.88352734,1.1856542,1.1398761,1.1168447,1.1958839,1.1941296,0.73568404,1.1092936,1.2225957,1.1861935,0.5851464,1.3302531,1.0132816,1.0078611,1.0256075,1.165839,1.1333332,0.9894768,0.90181315,0.99641675,1.3040498,0.95816284,1.146418,0.5204443,1.1797613,0.9809771,0.7998377,1.1612988,0.94003165,1.0060371,0.98392624,1.2229865,1.1417266,1.0506166,1.2332351,0.9293916,0.36817837,0.0,0.83810663,1.0297164,1.1593035,1.252995,1.2903253,1.0593671,1.1537306,1.2330395,0.636674,1.2147286
toothbrush,0.9296709,1.1424166,1.2255012,0.6921134,0.7536339,1.2784014,1.1051457,1.0125766,1.0086707,0.817024,0.96785736,1.0086914,1.0844376,0.8745893,0.9195499,1.0045483,1.0043494,0.895269,0.92352754,1.1516453,0.9738637,0.8522642,1.1686698,0.80030596,1.0283788,0.91086996,1.2028601,1.0677469,1.0653464,1.0391779,1.0406783,0.9484905,1.1025974,1.0028236,1.1619179,1.1201739,0.5004699,1.0183816,1.1123044,1.0934238,0.9362023,0.97988504,0.9088148,1.1233923,1.0462638,0.74954134,1.1350727,1.2097931,1.0801748,0.74121076,1.0770743,1.0377333,1.1778717,1.1241604,1.2120334,1.0727566,0.96451944,0.9986949,1.0182,1.026538,0.79456544,0.99304485,0.8374847,1.0815245,1.019801,1.0411271,0.8989351,1.0586493,0.95257574,0.7528776,1.2726505,1.1046872,0.6398691,1.0357361,1.1472719,0.96688205,0.59054947,0.94661343,1.1397452,1.1449656,0.92128134,0.94051164,0.94659895,0.90783966,1.0648191,0.9503829,1.2114235,1.1795158,0.974022,1.0284843,1.3112288,1.2377124,0.8437789,1.0994155,0.9250782,1.0226605,0.94615394,0.8037771,0.7265456,1.0382717,1.0021936,1.1830401,1.1620462,0.99769133,0.9135956,0.9283951,1.2107884,1.0922962,1.0459955,0.9225401,1.1899669,1.2625583,0.94192564,1.2068647,0.88596815,0.9957964,0.5624157,0.98304456,0.9805901,1.1412839,0.9475184,1.0943052,0.9570956,0.80419236,1.2087313,0.9962621,1.0567799,0.8903047,0.8978949,0.8562692,0.84192455,1.0952173,1.0848312,1.0384405,0.83110833,0.81940174,1.0997541,1.1761774,0.83810663,0.0,1.0475438,0.97437465,0.68355966,1.0254345,1.0568196,1.0001826,0.88691753,1.1279575,1.0060061
towel,1.0317776,0.86068296,0.9709679,1.2192446,1.3000389,0.9479108,0.7367967,0.9615867,0.7591861,1.177127,1.2557272,1.1034955,0.6368947,1.0276266,1.0629578,1.1437999,0.97299504,0.7371777,1.1244472,0.6313994,0.89646065,1.2282512,0.9456708,0.8276095,0.6855525,0.8140014,0.5338871,0.7606404,0.919001,1.1740006,0.78816086,1.0844291,0.903249,1.1076293,0.46264344,0.7642826,1.208917,1.1555436,0.5782901,1.0899466,0.9970196,0.6454088,1.1242014,0.61865747,0.89840335,1.2852893,1.1917835,0.9551028,0.9850051,0.9356995,0.9358373,0.82895094,1.0383011,1.2401607,0.95166814,1.4122894,0.9986454,0.8614728,0.9060872,0.8499848,0.7121098,1.1166368,1.2797817,0.77107155,0.83698136,1.193555,0.9564004,1.3175769,1.0379621,1.2017493,0.8684901,1.0203941,1.2568815,1.0400901,0.80420804,1.1726303,0.7903012,1.0361896,0.65481013,0.55384856,1.1472733,1.1840285,0.9933949,1.1471142,1.024778,1.1790724,1.0844669,0.8741996,0.09132743,0.86365503,0.83429813,1.0388389,1.1124326,1.2240556,1.0399866,0.99513257,1.2035298,0.69469917,0.6949731,0.9662309,1.0738978,1.2778867,0.35738885,1.169211,0.8265048,1.0174311,0.95705724,0.92275614,1.0860363,0.9788814,0.78937256,1.033154,1.0839939,1.0193831,1.2077986,0.9003924,0.98999476,1.1643946,0.96611655,0.8636203,0.5520499,1.1363922,0.7736146,0.8866497,0.8246484,0.96675843,0.80367976,0.8816656,1.1758428,0.60315025,1.1992943,1.0023001,1.0085027,1.2922388,1.0403128,1.4341989,0.8936715,0.92232746,1.0297164,1.0475438,0.0,1.0878899,1.2864968,1.2381492,0.96081084,1.1749442,0.62928206,0.7496342,1.00026
toy,1.1188833,1.1508641,0.8379314,0.8718006,1.2772467,0.6385627,0.8354769,0.77724415,0.8489987,1.3332245,0.9301851,1.0755686,1.0356557,1.2341541,1.2101527,0.9725555,1.1961441,0.7523867,0.73455167,0.7030275,0.88921314,0.61013687,1.1393223,0.9851366,0.8383296,0.7888138,0.85556835,0.60678136,1.032332,1.355278,1.1763338,0.73713225,0.858122,1.2084976,1.1771116,0.9771038,1.122712,0.88310236,1.0082647,1.1838168,0.9453867,0.82971114,0.9575903,0.8010951,0.78743833,0.8313415,1.0398589,0.69790006,1.1552287,0.9375119,1.1536363,1.2922058,0.840893,1.3093048,1.0911525,1.1207266,1.1706842,1.1881653,0.52867967,1.2561088,0.8907139,0.5773641,1.2363024,0.9452492,0.9192928,1.0828424,0.6062247,1.2510061,0.98716694,1.2172148,1.0697583,0.8479999,1.0692072,1.1171467,0.69848937,1.3430704,0.894089,0.99687535,0.9548277,1.0199015,1.3240712,1.0367092,0.9639369,0.8550772,0.8961584,1.3357326,1.1602566,0.94667625,1.1198323,1.2062404,1.0515832,0.80840045,1.2278185,1.2012628,1.3674486,1.4458046,0.99963707,0.8804302,0.9013463,0.8906592,0.8719895,1.0276049,0.8894403,1.0331316,0.82341325,0.9697876,0.7921603,0.96583736,0.7755117,0.80741113,0.6558547,1.0270374,1.2671704,0.8859088,1.1972941,1.0741503,0.45152265,1.3783804,0.8264128,1.3887374,0.84382594,1.1155959,1.1113573,0.89859575,0.89031774,1.0778968,0.97973174,0.95516026,1.1302485,0.89189243,1.1429465,0.7767849,0.885151,1.2904382,0.9410224,0.99472445,0.5805793,1.1501086,1.1593035,0.97437465,1.0878899,0.0,1.0296249,1.0593418,0.92351013,0.92093015,0.8542878,0.9037056,1.3021681
tray,0.89719707,1.3691353,1.2516434,0.88320947,0.746284,1.2528882,1.2497944,0.9604263,0.9705417,0.7196958,0.8915212,0.7324854,1.366827,0.8481357,0.78069067,1.0490314,0.7649565,1.1553208,0.70259905,1.2395073,0.7155379,0.59226394,1.0095546,1.1263179,0.9466466,1.0843216,1.2602937,1.2566332,1.2607236,0.9958623,0.9825847,0.8214174,1.2299873,0.8349628,1.3363806,0.8886448,0.8089086,0.89628154,1.2489657,0.86830616,0.92691934,1.3245813,0.6887239,1.0976534,1.1908212,0.53152215,0.9599158,1.1705997,1.0271964,0.77434254,1.0388768,1.2751923,1.1398273,1.0946784,1.4064448,1.0080421,1.3785487,1.2981033,1.0400511,1.3030206,0.9492187,1.0917194,0.7719257,1.3988438,1.429581,0.86323917,1.2439615,1.0418333,0.83017766,0.9670598,1.3942323,1.0167301,0.5741322,1.0825231,1.1177033,0.99817383,0.87607837,0.9707696,1.2821019,1.2381614,0.71178544,0.64963233,0.75599277,0.8615748,1.0463991,1.1996512,0.91770184,1.3689203,1.1352339,1.3145775,1.4972746,1.0849503,0.6579427,1.0402765,0.9907971,1.1040698,0.6491329,1.2942953,1.2683333,1.0341057,0.9927967,1.0952944,1.2894958,0.61563665,1.1206903,0.3981204,1.1404271,1.1426576,0.84425443,0.794819,1.1776891,1.3771815,0.7490575,1.3307903,0.5602383,0.817392,0.9338778,0.925577,1.0592757,1.2002658,1.2749331,0.9305884,1.0693345,0.89651513,1.4926493,0.9992117,1.1823004,1.0906999,0.5545021,1.1457235,0.9356061,1.1069286,1.0182047,0.9241506,0.8107549,0.33223116,1.1417017,1.5026283,1.252995,0.68355966,1.2864968,1.0296249,0.0,0.807178,0.9474627,0.91538304,1.1754467,1.4576787,0.985388
tree,0.7339965,1.3072823,1.193156,1.0595537,0.69008106,1.0974587,1.1739135,1.1886361,1.0846328,0.7369852,0.8132697,0.7134504,1.2525115,0.8541554,0.76717854,0.821351,0.7128638,1.128355,0.849791,1.1449878,1.0906392,0.8021065,1.272275,1.0344166,1.0381137,1.0326416,1.2255857,1.084785,1.3744333,0.7087566,0.9669974,1.1590129,1.1334473,0.79959714,1.1410627,1.1082842,0.86779773,1.2051599,1.1358898,0.751958,1.1693392,1.2794964,0.74006975,1.1295389,1.1799517,0.85154176,0.77874506,1.056885,0.91584224,1.0783161,0.9698426,1.2180208,1.2761632,0.91404915,1.2110654,0.85195285,1.2558991,1.178919,0.9046353,1.1870278,1.2392853,1.0164121,0.79464865,1.2507644,1.3034091,0.6099968,1.254287,0.7697134,1.1091342,0.99462706,1.1152802,1.0238692,0.85848975,0.905704,1.1209539,0.8133589,1.206265,0.9203605,1.1191558,1.1609707,0.9758925,0.9534385,0.8464541,1.009119,0.92937934,1.1117346,1.087932,1.2173067,1.2690549,1.1821802,1.2226179,1.1412816,0.76391816,0.7992956,0.822313,0.9388871,0.73753977,1.2477435,1.3079054,1.0730368,1.2635573,1.0702326,1.1728654,1.0212834,0.9658244,1.0594771,1.0463892,1.1840782,0.8943889,0.9171306,1.097565,1.2227275,0.76690876,1.0389724,0.92108893,1.0957153,1.0293789,0.7569005,1.0533509,1.0927145,1.2479777,0.7589279,1.1791842,0.9907357,1.4128485,0.94158006,1.0829754,1.2079539,0.85475206,1.2872634,0.83005846,1.1425803,0.930635,0.71098787,0.8177968,0.5922082,1.2964673,1.3180084,1.2903253,1.0254345,1.2381492,1.0593418,0.807178,0.0,1.0409722,0.7880547,1.0513742,1.2797372,0.72315913
