,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,leg,melon,milk,mitten,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rooster,scarf,scissors,shirt,shoe,shovel,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
snow,0.7389037,1.1541716,1.2233355,1.0447022,0.94514513,1.1011481,1.263893,0.94317734,1.1276767,0.77623475,0.42757,1.1193979,0.654486,0.7358277,0.93310237,0.54223675,0.73035127,0.8974327,1.1921268,1.1457843,1.0461531,1.2592201,1.0207274,1.1070085,1.079963,1.2015254,0.6323137,1.3289669,0.48038417,0.81480104,1.1733055,0.89544725,0.74532807,0.92451394,0.8649014,1.2394165,0.9612492,0.6715996,0.9653129,1.2944294,0.6485882,1.3488141,0.73984987,1.1435404,0.9970806,1.1960521,0.7572262,1.2215664,1.3091178,0.6753204,1.2270672,0.8419211,1.319947,1.1031096,1.0904018,1.2519422,1.3246082,0.95777893,1.111887,1.2427771,1.2584693,0.75674045,1.1830102,0.971391,1.1542687,1.0569048,1.3155391,0.6065452,0.7096349,1.1440305,0.74431884,1.2229431,0.8638801,1.1647881,1.2528431,1.06698,1.0308955,0.9106973,1.2040206,1.2340035,1.2030759,1.2022781,1.2579641,1.2002118,1.2168444,0.824853,0.6916771,0.6489639,0.8489432,0.45795023,1.3780277,1.3900812,1.2059569,1.1283505,0.57772195,1.1234891,1.0205253,0.76254195,1.1435792,1.2243516,1.180688,1.0829101,0.8202434,1.1202581,0.74740005,1.1203505,0.7445389,0.81896687,1.1254745,0.9334277,0.7190277,1.3110343,0.0,1.0638623,1.1593966,1.2030301,1.2635776,1.0913146,1.2978324,0.9276193,0.8230959,0.57780564,1.2036167,1.3642155,1.2406046,1.197029,1.0829452,1.052195,0.8436923,0.86105394,1.130822,1.2570281,0.8079965
soap,1.367322,0.98371613,0.6351345,1.3122957,1.3427792,0.9617166,0.55399734,1.288311,0.8182949,1.1907194,1.3315995,0.36311996,1.3179419,1.4172742,1.0952742,1.3622656,1.2135662,1.0231918,0.42489922,1.119852,0.95481086,0.86068344,1.0855316,0.7867792,0.7675719,0.23178554,1.1427531,0.7410953,1.1101015,1.3340304,0.74409187,1.290933,1.1916903,0.50883996,1.3449857,1.2164316,1.1590936,1.304934,1.3112612,0.31133807,1.3402214,0.70613325,1.2250925,1.0624444,0.925353,0.88304603,1.3208666,0.96989006,0.59135145,1.0962209,0.76980096,1.1324885,0.8901782,0.8043994,0.82171535,0.75669456,0.8268819,1.1025407,1.1299372,0.38612008,1.2117916,1.0342407,1.1463156,1.1406127,0.9544505,1.3707671,0.63997495,1.3055184,1.3070474,1.1864017,1.3243889,1.1403766,1.2381574,0.6609408,0.5463476,1.1831604,1.1571531,1.4753262,1.1538416,0.9761802,0.34234393,0.9461775,0.5828366,1.043489,0.6860709,1.1829259,1.1487149,1.392982,1.2841175,1.3311331,0.48047233,0.84891343,0.93081856,0.85952204,1.2436496,0.7553088,1.2056258,1.2253132,0.7401322,1.2305143,0.4916318,0.98132217,1.1430477,0.7089737,1.1263964,0.90529686,1.3548964,1.3148097,1.2413307,1.1360154,1.1861938,0.47699767,1.0638623,0.0,1.0507281,1.1988034,1.1122749,0.70356613,0.66207814,1.2493465,1.3463571,1.4032686,0.6025717,0.7189729,0.4292239,1.2207047,0.9412692,0.9569979,1.0303917,1.0837765,0.6872544,0.54274774,1.1381192
sock,1.0643482,0.7011166,0.96566916,1.186854,0.81398714,0.9085206,0.88194376,1.1023593,0.95927894,1.1203846,1.1965129,0.94156617,1.1560711,1.0224743,0.8278791,1.0028474,1.1560328,1.0390458,1.0602362,1.154767,0.9874839,0.9453882,1.0313456,1.0005257,1.0244005,0.953126,1.2109832,1.0098941,1.1203799,1.0875018,0.83342284,1.1498482,0.97939634,1.1015315,1.0332277,0.9545266,1.0587074,1.1128402,0.9623263,0.96339506,1.181993,0.9956716,1.1047693,0.9191946,0.9789817,0.9280951,1.1254458,0.88557667,0.901539,1.1054167,0.8721924,1.1991134,0.6704162,0.853619,0.88886654,0.86288023,0.8916194,1.0868825,1.0927052,0.9548375,0.7027291,1.0290189,1.0635318,1.0794561,1.0150298,0.976089,0.87369186,1.1293844,1.2044568,1.0552324,0.9834415,0.9494174,1.1299149,0.87511086,0.87457496,1.1779845,1.0783746,0.9440005,0.89771533,0.8823506,0.9782182,0.8542054,0.80069995,0.8569647,0.9701799,1.1164565,1.0309365,1.0216819,1.0101264,1.1056015,0.9405604,0.92155313,0.9765432,0.7084547,1.0919387,0.8608242,1.1844659,1.0957893,0.9969339,0.9283853,0.999901,1.0719824,1.1170337,0.9267629,1.0546069,0.9360847,1.1453258,0.77879655,1.1587152,1.0193955,1.1647056,0.76165694,1.1593966,1.0507281,0.0,1.1162969,0.96263427,0.97532356,0.9450661,1.0202601,1.1578692,1.2294997,0.957927,0.6932068,0.9661373,1.0278804,0.7730429,1.0475972,1.1762928,0.91144645,0.93157023,0.8782339,1.1142664
soup,1.0733082,1.1041471,1.1008859,0.69998693,0.95592093,1.1387823,1.1576327,0.763446,1.0017262,0.8537656,1.1084353,1.1671411,1.0887169,1.0704577,1.0951817,1.0964392,1.054142,1.082896,1.1257772,0.29911828,0.9872945,0.8107344,0.908568,1.064872,0.9361471,1.152116,1.1263106,0.9522837,1.1192833,1.0248089,1.0825297,1.0905589,1.1793313,1.0924407,0.9201738,0.6498537,0.8910152,1.1887622,0.7622146,1.1242123,0.99413615,0.8232645,1.0195185,1.0580322,1.0743009,0.8132651,1.163841,1.0573803,0.89300716,1.0670444,1.1256706,1.1737055,1.1221406,1.0159628,1.1239486,1.1111614,0.83400285,0.9539509,0.8710939,1.218461,0.8899571,1.0410407,0.78443545,1.1396221,1.1149073,0.9612274,1.2465932,1.1048212,1.191551,0.67272246,1.1329095,0.68153006,1.0527718,1.0412235,1.085541,0.524869,0.74101573,0.93380857,0.98553336,0.82559454,1.2276419,0.77989817,1.0483623,1.0478214,1.0441656,1.0130618,1.161644,1.1939691,1.0334874,1.0932832,1.0981697,0.93211985,0.7295619,1.0608647,1.0660231,1.1247039,0.3596077,0.9986313,1.0869874,1.0439355,1.139319,0.99622023,1.1323198,1.1268716,1.1741588,0.96320295,1.1578012,1.0759506,0.5530376,0.72256684,1.0556775,1.1057851,1.2030301,1.1988034,1.1162969,0.0,0.50197166,1.0704455,1.092846,0.95397484,1.1504052,0.83027637,1.0797911,1.1671243,1.1625271,0.7279117,0.9484099,1.0438321,0.85276693,1.0918816,1.1129841,1.1694083,1.1196511
spoon,1.141278,1.0992293,1.0735596,0.7191199,0.87195307,1.1093674,1.0685732,0.68934166,1.0404738,0.80435884,1.128272,1.1585108,1.1590345,0.97440183,1.1377109,1.179363,1.0390459,1.0418749,1.0506583,0.4237703,1.2392261,0.9055654,1.0117214,1.0753641,0.96419555,1.0970242,1.1030033,0.92693037,1.26612,1.0882238,1.0386115,1.2275898,1.0852771,1.0587666,0.8944457,0.87514114,0.7236686,1.3030533,0.96767247,0.95452505,1.0675138,0.90659684,1.2040328,1.1119665,1.1358521,0.9265984,1.2014744,0.995694,0.91488206,1.0245246,1.1223795,1.1966679,1.0630574,1.1355119,1.1488421,1.1135224,0.45071828,0.9630469,0.8089979,1.170107,0.90904224,1.1360761,0.8242172,1.1948218,1.074775,0.8168244,1.2372773,1.2626897,1.0830466,0.77707535,1.1763002,0.09640819,1.2002321,0.8938464,1.06661,0.53623337,0.85957164,0.9883928,0.9127581,1.0162643,1.1707898,0.6197183,0.956586,1.063513,1.0140505,1.2639762,1.2109802,1.1742237,1.0191216,1.064454,0.8143064,0.40942657,0.8880477,1.2061635,1.1546136,1.1051515,0.35470575,1.173667,1.0546938,1.0865431,1.1922915,1.0962172,1.2001456,1.0833919,0.9975578,0.8983843,1.070271,1.0652914,0.38843644,0.70853305,0.98759943,1.0989381,1.2635776,1.1122749,0.96263427,0.50197166,0.0,1.1699984,1.1175683,0.9985694,1.1192031,0.9546247,1.0162128,1.1367078,1.1007768,0.137339,0.9496706,1.0658326,0.9182216,1.1558845,1.0366311,1.0919416,1.1584387
sprinkler,1.3534896,0.9346209,0.6926779,1.416484,1.4618607,0.70024335,0.64621544,1.3344355,0.7842237,1.2886624,1.4815305,0.5811055,1.363259,1.550134,0.84691584,1.4243871,1.2722652,1.0867785,0.6515769,1.181078,0.88337,0.84376764,1.0438765,0.82593423,0.6331994,0.6408303,1.0378517,0.7146462,1.0383761,1.2907456,0.5901277,1.2677464,1.2749192,0.715904,1.2325159,0.8929906,1.2167132,1.3773258,1.2150987,0.51407933,1.3449607,0.7433213,1.1267145,0.8532075,0.8840313,0.71806866,1.2799761,0.9485175,0.6799959,1.1830448,0.5821707,1.119316,0.84442824,0.48524368,0.68999827,0.8783289,0.695452,0.91413355,1.0862459,0.5871098,1.0510056,1.093949,1.0001551,1.1768017,0.8511056,1.3124878,0.6651822,1.2259715,1.4409664,1.1625276,1.3736483,1.1819286,1.1235187,0.50404537,0.7206025,1.178365,1.1977001,1.435669,1.0749915,0.94984704,0.6090769,0.9494647,0.6458725,0.94271934,0.7099751,1.0528115,1.193893,1.5040445,1.4193842,1.3883562,0.5800689,0.8721471,0.90851575,0.8185184,1.324116,0.7140625,1.2728528,1.1105634,0.76115406,1.088538,0.42758226,0.94805515,1.0260956,0.5359321,1.2914361,0.7996099,1.4322305,1.1912117,1.3627956,1.0680897,1.2599853,0.5296654,1.0913146,0.70356613,0.97532356,1.0704455,1.1699984,0.0,0.6487209,1.08526,1.3706496,1.4419969,0.666798,0.703151,0.62281364,1.2632738,0.93680453,0.85887986,0.9882088,0.9884492,0.76405966,0.5222846,1.1108692
strawberry,1.404957,0.86607504,0.72861946,1.3116126,1.2585907,0.6014353,0.468382,1.1522777,0.92104864,1.3063018,1.4735789,0.48579115,1.3793639,1.4381132,1.0632724,1.437367,1.2693163,1.0612277,0.6543654,1.081604,0.89215624,0.9518994,1.1376473,0.70564795,0.7842239,0.60680544,1.1311854,0.24767256,1.3117878,1.40499,0.9222024,1.2932439,1.2423801,0.85271704,1.2351494,1.1091973,1.0817068,1.387183,1.1586016,0.42316437,1.4894267,0.7399602,1.3275695,0.90356535,1.1501435,0.9709742,1.3355682,0.7254429,0.5578367,1.2926643,0.48671186,1.1916595,0.62980264,0.53951484,0.9359451,0.53861,0.87125677,0.9359817,0.9611267,0.4666643,0.9321554,1.055884,0.79419696,1.1416966,0.6525453,1.2240645,0.4328487,1.376456,1.3657317,1.1782312,1.3139329,1.1753772,1.2900796,0.9196691,0.55234134,1.1294714,1.0933324,1.3150152,0.91598415,0.9925876,0.4301964,0.95108485,0.74867284,0.8421966,0.8227609,1.112009,1.2915926,1.466088,1.1334279,1.437639,0.5415638,0.87927496,0.4506024,0.8997593,1.3373847,0.8593456,1.2237592,1.3011055,0.927643,0.99421954,0.54865915,0.6139566,1.2457327,0.7925174,1.226998,0.9675515,1.3898423,1.1906196,1.2455033,1.2480912,1.2310274,0.40972662,1.2978324,0.66207814,0.9450661,1.092846,1.1175683,0.6487209,0.0,1.2769246,1.3327622,1.5330498,0.5603813,0.46872878,0.5635965,1.2570747,0.964283,0.7010664,1.1091416,1.1674151,0.88935053,0.51822746,1.2186782
stroller,0.7852287,1.0719596,1.3013717,0.91866446,1.0131027,1.1321838,1.306209,0.8945493,1.1351037,0.8482302,0.81526685,1.194581,0.84392726,0.8886646,0.754392,0.80920535,0.85856926,1.0601549,1.24854,1.0834031,1.0200441,1.2086931,0.82941926,1.149095,0.97468984,1.2729974,0.8037291,1.2355537,0.8594518,0.699425,0.9663508,0.72031415,1.046455,0.9996444,0.89990455,0.85005236,1.081704,0.7604147,0.9701777,1.259497,0.7658379,1.1501656,0.83989197,1.132869,0.91593266,1.0231411,0.8680968,1.2262487,1.3467684,0.98687255,1.2127552,0.9179502,1.1989858,1.0281922,0.9666338,1.2268021,1.0423977,0.93200123,0.985886,1.3342485,0.93316615,0.95366365,1.0294164,0.9616685,1.240837,1.0057542,1.2969885,0.79894185,0.90473855,0.9364871,0.8875782,0.9087258,0.6843295,1.0020784,1.237912,0.9189198,0.9508944,0.80664,1.0339518,1.1628015,1.2964717,0.9509808,1.1100688,1.1475521,1.262207,0.7187769,0.9530161,0.8782575,0.8558795,0.8600448,1.1648707,1.0885746,1.1400156,0.9737238,0.9357546,1.006584,1.0262979,0.84293616,1.2347753,0.8360609,1.1852851,1.0860579,0.739202,1.1610016,1.0132271,0.95207256,0.92226934,0.8608397,0.9627602,0.76668096,0.8719085,1.2892078,0.9276193,1.2493465,1.0202601,0.95397484,0.9985694,1.08526,1.2769246,0.0,0.90162843,0.6990372,1.27107,1.3039656,1.3053946,0.9440557,0.9175656,1.0893848,1.0850844,0.8513141,0.89513135,1.2482406,0.97773445
sweater,0.7011701,1.174026,1.3411634,0.7618667,0.56853575,1.2583884,1.3807418,1.037566,1.2864095,0.7800236,0.4550023,1.3109983,0.509092,0.52188236,0.9950208,0.65745854,0.6450848,1.0387222,1.3707492,1.0865521,1.2228382,1.3146832,0.99482274,1.305931,1.2939614,1.3803611,0.8164295,1.3442739,0.8391659,0.5416167,1.26704,0.58199865,0.42612892,1.1705774,0.8814627,1.1141785,0.95648456,0.47305405,1.0194423,1.491502,0.52457565,1.3542241,0.76140666,1.1667011,1.0278786,1.3195001,0.46499425,1.1653556,1.369294,0.76437974,1.2608352,0.6428669,1.2192484,1.374009,1.1929443,1.2258357,1.3828918,1.2144742,1.0742719,1.3750215,1.0501078,1.0697355,1.1911123,0.71289366,1.1200049,0.7766949,1.3692853,0.62929386,0.24082798,0.9635654,0.45904028,1.0743475,0.7675803,1.3131475,1.3437171,1.0943605,1.0358334,0.75449896,1.047062,1.0762639,1.3380448,1.2499574,1.4676106,1.0989729,1.3350224,0.87763083,0.8717646,0.29956716,0.6179425,0.7214909,1.4639506,1.2457488,1.2618637,1.2300285,0.7695173,1.2124586,1.0017085,0.7717451,1.2738478,0.98821366,1.4092607,0.9445185,0.83128643,1.2741272,0.89425623,1.29957,0.13515079,0.939843,0.91351444,0.9838318,0.6798719,1.4612,0.8230959,1.3463571,1.1578692,1.1504052,1.1192031,1.3706496,1.3327622,0.90162843,0.0,0.6156428,1.393609,1.2834933,1.3688579,0.93420964,1.1531215,1.2992494,1.1315833,0.9218757,1.2031624,1.3958013,0.6784297
table,0.55176127,1.2483473,1.5054429,0.6705894,0.59406126,1.3346665,1.495568,0.7681502,1.2572265,0.5957549,0.2696259,1.5031879,0.44830537,0.53667355,0.94804364,0.44485164,0.54933137,0.90574276,1.4481127,0.80241615,1.076451,1.3560594,0.75567544,1.2622167,1.3254386,1.4874636,0.6613821,1.4978021,0.68159485,0.4644643,1.3618242,0.51723087,0.8166914,1.1627591,0.72402775,1.057319,0.8577721,0.44387078,0.8886552,1.671516,0.37190175,1.3432827,0.64584947,1.2235134,0.9640334,1.1941282,0.6042826,1.3046494,1.5448554,0.7699131,1.4716933,0.862254,1.410536,1.3781016,1.2253605,1.4465632,1.3833578,1.0771214,0.94255185,1.6143005,1.1658578,0.9407059,1.0774305,0.9039656,1.284907,0.80368197,1.578342,0.5315444,0.5599588,0.80187124,0.60741425,0.94280005,0.50186366,1.3097181,1.3649726,0.8545971,0.8303381,0.6302161,1.1036401,1.1306795,1.5322217,1.0845758,1.5233392,1.2322235,1.4543009,0.68887573,0.7804269,0.48761934,0.57157135,0.46039653,1.6004822,1.3644242,1.3282976,1.2041192,0.7058024,1.2749505,0.633272,0.62925786,1.3693871,1.0195078,1.5819587,1.1951287,0.6904609,1.3639736,0.83685035,1.2764682,0.55835336,0.8272447,0.7329317,0.7688052,0.5843775,1.6957558,0.57780564,1.4032686,1.2294997,0.83027637,0.9546247,1.4419969,1.5330498,0.6990372,0.6156428,0.0,1.5035763,1.587052,1.5356691,0.87344086,1.0484632,1.2020426,0.8920822,0.8238702,1.2018934,1.6390808,0.70785236
tape,1.4150201,0.6647427,0.52081984,1.2013208,1.298768,0.42895257,0.29255283,1.1180422,0.6116912,1.1907477,1.4512794,0.61988527,1.4264485,1.4758313,1.1038837,1.4225912,1.2960582,0.9051914,0.42790365,0.8466691,0.89169127,0.74096584,1.2944608,0.17417723,0.9107728,0.5298882,1.212554,0.6164013,1.3631837,1.4606209,0.82098234,1.4762495,1.3039386,0.8382717,1.2146624,0.9680476,1.1212459,1.5072267,1.2472458,0.4334244,1.4568862,0.3796276,1.2852383,0.8378087,1.137028,0.83693725,1.4284523,0.9759044,0.58262336,1.2560161,0.75130105,1.2575414,0.9505019,0.6663825,0.73916566,0.9341724,0.87137175,0.8527026,0.7880677,0.6139067,1.0614713,1.1093197,0.64183813,1.2926321,0.7468277,1.3726058,0.52751344,1.4193039,1.3908067,1.0027108,1.4319489,1.0786686,1.3616979,0.6167489,0.7892189,1.0251262,1.0437943,1.4076123,1.0520382,1.1521056,0.5375596,0.8845155,0.80423033,1.1055943,0.53431827,1.2171055,1.295615,1.521447,1.4016945,1.2557645,0.5719559,0.81402737,0.7060735,1.017426,1.3529505,0.7310525,1.060773,1.2738562,0.609527,1.0939476,0.58132637,0.86012167,1.3086741,0.6371088,1.168113,0.87876695,1.498027,1.1240942,1.0372906,1.0521033,1.2506301,0.50970143,1.2036167,0.6025717,0.957927,1.0797911,1.0162128,0.666798,0.5603813,1.27107,1.393609,1.5035763,0.0,0.7496458,0.5931145,1.1375898,0.98391306,0.34973818,0.97589964,1.1891301,0.83166397,0.59836596,1.3627039
toe,1.3046153,0.8811693,0.71591604,1.3581519,1.2151122,0.76583385,0.66704524,1.2426188,1.0713676,1.3368962,1.550202,0.59226155,1.4404802,1.3485242,0.8595398,1.4632366,1.2843649,1.1570438,0.8369148,1.2791519,0.9783498,0.8266691,1.1727029,0.9462246,0.84122,0.6684824,1.2916884,0.46237665,1.283112,1.3893862,0.96825165,1.2135661,1.1915005,0.81552756,1.1690983,0.96194774,1.2193075,1.2781684,1.1587101,0.4847672,1.5326986,0.83667684,1.2761905,0.9536328,1.0762529,0.9659763,1.309688,0.52525455,0.42982614,1.378777,0.3930521,1.0237054,0.15947914,0.6481568,1.0744039,0.32214803,0.7257391,1.1379485,1.1692022,0.34262013,0.8136265,1.1297406,1.0163761,0.919637,0.7353728,0.832343,0.37772512,1.3056164,1.3491926,1.2024676,1.1469314,1.0939605,1.2991314,0.9421733,0.6005371,1.341202,1.2727239,1.0861101,0.7431792,0.58271205,0.37018633,0.99589247,0.6704707,0.45828432,0.80842113,1.2073404,1.2530675,1.3718102,1.1659365,1.4512981,0.49153292,0.74942833,0.75695145,0.7272979,1.3793347,1.0127105,1.352745,1.3044822,0.88478476,1.0570267,0.55468297,0.6951083,1.3040245,0.8237971,1.2729015,0.9861308,1.3055701,1.1240797,1.3700631,1.2795291,1.3053458,0.36662424,1.3642155,0.7189729,0.6932068,1.1671243,1.1367078,0.703151,0.46872878,1.3039656,1.2834933,1.587052,0.7496458,0.0,0.3946737,1.1412822,0.97398216,1.004875,1.247641,1.2328231,0.92505354,0.3583176,1.2396641
tooth,1.3299273,1.0078921,0.57408607,1.3660998,1.3421167,0.8786522,0.5940283,1.2381212,0.91661394,1.2692138,1.4564432,0.55248916,1.4035673,1.3870876,1.1218122,1.4237359,1.2177913,1.1195737,0.55607176,1.169523,0.9672704,0.7377281,1.1927941,0.83478045,0.82748365,0.4943592,1.1561922,0.57229656,1.233484,1.4466407,0.85863304,1.2944777,1.2856196,0.6113212,1.2570592,1.0735263,1.2575271,1.3441284,1.1605633,0.29464358,1.4237944,0.7287791,1.2558551,1.0069857,1.0794905,1.0062935,1.3515558,0.7298933,0.4727167,1.2080032,0.50335217,1.0880277,0.62888986,0.69726855,0.903379,0.58463913,0.7360955,1.0265251,1.1635522,0.26420498,1.183391,1.0940993,1.0759752,1.0606989,0.74977446,1.2105584,0.5414981,1.3016287,1.3682971,1.1679195,1.3268622,1.1087475,1.3018049,0.79736406,0.63716286,1.3337387,1.2355869,1.3902469,0.76722395,0.80798835,0.15071934,1.0341444,0.58130145,0.71321094,0.6509168,1.2656233,1.1515384,1.4170315,1.3475426,1.3832544,0.43423808,0.7752465,0.8786942,0.9051581,1.2550987,0.8924579,1.2555629,1.2566644,0.7089956,1.1954366,0.51722574,0.8848882,1.2877171,0.7251053,1.1651525,0.8656981,1.3994389,1.22226,1.3313863,1.2470312,1.2080253,0.3706019,1.2406046,0.4292239,0.9661373,1.1625271,1.1007768,0.62281364,0.5635965,1.3053946,1.3688579,1.5356691,0.5931145,0.3946737,0.0,1.1393559,1.0922717,0.89521265,1.1507294,1.1757588,0.80733275,0.262183,1.2060083
toothbrush,0.99607754,1.1578864,1.1705956,0.67022175,0.7889551,1.1493269,1.1702709,0.6575395,1.1104459,0.8348137,1.0217073,1.3431855,1.0848858,0.83345604,1.0972383,1.0986745,0.9771624,0.99835193,1.1165861,0.6391212,1.3171393,1.001565,1.0188164,1.1553967,1.1017946,1.2494686,1.0838146,1.0163188,1.1876538,1.0408142,1.1569598,1.0696216,0.98418903,1.1000155,0.77610964,0.9151584,0.71164334,1.1500374,0.9792435,1.0938993,0.989589,1.0063273,1.1095895,1.1016423,1.1387175,1.0260012,1.0092214,0.9743638,1.0493324,0.9718864,1.1473012,1.0510089,1.0282577,1.2197157,1.1433027,1.1440221,0.5110583,0.9987658,0.75482345,1.2330282,0.9338036,1.1112654,0.81139725,1.0833684,1.0762337,0.5938092,1.3332702,1.1004499,0.914956,0.78324354,1.0073618,0.107201934,1.1178402,1.0181764,1.1911683,0.6188422,0.94844425,0.82397425,0.81871307,1.0037581,1.2008106,0.8046986,1.1153272,0.95741993,1.1287334,1.2393353,1.106152,0.9778424,0.95733273,0.9235333,0.899929,0.37179053,1.0357496,1.3316584,1.0711904,1.1527445,0.5312435,1.0894827,1.1300348,1.0797343,1.3285631,1.1031643,1.1376958,1.1651964,0.94544566,1.0129179,0.88118124,0.9611537,0.44278228,0.8444834,0.9597787,1.2485923,1.197029,1.2207047,1.0278804,0.7279117,0.137339,1.2632738,1.2570747,0.9440557,0.93420964,0.87344086,1.1375898,1.1412822,1.1393559,0.0,1.0754882,1.1181931,1.0379288,1.0721513,1.1511236,1.1411387,1.0725313
towel,1.1890949,0.72484374,1.0149076,1.2124181,1.0390878,0.9879917,0.9438933,1.0727781,0.91982144,1.0186923,0.9626814,0.7662213,0.95514196,0.9673119,0.86498195,0.66360366,1.1524136,0.9904508,1.1243734,1.0165806,1.02949,1.0168763,0.82900834,0.93126976,0.9583905,0.8332597,1.1063834,0.98715836,1.0207746,0.8650285,0.89999557,1.0214614,1.0221304,0.9933433,1.2157308,0.8980336,1.0653571,0.90778375,1.0815597,0.9177886,1.0582613,1.0476601,1.1081209,1.0214163,0.8453379,0.89044315,1.0768447,1.0599327,0.97790605,1.0024562,1.0348775,1.2238748,1.0145408,0.72847795,1.0799556,0.93111753,0.98286045,1.1005671,1.1605523,0.9811375,0.6168849,0.97330904,1.0706409,1.1813579,1.1741126,1.1537884,0.8039754,1.1782982,1.1408745,1.1914799,0.9334427,0.89451826,1.0722233,0.91185224,0.73142433,1.0243137,1.1801658,0.8924869,1.1836014,0.88619846,1.054247,0.26583123,0.79830635,1.0888484,0.99327725,1.0249767,1.102202,1.0763326,0.88432664,1.0641882,0.8749745,0.8981887,0.9263939,0.428105,1.097957,1.0684165,1.0327003,1.1410359,1.0207901,0.68943346,0.89007425,1.1220005,1.0190474,1.0516675,1.0295093,1.0144873,1.1762804,1.0761663,1.061714,0.83777493,1.1551175,0.7949152,1.0829452,0.9412692,0.7730429,0.9484099,0.9496706,0.93680453,0.964283,0.9175656,1.1531215,1.0484632,0.98391306,0.97398216,1.0922717,1.0754882,0.0,1.0155151,0.9333919,1.137251,0.86936533,1.0384912,0.8962356
toy,1.0422634,0.7185237,0.8990053,1.0113076,1.1747584,0.40159655,0.5308514,0.70287985,0.80608016,1.2046107,1.2348063,0.90925014,1.3128699,1.156788,1.0764226,1.0442128,1.2557743,0.7599727,0.7841171,0.8272239,0.8486625,0.98180616,1.2497138,0.27304935,0.89802665,0.9136274,1.1410619,0.6524792,1.2560836,1.3257337,0.95874417,1.3519152,1.3079073,1.0937427,1.0477139,0.97400415,0.92795265,1.3279763,0.9510923,0.78081346,1.315432,0.6749956,1.1068175,0.72245634,1.2762809,0.94958127,1.2473857,1.0502673,0.93984604,1.150133,0.9698518,1.2206811,1.1202667,0.7021489,0.8200604,1.0519668,0.98954105,0.3742342,0.6168141,0.99763274,0.9878841,0.9770791,0.35292566,1.2753742,0.68659925,1.2298415,0.74929357,1.2262416,1.2518032,0.91275585,1.1926458,1.0966184,1.1912584,0.9752057,1.0020732,0.95261365,0.9659321,1.1330194,0.9572255,1.2209463,0.9499934,0.93195176,0.9633274,1.1866899,0.87933064,1.0589122,1.146756,1.297143,1.2525465,0.83676326,0.9123022,1.0134999,0.6497291,1.0854368,1.0965391,0.8529722,0.9734649,1.110308,0.93193203,0.9341678,0.92014146,0.82845056,1.2683794,0.8264786,0.9877702,0.76541054,1.3917234,0.83092606,0.91265756,1.1541339,1.1947372,0.8672409,1.052195,0.9569979,1.0475972,1.0438321,1.0658326,0.85887986,0.7010664,1.0893848,1.2992494,1.2020426,0.34973818,1.004875,0.89521265,1.1181931,1.0155151,0.0,0.9121479,1.1213357,1.0063922,0.97004116,1.34462
tray,1.1145045,1.0210658,0.7490768,0.9806003,1.1024362,0.9712871,1.0045748,1.0773154,0.6264512,0.80743134,0.8987192,0.9342119,0.81891215,1.1113596,1.1328948,0.881556,0.8037782,0.77235943,0.94298387,0.764029,0.8067409,0.6737903,1.0114634,0.89663893,0.9832387,0.94179994,0.7947118,1.1185732,1.0140531,0.8717331,0.92498904,1.2049019,1.1164155,1.0488514,1.0913719,0.860311,1.0373918,1.0602362,0.9827158,0.99768215,0.8380981,0.9044189,1.001579,0.85049856,1.0451351,0.79551804,1.1302506,1.2653761,0.9884462,0.91828763,1.2140998,1.2615669,1.1728151,1.0801084,1.0151136,1.2123305,0.99234754,0.9904903,1.0158128,1.1655151,1.1469015,0.9129569,1.0599316,1.2828394,1.1339381,1.2027768,1.1611416,1.0832629,1.0552694,1.0056906,1.1057231,0.93588126,0.94664824,0.9280993,1.01793,0.85446143,0.8877373,1.2654263,1.2279284,1.0736334,1.1761477,0.92064893,0.9867582,1.3560861,0.67746955,0.90843165,1.074894,1.1240174,1.1489896,0.9120753,0.9304894,0.9143533,1.013087,0.8560492,0.9291855,0.9793107,0.7202827,1.0046498,0.6688958,0.94355613,0.95296615,1.2408352,0.9848697,1.0146513,1.0279993,0.9276052,1.175312,1.1205955,0.9281422,0.66892546,0.79818404,0.90232575,0.8436923,1.0303917,1.1762928,0.85276693,0.9182216,0.9882088,1.1091416,1.0850844,1.1315833,0.8920822,0.97589964,1.247641,1.1507294,1.0379288,0.9333919,0.9121479,0.0,1.0890008,0.88619405,1.1274605,1.088526
