class_name,subject_id,age_mo,num_detected,num_frames
pastry,rec5V0nj9xtXTgxpJ,27,0,9997
pastry,rec5V0nj9xtXTgxpJ,28,0,8925
pastry,rec6yLz5EWMrxNI3A,13,0,8622
pastry,rec6yLz5EWMrxNI3A,14,0,2669
pastry,rec6yLz5EWMrxNI3A,15,0,5730
pastry,recDFI56wO7AglqfO,10,0,1250
pastry,recDFI56wO7AglqfO,11,0,4334
pastry,recDFI56wO7AglqfO,12,0,16635
pastry,recDFI56wO7AglqfO,13,0,18503
pastry,recDFI56wO7AglqfO,14,1,14613
pastry,recDFI56wO7AglqfO,15,0,7209
pastry,recDFI56wO7AglqfO,16,12,16298
pastry,recDFI56wO7AglqfO,17,0,9762
pastry,recDFI56wO7AglqfO,18,0,12037
pastry,recDFI56wO7AglqfO,19,0,1392
pastry,recDFI56wO7AglqfO,20,0,2212
pastry,recDFI56wO7AglqfO,21,0,2628
pastry,recDFI56wO7AglqfO,27,2,1234
pastry,recDFI56wO7AglqfO,28,0,7300
pastry,recDFI56wO7AglqfO,29,0,1738
pastry,recdhcbJDSJ92LKe5,19,0,935
pastry,recdhcbJDSJ92LKe5,20,0,14447
pastry,recdhcbJDSJ92LKe5,21,0,16714
pastry,recdhcbJDSJ92LKe5,22,0,6918
pastry,recdhcbJDSJ92LKe5,23,0,18708
pastry,recdhcbJDSJ92LKe5,24,0,7436
pastry,recdhcbJDSJ92LKe5,25,0,25481
pastry,recdhcbJDSJ92LKe5,26,1,24637
pastry,recdhcbJDSJ92LKe5,27,1,12756
pastry,recdhcbJDSJ92LKe5,28,0,9683
pastry,recdhcbJDSJ92LKe5,29,0,9888
pastry,recdhcbJDSJ92LKe5,30,0,17193
pastry,recdhcbJDSJ92LKe5,31,3,10619
pastry,recdhcbJDSJ92LKe5,32,0,8237
pastry,recdhcbJDSJ92LKe5,33,0,5104
pastry,recdhcbJDSJ92LKe5,34,0,7125
pastry,recdhcbJDSJ92LKe5,36,0,3005
pastry,rece091flvzvsSOdv,12,0,6152
pastry,rece091flvzvsSOdv,13,1,27150
pastry,rece091flvzvsSOdv,14,0,19935
pastry,rece091flvzvsSOdv,15,0,30458
pastry,rece091flvzvsSOdv,16,6,23345
pastry,rece091flvzvsSOdv,17,1,23981
pastry,rece091flvzvsSOdv,18,0,30095
pastry,receE4UFFljPAjtWo,6,0,9324
pastry,receE4UFFljPAjtWo,7,1,6738
pastry,receE4UFFljPAjtWo,8,0,8354
pastry,receE4UFFljPAjtWo,9,0,5413
pastry,receE4UFFljPAjtWo,10,0,8133
pastry,receE4UFFljPAjtWo,11,0,6538
pastry,receE4UFFljPAjtWo,12,0,8618
pastry,receE4UFFljPAjtWo,13,0,8349
pastry,receE4UFFljPAjtWo,14,0,7726
pastry,receE4UFFljPAjtWo,15,0,10460
pastry,receE4UFFljPAjtWo,16,0,2655
pastry,recf7gu6r4Il07n57,8,1,18940
pastry,recf7gu6r4Il07n57,9,0,17339
pastry,recf7gu6r4Il07n57,10,0,14727
pastry,recf7gu6r4Il07n57,11,0,15110
pastry,recf7gu6r4Il07n57,12,0,16144
pastry,recf7gu6r4Il07n57,13,0,12424
pastry,recf7gu6r4Il07n57,14,0,13827
pastry,recf7gu6r4Il07n57,15,0,22847
pastry,recf7gu6r4Il07n57,16,1,25646
pastry,recf7gu6r4Il07n57,17,0,21908
pastry,recf7gu6r4Il07n57,18,1,6247
pastry,recg4IGs01o69MFBP,5,0,3219
pastry,recg4IGs01o69MFBP,6,0,5020
pastry,recg4IGs01o69MFBP,7,0,2858
pastry,recg4IGs01o69MFBP,8,1,2453
pastry,recg4IGs01o69MFBP,9,0,2597
pastry,recg4IGs01o69MFBP,11,0,3863
pastry,recg4IGs01o69MFBP,12,0,2187
pastry,recgZD3W5ubcE1wl5,7,0,1312
pastry,recgZD3W5ubcE1wl5,8,0,10597
pastry,recgZD3W5ubcE1wl5,9,0,10951
pastry,recgZD3W5ubcE1wl5,10,0,5554
pastry,recgZD3W5ubcE1wl5,11,0,14286
pastry,recgZD3W5ubcE1wl5,12,0,11226
pastry,recgZD3W5ubcE1wl5,13,0,2739
pastry,recgZD3W5ubcE1wl5,14,0,12112
pastry,recgZD3W5ubcE1wl5,15,0,11276
pastry,recgZD3W5ubcE1wl5,16,1,8640
pastry,recgZD3W5ubcE1wl5,17,0,11904
pastry,recHjbu7hwQJ2h1Y1,11,2,9032
pastry,recHjbu7hwQJ2h1Y1,12,0,395
pastry,recio16TBlNU9moae,9,0,14750
pastry,recio16TBlNU9moae,10,1,39189
pastry,recio16TBlNU9moae,11,0,24186
pastry,recio16TBlNU9moae,12,7,20775
pastry,recio16TBlNU9moae,13,0,19727
pastry,recio16TBlNU9moae,14,0,8773
pastry,recio16TBlNU9moae,15,0,6043
pastry,recio16TBlNU9moae,16,2,7681
pastry,recio16TBlNU9moae,17,1,6234
pastry,recio16TBlNU9moae,18,0,2115
pastry,recItwU7oMthIksS7,9,0,8708
pastry,recItwU7oMthIksS7,10,2,10760
pastry,recItwU7oMthIksS7,12,0,5703
pastry,recItwU7oMthIksS7,13,0,2734
pastry,recj2cnjtsocsyGcX,9,0,5530
pastry,recj2cnjtsocsyGcX,10,0,20464
pastry,recj2cnjtsocsyGcX,11,0,14010
pastry,recj2cnjtsocsyGcX,12,1,16293
pastry,recj2cnjtsocsyGcX,13,0,13603
pastry,recj2cnjtsocsyGcX,14,0,7861
pastry,recj2cnjtsocsyGcX,16,0,13792
pastry,recj2cnjtsocsyGcX,17,0,5306
pastry,recj2cnjtsocsyGcX,18,0,6290
pastry,recj2cnjtsocsyGcX,19,0,2607
pastry,recj2cnjtsocsyGcX,20,1,4588
pastry,recLQGWprQ9Qe7hMz,9,0,1930
pastry,recMCYtAB5VzF3QoQ,12,0,5955
pastry,recMCYtAB5VzF3QoQ,13,0,10932
pastry,recMCYtAB5VzF3QoQ,14,0,6553
pastry,recMCYtAB5VzF3QoQ,15,0,5847
pastry,recMCYtAB5VzF3QoQ,16,0,4689
pastry,recMCYtAB5VzF3QoQ,17,0,5895
pastry,recmkAr21eC0ksoAY,9,0,1622
pastry,recmkAr21eC0ksoAY,10,0,758
pastry,recnLZnzjhonSsTrE,15,0,9018
pastry,reco0GJrIFzjb98x9,12,0,4619
pastry,reco0GJrIFzjb98x9,13,0,22194
pastry,reco0GJrIFzjb98x9,14,1,22735
pastry,reco0GJrIFzjb98x9,15,0,23968
pastry,reco0GJrIFzjb98x9,16,0,20463
pastry,reco0GJrIFzjb98x9,17,3,14745
pastry,reco0GJrIFzjb98x9,18,6,19291
pastry,reco0GJrIFzjb98x9,19,0,19916
pastry,reco0GJrIFzjb98x9,20,1,15401
pastry,reco0GJrIFzjb98x9,21,2,23442
pastry,reco0GJrIFzjb98x9,22,0,18565
pastry,reco0GJrIFzjb98x9,23,7,16382
pastry,reco0GJrIFzjb98x9,24,0,5151
pastry,recOGrxo9eZvO35sn,13,0,6287
pastry,recOGrxo9eZvO35sn,14,0,19103
pastry,recOGrxo9eZvO35sn,15,0,5239
pastry,recOGrxo9eZvO35sn,16,1,5572
pastry,recOGrxo9eZvO35sn,17,1,9981
pastry,recOGrxo9eZvO35sn,18,2,10305
pastry,recOGrxo9eZvO35sn,19,1,12747
pastry,recOGrxo9eZvO35sn,20,1,7590
pastry,recOGrxo9eZvO35sn,21,0,9612
pastry,recOGrxo9eZvO35sn,22,0,5693
pastry,recOGrxo9eZvO35sn,23,1,4478
pastry,recOGrxo9eZvO35sn,24,0,2982
pastry,recOGrxo9eZvO35sn,25,0,2947
pastry,recOGrxo9eZvO35sn,26,0,1972
pastry,recOGrxo9eZvO35sn,27,0,84
pastry,recqxic2mwZdfhEAf,11,0,1245
pastry,recqxic2mwZdfhEAf,12,1,22778
pastry,recqxic2mwZdfhEAf,13,0,6267
pastry,recqxic2mwZdfhEAf,14,0,17183
pastry,recqxic2mwZdfhEAf,15,1,21273
pastry,recqxic2mwZdfhEAf,16,1,20368
pastry,recqxic2mwZdfhEAf,17,0,1566
pastry,recqxic2mwZdfhEAf,18,0,4980
pastry,recqxic2mwZdfhEAf,19,1,406
pastry,recqxic2mwZdfhEAf,20,0,3294
pastry,recqxic2mwZdfhEAf,21,0,6498
pastry,recqxic2mwZdfhEAf,22,0,3892
pastry,recqxic2mwZdfhEAf,23,4,12646
pastry,recqxic2mwZdfhEAf,24,1,2263
pastry,recqxic2mwZdfhEAf,25,0,8950
pastry,recqxic2mwZdfhEAf,26,0,331
pastry,recqxic2mwZdfhEAf,27,0,7775
pastry,recqxic2mwZdfhEAf,28,0,1978
pastry,recr3BwWnOvq4pzzn,7,0,21580
pastry,recr3BwWnOvq4pzzn,8,0,15909
pastry,recr3BwWnOvq4pzzn,9,0,11591
pastry,recr3BwWnOvq4pzzn,10,0,8866
pastry,recr3BwWnOvq4pzzn,11,0,10437
pastry,recr3BwWnOvq4pzzn,12,0,13469
pastry,recr3BwWnOvq4pzzn,13,0,9104
pastry,recr3BwWnOvq4pzzn,14,0,16295
pastry,recr3BwWnOvq4pzzn,15,1,10526
pastry,recr3BwWnOvq4pzzn,16,2,9852
pastry,recr3BwWnOvq4pzzn,17,0,12198
pastry,recr3BwWnOvq4pzzn,18,1,17396
pastry,recr3BwWnOvq4pzzn,19,0,13413
pastry,recr3BwWnOvq4pzzn,20,0,12833
pastry,recUFk9OvT2aezPX4,9,0,3373
pastry,recujVRyuwEKB4NQl,17,0,21420
pastry,recujVRyuwEKB4NQl,18,0,16353
pastry,recujVRyuwEKB4NQl,19,0,11568
pastry,recujVRyuwEKB4NQl,20,0,9574
pastry,recujVRyuwEKB4NQl,21,0,4905
pastry,recujVRyuwEKB4NQl,24,0,4730
pastry,recujVRyuwEKB4NQl,25,0,6852
pastry,recujVRyuwEKB4NQl,26,0,4993
pastry,recVizCjdU71xWg7E,15,0,4
pastry,recVizCjdU71xWg7E,16,0,11463
pastry,recVizCjdU71xWg7E,17,0,16580
pastry,recVizCjdU71xWg7E,18,0,17841
pastry,recVizCjdU71xWg7E,19,0,3194
pastry,recVizCjdU71xWg7E,20,0,297
pastry,recxPupsY5Np2yVAd,8,0,6059
pastry,recxPupsY5Np2yVAd,9,0,25864
pastry,recxPupsY5Np2yVAd,10,1,11895
pastry,recxPupsY5Np2yVAd,11,0,21003
pastry,recxPupsY5Np2yVAd,12,1,20392
pastry,recxPupsY5Np2yVAd,13,1,29544
pastry,recxPupsY5Np2yVAd,14,3,24767
pastry,recxPupsY5Np2yVAd,15,0,18305
pastry,recxPupsY5Np2yVAd,16,0,28031
pastry,recxPupsY5Np2yVAd,17,0,21560
pastry,recxPupsY5Np2yVAd,18,1,24632
pastry,recxPupsY5Np2yVAd,19,0,15943
pastry,recxPupsY5Np2yVAd,20,0,11940
pastry,recyCHTCOGMZQJSAR,9,0,9963
pastry,recyCHTCOGMZQJSAR,10,0,12189
pastry,recyCHTCOGMZQJSAR,11,1,4139
pastry,recyCHTCOGMZQJSAR,12,0,10710
pastry,recyCHTCOGMZQJSAR,13,0,11099
pastry,recYKlpWFr3fFEdKW,9,0,5445
pastry,recYKlpWFr3fFEdKW,10,0,16375
pastry,recYKlpWFr3fFEdKW,11,0,16705
pastry,recYKlpWFr3fFEdKW,12,0,15652
pastry,recYKlpWFr3fFEdKW,13,0,14595
pastry,recYKlpWFr3fFEdKW,14,0,11918
pastry,recYKlpWFr3fFEdKW,15,0,7821
pastry,recYKlpWFr3fFEdKW,16,0,12165
pastry,recYKlpWFr3fFEdKW,17,0,4039
pastry,recYKlpWFr3fFEdKW,18,0,10713
pastry,recYKlpWFr3fFEdKW,19,0,3671
pastry,recYKlpWFr3fFEdKW,20,0,3276
pastry,recYKlpWFr3fFEdKW,21,0,372
pastry,recYKlpWFr3fFEdKW,22,0,1059
peas,rec0EcJ7oBNRT5bhx,12,0,7516
peas,rec0EcJ7oBNRT5bhx,13,4,16858
peas,rec0EcJ7oBNRT5bhx,14,1,11807
peas,rec0EcJ7oBNRT5bhx,15,1,13958
peas,rec0EcJ7oBNRT5bhx,16,0,9976
peas,rec0EcJ7oBNRT5bhx,17,1,18513
peas,rec0EcJ7oBNRT5bhx,19,0,3489
peas,rec0EcJ7oBNRT5bhx,20,0,1701
peas,rec0EcJ7oBNRT5bhx,21,0,1922
peas,rec0nymAmYonX6B6v,8,0,2954
peas,rec0nymAmYonX6B6v,9,10,16998
peas,rec0nymAmYonX6B6v,10,8,16391
peas,rec0nymAmYonX6B6v,11,6,19176
peas,rec0nymAmYonX6B6v,12,2,22729
peas,rec0nymAmYonX6B6v,13,10,27063
peas,rec0nymAmYonX6B6v,14,18,21144
peas,rec0nymAmYonX6B6v,15,12,25456
peas,rec0nymAmYonX6B6v,16,31,35796
peas,rec0nymAmYonX6B6v,17,16,32657
peas,rec0nymAmYonX6B6v,18,9,18232
peas,rec0nymAmYonX6B6v,19,2,15844
peas,rec22KGfMFYFJ1VIN,13,2,6103
peas,rec22KGfMFYFJ1VIN,15,0,1024
peas,rec22KGfMFYFJ1VIN,16,1,6136
peas,rec22KGfMFYFJ1VIN,17,5,18024
peas,rec22KGfMFYFJ1VIN,18,0,2111
peas,rec5si0kLzA1zzyzb,10,0,2845
peas,rec5V0nj9xtXTgxpJ,10,1,25049
peas,rec5V0nj9xtXTgxpJ,11,0,30160
peas,rec5V0nj9xtXTgxpJ,12,2,34853
peas,rec5V0nj9xtXTgxpJ,13,1,38868
peas,rec5V0nj9xtXTgxpJ,14,6,37839
peas,rec5V0nj9xtXTgxpJ,15,0,14241
peas,rec5V0nj9xtXTgxpJ,16,1,14525
peas,rec5V0nj9xtXTgxpJ,17,1,16171
peas,rec5V0nj9xtXTgxpJ,18,0,9760
peas,rec5V0nj9xtXTgxpJ,19,1,7500
peas,rec5V0nj9xtXTgxpJ,20,2,11485
peas,rec5V0nj9xtXTgxpJ,21,1,5410
peas,rec5V0nj9xtXTgxpJ,22,3,11846
peas,rec5V0nj9xtXTgxpJ,23,7,11268
peas,rec5V0nj9xtXTgxpJ,24,5,17691
peas,rec5V0nj9xtXTgxpJ,25,0,8109
peas,rec5V0nj9xtXTgxpJ,26,4,15163
peas,rec5V0nj9xtXTgxpJ,27,23,9997
peas,rec5V0nj9xtXTgxpJ,28,2,8925
peas,rec6yLz5EWMrxNI3A,13,1,8622
peas,rec6yLz5EWMrxNI3A,14,0,2669
peas,rec6yLz5EWMrxNI3A,15,1,5730
peas,recDFI56wO7AglqfO,10,0,1250
peas,recDFI56wO7AglqfO,11,0,4334
peas,recDFI56wO7AglqfO,12,0,16635
peas,recDFI56wO7AglqfO,13,1,18503
peas,recDFI56wO7AglqfO,14,2,14613
peas,recDFI56wO7AglqfO,15,5,7209
peas,recDFI56wO7AglqfO,16,0,16298
peas,recDFI56wO7AglqfO,17,3,9762
peas,recDFI56wO7AglqfO,18,0,12037
peas,recDFI56wO7AglqfO,19,0,1392
peas,recDFI56wO7AglqfO,20,0,2212
peas,recDFI56wO7AglqfO,21,0,2628
peas,recDFI56wO7AglqfO,27,0,1234
peas,recDFI56wO7AglqfO,28,1,7300
peas,recDFI56wO7AglqfO,29,0,1738
peas,recdhcbJDSJ92LKe5,19,2,935
peas,recdhcbJDSJ92LKe5,20,4,14447
peas,recdhcbJDSJ92LKe5,21,1,16714
peas,recdhcbJDSJ92LKe5,22,0,6918
peas,recdhcbJDSJ92LKe5,23,8,18708
peas,recdhcbJDSJ92LKe5,24,7,7436
peas,recdhcbJDSJ92LKe5,25,43,25481
peas,recdhcbJDSJ92LKe5,26,15,24637
peas,recdhcbJDSJ92LKe5,27,4,12756
peas,recdhcbJDSJ92LKe5,28,10,9683
peas,recdhcbJDSJ92LKe5,29,1,9888
peas,recdhcbJDSJ92LKe5,30,20,17193
peas,recdhcbJDSJ92LKe5,31,8,10619
peas,recdhcbJDSJ92LKe5,32,2,8237
peas,recdhcbJDSJ92LKe5,33,2,5104
peas,recdhcbJDSJ92LKe5,34,1,7125
peas,recdhcbJDSJ92LKe5,36,0,3005
peas,rece091flvzvsSOdv,12,24,6152
peas,rece091flvzvsSOdv,13,88,27150
peas,rece091flvzvsSOdv,14,30,19935
peas,rece091flvzvsSOdv,15,23,30458
peas,rece091flvzvsSOdv,16,8,23345
peas,rece091flvzvsSOdv,17,39,23981
peas,rece091flvzvsSOdv,18,6,30095
peas,receE4UFFljPAjtWo,6,4,9324
peas,receE4UFFljPAjtWo,7,6,6738
peas,receE4UFFljPAjtWo,8,8,8354
peas,receE4UFFljPAjtWo,9,1,5413
peas,receE4UFFljPAjtWo,10,339,8133
peas,receE4UFFljPAjtWo,11,7,6538
peas,receE4UFFljPAjtWo,12,4,8618
peas,receE4UFFljPAjtWo,13,1,8349
peas,receE4UFFljPAjtWo,14,0,7726
peas,receE4UFFljPAjtWo,15,0,10460
peas,receE4UFFljPAjtWo,16,2,2655
peas,recf7gu6r4Il07n57,8,0,18940
peas,recf7gu6r4Il07n57,9,4,17339
peas,recf7gu6r4Il07n57,10,1,14727
peas,recf7gu6r4Il07n57,11,0,15110
peas,recf7gu6r4Il07n57,12,3,16144
peas,recf7gu6r4Il07n57,13,0,12424
peas,recf7gu6r4Il07n57,14,5,13827
peas,recf7gu6r4Il07n57,15,8,22847
peas,recf7gu6r4Il07n57,16,2,25646
peas,recf7gu6r4Il07n57,17,1,21908
peas,recf7gu6r4Il07n57,18,1,6247
peas,recg4IGs01o69MFBP,5,2,3219
peas,recg4IGs01o69MFBP,6,0,5020
peas,recg4IGs01o69MFBP,7,0,2858
peas,recg4IGs01o69MFBP,8,9,2453
peas,recg4IGs01o69MFBP,9,0,2597
peas,recg4IGs01o69MFBP,11,1,3863
peas,recg4IGs01o69MFBP,12,1,2187
peas,recgZD3W5ubcE1wl5,7,0,1312
peas,recgZD3W5ubcE1wl5,8,3,10597
peas,recgZD3W5ubcE1wl5,9,2,10951
peas,recgZD3W5ubcE1wl5,10,0,5554
peas,recgZD3W5ubcE1wl5,11,4,14286
peas,recgZD3W5ubcE1wl5,12,3,11226
peas,recgZD3W5ubcE1wl5,13,0,2739
peas,recgZD3W5ubcE1wl5,14,3,12112
peas,recgZD3W5ubcE1wl5,15,2,11276
peas,recgZD3W5ubcE1wl5,16,0,8640
peas,recgZD3W5ubcE1wl5,17,1,11904
peas,recHjbu7hwQJ2h1Y1,11,0,9032
peas,recHjbu7hwQJ2h1Y1,12,0,395
peas,recio16TBlNU9moae,9,21,14750
peas,recio16TBlNU9moae,10,11,39189
peas,recio16TBlNU9moae,11,15,24186
peas,recio16TBlNU9moae,12,30,20775
peas,recio16TBlNU9moae,13,29,19727
peas,recio16TBlNU9moae,14,0,8773
peas,recio16TBlNU9moae,15,0,6043
peas,recio16TBlNU9moae,16,46,7681
peas,recio16TBlNU9moae,17,9,6234
peas,recio16TBlNU9moae,18,2,2115
peas,recItwU7oMthIksS7,9,18,8708
peas,recItwU7oMthIksS7,10,86,10760
peas,recItwU7oMthIksS7,12,4,5703
peas,recItwU7oMthIksS7,13,2,2734
peas,recj2cnjtsocsyGcX,9,7,5530
peas,recj2cnjtsocsyGcX,10,13,20464
peas,recj2cnjtsocsyGcX,11,7,14010
peas,recj2cnjtsocsyGcX,12,8,16293
peas,recj2cnjtsocsyGcX,13,10,13603
peas,recj2cnjtsocsyGcX,14,0,7861
peas,recj2cnjtsocsyGcX,16,4,13792
peas,recj2cnjtsocsyGcX,17,1,5306
peas,recj2cnjtsocsyGcX,18,2,6290
peas,recj2cnjtsocsyGcX,19,0,2607
peas,recj2cnjtsocsyGcX,20,62,4588
peas,recLQGWprQ9Qe7hMz,9,0,1930
peas,recMCYtAB5VzF3QoQ,12,2,5955
peas,recMCYtAB5VzF3QoQ,13,0,10932
peas,recMCYtAB5VzF3QoQ,14,0,6553
peas,recMCYtAB5VzF3QoQ,15,1,5847
peas,recMCYtAB5VzF3QoQ,16,0,4689
peas,recMCYtAB5VzF3QoQ,17,0,5895
peas,recmkAr21eC0ksoAY,9,0,1622
peas,recmkAr21eC0ksoAY,10,0,758
peas,recnLZnzjhonSsTrE,15,1,9018
peas,reco0GJrIFzjb98x9,12,3,4619
peas,reco0GJrIFzjb98x9,13,10,22194
peas,reco0GJrIFzjb98x9,14,4,22735
peas,reco0GJrIFzjb98x9,15,5,23968
peas,reco0GJrIFzjb98x9,16,4,20463
peas,reco0GJrIFzjb98x9,17,14,14745
peas,reco0GJrIFzjb98x9,18,6,19291
peas,reco0GJrIFzjb98x9,19,3,19916
peas,reco0GJrIFzjb98x9,20,8,15401
peas,reco0GJrIFzjb98x9,21,21,23442
peas,reco0GJrIFzjb98x9,22,23,18565
peas,reco0GJrIFzjb98x9,23,2,16382
peas,reco0GJrIFzjb98x9,24,4,5151
peas,recOGrxo9eZvO35sn,13,1,6287
peas,recOGrxo9eZvO35sn,14,1,19103
peas,recOGrxo9eZvO35sn,15,0,5239
peas,recOGrxo9eZvO35sn,16,0,5572
peas,recOGrxo9eZvO35sn,17,3,9981
peas,recOGrxo9eZvO35sn,18,0,10305
peas,recOGrxo9eZvO35sn,19,45,12747
peas,recOGrxo9eZvO35sn,20,2,7590
peas,recOGrxo9eZvO35sn,21,1,9612
peas,recOGrxo9eZvO35sn,22,15,5693
peas,recOGrxo9eZvO35sn,23,1,4478
peas,recOGrxo9eZvO35sn,24,0,2982
peas,recOGrxo9eZvO35sn,25,1,2947
peas,recOGrxo9eZvO35sn,26,0,1972
peas,recOGrxo9eZvO35sn,27,0,84
peas,recqxic2mwZdfhEAf,11,0,1245
peas,recqxic2mwZdfhEAf,12,1,22778
peas,recqxic2mwZdfhEAf,13,0,6267
peas,recqxic2mwZdfhEAf,14,9,17183
peas,recqxic2mwZdfhEAf,15,6,21273
peas,recqxic2mwZdfhEAf,16,1,20368
peas,recqxic2mwZdfhEAf,17,0,1566
peas,recqxic2mwZdfhEAf,18,4,4980
peas,recqxic2mwZdfhEAf,19,0,406
peas,recqxic2mwZdfhEAf,20,0,3294
peas,recqxic2mwZdfhEAf,21,2,6498
peas,recqxic2mwZdfhEAf,22,0,3892
peas,recqxic2mwZdfhEAf,23,0,12646
peas,recqxic2mwZdfhEAf,24,7,2263
peas,recqxic2mwZdfhEAf,25,4,8950
peas,recqxic2mwZdfhEAf,26,0,331
peas,recqxic2mwZdfhEAf,27,8,7775
peas,recqxic2mwZdfhEAf,28,0,1978
peas,recr3BwWnOvq4pzzn,7,9,21580
peas,recr3BwWnOvq4pzzn,8,22,15909
peas,recr3BwWnOvq4pzzn,9,0,11591
peas,recr3BwWnOvq4pzzn,10,7,8866
peas,recr3BwWnOvq4pzzn,11,1,10437
peas,recr3BwWnOvq4pzzn,12,2,13469
peas,recr3BwWnOvq4pzzn,13,3,9104
peas,recr3BwWnOvq4pzzn,14,5,16295
peas,recr3BwWnOvq4pzzn,15,13,10526
peas,recr3BwWnOvq4pzzn,16,1,9852
peas,recr3BwWnOvq4pzzn,17,4,12198
peas,recr3BwWnOvq4pzzn,18,7,17396
peas,recr3BwWnOvq4pzzn,19,2,13413
peas,recr3BwWnOvq4pzzn,20,0,12833
peas,recUFk9OvT2aezPX4,9,4,3373
peas,recujVRyuwEKB4NQl,17,1,21420
peas,recujVRyuwEKB4NQl,18,6,16353
peas,recujVRyuwEKB4NQl,19,3,11568
peas,recujVRyuwEKB4NQl,20,0,9574
peas,recujVRyuwEKB4NQl,21,1,4905
peas,recujVRyuwEKB4NQl,24,50,4730
peas,recujVRyuwEKB4NQl,25,0,6852
peas,recujVRyuwEKB4NQl,26,0,4993
peas,recVizCjdU71xWg7E,15,0,4
peas,recVizCjdU71xWg7E,16,0,11463
peas,recVizCjdU71xWg7E,17,2,16580
peas,recVizCjdU71xWg7E,18,2,17841
peas,recVizCjdU71xWg7E,19,0,3194
peas,recVizCjdU71xWg7E,20,1,297
peas,recxPupsY5Np2yVAd,8,2,6059
peas,recxPupsY5Np2yVAd,9,7,25864
peas,recxPupsY5Np2yVAd,10,14,11895
peas,recxPupsY5Np2yVAd,11,54,21003
peas,recxPupsY5Np2yVAd,12,99,20392
peas,recxPupsY5Np2yVAd,13,11,29544
peas,recxPupsY5Np2yVAd,14,6,24767
peas,recxPupsY5Np2yVAd,15,11,18305
peas,recxPupsY5Np2yVAd,16,53,28031
peas,recxPupsY5Np2yVAd,17,69,21560
peas,recxPupsY5Np2yVAd,18,2,24632
peas,recxPupsY5Np2yVAd,19,6,15943
peas,recxPupsY5Np2yVAd,20,2,11940
peas,recyCHTCOGMZQJSAR,9,3,9963
peas,recyCHTCOGMZQJSAR,10,31,12189
peas,recyCHTCOGMZQJSAR,11,4,4139
peas,recyCHTCOGMZQJSAR,12,0,10710
peas,recyCHTCOGMZQJSAR,13,10,11099
peas,recYKlpWFr3fFEdKW,9,1,5445
peas,recYKlpWFr3fFEdKW,10,0,16375
peas,recYKlpWFr3fFEdKW,11,3,16705
peas,recYKlpWFr3fFEdKW,12,2,15652
peas,recYKlpWFr3fFEdKW,13,2,14595
peas,recYKlpWFr3fFEdKW,14,2,11918
peas,recYKlpWFr3fFEdKW,15,25,7821
peas,recYKlpWFr3fFEdKW,16,0,12165
peas,recYKlpWFr3fFEdKW,17,0,4039
peas,recYKlpWFr3fFEdKW,18,0,10713
peas,recYKlpWFr3fFEdKW,19,2,3671
peas,recYKlpWFr3fFEdKW,20,0,3276
peas,recYKlpWFr3fFEdKW,21,0,372
peas,recYKlpWFr3fFEdKW,22,0,1059
pen,rec0EcJ7oBNRT5bhx,12,69,7516
pen,rec0EcJ7oBNRT5bhx,13,73,16858
pen,rec0EcJ7oBNRT5bhx,14,70,11807
pen,rec0EcJ7oBNRT5bhx,15,95,13958
pen,rec0EcJ7oBNRT5bhx,16,81,9976
pen,rec0EcJ7oBNRT5bhx,17,50,18513
pen,rec0EcJ7oBNRT5bhx,19,103,3489
pen,rec0EcJ7oBNRT5bhx,20,52,1701
pen,rec0EcJ7oBNRT5bhx,21,43,1922
pen,rec0nymAmYonX6B6v,8,28,2954
pen,rec0nymAmYonX6B6v,9,128,16998
pen,rec0nymAmYonX6B6v,10,161,16391
pen,rec0nymAmYonX6B6v,11,172,19176
pen,rec0nymAmYonX6B6v,12,224,22729
pen,rec0nymAmYonX6B6v,13,210,27063
pen,rec0nymAmYonX6B6v,14,201,21144
pen,rec0nymAmYonX6B6v,15,272,25456
pen,rec0nymAmYonX6B6v,16,377,35796
pen,rec0nymAmYonX6B6v,17,224,32657
pen,rec0nymAmYonX6B6v,18,186,18232
pen,rec0nymAmYonX6B6v,19,370,15844
pen,rec22KGfMFYFJ1VIN,13,22,6103
pen,rec22KGfMFYFJ1VIN,15,2,1024
pen,rec22KGfMFYFJ1VIN,16,14,6136
pen,rec22KGfMFYFJ1VIN,17,59,18024
pen,rec22KGfMFYFJ1VIN,18,11,2111
pen,rec5si0kLzA1zzyzb,10,27,2845
pen,rec5V0nj9xtXTgxpJ,10,124,25049
pen,rec5V0nj9xtXTgxpJ,11,176,30160
pen,rec5V0nj9xtXTgxpJ,12,229,34853
pen,rec5V0nj9xtXTgxpJ,13,283,38868
pen,rec5V0nj9xtXTgxpJ,14,263,37839
pen,rec5V0nj9xtXTgxpJ,15,89,14241
pen,rec5V0nj9xtXTgxpJ,16,89,14525
pen,rec5V0nj9xtXTgxpJ,17,159,16171
pen,rec5V0nj9xtXTgxpJ,18,91,9760
pen,rec5V0nj9xtXTgxpJ,19,66,7500
pen,rec5V0nj9xtXTgxpJ,20,144,11485
pen,rec5V0nj9xtXTgxpJ,21,172,5410
pen,rec5V0nj9xtXTgxpJ,22,246,11846
pen,rec5V0nj9xtXTgxpJ,23,153,11268
pen,rec5V0nj9xtXTgxpJ,24,283,17691
pen,rec5V0nj9xtXTgxpJ,25,53,8109
pen,rec5V0nj9xtXTgxpJ,26,140,15163
