,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
soup,0.99058956,1.3399031,1.2644782,0.84781206,1.1172153,1.180896,1.0722703,1.0703557,0.7015376,1.0052004,0.90927815,1.2777277,0.9272791,0.8265088,1.1004398,0.90941775,0.7421054,0.93276954,1.1292473,0.8145461,1.0091069,0.6231778,0.9642707,1.2244865,1.2737889,1.0664725,1.2807794,1.0579345,1.0701115,1.1923909,0.99174505,0.80045336,0.8767709,0.8523169,1.164214,1.0284168,0.90421516,1.320075,0.9263652,1.0376676,0.9765252,1.0858567,1.0948207,1.0474162,0.8770611,1.1530956,1.1458892,0.9421067,1.1840322,0.9923196,1.2864857,0.9712373,1.1411823,1.167848,1.2115123,0.959271,1.0668553,1.0447345,0.62465745,1.2120571,1.0548291,0.9748532,1.0809115,0.8878565,0.67027515,0.99711007,1.3203547,0.9937748,0.74013746,1.0258466,0.9859041,1.0630903,1.1382194,1.2254686,1.1582373,1.184816,0.54143363,0.993332,1.0180502,0.97108066,1.1264865,1.1273347,0.8271759,1.2937278,1.0868682,1.2866939,1.2229927,1.0211942,1.0137702,0.9715427,0.8270534,0.9419506,0.8817016,1.2416058,1.2657237,0.9079976,1.2195392,0.5093957,1.0956556,0.24460602,0.9928109,1.074074,1.0468407,1.1118486,1.2201352,0.99387705,0.8685124,1.0947144,0.62681955,0.9494824,0.8802029,0.9452901,0.96356034,1.0831207,0.96474206,0.86830556,0.85203266,0.84170365,1.3531717,1.1944007,1.1345499,0.0,0.9447577,0.8817411,0.9505283,1.2053839,0.9228726,1.0557691,0.5653569,1.0854359,1.3643732,1.307481,1.2328429,1.1743289,1.1521032,0.8827217,0.92003495,1.1680812,1.3295228,0.94743097
spoon,1.2976893,0.94637465,0.8623436,1.3179622,1.0414971,0.9525051,0.9115733,0.9973644,1.1279274,1.2755531,1.4841667,0.88193464,1.2187208,1.405692,0.924852,1.3775545,1.1796212,1.1305908,0.55709124,0.83270776,1.1661596,0.64924145,0.84387267,0.83351266,0.54169375,0.8019051,0.91866446,1.2917362,0.59598047,0.7516434,1.3537462,1.1252424,0.9514286,0.7719559,1.0422387,1.2335188,0.82141066,0.737806,1.2966189,0.6072754,1.2018625,1.0962362,0.9736108,0.87345356,1.3888164,1.1526928,0.94248307,1.062427,1.0149825,1.3546803,1.0261102,1.2704575,0.89574546,0.83340585,0.8724688,0.21030283,0.9942373,1.1716685,0.9310043,0.9760834,1.2549819,1.3115019,0.857635,1.3526573,0.94585705,1.1420339,0.9960591,1.2266703,0.89353037,1.4659982,0.6496675,1.3813367,0.37000477,0.8434843,0.52608645,0.8652904,1.0991203,0.66498184,0.8623897,1.4304386,0.6062825,1.1869428,0.909547,0.95490026,0.5502553,0.77577496,0.8665056,0.70486367,1.0998352,1.2476358,1.41892,1.378546,1.3420554,0.58599645,0.77011025,1.2210737,0.8418302,0.99878865,0.6484325,0.6202619,1.1694982,0.9429008,1.1603676,0.48751223,0.80086315,1.0361124,1.1777561,0.8719892,0.8363098,1.2837408,0.650251,1.4179769,1.083154,1.1982384,1.0392966,1.2840214,0.71107554,1.3136241,0.7619822,0.64838076,1.0558575,0.9447577,0.0,0.7199652,1.1733578,0.94881034,1.0659883,1.384283,1.222339,0.5385654,0.9644816,0.9386068,0.80718577,0.60439503,1.0004004,0.5737691,1.1208136,0.6644399,0.7650626,1.1642883
sprinkler,1.1270531,1.0938684,1.0766397,0.95614916,1.0743018,0.9410473,1.1410758,1.1133585,0.960587,1.1325382,1.1071405,1.0253315,1.0369921,1.1426003,1.0237117,1.135795,0.9539741,1.0166746,0.9552927,0.86088145,1.0575035,0.9792277,0.95403,0.93122303,0.982474,1.0064234,1.0946717,1.1502823,0.8936329,0.88207805,1.0143548,0.89423513,0.8148032,0.8630618,1.1232505,1.1566517,1.1004765,0.997402,1.0666814,0.87581444,1.1093147,1.2465165,0.94139045,0.7523263,1.0811197,1.1076514,1.0198429,0.9322338,0.85600185,1.1003835,1.0595883,1.1396916,1.0122435,1.1224514,0.97958237,0.8772093,1.1012701,1.1150861,0.49550813,1.0560008,1.172103,1.0495937,1.0107392,1.1235515,1.1033379,0.9978813,1.1407382,1.0106176,0.42930543,1.1537952,0.9920939,1.1061708,0.7638915,0.8165581,0.7644737,1.1045339,1.0307702,1.1070062,1.0021538,1.1504138,0.9506086,1.0887856,0.933674,1.0615942,1.0481217,0.93161136,0.9365566,1.0170196,0.9358475,1.1729999,1.1037709,1.0015026,0.98434407,0.94774604,0.88701385,1.0515674,1.2302874,0.99961054,1.0049859,0.85646105,1.042962,1.2293072,1.076707,0.9050672,1.0446309,1.0254451,1.0765392,1.0433849,1.0716782,1.1902497,0.47024786,1.0808429,1.0370759,1.096565,0.89301133,0.9448862,0.9017103,1.0161154,1.0657595,1.0628287,1.0017784,0.8817411,0.7199652,0.0,1.018688,0.9588866,0.9936624,1.0874987,0.9456013,0.7622543,1.109692,1.0967953,1.0191417,1.0650082,1.0983752,0.85078233,1.1111753,0.70021296,0.94572395,1.008966
stick,0.9832123,1.0106492,1.2253846,0.54701656,1.2332811,1.2139254,0.9805128,1.0886552,0.80238795,1.0427289,0.8198752,0.9778916,0.78696305,0.79348135,1.202706,0.92625594,0.98350173,1.029056,1.3722781,1.2646224,0.9677406,1.0711459,1.0774938,1.1519693,1.1429802,1.0875779,0.89023614,0.95521253,1.0456482,1.2986367,0.92674416,0.8779062,1.0353594,1.1601648,0.76250863,0.83612216,0.9934522,1.1756961,0.85950226,1.2318424,1.0258423,0.9967139,0.883086,0.8802921,0.8028335,0.76103115,1.1174059,1.022886,0.93290806,0.82146585,0.7634312,0.9786199,1.0620246,1.3768368,0.8634225,1.279814,1.1000373,1.0466751,0.9561441,0.8668959,0.9495236,1.0255361,1.2309198,0.8184328,1.0536759,0.69497836,1.0521125,0.97165906,0.94502425,0.8333215,1.2402056,0.82436246,1.1127031,1.0155431,1.2686222,0.75520414,0.98964286,1.1252741,1.0979364,0.88714737,1.1710254,0.73658854,1.1281884,1.113392,1.1774056,0.9246386,1.2379962,1.2636129,0.87609076,0.98364574,0.83144,0.7365838,0.8800716,1.1719085,0.98343396,1.0890374,1.004144,0.9859326,1.291686,1.1483793,1.0045677,1.0212523,1.0235189,1.2971369,1.2710634,0.91967887,0.9302545,1.1601481,1.0722651,0.77385676,1.0158238,0.6377643,0.90301275,0.7669878,1.0844743,0.793558,1.0146756,0.8800055,1.1811365,1.2031657,0.8693553,0.9505283,1.1733578,1.018688,0.0,1.1540935,1.0507337,0.705529,0.94114816,1.3196231,0.88536525,0.9593425,1.187292,1.1660807,1.2578974,1.190663,1.1175749,1.2272375,1.0744421,0.963378
strawberry,1.1625403,0.67356735,0.2659726,1.3547571,0.67006296,0.5213601,0.81955725,1.0934123,1.3632362,1.2339709,1.4445747,0.5163171,1.3332565,1.2611634,1.0979569,1.386309,1.3213251,1.1015525,0.8266258,0.6829239,1.2113433,1.0928326,0.98705715,0.62588245,0.6774186,0.94462025,0.57278824,1.163142,1.1562501,0.63633764,1.347628,1.2846934,1.1240702,0.78485,0.7757726,1.3145189,1.085291,0.5415041,1.4445543,0.85618687,1.3097012,1.1096842,1.0843949,0.8973967,1.3038539,0.8565153,0.63505113,1.253763,0.76230013,1.1547847,0.64159995,1.0868801,0.6027864,0.749746,0.7377237,0.92768747,0.88739204,1.1985452,1.2758417,0.83921003,1.0363823,1.1475576,0.64844847,1.2435607,0.9565835,1.0486145,0.65349895,1.1841854,1.2160106,1.2846063,0.97803825,1.2230123,0.78500605,0.88953876,0.80088425,0.77649593,1.2082926,0.78015673,1.0747994,1.1313248,1.0161862,0.74832904,0.93066776,0.5120741,0.91682464,0.5890158,0.534114,0.65701526,1.2157328,1.1823878,1.3172926,1.1911409,1.1428715,0.6328948,0.7001655,1.243665,0.90973604,1.177558,0.8858871,1.002499,1.2576774,0.8172706,1.2100825,0.9305249,0.69658554,1.2342398,1.1143072,0.8901497,1.1885462,1.2491252,1.1100622,1.2655625,1.2229905,0.8869661,1.0792726,1.2748734,1.0875118,1.3222666,0.55179024,0.7487887,0.9488059,1.2053839,0.94881034,0.9588866,1.1540935,0.0,1.2209548,1.2304238,1.3112144,0.74329716,0.5912659,0.6510484,0.7978653,0.8987643,0.8559208,0.9950397,1.1201243,0.9938879,0.721716,1.2576733
stroller,0.7044677,1.347019,1.3437678,1.0306832,1.1253504,1.1491208,1.1346003,0.6437154,0.9247385,1.121564,0.8406643,1.4243712,0.899412,0.7466354,0.89355934,0.8477515,0.7257649,0.6603037,1.1594366,1.1252059,0.5850073,1.0130777,0.8687366,1.0392282,1.1584208,1.1631491,1.3221588,1.0894612,0.8401762,1.3419772,0.85570276,0.7267505,0.93135643,1.0656778,1.1301028,0.8255656,1.0416197,1.4246045,0.69019794,1.0833572,0.64883024,0.6132932,1.0677321,1.0850008,0.73799753,1.0661216,1.217329,1.0804529,1.3085226,1.0180867,1.3466964,0.88578564,1.2328182,0.9331524,1.168752,1.132785,0.8562901,0.86161864,0.8910746,1.2824081,0.839141,1.1884086,1.0027667,0.84940857,0.91843694,1.031892,1.326827,0.6828804,0.83499944,0.7877002,1.0262418,0.946179,1.3245953,0.900305,1.2629743,1.1795971,0.72628266,1.0896794,1.0038298,0.7896396,0.88037014,1.2210982,0.87188566,1.4335406,1.1718619,1.3323823,1.3220237,1.2599773,0.9773599,1.1162003,0.7272608,0.77121466,0.72695965,1.4429114,1.432903,0.8242117,1.212545,0.8684687,0.9891837,1.0812645,0.664944,0.97561884,0.5957943,1.1180501,1.2945317,0.9199027,1.0267373,0.7841841,0.86577725,0.80331284,0.9000052,1.00189,0.66354156,1.0770563,0.9363854,0.9122553,1.0949376,0.6507775,1.4197142,1.2251707,1.0511377,0.9228726,1.0659883,0.9936624,1.0507337,1.2209548,0.0,0.9519123,0.7745131,1.1100135,1.361712,1.3564649,1.2255087,1.172574,0.74271536,0.7922418,1.0405828,1.1333014,1.400382,0.97722095
sweater,0.85996675,1.065887,1.2698618,0.58036,1.2628212,1.2444435,1.0987092,1.0083927,0.90824395,0.8494392,0.52877724,1.1227511,0.7733052,0.5517585,1.0401676,0.6189082,0.94184893,1.0376612,1.413034,1.3163266,0.9366755,1.236525,1.1520371,1.309494,1.347713,1.1687211,1.0511982,0.7719728,1.0816373,1.3989478,0.77748,0.90522337,1.1209967,1.3226751,0.94181556,0.74518734,1.1697924,1.3658123,0.7278955,1.36117,0.8959085,0.98529845,1.0285937,1.1150004,0.569041,0.8143155,1.1472902,0.8406807,1.0761619,0.6389449,0.7876049,0.8321101,1.2410172,1.3116238,0.93863815,1.4264762,1.2354609,0.9741772,0.83841234,1.0217947,0.7280476,0.94380206,1.3052185,0.617317,1.1372926,0.59965885,1.0885957,0.89789,0.8903953,0.48099673,1.1587791,0.4169544,1.3298048,1.088823,1.4535366,0.8886549,0.95406055,1.3060217,1.1999296,0.60594344,1.1742984,0.9387418,1.2655327,1.1827255,1.3397866,1.1033728,1.2828254,1.429059,0.8430782,0.94832283,0.58825886,0.44693065,0.8015132,1.3961716,1.2445471,0.8634625,1.0255289,1.002781,1.3362001,1.3236566,0.92974985,1.0724274,0.8275105,1.377244,1.3372025,0.88185984,0.84296775,1.239621,1.1373165,0.52073115,1.1049082,0.3354159,0.743964,0.6721239,1.0474998,0.86490417,1.2224928,0.7279119,1.2513468,1.3987286,0.85603124,1.0557691,1.384283,1.0874987,0.705529,1.2304238,0.9519123,0.0,0.8819623,1.4321834,0.9047426,1.0209641,1.2932458,1.2814058,1.3180605,1.2619944,1.087978,1.341506,1.1749961,0.92904824
table,0.8812916,1.3448987,1.3821206,0.68109095,1.1718507,1.2009362,1.2356026,0.9642041,0.5636933,0.88150966,0.54635364,1.4283501,0.6894833,0.74441326,0.97994363,0.7572677,0.6217134,0.81127757,1.1630576,0.83125657,0.7314668,0.9490943,0.78653693,1.2782171,1.3614497,1.1013349,1.390604,0.989357,0.90764076,1.3584505,0.58614206,0.6938722,0.9111859,1.1499631,1.1803825,0.6989306,1.1370124,1.4455196,0.5869325,0.94566983,0.86782783,1.0610902,1.0037796,1.0956752,0.7090413,1.2164849,1.2225001,0.80322397,1.324658,0.8952176,1.3731551,0.86001444,1.3313924,1.2262645,1.2916534,1.2355889,1.1868346,0.90685654,0.67101026,1.3708514,1.0142344,0.81857646,1.2393969,0.80661094,0.92906564,1.0122352,1.448008,0.88692945,0.7766185,0.69590473,1.0012033,0.9134186,1.4067888,1.1285744,1.2875733,1.3257229,0.6560183,1.2189226,0.9609544,0.88068706,1.1680838,1.2244334,1.0462272,1.4164383,1.2891036,1.4772594,1.3397634,1.2223202,0.73616475,0.95366657,0.63228863,0.7803491,0.7113062,1.493983,1.3943127,0.79712415,1.3562121,0.6992396,1.2217981,0.6755843,0.89683235,1.2076067,0.81149554,1.225691,1.369811,0.73093796,0.9103997,1.1863692,0.7762177,0.9117415,0.9681763,0.8186055,0.8835396,1.20374,0.8188485,0.74292016,0.8841101,0.5223409,1.4950082,1.2879858,1.0550207,0.5653569,1.222339,0.9456013,0.94114816,1.3112144,0.7745131,0.8819623,0.0,1.2428689,1.4772129,1.4211364,1.2522233,1.3718936,1.0707033,0.8806386,0.8363944,1.1856585,1.4599965,0.71289
tape,1.2872545,0.9426253,0.52472997,1.519676,0.4513204,0.5609124,0.702866,1.009732,1.2593002,1.2452004,1.5115025,0.80082524,1.4319413,1.4444085,0.896066,1.4624554,1.096227,1.0178486,0.47708905,0.5941804,1.0898714,0.8628731,0.7850486,0.7344513,0.5710647,0.9304658,0.9615922,1.374948,0.8940531,0.50688004,1.3283617,1.2165934,1.0445653,0.727931,0.9399186,1.4197049,0.9797034,0.57889813,1.3946803,0.61917764,1.265454,1.0085386,1.130713,0.9660688,1.4402546,1.1492214,0.6031555,1.1566377,0.6612944,1.3141567,1.0384834,1.1806902,0.86167514,0.71153796,1.0903047,0.5266218,0.76885295,1.2137649,1.039255,0.8607644,1.2609916,1.2334235,0.5729886,1.397832,0.89793414,1.3002802,0.7451917,1.234945,0.9415656,1.4636316,0.7645116,1.4648626,0.65549266,0.9906046,0.49878848,1.0896645,1.2738202,0.52569836,0.8140426,1.46119,0.70377344,1.0961286,0.8979893,0.6569129,0.8223121,0.8183526,0.53979814,0.39305425,1.219806,1.1817615,1.4457808,1.5161631,1.2647352,0.5507474,0.79269737,1.2521987,1.0473077,1.1705258,0.7208208,0.74080133,1.2051852,0.84059376,1.1061912,0.52940387,0.59160924,1.2355841,1.2470342,0.8374634,0.9996827,1.4659337,0.78269947,1.5225767,1.2164924,1.292683,1.0407045,1.3424045,0.98657227,1.2617488,0.5862184,0.4015954,1.1626072,1.0854359,0.5385654,0.7622543,1.3196231,0.74329716,1.1100135,1.4321834,1.2428689,0.0,0.9262943,0.92140466,0.68543506,0.85383415,0.51156604,0.7748135,1.0899656,0.7618769,0.60730326,1.2909052
toe,1.2679238,0.38944685,0.44083005,1.0734221,0.85253197,0.79655516,0.82814735,1.2811971,1.4944477,1.173738,1.4074476,0.42818534,1.4040539,1.1938812,1.1009681,1.4216594,1.5136051,1.2786027,0.9247085,1.0538814,1.4084504,1.0960213,1.1986294,0.83766234,0.7742832,1.0985487,0.37263656,1.16779,1.1957527,0.7205759,1.4064214,1.3353715,1.2109213,1.0575317,0.8225992,1.3379148,1.0121671,0.5113965,1.5215693,0.97881854,1.2699519,1.0628877,1.1017553,1.0295486,1.2597747,0.42054105,0.64713407,1.2232403,0.50511783,0.82294786,0.094667435,1.1796118,0.77596605,0.9290143,0.4283778,0.97848946,1.0644829,1.1338044,1.2885703,0.34339726,0.9610971,1.2508297,0.7864331,1.0656435,1.063328,0.6191312,0.3647504,1.2269018,1.3002628,1.3251109,1.1189597,1.154832,0.67668515,1.0385135,0.8852369,0.5738706,1.3690082,0.9614304,1.1598186,1.1035886,0.96517736,0.40122688,1.1899103,0.269637,0.97379756,0.3224151,0.55924547,0.72154826,1.3079809,1.1284454,1.3182055,1.179692,1.2856319,0.5462351,0.47015083,1.3280517,0.8399544,1.2332833,1.0017346,1.2235953,1.2097931,0.7441261,1.4037836,1.0111107,0.63355136,1.3585358,1.115209,1.064887,1.2292352,1.0883973,1.1469549,1.083246,1.3446987,0.80019104,1.1191376,1.2835304,1.2337171,1.4449888,0.31231326,0.81392825,0.71914256,1.3643732,0.9644816,1.109692,0.88536525,0.5912659,1.361712,0.9047426,1.4772129,0.9262943,0.0,0.2598964,0.68061227,0.91389036,1.0784316,1.3157504,1.2600713,0.99132377,0.30330437,1.304144
tooth,1.2045393,0.52710813,0.5056046,1.1872263,0.89423424,0.9046177,0.82765144,1.2178692,1.4168274,1.1533325,1.3797045,0.39563066,1.3421538,1.194349,1.080255,1.3419445,1.3854722,1.2310134,0.9532871,1.0397072,1.3459047,1.1029601,1.2568134,0.8150861,0.84004796,1.0046874,0.41257334,1.11798,1.2204808,0.76867664,1.3519882,1.2471983,1.1579506,1.0842574,0.7916291,1.3391838,0.89122576,0.45299393,1.4628382,1.0006837,1.2587208,1.1677876,1.089231,1.0286481,1.2487214,0.627805,0.6825578,1.1312609,0.5196789,0.8639011,0.29042542,1.1694505,0.71133983,0.91874564,0.629993,0.9386641,1.0379288,1.1153125,1.1827382,0.36078155,1.02218,1.1433616,0.6810901,1.1316947,1.0924988,0.8139646,0.39327627,1.2427661,1.239904,1.2529896,1.1970699,1.1185358,0.610073,1.0671694,0.8737885,0.59988946,1.3337297,0.99247193,1.1699516,1.1545999,1.0690668,0.3751229,1.223042,0.26286548,0.92455226,0.3653028,0.67402625,0.80715096,1.2875779,1.0720638,1.2847142,1.1987227,1.2100034,0.50718695,0.43893796,1.2791842,0.85232854,1.181051,0.9839954,1.141065,1.2222102,0.87267137,1.3467007,1.0699801,0.68222666,1.3358657,1.1096816,1.0786448,1.2040647,1.0865523,1.0692017,1.1073077,1.225748,0.87776923,1.0846052,1.2477684,1.1739923,1.4287541,0.33664572,0.82444346,0.87825793,1.307481,0.9386068,1.0967953,0.9593425,0.6510484,1.3564649,1.0209641,1.4211364,0.92140466,0.2598964,0.0,0.6142961,0.8667528,1.1231741,1.2948782,1.1562517,0.99411404,0.30255717,1.2557528
toothbrush,1.2488444,0.5191513,0.49302328,1.2690613,0.7759564,0.7687917,0.87822556,1.1568341,1.3054063,1.2464044,1.3645473,0.63950026,1.3598973,1.3768476,1.0107739,1.4227564,1.1854153,1.0334059,0.48610616,0.6744268,1.1915925,1.1018224,0.97903836,0.8836309,0.60191786,0.789038,0.72418773,1.3397992,1.0056243,0.4291352,1.2290801,1.3038247,1.0016406,1.0318617,0.97990507,1.3039091,1.0130723,0.19186032,1.3365881,0.58317363,1.3058661,1.1785439,1.0160662,1.0661267,1.3386748,1.0706351,0.775036,1.2199949,0.8092487,1.1838863,0.8367239,1.0901634,0.8148941,0.5325785,0.9465219,0.6958787,1.0408293,1.2140821,1.2821413,0.7382364,1.2145746,1.2184901,0.68597674,1.2293582,1.0207745,1.1975718,0.5243951,1.1973974,1.2633363,1.3201108,0.97080463,1.3316095,0.47042423,0.95000345,0.6003938,1.0504252,1.3762724,0.84445953,0.9353455,1.3823347,0.8276263,0.9509634,1.2246518,0.3685689,0.81541425,0.65475637,0.65333796,0.6316104,1.1479214,1.259213,1.3337407,1.360491,1.1457565,0.30022836,0.37040663,1.275479,0.93834233,1.2562402,0.5885361,0.9646058,1.1582062,0.95932966,1.2093449,0.7698655,0.30975902,1.1437763,1.3066332,1.0593829,1.2284912,1.3115168,0.96635073,1.3512151,1.2840046,1.1797199,0.9155694,1.2157867,1.0209062,1.2159824,0.30463302,0.4392987,1.1153474,1.2328429,0.80718577,1.0191417,1.187292,0.7978653,1.2255087,1.2932458,1.2522233,0.68543506,0.68061227,0.6142961,0.0,0.7949004,0.79670596,1.071328,1.0209094,0.6831976,0.42116296,1.1641527
towel,1.1970267,0.8096338,0.91132283,1.2705966,0.9798301,0.9166304,0.9446951,1.0842639,1.1348081,1.1459919,1.2335424,0.8253452,1.0213159,1.1884848,0.94412005,0.8919644,1.2911885,1.1556126,0.6306628,1.003866,1.1880164,0.8893201,0.9052764,0.90624636,0.58301485,0.79983413,0.9202748,1.1554166,0.7862902,0.66178846,1.216816,1.2406204,1.0936443,0.8070273,1.0111046,1.0149555,0.8503073,0.6850356,1.2726824,0.7240304,1.2227386,1.1351335,0.9156236,0.8722745,1.2089504,1.0999033,0.84349346,0.9976038,1.0606838,1.2997744,1.0323727,1.2291629,0.8367434,0.8241594,0.84596574,0.47840846,1.0787466,1.1559128,1.3449287,1.0353088,0.9341989,1.1481578,0.90656126,1.3866513,1.0320697,1.2561204,0.8575985,1.2800207,1.2462857,1.234019,0.7568361,1.0512613,0.59558046,0.9216496,0.51806056,0.88685673,1.1592627,0.94771713,0.76579434,1.1261085,0.86495954,1.1593937,0.94118804,0.87997234,0.054344058,0.78106964,0.8525927,0.8646525,1.1006932,1.16542,1.2192291,1.2711434,1.2380153,0.6314138,0.7679544,1.1935732,0.2905302,1.2485353,0.6646527,0.89975715,1.1488167,0.96223164,1.0978811,0.64831483,0.7458568,1.0516965,1.107692,1.0256393,0.94418675,1.1086416,1.1106144,1.2407392,1.0160955,0.9634299,1.079427,1.1473126,0.7695302,1.3237469,0.713456,0.5745927,0.9733604,1.1743289,0.60439503,1.0650082,1.1660807,0.8987643,1.172574,1.2814058,1.3718936,0.85383415,0.91389036,0.8667528,0.7949004,0.0,1.0672628,0.8478843,1.0990195,0.7019817,0.8150648,1.0564178
toy,0.7504874,1.0651865,0.709425,1.407362,0.39769495,0.60026467,0.6289085,0.8731328,1.282937,1.1132076,1.216733,1.0542917,1.3471534,1.1379246,0.8787455,1.1558404,0.9208045,0.68557894,0.84617543,0.81737775,0.8371171,1.001502,0.9582336,0.6824249,0.95417136,1.1213372,1.0284678,1.3191043,1.0829505,0.8425958,1.1779153,1.1893883,1.0838635,0.8361999,0.8820425,1.2663506,1.0347338,0.8020183,1.1330211,0.9563089,0.906387,0.43696558,1.3193376,1.1787784,1.1743026,1.0684685,0.74082065,1.1783229,0.89305156,1.214409,1.176883,0.99146336,0.8684407,0.57870626,1.165946,0.9220986,0.37965328,1.0214484,1.301358,1.0634927,0.8491768,1.203357,0.52813315,1.2186838,0.8997513,1.2436817,0.92115086,0.91655517,1.143327,1.1320728,1.0465949,1.3640915,1.1531031,1.0266298,0.8709997,1.257904,1.0557791,0.67079884,0.93774796,1.0380987,0.8152853,1.0905774,0.82697177,0.91634095,1.0866196,1.093024,0.8120781,0.66194063,1.3853028,0.9624913,1.1413624,1.2960654,1.0058475,0.90825236,1.0469269,1.0157562,1.2112865,1.0878174,0.81782246,1.017445,0.8812049,0.738475,0.7901925,0.81729066,0.8012639,1.3564309,1.1482738,0.58048195,1.0651513,1.2298999,0.87082213,1.4089094,1.0030252,1.2983843,1.0117235,1.2702639,1.2450448,0.83664304,0.8678089,0.74384797,1.0335581,1.1521032,1.0004004,1.0983752,1.2578974,0.8559208,0.74271536,1.3180605,1.0707033,0.51156604,1.0784316,1.1231741,0.79670596,1.0672628,0.0,0.89142835,1.0757408,0.9834468,0.959038,1.2859982
tray,1.0675316,1.0970467,1.1790824,1.2003824,1.2117699,1.1205983,1.1237084,0.68442225,0.859345,1.2651428,1.0857779,1.0757698,0.7911508,1.1785899,1.06687,0.96124864,0.8438368,0.75161433,0.7795512,0.74352944,0.6017926,0.8449687,0.73204863,1.05376,0.6488507,0.8225338,1.1996135,1.1757562,0.66773456,0.98644835,1.0110861,0.7348883,0.8412164,0.7211436,1.0716996,0.8754923,1.0540613,1.0514003,0.8873038,0.7844894,1.1120795,1.0527055,0.94149,0.6201824,1.1465956,1.2157952,1.2040975,1.144325,1.3197103,1.2943144,1.3061074,0.98281056,1.0194159,1.0046812,1.1140925,0.7434054,1.045084,1.1464434,0.93032444,1.2324526,1.1466379,1.1674582,0.86822593,1.1988173,0.9919798,1.1602067,1.2211796,1.1153518,0.8427192,1.0790812,0.6274997,1.0511687,0.76561236,0.6896862,0.9171878,0.9949335,0.88800013,1.0210419,0.8608052,1.1341388,0.96126264,1.3041694,0.80991143,1.3009307,0.7815184,1.1174065,1.0219502,0.9383575,0.7562766,1.3080893,1.121305,1.0469793,0.9264596,1.0057251,1.0727714,1.0300733,0.90518653,1.0361726,1.0093281,0.70142406,1.0654764,1.1047223,0.77488744,0.5924531,1.0392357,0.77345634,1.058912,1.0241209,0.8365503,1.2015858,0.8880265,1.2686284,0.849511,1.0677704,0.98845404,1.137752,0.6215387,0.9410308,1.126219,0.92365396,1.1343429,0.8827217,0.5737691,0.85078233,1.190663,0.9950397,0.7922418,1.2619944,0.8806386,0.7748135,1.3157504,1.2948782,1.071328,0.8478843,0.89142835,0.0,1.1582389,0.86341214,1.1560858,1.0010996
tree,0.8964396,1.1806276,1.0730599,0.9954028,1.0573914,1.0823412,1.092583,0.916134,0.88333356,0.61904603,0.8880866,1.1723928,1.0104581,0.9759461,0.8750082,0.97654414,0.6592683,0.9971901,1.0183982,1.0021734,1.040088,1.0738257,1.0407555,1.0713221,1.1277494,0.7220113,1.1667948,0.72321314,0.90574336,0.99354345,0.785805,1.0709475,0.97391146,1.1846228,1.1345487,0.94474834,0.8650397,1.1025543,0.80461943,1.0691351,0.9014645,1.102973,0.8702518,1.1653532,0.98671013,1.2452972,1.1628568,0.6711658,1.177825,0.99173975,1.2824409,0.88412017,1.0936915,0.8868517,1.2220116,1.0014279,1.0193561,0.9443294,0.95377004,1.1449169,1.1453266,0.60508484,1.1545801,0.9394069,1.007595,1.1613095,1.1818984,0.86116403,1.0674754,0.91348916,1.0462183,0.93619996,1.1212375,1.0996934,0.9885328,1.1494104,0.9541203,1.0192338,0.9845268,1.040564,0.9862034,1.2214289,1.0773755,1.1309148,1.0900902,1.2082992,1.1478043,1.1100163,0.9304029,0.6428648,0.9344728,1.0256774,0.97341496,1.0769938,1.1371692,0.90808314,1.133062,0.9766871,0.85992587,0.9616913,0.9073337,1.1270702,0.99450165,1.0021023,1.0076892,0.8187784,0.98030704,0.9550207,1.0063221,1.0463476,1.0611675,0.9739643,1.09001,1.1912537,0.9278894,0.92131823,1.0161895,0.93408453,1.150284,1.0826242,1.190772,0.92003495,1.1208136,1.1111753,1.1175749,1.1201243,1.0405828,1.087978,0.8363944,1.0899656,1.2600713,1.1562517,1.0209094,1.0990195,1.0757408,1.1582389,0.0,1.0287535,1.172932,0.5719472
