,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pasta,pastry,pen,pencil,pickle,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sandwich,sauce,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
strawberry,1.4823295,0.9717918,0.3454579,1.0542499,1.408149,0.7166934,0.55914843,1.0096754,1.1375278,1.4412197,1.4623196,0.6132021,1.47313,1.3470976,1.2471864,1.4485215,1.3224844,0.650367,0.33708143,0.8808345,1.1518705,1.105312,0.93027437,0.9772285,0.69148624,0.34877336,0.713339,0.5540601,1.2049768,0.46656865,0.753311,0.64525837,1.3517885,1.1184422,1.4134121,1.2646682,1.0514612,1.1657894,1.2536795,1.2206926,0.29927838,1.4275005,0.44604552,0.69870317,1.45136,0.9771038,1.0233392,1.3279955,1.3726113,0.9654035,0.6590427,0.76453286,1.2148935,0.6948547,1.204184,0.7729176,1.0353525,0.5471051,0.92152387,0.6135622,0.9707981,1.0390873,1.2516189,0.76561093,1.0696738,0.8514658,1.203918,1.1795244,1.250331,0.39042687,0.66503674,1.2905295,1.2329895,1.011475,1.2047086,0.89525616,1.2053498,1.1249057,1.0394459,1.1737701,1.2024434,1.1556189,1.0952804,0.90970474,0.8401503,0.32830662,0.73322815,0.63078874,1.0609115,0.672071,0.6934269,1.2537016,1.4008443,1.2376107,1.2085742,0.90989184,1.2104151,0.48650378,0.48662096,0.701925,0.9069061,1.1612841,0.9840486,1.033201,0.88075244,1.1605592,1.0948101,0.6035209,0.6321347,1.3666872,1.1880916,0.75314426,0.6717752,1.0847378,1.1319938,1.3721704,1.033191,1.231131,1.0794803,1.2837236,1.2515206,1.2839816,0.24495077,1.2931,0.556998,0.91514003,1.2086756,0.7345355,1.2868634,0.0,0.9858935,1.3609378,1.4271686,0.70476335,0.5493886,0.43941033,1.3326253,0.5198013,0.69334495,0.60535544,1.2328659,1.1344781,0.7346903,0.34851456,1.186675
stroller,0.9541989,0.79161733,1.1754651,1.2042685,1.000832,1.2090257,1.1467705,1.167162,0.8953058,1.055839,0.96538866,0.7520781,0.76202875,1.110096,1.0016063,0.933112,0.94491345,0.9583415,1.0557059,1.303575,0.9238936,1.2999945,1.0468746,0.8732586,0.9454481,0.8896972,0.9507558,0.8200648,0.83057225,0.9664316,1.2609421,1.2099948,1.0247213,0.8460932,1.0003952,0.90721095,1.2257712,1.1761637,0.6830384,1.2405064,1.11874,0.7745187,1.2525737,1.0640414,1.2610978,0.80879104,0.64831465,0.95385474,1.0188382,0.9797362,0.94897383,1.297918,1.1538185,1.1533376,0.9551897,0.9828385,0.8745424,0.76282376,1.0108911,0.8580713,1.3390381,1.0170562,1.158849,0.92271346,0.8906665,1.0036842,0.9015426,1.1973398,1.0179476,0.94591194,0.8989686,0.95085543,0.8331687,0.9095102,0.62971246,1.2801589,0.6834929,1.1610526,0.90691465,1.1717112,1.1073518,0.80290174,0.759371,1.0674913,1.1985016,1.1261595,1.2318152,1.0030372,0.95342374,1.2037282,0.9845746,1.0608754,0.83887446,0.6264465,1.0557439,0.93598473,1.2214385,1.2721734,1.315857,1.0676597,0.923701,1.1562549,0.9478563,1.3573955,0.92287475,0.8945701,0.72040725,0.7091639,1.056404,0.9694949,1.0599468,0.86678946,1.0316917,1.1928464,1.0794339,0.85373783,0.6325591,0.68347895,1.0110719,0.9652634,1.1591681,1.0976503,0.9189375,0.89387643,1.1056218,0.83349586,1.2059318,1.3660034,0.9880779,0.9858935,0.0,0.9477839,1.0976665,1.1059003,0.9120853,1.0477302,1.2904999,1.0556564,0.7834339,1.0479409,0.99067575,0.85731196,0.8446783,0.9475352,0.9807472
sweater,0.784274,0.8158511,1.3281131,1.1350994,0.36105204,1.3526063,1.3816035,1.0207522,1.0650733,0.55028486,0.4167964,1.172923,0.4364913,0.34569466,0.8334907,0.5505867,0.7910327,1.3165934,1.483691,1.2137552,1.0148395,1.1674256,1.3373042,1.1682225,1.3829505,1.4807389,1.3139672,1.1646218,0.9322821,1.4449385,1.3391775,1.3864634,0.65187037,0.46645212,0.82859474,0.8673459,1.2105048,1.0798278,0.5804134,1.0531629,1.3956047,0.65786386,1.438159,1.3958282,0.83587223,1.1407955,1.1165388,0.7238097,0.9897156,1.1800838,1.1359354,1.2543705,0.7852817,1.2781725,0.6037493,1.0934249,1.1242911,1.2834544,1.3548923,1.2515211,1.0862384,1.1568974,0.83273983,1.0277944,1.1421201,1.1360687,0.5478653,0.8913554,0.70271534,1.3474727,1.272232,0.9870857,0.24371564,1.2326444,0.48619246,1.2099388,1.0486673,1.0988814,0.93603516,1.0472019,1.0260198,0.88305086,1.0927795,0.9425581,1.3202728,1.2360007,1.4758376,1.192631,0.83639455,1.2656455,1.31987,0.9480057,0.27808964,0.43161088,0.98294854,1.1342357,1.0514765,1.4118427,1.3709658,1.3122839,1.0732747,1.013178,1.3602048,1.102612,1.2463069,0.8835481,1.1365149,1.3498228,1.3002156,0.7340801,0.7843522,1.3252865,1.3496591,1.1241792,1.0999383,0.1340037,1.1063918,0.59021735,1.0308925,0.65888476,0.79284835,0.65672135,1.4014401,0.7475459,1.4247103,1.0658013,0.9478377,1.3199363,0.8818629,1.3609378,0.9477839,0.0,0.47020614,1.300468,1.21715,1.2628505,0.7886355,1.5157243,1.1846559,1.3500775,0.7750888,0.9300219,1.3461087,1.3201263,0.9032145
table,0.7690815,1.0992031,1.344053,1.0516315,0.5389466,1.2650785,1.2887483,0.97777134,0.85458565,0.46260917,0.4045986,1.3883901,0.34705007,0.5817208,0.8484305,0.61818486,0.8035927,1.2066369,1.406281,0.94432586,0.7879842,1.0146862,1.1985158,1.0357776,1.4637275,1.4525143,1.248692,1.3643308,0.9198145,1.3028562,1.1873927,1.3097162,0.51272607,0.8652276,0.68713766,0.8391212,1.0708083,0.9925141,0.5999528,0.899205,1.4145093,0.48362195,1.2783154,1.3823783,0.6504682,1.122972,1.0973378,0.6976919,0.7865157,1.1883425,1.3177259,1.2261043,0.80564713,1.3330145,0.82908195,1.330754,1.0833297,1.3960757,1.2537304,1.3867971,1.042541,1.1379877,0.7738988,1.2961402,1.131556,1.2264166,0.850666,0.7511314,0.85524404,1.5126013,1.3567013,0.83007437,0.7157618,0.99691,0.8394583,1.1075908,0.9358959,0.9523628,0.9274851,0.8499482,0.9427496,0.93447685,0.9893465,1.1231581,1.2168399,1.3399042,1.3022093,1.4296967,1.0275732,1.1860957,1.302799,0.99455786,0.58175933,0.7865249,0.7933599,1.154235,0.8935936,1.3550818,1.2933457,1.3396347,1.1539772,0.9012929,1.2694014,0.7360245,1.2242192,0.84789425,1.0645881,1.334069,1.2160476,0.5587417,0.8937661,1.279485,1.3537705,1.0067856,0.97575593,0.55289125,1.1578416,0.9090762,0.9445642,0.7227263,0.6332318,0.50588167,1.4747791,0.62138665,1.3612269,1.22973,0.79901516,1.1464475,0.8572909,1.4271686,1.0976665,0.47020614,0.0,1.1627254,1.4478786,1.3736839,0.7397309,1.4207433,1.0840185,1.1746134,0.67854106,0.91315776,1.2174538,1.4873998,0.828107
tape,1.3126194,1.0952321,0.65950406,0.8878626,1.3864374,0.51729506,0.4079163,1.0326741,0.77648354,1.2348851,1.2816948,0.85379136,1.3302388,1.3234038,1.286959,1.2629933,1.1507763,0.6306889,0.71243143,0.4800495,0.95459366,0.9519098,1.0379012,0.47757787,0.84586436,0.63693273,0.8672506,0.94961274,1.2087773,0.44326156,0.84928226,0.73200655,1.2137643,1.2381275,1.0983858,1.1076685,0.8296299,1.0759991,1.2206995,1.0565009,0.6411034,1.2208831,0.5405285,0.9321639,0.9704469,1.0693507,1.0269186,1.3486997,1.05658,0.9964203,1.0742036,0.72346973,1.1745092,1.0134006,1.1928351,1.0445479,1.0477767,0.9819397,0.9935611,0.9148459,0.9725566,0.90876347,1.1154914,1.0190188,0.9458823,0.69463354,1.365071,1.2285728,1.2609432,0.7424912,1.0142474,1.1420511,1.3081598,0.56806916,1.3068051,0.86255527,1.1510012,1.0108296,0.965332,0.85439026,0.9362092,1.0959526,1.0198909,1.0334575,0.78391635,0.7755162,0.682534,1.0592468,1.1941866,0.6457198,0.90041417,1.1941895,1.3517377,1.3266659,0.9172007,1.0553749,1.0255562,0.6672733,0.6741798,0.7841425,1.0329523,1.1079434,1.1006956,0.70483774,0.8715429,1.0381304,0.93918675,0.79027265,0.570298,1.3173387,1.2243233,0.9789458,1.0101101,0.8894945,0.8731128,1.3670856,0.9068577,1.2153683,0.80229074,1.2828269,0.9898493,1.192646,0.7246634,1.2579284,0.3917204,0.9182234,0.96212757,0.76207364,1.0952971,0.70476335,1.1059003,1.300468,1.1627254,0.0,0.983141,0.85923696,1.1173799,0.7057805,0.59036565,0.6566437,1.2394084,1.0998448,0.9916503,0.8528981,1.2386355
toe,1.443004,0.46248478,0.6317857,1.0332693,1.064071,0.8004062,0.82444024,1.1143645,1.2940388,1.3714201,1.3970098,0.65838367,1.3233638,1.1167374,1.2545464,1.354078,1.3439199,1.0339141,0.7497028,1.2054588,1.3219211,1.1806214,0.91825116,1.1644552,0.83806705,0.6360285,1.0446576,0.27321923,1.1821376,0.79583263,0.92739385,0.8656968,1.4026301,0.99098814,1.2022027,1.164692,1.1700084,1.0739692,1.2502841,1.2770894,0.5485736,1.4461029,0.87923855,0.6905048,1.3437142,1.0254686,0.9179325,1.3193443,1.3098094,0.8928935,0.352556,0.6661802,1.2040914,0.73135066,1.0945481,0.15551794,1.060754,0.67042834,1.1217104,0.38950628,0.88623005,1.1193979,1.1139525,0.5527611,1.0256157,0.6204452,0.9142042,1.182757,0.6271285,0.55514205,0.7383106,1.1437618,1.1007121,1.2727122,0.97598124,0.8822501,1.2470905,1.2406107,1.1296339,1.2163435,1.1954793,1.0859147,1.2041057,0.64262116,0.97736454,0.3999973,0.9467654,0.2680472,0.7596796,0.9385246,0.97071993,1.329791,1.1106123,1.0294282,1.2307106,0.94369453,1.2882818,0.7047976,0.7255899,0.67038214,0.9945078,1.0716186,1.0531,1.3548628,0.89905334,1.1525625,1.2051463,0.84726495,0.92074263,1.3932724,1.1532974,0.9698163,0.59772563,1.1145016,1.1275263,1.1696668,0.9251383,0.9642773,0.97371185,1.2446353,1.2689356,1.3246462,0.40740144,1.1096046,0.70344764,0.568867,1.2655605,0.914521,1.2032833,0.5493886,0.9120853,1.21715,1.4478786,0.983141,0.0,0.3670113,1.0664706,0.82289207,1.0401788,1.0070543,1.279165,1.2316455,0.92043155,0.2914669,1.1740927
tooth,1.430077,0.68541604,0.4599182,0.96994954,1.2090919,0.8193038,0.7995647,0.92424685,1.3732779,1.2464503,1.3934894,0.68049866,1.3592434,1.2074611,1.1904907,1.3778825,1.2772601,0.8897538,0.64670026,1.082828,1.2744303,1.1149666,0.98541176,1.1292443,0.96059525,0.6008278,1.0334233,0.36837924,1.2650917,0.7701473,0.89216614,0.73538274,1.3650835,1.1231731,1.2694337,1.1048048,1.1140304,0.9741984,1.3462712,1.2009863,0.32119083,1.4420377,0.73285574,0.6766209,1.242528,1.1728323,1.1396271,1.2698815,1.3184707,0.890218,0.63347626,0.6343904,1.1379244,0.8007707,1.1076823,0.42851937,1.1129798,0.54787576,1.1301918,0.58648777,0.7751304,1.1535447,1.0591407,0.53338337,1.1504693,0.59777504,1.0379077,1.0875088,0.92472994,0.62084025,0.7161582,1.1538447,1.1702524,1.2002765,1.1112155,0.69360566,1.2886715,1.1792587,1.0602353,1.1114771,1.2559252,1.0844288,1.2624356,0.72420573,0.9079603,0.29670602,0.89783204,0.43894154,0.85857177,0.92134994,0.9484175,1.2216077,1.2596477,1.1248748,1.1112463,0.9293033,1.2362936,0.51430833,0.5303234,0.5537469,0.9258171,1.1023549,1.0659747,1.1067915,0.92205393,1.2001677,1.3764696,0.8918857,0.8638169,1.3503978,1.1022668,1.0204848,0.51948196,0.95798737,1.1559167,1.2578745,1.1811602,1.1390526,1.0104454,1.2466024,1.0554378,1.3308533,0.34047067,1.1594374,0.71086675,0.81533414,1.1077414,0.7484347,1.0879426,0.43941033,1.0477302,1.2628505,1.3736839,0.85923696,0.3670113,0.0,0.93705195,0.7811061,0.9784404,0.9457886,1.2325228,1.2592145,1.045011,0.25112426,1.1521804
toothbrush,0.9222844,0.94678026,1.2950903,0.87206286,0.6917454,1.0113921,1.1829281,0.71124524,1.0019306,0.79986656,0.93608546,1.2932327,0.81380343,0.7319194,0.93559086,0.9588249,0.93867666,1.1927056,1.2749587,0.9565439,1.0120096,0.97998357,1.047694,1.0205488,1.316361,1.3771124,1.2810284,1.0263902,1.1585217,1.2786766,1.0927633,1.2718625,0.917518,1.0931432,0.6595998,0.8138646,1.1134005,0.9153632,1.1229903,0.9201665,1.0037946,0.94826925,1.1459051,1.2878146,0.5799004,1.2768452,1.0296465,0.98189074,0.94777834,0.92610466,1.0612465,0.8791563,0.9845298,1.2210457,0.9651265,0.8280518,1.1565423,1.2643645,1.1766856,1.1104951,0.26933444,1.0655885,0.55749834,1.0709302,0.82062465,0.749818,0.97097653,0.7661993,0.48222935,1.3980681,1.2495127,0.84504265,0.949117,1.1117624,1.0051633,0.3852014,1.0895418,0.957701,0.994548,0.80810153,0.91341585,0.8058614,1.058565,0.9315583,1.2480277,1.1869886,0.94096327,1.0506413,0.8746506,1.210315,1.2498113,0.9715576,0.7670572,0.9690438,0.7668305,1.2244121,0.96646273,0.8659172,0.9211887,1.1491404,1.2963028,0.7911893,1.17346,0.85862315,1.2114562,0.9452508,1.1740891,1.3867738,1.3379958,0.923243,1.0097988,1.3674815,1.2499746,0.98624694,0.6622209,0.89327055,1.0101242,0.9848527,0.5724706,1.003352,0.7668792,0.82541263,1.3625668,1.0221081,1.1648154,0.920455,0.88751155,0.5915669,0.6147418,1.3326253,1.2904999,0.7886355,0.7397309,1.1173799,1.0664706,0.93705195,0.0,1.2534884,1.1147947,1.1706787,1.0185496,1.1086782,1.2079539,1.22368,1.0886393
towel,1.2298559,1.1615345,0.6228926,1.1262488,1.4988222,0.6893328,0.62583315,1.2147971,0.9379264,1.4221525,1.3663821,0.7036408,1.4376178,1.3793373,1.1506053,1.213211,1.0764041,0.5698989,0.33985806,0.84448713,0.9011712,1.0049556,0.6404851,0.9479612,0.6530234,0.4234588,0.6053283,0.83615655,1.0480294,0.42073578,0.7172365,0.6101233,1.3051951,1.2583504,1.389833,1.1918209,1.0080439,1.1358006,1.1628108,1.1209445,0.48029506,1.3371451,0.40887928,0.5997061,1.435893,0.82794213,1.0157764,1.254635,1.2314763,0.77743804,0.88436496,0.94846714,1.1031878,0.66735584,1.3862801,1.0067335,1.0063459,0.6840559,0.7077391,0.6982466,0.9759587,0.9865404,1.3441113,1.0484459,0.67860013,1.0482801,1.397818,1.213068,1.4263394,0.5597201,0.76117027,1.1753731,1.3832316,0.9259244,1.2859424,0.78825927,1.039741,1.0312891,1.1778535,1.2227471,1.0061492,1.2773116,0.98392105,1.1700675,0.8970305,0.62944627,0.24467629,0.82559144,1.3232117,0.8595472,0.6361816,1.0266759,1.4462953,1.328502,0.8756312,1.0360411,1.107939,0.55473155,0.55887306,0.9086008,0.60401905,1.1917416,0.6824176,1.0053617,0.8328291,1.1074731,0.6260654,0.62091136,0.6576772,1.2828155,1.2571774,0.63267326,0.6780101,1.1603721,0.95963293,1.5054548,0.7889172,1.2191894,1.0982022,1.3227795,1.2118319,1.3297658,0.4713679,1.2368401,0.56581026,0.8792979,1.2970393,0.7228194,1.2453871,0.5198013,1.0556564,1.5157243,1.4207433,0.7057805,0.82289207,0.7811061,1.2534884,0.0,0.9539889,0.48925042,1.1816778,1.0692016,0.5430214,0.6752297,1.0599939
toy,1.1227527,1.0882612,0.8420535,0.9324611,1.2140326,0.7998645,0.7450143,0.7863927,0.6853892,1.2411183,1.1458112,1.037394,1.10243,1.2346629,1.1818974,1.1570612,1.1219287,0.59662306,0.83974105,0.9130378,0.8296425,1.1062849,1.1210455,0.7228246,0.8538831,0.8624306,0.9311049,0.86830205,1.0831958,0.7627305,0.9694226,1.0131246,1.0312563,1.1759623,1.0953741,1.014087,0.98715436,1.0172558,1.056441,1.1323094,0.8288881,0.92405534,0.8938391,1.1008596,1.0949734,0.9895967,0.574477,1.2696528,1.027074,0.9994925,1.0279492,1.0010471,1.2096448,1.1191812,1.1000396,1.0761833,0.90416706,0.9848823,0.9227263,0.9490184,1.1612121,0.73020065,1.0555043,1.0212361,0.9096812,0.6348178,1.1781436,0.97240674,1.0898591,0.7938141,0.96331024,1.1017529,1.1625575,0.8735431,1.2006493,1.1065909,0.9559421,1.0756043,0.869287,0.8451103,1.017682,0.7158638,0.85335,1.0189898,0.9212622,0.99192566,1.0089777,1.1489704,1.0969713,0.7594991,0.980642,1.1776075,1.0949497,1.1991862,0.9526417,0.9303131,1.0920149,0.97930217,1.0142795,0.83095694,1.1736922,1.1153015,1.088897,1.0350956,0.845636,0.67797184,0.9344904,0.769954,0.93482417,1.244118,1.1047305,0.8656086,1.0955958,0.94046944,0.8971975,1.1775943,0.8687806,1.1632153,1.0751672,1.2059841,1.2604827,0.9711963,0.8626887,1.215099,0.6892572,0.9609403,1.0676757,1.05937,0.8819225,0.69334495,0.7834339,1.1846559,1.0840185,0.59036565,1.0401788,0.9784404,1.1147947,0.9539889,0.0,0.82430714,1.1418371,1.0029485,0.9918781,0.9359688,1.2109916
tray,1.221226,1.1697941,0.7264964,1.0516065,1.4453269,0.72106254,0.6599852,1.1176769,0.8246806,1.257062,1.2962763,0.8344506,1.3113403,1.360923,1.1673561,1.3131753,1.1651728,0.45267034,0.4434142,0.71040356,0.7035653,1.0350791,0.8126101,0.8351575,0.79732347,0.4458424,0.5730022,0.9868064,1.0855286,0.38240802,0.84367716,0.728289,1.1468465,1.2061733,1.277481,1.1510385,1.0153284,1.106247,1.0525689,1.1117646,0.6115371,1.1478925,0.45173633,0.82562804,1.3018813,0.8939406,1.0493906,1.2049315,1.1368902,0.951793,0.9902119,0.98712534,1.1417019,0.8428675,1.3121846,1.1189446,0.97618645,0.9619091,0.76969075,0.9174793,0.8893316,0.95475596,1.1829787,1.0953721,0.87057525,1.0201405,1.3573692,1.1576426,1.3484168,0.67397213,0.88611805,0.99074787,1.3144268,0.66002023,1.3191696,0.74375725,0.82678694,1.012826,1.0891018,1.1418866,1.0019767,1.3362871,0.8905841,1.1668574,0.9471979,0.8319959,0.5829135,1.0195287,1.3106897,0.7841505,0.60911894,1.1132002,1.4127028,1.3014927,0.8685595,1.1382313,1.0698473,0.5750177,0.5895786,0.9854478,0.88827586,1.0868136,0.8556955,0.65508795,0.87459093,1.1395252,0.7712458,0.4662336,0.70433944,1.1688328,1.2310252,0.689359,0.9170587,1.0658597,1.042004,1.4161321,0.7978841,1.2731062,1.0085188,1.2220027,1.1040286,1.1510754,0.6950133,1.1761516,0.6397106,1.0445448,1.2134103,0.58992106,1.1812443,0.60535544,1.0479409,1.3500775,1.1746134,0.6566437,1.0070543,0.9457886,1.1706787,0.48925042,0.82430714,0.0,1.2122222,0.97121114,0.52272576,0.82370114,1.0505552
tree,0.8226036,1.0932488,1.1032897,1.0766397,0.7908937,1.2307408,1.1813927,1.0589787,1.0497651,0.7836389,0.7266912,1.2082983,0.75698817,0.7760569,0.9099289,0.85254484,0.77680707,1.1604235,1.1899402,1.1510724,0.94027126,1.0485026,1.0651612,1.1163244,1.1981641,1.2526939,0.90146697,1.220389,0.9645989,1.2507737,1.1351373,1.0419548,0.7874126,0.8622472,1.0022839,1.041637,1.0619256,0.97694564,0.8236395,0.98022056,1.263101,0.7862326,1.17934,1.0616163,0.91633725,1.079652,1.136845,0.7412957,0.9398177,1.1673489,1.2175442,1.2069353,0.86754674,1.1018908,0.8304558,1.2241564,0.8921225,1.0644249,0.9519799,1.2226869,1.2370478,1.0418514,0.94257534,1.1275065,1.1035695,1.2472385,0.73263717,0.94546163,1.0206519,1.2300715,1.1195208,0.94727975,0.8668947,1.1179373,0.9533734,1.2518213,0.95825964,0.87613696,0.9998881,1.0538878,0.95326966,0.9827333,0.9142263,1.1118519,1.1274587,1.1392456,1.2557802,1.2562833,1.0068228,1.1187259,1.1272854,0.8607871,0.7901157,0.9536941,1.0294973,1.0366061,0.97280943,1.2560904,1.2020844,1.2363572,1.0359372,1.1205273,0.9883691,1.0781842,1.1354151,0.9656779,1.0555679,1.1619611,1.1183465,0.7655567,0.86373955,1.1045905,1.1398776,1.1224889,1.0633206,0.7326137,1.167072,0.9809819,1.1935395,0.76291656,0.90618336,0.68195,1.2585242,0.8052339,1.2675923,1.2524018,1.0024511,1.2984564,0.9724835,1.2328659,0.99067575,0.7750888,0.67854106,1.2394084,1.279165,1.2325228,1.0185496,1.1816778,1.1418371,1.2122222,0.0,0.7234019,1.0923238,1.2546595,0.42213708
truck,0.92311543,1.1162126,1.136864,1.158704,1.0039632,1.1366836,1.1011734,1.1625751,0.98622704,0.9051949,0.8550202,1.1149931,0.9192531,0.93979627,0.98463297,0.9338925,0.73058,0.9889187,1.0925976,1.0950966,0.91723657,1.0693419,1.0606062,1.0827848,1.0135946,1.1321216,0.45573682,1.2123889,0.9564634,1.1030209,1.1504676,1.034462,0.8255296,0.95183635,1.0450807,1.1232965,1.0662726,1.0761989,0.8375709,1.0365444,1.1538846,0.82748914,1.08093,1.1000441,1.0819831,0.970357,0.99907637,0.8386323,0.9253768,1.0841396,1.2020174,1.2157958,0.9593609,1.0415164,0.9516392,1.2188442,0.72677124,1.124604,0.91207254,1.179898,1.1504861,0.9341598,1.0214715,1.1015389,0.9903191,1.1695327,0.90984654,1.0251888,1.1015278,1.0945338,0.9891593,0.94701415,0.9056834,1.0329783,0.9786713,1.1651073,0.8218413,0.9443463,0.9870361,1.1898439,0.9526227,1.0278986,0.6818229,1.0298777,1.1413407,1.1463873,1.0975193,1.20094,1.0677782,1.0703454,0.9658076,0.9233485,0.94717336,0.9678781,1.0082115,1.0619673,1.0018609,1.1164354,1.10174,1.2648348,0.9925928,1.0632416,0.9761791,1.1020796,1.0198885,1.0560464,0.8888842,1.0242716,1.0485682,0.84512436,0.97302675,0.97040564,1.1354783,1.1162785,0.96707636,0.89465326,0.95478094,0.96931195,1.1821834,0.89286405,1.0165998,0.8443049,1.1706572,0.9995373,1.1729736,1.2291632,1.1117435,1.1238782,1.0403059,1.1344781,0.85731196,0.9300219,0.91315776,1.0998448,1.2316455,1.2592145,1.1086782,1.0692016,1.0029485,0.97121114,0.7234019,0.0,1.0198822,1.1479537,0.77428967
vacuum,1.1031806,1.15817,0.8933552,1.2564203,1.3809416,0.96365994,0.8505531,1.3102697,0.9234802,1.1721961,1.2732115,0.8029711,1.1939989,1.2967232,1.0815437,1.2995396,1.237423,0.85578084,0.42344224,1.0001596,0.73387706,1.1554285,0.24500453,0.9388751,0.69734967,0.41735756,0.7114791,0.9543686,0.82577014,0.56126875,0.94728744,0.7370131,1.0505178,1.1060745,1.3326268,1.1771407,1.1384127,1.2020997,0.9268807,1.201374,0.7945931,0.9659523,0.58356416,0.6355412,1.4379908,0.62277156,0.8886453,0.7521391,1.0217164,0.8799696,0.86456585,1.1883831,1.149874,0.8066988,1.3200386,1.095073,1.0435048,0.9233403,0.6577635,0.84523934,1.0074576,0.9049163,1.2605711,1.0796036,0.953585,1.3123565,1.2124028,1.2114875,1.3100048,0.684007,0.73110354,0.8089558,1.3160782,0.81789553,1.2149204,0.8956387,0.5235918,0.75699836,1.3074946,1.3267778,0.9335754,1.3242934,0.8022864,1.2541101,1.1030493,0.92469466,0.7685056,0.8964383,1.2643149,0.98437196,0.5020804,1.0604322,1.3398395,1.2160126,1.1957924,1.1461551,1.1439686,0.7548908,0.7911528,1.1420354,0.8400139,1.2808563,0.66816354,1.1092353,0.88155913,1.1847751,0.6897545,0.5233666,0.80256265,0.87797904,1.2777205,0.5387708,0.765179,1.2283837,0.92311823,1.3398093,0.85331094,1.1889918,0.9538454,0.8957978,1.1678936,1.0834484,0.73678434,1.0300205,0.8415341,1.0201007,1.3398553,0.8022196,1.0419738,0.7346903,0.8446783,1.3461087,1.2174538,0.9916503,0.92043155,1.045011,1.2079539,0.5430214,0.9918781,0.52272576,1.0923238,1.0198822,0.0,0.86895937,0.8004201
watch,1.4447004,0.7211283,0.4747578,1.1235032,1.3006959,0.8132036,0.7758223,1.1516571,1.2656051,1.3681595,1.3917181,0.57841194,1.4472499,1.266425,1.2627285,1.3619946,1.315176,0.8196372,0.5628631,1.1178415,1.2838571,1.186095,0.92435205,1.1558354,0.79271805,0.46837258,0.85181636,0.4229738,1.1668122,0.709584,0.90596235,0.65611184,1.3705814,1.0843111,1.3696022,1.1785954,1.1432718,1.1164049,1.2738547,1.2881008,0.3056388,1.4604194,0.6738823,0.6676261,1.4551702,0.9925536,1.0819972,1.308767,1.3312032,0.9766384,0.51323843,0.77587223,1.1506891,0.62111557,1.098614,0.47781968,1.0584643,0.5674897,1.0719063,0.5772196,0.8990357,1.1173122,1.1858675,0.3380369,1.1018996,0.7075131,0.9428839,1.237488,1.0492449,0.34922868,0.5640665,1.175061,1.1365223,1.2296597,1.1020314,0.8176656,1.2286292,1.1640221,1.1265074,1.3401777,1.2749538,1.2035308,1.1318623,0.6881573,0.94159955,0.22569233,0.84284246,0.31293964,0.8606892,0.8828498,0.8394793,1.2624552,1.2958632,1.1384159,1.1857294,0.90828186,1.2838364,0.4896261,0.5088982,0.7084621,0.85044056,1.2126008,1.0250933,1.2261599,0.8715167,1.2402717,1.1999264,0.6886016,0.7833997,1.4023488,1.1234902,0.8628141,0.5631858,1.1081407,1.1137204,1.2750791,1.0146446,1.1058502,1.0764277,1.2676587,1.2476654,1.384708,0.21704537,1.1847566,0.7399753,0.806407,1.2959085,0.7995799,1.214938,0.34851456,0.9475352,1.3201263,1.4873998,0.8528981,0.2914669,0.25112426,1.22368,0.6752297,0.9359688,0.82370114,1.2546595,1.1479537,0.86895937,0.0,1.1447674
