,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,helicopter,horse,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
sock,1.0531507,0.29481316,1.1220049,0.725824,1.1322246,1.0059034,0.94709593,1.1077557,1.1485723,1.1168526,1.005533,1.0419607,0.8151395,1.1583297,0.95028687,1.3200252,1.1815052,1.095587,1.0941435,1.1677506,1.1265368,0.9445562,0.9524339,1.0801717,0.8304663,1.1534152,0.7192391,1.1495533,1.054282,1.0654901,1.1314183,1.1970646,1.0462381,1.105076,1.0572655,1.1886023,1.0337014,1.0613136,1.0472912,1.1621187,1.0877494,0.9937303,1.0257351,1.1071799,0.97043735,1.1406364,0.995855,0.931051,0.8287139,0.9232292,0.95881176,1.0619555,1.0926771,0.50720006,0.91764754,1.1962268,0.1794588,1.0568947,1.1711084,1.1035641,0.9599071,0.2738235,1.1615667,0.9838796,1.0705835,0.86713517,0.6716198,0.9446676,1.1842767,1.1473882,1.0219026,1.1094654,0.68851894,1.028905,1.0645034,1.2204266,0.534722,1.0223858,0.9464189,1.0078899,0.55115974,0.8853258,0.8475838,0.8894904,0.96498966,0.782786,0.9892512,0.77117115,1.103517,1.1170883,1.0589215,0.9330771,0.6858044,1.1146169,1.125366,1.1631445,1.102669,1.0941457,0.9387954,0.9279051,0.6071491,1.1555796,1.1492779,1.2142429,1.0308155,1.1019326,0.9427577,1.0710709,1.2011806,1.1232363,0.8605265,1.0305847,0.9213622,0.6599824,0.54318774,1.0157402,1.1631161,1.2041461,1.1129941,0.75318027,1.2021854,0.9916802,0.0,1.1868261,1.0310394,0.917282,1.0869576,1.023667,1.0273234,1.236876,1.1483696,0.4064442,0.55264646,0.85138345,0.75453895,1.1704731,1.2465966,1.130277,1.045058,0.91255254,1.2144849
soup,1.1345782,1.2002492,0.92779744,1.1696687,0.70977503,0.8641224,0.89499927,1.0080252,0.9958656,1.1230663,1.0757049,1.1705296,1.1090213,1.0401912,1.0783254,0.99823964,0.90621835,1.0228957,0.9299883,0.94361764,0.9079018,1.05739,0.9126751,0.89951205,1.1522468,1.0050827,1.1671282,1.0688298,1.1273679,0.9498915,0.9455431,0.9652968,1.1350741,1.0015244,1.0320457,0.6534053,1.1910588,0.7083033,1.0705409,1.0525477,1.0562396,1.0591239,0.75276995,1.0417752,1.1487818,1.008493,1.1023,1.0676644,1.0768281,0.7554694,1.1119686,0.91950214,1.0276029,1.1762775,1.0755385,1.0408553,1.0850364,1.0486096,0.98361653,1.064804,1.0857692,1.2438585,1.0215405,0.7411541,1.1019742,0.8737351,1.1604834,1.135436,0.8872806,1.1433415,1.1676515,0.889186,1.2345282,1.0480152,1.1379886,0.95868385,1.1281385,1.0414685,0.90155524,0.8140979,1.1748155,1.1128871,1.0359762,1.0555398,1.0515645,1.1056778,1.0947106,1.0242242,0.74746853,0.97341543,1.026654,1.1499676,1.2531362,0.8615396,0.9957248,1.0574034,1.066345,0.9952545,1.1603254,1.0810864,1.1695437,0.80548215,1.1120284,0.8030933,0.967892,0.8654009,1.1227679,1.1131839,1.0371428,0.9412876,1.1265152,0.9482922,1.153846,1.0689476,1.2170913,0.8458956,0.9711487,0.80709887,1.1699612,1.150276,1.1307126,0.9817338,1.1868261,0.0,1.0553445,1.0510103,0.91239756,1.113374,1.151068,0.9571579,0.7698067,1.1578972,1.13961,1.1267099,1.1140872,0.8129536,0.6882986,0.97879755,1.1297097,1.055561,1.0173955
spoon,1.5424471,0.86823434,0.57315713,1.46727,0.88796,0.7711983,0.87087786,0.6020708,1.4474003,1.547893,0.3276835,1.4544559,1.5966449,1.1024061,1.3655539,1.1067417,0.6877376,0.5477587,0.33573073,1.4560342,0.52496773,0.9972485,1.1548094,0.68810713,0.65909785,0.74391544,0.7576803,1.257526,1.0021894,1.2052298,0.67414176,1.219544,1.3751743,1.1134282,1.2176524,1.0174885,1.4831458,1.1787437,0.21984243,1.5257983,0.41187394,0.73344153,1.1945246,1.2605327,1.171414,1.2172921,0.7852149,1.3939247,0.8548484,0.74988323,1.1625793,0.74400914,1.3817273,0.8263441,0.5486873,0.5858644,1.0264367,0.038435936,1.1620826,0.70956296,0.5902921,1.0864433,1.2000651,0.86867076,1.4228112,0.68956935,1.3191783,0.6332627,0.90876627,1.2225872,1.5006225,1.0281129,1.3894196,0.04359567,1.0686085,0.8418509,1.2300766,1.5115964,0.93300533,1.1496356,1.4984868,0.9258976,0.998406,1.36058,0.54576576,0.3616594,0.82272065,0.9430159,0.6142508,1.3215998,1.2144083,1.5966083,1.3181183,1.3676975,1.1649548,0.29220855,0.19549036,1.1575477,0.82778263,0.90120286,0.6969009,0.7325988,0.83620757,0.417019,0.89390314,0.78885096,1.0668983,0.4926377,1.2363191,0.76659906,1.4185904,0.62989587,1.565336,1.012886,1.2238321,0.6396983,1.2570748,1.2289447,1.2795417,0.33693582,1.3363285,0.516016,1.0310394,1.0553445,0.0,1.1498761,0.56261456,1.1885648,1.5289884,1.5171151,0.6244721,0.78172636,0.83744365,1.0590707,0.45253086,0.91182953,1.3927062,1.209842,0.4577161,0.492791,1.2968712
sprinkler,0.95274997,0.97701746,1.2156341,0.8953841,0.9600381,0.99848723,1.1284208,1.0664855,0.9370529,1.0596849,1.2399846,1.0017076,0.9192739,0.9136466,1.0861002,1.1218507,1.2230797,0.9176958,1.1322664,0.9970621,1.2250936,0.93692,0.559878,0.99514294,0.8613805,0.9800094,1.3288152,1.0443999,0.9097863,0.9516435,0.83117837,0.89974296,0.87933016,0.94046456,0.9637719,0.9466889,1.0054833,0.96607447,1.2551233,0.8956658,0.9825018,0.8670051,0.9189637,0.9518775,0.763209,0.93171173,0.97425056,0.99160177,1.1506263,0.98404986,1.123333,1.0692707,1.0709708,1.1748328,1.2371662,0.94621557,0.8763019,1.1714429,1.0035279,0.8323635,1.2569308,0.7405695,0.9442719,1.0771284,1.0799706,1.247055,1.0192993,1.2124523,0.85326004,0.98943067,0.97200793,0.863794,1.0785004,1.191616,0.86424553,0.7929098,1.0520585,0.98788893,1.039554,0.74836695,0.73618984,0.85037714,1.1313926,1.0230885,1.244663,1.0867747,0.92164606,1.1609228,1.1874217,0.8429944,1.1551118,0.95921916,1.0608559,1.0347939,0.96110237,1.2107093,1.2525024,1.0677018,1.2345468,1.0401084,1.1331929,1.1996335,0.92875284,1.2200727,0.9086586,1.0151088,0.77629226,0.9636117,0.8385453,0.91490376,0.9109187,0.89001393,0.95748484,0.8920397,1.1083903,0.6914552,1.021079,0.84364057,1.0660578,1.267034,1.0973432,1.1716733,0.917282,1.0510103,1.1498761,0.0,1.1684265,0.94494975,0.99253666,0.973265,1.05181,1.113896,1.1705215,0.83290666,1.0770183,0.9023137,0.9287783,0.97208214,0.88444805,1.1314844,0.9589677
strawberry,1.5451899,0.8539883,0.23954594,1.4017806,0.55305237,0.4333917,0.936511,0.7572232,1.4657103,1.5031347,0.61988974,1.5276372,1.4896934,1.1129202,1.3376341,1.1591275,0.8201914,0.5118688,0.5595143,1.4406106,0.49304718,1.1406171,1.1158365,0.7274554,0.9768062,0.90649486,0.84603435,1.2972109,1.200194,1.204604,0.6466817,1.2379333,1.2980493,1.1482748,1.4546857,0.7602897,1.4536496,1.0480769,0.40855992,1.5675966,0.4515223,0.7114055,1.0085155,1.2306471,1.1399983,1.2753047,1.1250389,1.3436753,0.8508247,0.54075885,1.1528697,0.5515599,1.1822834,0.82379746,0.61770743,0.5626898,1.029783,0.54754496,1.1250441,0.75903445,0.670116,1.1186894,1.2095304,0.671517,1.2998617,0.69302475,1.2567583,0.5620415,0.9764842,1.20827,1.4458455,0.9488335,1.436183,0.55366945,1.2892871,1.0142457,1.1723238,1.3349891,0.82725674,1.151379,1.3815548,1.0735079,0.89240396,1.185282,0.35254657,0.5811044,0.98136485,0.8415167,0.39160883,1.4198467,1.1585302,1.5126169,1.4040524,1.3127697,1.0672513,0.4758519,0.45399892,1.1438915,1.0877513,1.0062329,0.8586946,0.7237903,0.9828244,0.6163988,0.86378205,0.42786884,1.184435,0.7058879,1.4088757,0.53029096,1.4262661,1.0794753,1.4597197,1.2116178,1.2754555,0.9265505,1.2346253,1.2311398,1.3832948,0.43567502,1.3609093,0.27731085,1.0869576,0.91239756,0.56261456,1.1684265,0.0,1.3353134,1.412801,1.4342066,0.5323717,0.7142703,0.94257486,1.1712351,0.6197884,0.7753975,1.2961571,1.1755143,0.7593353,0.5490003,1.2605906
stroller,0.6897571,1.0559913,1.384041,0.9550946,1.0990747,1.2106533,0.91168433,1.0071675,0.8946195,0.81842357,1.2891167,0.6373465,0.9042751,0.797007,0.9387577,0.8109944,1.0716597,1.1812648,1.2599168,0.7063628,1.2564812,0.71454775,0.94618595,1.1076347,0.9385349,1.0373075,1.2077427,1.0232702,0.7537489,0.8195478,1.0929294,1.0225471,0.87102354,0.89734995,0.878216,1.1104102,0.69166785,1.0028081,1.3172349,0.66963995,1.2368467,1.1019256,1.1544228,0.8823925,0.6609777,0.8367107,0.8471029,0.8494687,1.184694,1.2707968,1.1519239,1.3139462,0.97018254,1.1740053,1.1448247,1.0817983,1.0837342,1.244698,0.8826239,1.1256454,1.2282357,0.9270162,0.8366977,1.1920058,0.8956008,1.1861918,0.97640204,1.1683815,0.9375843,0.8993295,0.81532913,1.0014225,0.71980715,1.2213103,0.61922497,0.96309716,0.9357596,0.9836865,1.1995857,0.9332321,0.7868655,0.7773192,1.1420553,0.9258131,1.3988789,1.2110317,0.8915224,1.2382627,1.2743276,0.8273738,1.1254883,0.87970173,0.6997618,0.98568314,0.80495906,1.3267187,1.3183911,0.9645064,1.0330745,0.9550642,1.077876,1.1452917,0.82935494,1.2383593,1.0375584,1.2076259,0.577479,0.98233986,0.94352305,1.0336578,0.8722631,0.8899165,0.8665741,0.72880435,0.8742506,0.9318212,1.0736076,1.0440022,0.82439625,1.2965658,0.8991581,1.390196,1.023667,1.113374,1.1885648,0.94494975,1.3353134,0.0,0.7888683,0.76070607,1.1711147,1.1965052,1.0891902,0.90857065,1.1890723,0.85741365,0.9317781,0.89415514,1.021605,1.3110108,0.9536392
sweater,0.47917247,1.0783392,1.4236176,0.42003578,1.3709981,1.3259786,1.2554343,1.4375355,0.5679758,0.3919611,1.3524477,0.39750063,0.42352962,0.9273917,0.6777458,0.95099384,1.3337771,1.4786775,1.4699123,0.6578853,1.4155886,1.0637285,1.0377533,1.36918,1.2207122,1.1747596,1.1331081,0.72477597,0.82599914,0.9480653,1.3558092,0.8182829,0.36672455,0.9191445,0.7885692,1.3497955,0.34175992,1.159107,1.5351604,0.5291819,1.5167916,1.2204772,1.040731,0.8447287,0.94108516,0.7993955,1.1480063,0.57253647,1.1461532,1.4206412,0.7377108,1.4187732,0.6134835,1.1120281,1.2888308,1.4559183,1.1312811,1.5339239,1.0269698,1.3340647,1.2631192,0.97282773,0.83125585,1.4096938,0.48021477,1.3218173,0.73815346,1.1614425,1.1392003,0.63429654,0.1829713,1.2264642,0.2750312,1.5395012,0.88111806,1.1561048,0.7100237,0.6694756,1.2590536,1.0727025,0.6813407,1.01434,1.0685462,0.7520137,1.3387202,1.5255895,1.0365576,1.1128002,1.4694204,0.6761076,0.88987684,0.2845013,0.28904706,0.809815,0.97011226,1.4809437,1.51963,0.8571213,0.99343836,1.1643596,1.2537119,1.358599,1.1852301,1.4554514,1.2306895,1.3494359,0.93480414,1.3294431,0.67094105,1.2985725,0.4707939,1.2998521,0.16123807,1.0137712,0.4678818,1.3191777,0.808995,0.8299219,0.70721066,1.4379203,0.6186005,1.446831,1.0273234,1.151068,1.5289884,0.99253666,1.412801,0.7888683,0.0,0.45196843,1.4816345,1.1743551,1.1822531,0.96645296,1.4947308,1.3745874,0.81848955,0.8043202,1.3106896,1.425971,0.69705844
table,0.5258203,1.3706403,1.507504,0.5394733,1.2815992,1.3513019,1.1646986,1.3052738,0.32394004,0.33277512,1.4723661,0.20945883,0.5782632,0.88396066,0.64426136,0.85323167,1.0671303,1.4472227,1.3360497,0.36224848,1.4132357,1.010749,0.79365253,1.3708575,1.1801404,1.265909,1.2405422,0.8228611,0.58306986,0.89376044,1.3061223,0.72033334,0.74439067,0.5928314,0.70244235,1.1125941,0.37590504,0.91508645,1.5958387,0.354056,1.5134836,1.3207769,0.926147,0.8775454,1.0067629,0.6865653,0.9705422,0.72099775,1.3377404,1.404038,0.9303371,1.422832,0.80471915,1.3316653,1.3299869,1.4601579,1.2188754,1.5338984,0.9363061,1.2162814,1.4585783,1.2039365,0.7270218,1.2189138,0.760257,1.3407726,0.82546884,1.4586823,1.0838267,0.8786112,0.5831529,0.9905915,0.67679024,1.5080577,0.72803897,1.020444,0.9182983,0.60215646,1.1244684,0.8372935,0.7539935,1.0970967,1.157839,0.72080517,1.5064111,1.5652354,1.1516038,1.2888839,1.3979243,0.532851,0.9140545,0.5229238,0.74670535,0.58380365,0.8921293,1.4952368,1.5510404,0.8181433,1.1149467,1.144149,1.2918949,1.184743,1.195138,1.1717894,1.2436819,1.3280916,1.0257615,1.3411398,0.54428387,1.3728957,0.7494146,1.1031827,0.5456085,1.0125388,0.92413807,1.126301,0.74346274,0.41088837,0.58358276,1.6222816,0.52708685,1.5261539,1.236876,0.9571579,1.5171151,0.973265,1.4342066,0.76070607,0.45196843,0.0,1.2727191,1.4518883,1.3302655,0.84949857,1.5254922,1.1292213,0.39241195,0.8696187,1.332696,1.5804167,0.6426779
tape,1.5866878,0.9978301,0.55516434,1.510174,0.40063894,0.56612927,0.7455133,0.58085895,1.3180927,1.4357523,0.7071743,1.4550327,1.5053002,1.1431197,1.3142202,0.94837725,0.63867885,0.5096493,0.3409704,1.1693584,0.55301374,1.0567025,0.7885374,0.74271274,0.8488491,0.80623436,1.1022253,1.3247395,1.0699056,1.0838777,0.6319587,1.0482755,1.3663063,1.0190252,1.3430533,0.550802,1.4387078,0.87729853,0.60253036,1.3844755,0.45426536,0.8210311,0.72338593,1.2062666,1.0381415,1.2875779,1.0262796,1.2755275,1.045975,0.52597564,1.2666051,0.6889873,1.2980587,1.1322702,0.86931205,0.7156476,1.1811572,0.6351719,0.9804483,0.6887237,0.92412126,1.151754,1.195432,0.6114099,1.4445724,0.7798891,1.4145694,0.75113595,1.0020553,1.202011,1.4704639,0.73103154,1.5027103,0.64273536,1.2433517,0.9958798,1.3287135,1.398788,0.6964841,0.9479366,1.4536331,1.0085039,1.1190274,1.2842193,0.72792745,0.66202766,1.0522171,1.1526914,0.43481565,1.2333765,1.1827297,1.5242944,1.4689752,1.1275415,0.9064048,0.6652211,0.64691794,1.1880305,1.1444967,0.94805884,0.9276039,0.66213477,0.9403368,0.4216168,0.8128552,0.55836844,1.0169579,0.5841257,1.28419,0.7794523,1.4529196,0.8133121,1.5375344,1.022548,1.4080524,0.84138966,1.1946326,0.99866617,1.2716005,0.6882235,1.2857147,0.6080234,1.1483696,0.7698067,0.6244721,1.05181,0.5323717,1.1711147,1.4816345,1.2727191,0.0,1.0317137,1.1428347,1.2896664,0.70354414,0.4179315,0.9639022,1.2247565,0.8213351,0.7159307,1.3350502
toe,1.4067428,0.25539696,0.6797025,0.9364284,0.9868727,0.83670866,0.97491866,1.0797557,1.4274056,1.4165506,0.7451278,1.3784107,1.0825357,1.2897227,1.3637925,1.2683839,1.154353,0.912844,0.9094968,1.448091,0.77062494,1.105637,1.242343,1.0203995,0.9845777,1.072116,0.5306498,1.2714003,1.2415569,1.2589849,1.0440115,1.2679565,1.2344351,1.2322485,1.2916098,1.1657732,1.2884711,1.1290509,0.65257305,1.5309556,0.7908448,0.8635359,1.1617053,1.2385151,1.0103341,1.290522,1.0427117,1.2046857,0.4721259,0.74214405,0.9781607,0.69269305,0.9337683,0.11009586,0.8064203,0.9944516,0.37250382,0.76442456,1.2431836,0.92914236,0.44788146,0.53646517,1.2584496,0.8791706,0.948532,0.5664916,0.5464413,0.57404363,1.1658802,1.2202802,1.2523478,1.1910856,0.9765106,0.7440534,1.2359644,1.1877785,0.53899485,1.2324073,1.0137118,1.175724,0.9485331,0.90020186,0.5520228,1.1252558,0.40863234,0.67059374,0.9079507,0.38915563,0.8959173,1.3620245,1.0816708,1.2044536,0.9581726,1.3068945,1.2107234,0.7811245,0.71827507,1.2185748,0.89551127,1.041962,0.8050445,0.95645493,1.0765172,0.9708311,0.99278134,0.8593836,1.1969494,0.94425476,1.3900156,0.9729055,1.0775294,1.1087554,1.1032853,0.9449341,0.779299,1.0986186,1.2376539,1.3815501,1.3859677,0.361005,1.3123376,0.5410152,0.4064442,1.1578972,0.78172636,1.113896,0.7142703,1.1965052,1.1743551,1.4518883,1.0317137,0.0,0.28878248,0.8837791,0.7222354,1.1721237,1.4033417,1.1955316,0.9642559,0.47378886,1.3219573
tooth,1.1790465,0.55826825,0.9007639,0.9082672,1.0845344,1.0065197,0.8347962,1.1282935,1.3345184,1.3522351,0.92622125,1.2681599,0.9137844,1.1992767,1.2845823,1.1048876,1.166606,1.1100537,1.0954651,1.2992929,0.84271145,1.1870475,1.2988322,1.0390222,1.116569,1.1853218,0.43719828,1.1863034,1.2720921,1.1218553,1.1285334,1.2337799,1.2623516,1.1388414,0.9879755,1.1420863,1.2976372,1.0767722,0.76166964,1.375755,0.9857838,0.9212123,1.0992699,1.1621404,0.918502,1.2631822,0.99561745,1.107945,0.3563043,0.83113456,1.0013354,0.7898393,0.9578829,0.26774108,0.8080699,1.0898223,0.57838285,0.84197134,0.99792546,1.0309763,0.4956615,0.5852053,1.209708,0.87690306,0.8994627,0.5610605,0.53187644,0.780927,1.1321675,1.1527107,1.1703693,1.2370434,0.97023374,0.80672204,1.2101364,1.1678131,0.72990763,1.1084294,0.972891,1.1665668,0.8440512,0.9380516,0.47295332,0.9971048,0.56896126,0.7961738,0.8160784,0.5090412,0.9838666,1.3093814,0.9624441,1.0888547,0.96372133,1.1419668,1.0561945,0.89573526,0.8126929,1.102912,0.85456425,0.95115834,0.88909674,0.94947565,1.1601439,1.0280442,1.0037357,1.0780846,1.2078652,1.1189514,1.342577,1.0682825,0.94080627,0.91384983,1.0283602,1.0022382,0.82446086,1.1183964,1.2364032,1.3489318,1.1702484,0.5535482,1.2765305,0.8122704,0.55264646,1.13961,0.83744365,1.1705215,0.94257486,1.0891902,1.1822531,1.3302655,1.1428347,0.28878248,0.0,0.6943871,0.8432064,1.1659408,1.291336,1.225497,1.1047482,0.60081434,1.2690494
toothbrush,0.87950647,0.98406935,1.2306135,0.66788507,1.1557376,1.069442,0.8695241,1.189615,0.86755973,1.0737491,1.3145003,0.87506235,0.75184214,0.8787273,1.1455548,0.94278085,1.0021702,1.1213076,1.2839979,0.8453543,1.2045379,1.0259261,0.87304914,1.112575,1.1045249,1.2440584,0.8662286,1.207741,1.0813826,0.9361917,1.0811399,1.0526491,1.0881358,0.86989903,0.7446896,1.081775,1.0839292,0.90328586,1.0636822,0.93484014,1.2043412,1.0120938,1.0503496,1.1357623,0.9336867,1.0383766,1.0383995,0.92128646,0.8582532,1.0735573,1.1032803,1.1630974,0.9371274,0.75797117,1.0698912,1.2368788,0.76818,1.0867589,0.99498045,1.0620981,1.035339,0.8370693,1.0661092,0.8710255,0.8804257,1.0527894,0.48143065,1.2533797,1.038752,1.1379772,1.0016588,0.9836619,0.9206786,1.007322,0.89277744,1.0077462,0.819844,0.8854272,0.9777962,0.9110118,0.7022171,1.0302113,0.8813695,0.87347746,1.0997277,1.2555468,0.9184842,1.0054274,1.0746865,0.92449117,1.1396394,0.8300062,1.0064662,0.81984997,0.9443449,1.088146,1.0624036,0.9382174,1.157051,1.0953629,1.1782525,1.0766951,1.202115,1.1948893,1.1329898,1.2228727,1.0507278,1.2898587,0.95146245,1.1661923,0.90227914,0.63612586,0.8565691,0.96010756,0.98179394,0.7155088,1.0576205,0.86844134,0.803208,1.1648028,1.0884352,1.1700416,0.85138345,1.1267099,1.0590707,0.83290666,1.1712351,0.90857065,0.96645296,0.84949857,1.2896664,0.8837791,0.6943871,0.0,1.2471017,1.0577279,0.8015398,1.1078856,1.0211139,1.1038381,1.0437825
towel,1.4234171,0.7350773,0.6066593,1.4484288,0.98318946,0.799846,0.9390794,0.4633888,1.4622573,1.4159355,0.4612654,1.4170177,1.3324353,1.1785548,1.0097945,1.2084104,0.7036407,0.48240852,0.45776868,1.4276286,0.5310992,0.812129,1.0534128,0.8382924,0.49781358,0.7851824,0.82430637,1.2545036,0.89731675,1.128788,0.7438599,1.2527915,1.1783984,1.1936438,1.2811638,1.0048122,1.3528149,1.106892,0.40939724,1.3839862,0.400429,0.85533893,1.2333906,1.2127249,0.9622835,1.154052,0.8756091,1.1509107,0.91055703,0.8415263,1.2714528,0.6583864,1.4034255,0.87528265,0.71847874,0.53002954,0.8213549,0.3870536,1.2614707,0.7168178,0.7022125,0.68130845,1.2414045,0.9017061,1.4109151,0.7124046,1.31916,0.5887395,1.0624591,1.2879097,1.3702893,1.0136522,1.2778511,0.47425056,1.0384531,0.9881675,1.1611614,1.2468125,0.88451886,1.1072733,1.158346,0.7392857,1.0918381,1.2367554,0.6140859,0.04019296,0.818828,0.9548444,0.7598448,1.3076994,1.1001108,1.4398462,1.2085595,1.3489968,1.2561969,0.49536115,0.44107616,1.2615777,0.86360085,0.83238924,0.37974298,0.75658774,0.78280807,0.5628468,0.8771747,0.7539995,0.8594146,0.53369266,1.3271047,0.7846053,1.2027105,1.0282512,1.4676249,1.0443326,1.0960776,0.88687575,1.2093406,1.3547685,1.2881681,0.38479233,1.3021498,0.5532819,0.75453895,1.1140872,0.45253086,1.0770183,0.6197884,1.1890723,1.4947308,1.5254922,0.70354414,0.7222354,0.8432064,1.2471017,0.0,0.98113906,1.4681282,1.2494147,0.5307545,0.59334576,1.3337332
toy,1.3037317,1.0701478,0.7249729,1.3913033,0.35559803,0.6016933,0.661056,0.7489817,1.2618005,1.2565858,1.0132011,1.3017154,1.3097738,0.8393936,1.1123664,0.65844643,0.60502636,0.69088656,0.82921743,0.9905124,0.8785061,0.95911235,0.8818614,0.8145,1.1727203,0.8438877,1.1793754,1.2029902,1.1782429,0.9287451,0.82347935,1.019423,1.2989572,0.9277567,1.2662745,0.669036,1.2803135,0.8613064,0.8632082,1.1529454,0.8103736,1.0264637,0.728798,0.9688821,0.6596367,1.3143293,1.1139958,1.048504,1.2010014,0.61565226,1.251976,0.87968135,1.1754613,1.215662,0.97325885,0.8062129,1.1869669,0.9589621,0.44351333,0.8842539,1.1122704,1.0679848,1.1119223,0.67922914,1.3051983,0.9972992,1.2676166,0.97934836,0.91905296,1.0697293,1.3010318,0.6418203,1.4155241,0.8968755,1.1961089,1.0439401,1.3489833,1.2043517,0.6797395,0.91990155,1.1642689,0.9737776,1.15521,1.1455332,1.025314,0.9963118,1.0922074,1.2721708,0.612379,1.2546451,1.182187,1.2789434,1.4358183,0.9202855,0.85897607,0.87579197,0.8905603,0.98577446,1.2121079,0.84911454,1.0528512,0.8945844,0.93733144,0.79338384,0.7033545,0.583598,0.9061587,0.8372985,1.3401995,0.7756763,1.3241909,0.6785067,1.3817416,0.94726837,1.4312729,0.8596188,1.156936,1.0860438,1.0325471,0.9970548,1.1979373,0.8654415,1.1704731,0.8129536,0.91182953,0.9023137,0.7753975,0.85741365,1.3745874,1.1292213,0.4179315,1.1721237,1.1659408,1.0577279,0.98113906,0.0,0.8380811,1.17685,1.0426124,1.0037185,1.2915224
tray,0.81251764,1.3420637,1.3534396,0.79987264,1.0109571,1.1756644,0.94500166,1.1238406,0.46340775,0.7049023,1.406343,0.65772,0.7493918,0.99311084,0.88240945,0.7772051,0.8884492,1.3192152,1.1200238,0.31589746,1.2520028,1.0517069,0.69682515,1.2177157,1.2203269,1.1611104,1.2996454,1.0110593,0.93371266,0.85631734,1.176823,0.7286484,1.0268705,0.70335746,0.75491697,0.7376623,0.84396946,0.56985295,1.4741509,0.606237,1.3846065,1.2691051,0.6271828,0.9855566,1.0519046,0.8930187,0.94756645,0.897362,1.3022757,1.131524,1.0596182,1.3295789,0.9026108,1.2798758,1.2700367,1.3614473,1.2044808,1.3977191,0.8674792,1.1293035,1.4156156,1.2648116,0.9010218,0.7868674,0.932741,1.1795807,0.84629995,1.4564769,1.0322146,1.033809,0.8848274,0.8777963,0.9952131,1.3717425,0.96689343,1.024852,1.070657,0.6702392,0.9504309,0.75184226,0.90598977,1.1197195,1.1027907,0.8231458,1.4454086,1.4899158,1.1949823,1.2949103,1.1466732,0.59410405,0.9353627,0.7883314,1.0697433,0.52614355,0.81036437,1.3998258,1.4400327,0.9342848,1.219241,1.1694295,1.318824,0.8911895,1.2230029,0.8984334,1.1306951,1.1428019,1.0443354,1.2482526,0.71209466,1.2181644,0.9670719,0.9116544,0.8446834,0.956494,1.1395915,0.9565115,0.8126942,0.30074596,0.7658261,1.5508349,0.8015701,1.363581,1.2465966,0.6882986,1.3927062,0.9287783,1.2961571,0.9317781,0.81848955,0.39241195,0.9639022,1.4033417,1.291336,0.8015398,1.4681282,0.8380811,0.0,0.96340173,1.369034,1.4788857,0.87802166
tree,0.7077484,1.2265866,1.1491457,0.94746184,1.0321189,1.0455986,1.0048522,1.1477876,0.93066317,0.8606015,1.1767224,0.8402866,0.95826334,0.94311655,0.94917494,1.0263176,1.1637619,1.1861057,1.156453,0.9449196,1.188144,0.9713653,1.0657668,1.0594561,1.101935,0.81871223,1.2068666,0.9033945,1.0164374,0.9320265,1.0667261,1.0102109,0.84155554,0.96262544,0.98087376,1.0589802,0.79736865,1.0208921,1.2367424,0.8552056,1.21177,1.0940773,0.94919693,0.93611026,1.0921705,0.82255864,1.036928,0.90528136,1.0993856,1.0863669,1.0281587,1.2103472,0.8725254,1.1352654,1.0367143,0.9022999,1.0943146,1.2220948,1.0303375,1.0860375,1.2304136,1.1757853,0.3862819,1.0858849,0.82035685,1.141044,1.0062346,1.2072977,0.94019675,0.97942173,0.8866043,1.0364308,0.9290787,1.2517781,0.95854074,0.95326895,0.96542764,0.90994686,0.9836244,0.97440434,0.9162258,1.0617464,1.0686188,0.9606431,1.2268268,1.2599738,1.1570901,0.9850298,1.1976213,0.8789002,0.9467312,0.87949085,0.9177933,0.96431065,0.8873229,1.2337664,1.2354385,0.9794832,0.7865829,1.0477701,1.1351682,1.0650079,0.6626775,1.1572703,1.0839764,0.9869728,1.1074935,1.1516933,0.91649365,0.98267967,0.8729234,1.2138447,0.85084045,1.1162409,0.92969894,1.1302203,0.94747764,0.9933989,0.9391887,1.3237689,0.91157067,1.2333813,1.130277,0.97879755,1.209842,0.97208214,1.1755143,0.89415514,0.8043202,0.8696187,1.2247565,1.1955316,1.225497,1.1078856,1.2494147,1.17685,0.96340173,0.0,1.1194367,1.2992215,0.5013539
