,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,blanket,book,bottle,bowl,box,bread,broom,bucket,can,car,carrot,cat,chair,clock,closet,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,foot,fork,frog,game,glass,glasses,glove,grass,gum,hair,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pillow,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,spoon,sprinkler,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
sock,0.9578637,0.16984278,1.1545,0.944112,0.8366403,0.88862807,1.1723056,1.0519263,0.9879752,1.0650055,1.1307265,1.0477808,1.1409383,1.0186731,1.1161499,0.97907174,1.0880873,1.0974573,0.9462931,1.1235621,1.0184617,0.9334328,1.0277331,0.99988467,1.0076405,1.1102984,1.0805652,0.8943705,1.0687151,1.0569131,0.65658486,1.0546519,1.1056981,1.1613413,1.0714366,1.1597071,1.036418,1.0196643,1.016445,1.0471207,1.0518597,0.9506565,1.0221002,0.9503738,0.97701365,1.0278399,1.1631719,0.8249196,1.210357,1.0068779,0.40106177,0.88668233,0.9873391,1.0558954,1.0513642,1.1943519,0.40634274,1.0103292,0.9425075,1.1759791,0.8436911,1.0493765,1.133998,1.0735497,1.0279323,0.9614547,1.0942621,1.1860408,1.076441,1.0093744,1.107807,1.0010401,1.0025042,0.88470125,0.68320066,0.852664,1.0213026,1.0152442,1.202049,0.91835016,1.1440604,0.9696573,1.0608101,1.0524895,1.0999057,1.0975138,1.1025325,0.88361293,1.0374844,1.1380712,1.0514094,1.077622,1.0026985,1.0618374,1.0529693,0.9668492,0.8776829,0.9966355,1.1639609,1.0847386,0.96685493,0.97380364,1.023269,1.1464839,0.08489275,1.0472305,1.0882068,1.0842549,1.0110667,1.0484135,0.6348392,1.0148503,0.0,0.95646703,1.2694283,1.1493441,1.1735555,0.80657864,1.114895,1.1090143,0.9167563,0.8125925,1.0110002,0.8649801,0.9306702,1.030295,1.116952,1.0563798,0.95688725,0.88242376,1.0496315
spoon,1.3847113,0.76287967,0.52831393,1.3378987,1.4418701,0.7553947,0.41041505,1.2106068,0.6693164,1.479719,1.5799071,0.73276293,1.5159085,1.531793,1.5756325,1.148083,0.30333805,0.4286105,1.1460751,0.38899732,0.80582637,0.49743044,0.4673587,1.2041523,1.2283318,1.3333759,1.1419413,0.5817951,1.2815977,1.1027192,0.7067849,1.1305865,0.92535377,1.4110973,1.3098742,0.39630407,1.433028,0.28645903,1.3090533,1.0070184,1.1429219,0.8500728,1.4194641,0.8852526,0.41286314,1.2893547,1.321161,0.79525506,0.56309634,0.821436,0.88990974,0.81489086,0.927979,1.355063,1.3465456,0.48236042,0.63368756,1.1614416,0.9152518,1.2570417,1.3885361,0.48423588,1.2510557,1.3724132,1.4760699,0.48901868,1.4778187,0.45129478,1.1408648,0.4510615,0.5684356,1.0824533,1.2601581,0.7565589,1.4679127,0.8165596,1.1232486,1.0428556,0.44432175,0.4233216,0.6710781,1.0600678,0.85499334,1.0424188,1.3832668,1.558649,1.4443797,1.3015486,0.46736717,0.37598288,1.3652513,0.6391387,0.7694838,0.46095622,1.349395,0.70327175,1.3445916,0.51746047,0.5507713,1.2630243,1.1911688,1.2896369,0.44814014,1.5623432,0.7865485,1.3753406,0.17059654,1.2012627,0.90846354,1.5010426,0.30299866,0.33142865,0.95646703,0.0,0.5483147,0.98215723,0.7707166,0.7390247,1.5356274,1.5189996,0.5897146,0.6249075,0.94786537,0.97882456,0.561479,0.64033735,0.97416085,1.2520888,1.0231116,0.3504207,1.1382238
sprinkler,1.2989212,1.1166732,0.75852406,1.2635962,1.2350826,1.1201239,0.57271844,1.1843562,0.7808222,1.2446454,1.2001762,0.7588347,1.2148681,1.3249664,1.2362771,0.99535143,0.46996582,0.46554792,1.1050031,0.596839,0.87677723,0.8407969,0.6395458,1.1338773,1.1464803,1.144299,1.0841122,0.95967156,1.0851865,1.1370361,0.9728693,1.072192,0.88822407,1.1477406,1.0573508,0.3841617,1.1744977,0.504056,1.2330042,1.103203,1.0718932,0.9137685,1.2174034,1.0754927,0.749714,1.1688863,1.1169149,0.97629184,0.53225106,1.0336499,1.0169683,1.0036671,1.0842558,1.2422603,1.0881929,0.45637763,1.0914576,1.0633096,0.9821304,1.1179502,1.356046,0.8479502,1.1465719,1.2350712,1.229203,0.668345,1.2095532,0.3219875,1.0902264,0.67908776,0.54786485,1.214981,1.2441748,0.98025537,1.4211453,1.1264839,1.0695394,1.1576655,0.5004034,0.7085841,0.6381831,1.138573,1.030614,0.980278,1.2162379,1.2912737,1.2110386,1.2522194,0.53806144,0.32005626,1.1191506,0.64535844,0.88218534,0.6937767,1.1840199,1.0615455,1.3279376,0.6955809,0.73094666,1.0746841,1.2393365,1.2455269,0.65066147,1.2531322,1.1966784,1.2619936,0.38838238,1.000094,1.011744,1.174626,0.66698384,0.59993166,1.2694283,0.5483147,0.0,0.79327285,0.82116485,1.1305294,1.2518306,1.2510283,0.9050526,0.83093363,0.96656764,0.92656666,0.78189623,0.8647692,0.8859891,1.127765,1.0932992,0.60052085,0.98289233
stick,1.1343306,1.1871614,1.0250881,0.9912311,0.96267885,1.2823799,1.0709547,1.0215942,0.9973235,1.1392474,1.1172004,0.8551568,0.9967029,1.0830951,1.0160791,1.1805414,1.0175662,1.1105376,1.1287777,0.77710795,0.83030605,1.1023934,0.85943735,1.2010038,0.6903691,0.9881157,0.9746549,1.2095946,1.0569149,1.1329768,0.8934125,1.0632303,0.66077155,0.9500061,0.7823027,0.7836461,1.1073014,1.0258733,1.1806934,1.0431,1.0057839,0.9511338,0.9661046,0.962203,0.8917155,1.1483709,0.9823038,0.741656,0.88332695,1.2260842,0.9770342,1.0686327,1.0574054,1.1393986,1.1744007,0.7641262,1.0959567,1.1271179,0.95012707,0.8384209,1.0061295,0.92189246,1.048864,1.0249403,1.1521957,1.0808439,0.89908606,0.9498209,0.956908,1.1219218,0.62353706,1.0615369,1.0409966,0.96259546,1.0767663,1.2540612,0.7780063,0.92112035,0.8536217,0.8492851,0.6607126,0.8249282,0.93040884,1.0146664,1.0102051,1.0847311,0.87065715,1.1704297,0.88715285,0.86263394,0.901827,0.8634857,1.1346718,1.0424728,1.1166773,1.2195524,1.0636456,1.0077896,0.9413371,1.0773809,0.90261453,1.0323207,0.8393908,1.0327506,1.1542616,0.87719256,0.8201027,1.006251,1.091747,1.1108973,0.87968,0.9593842,1.1493441,0.98215723,0.79327285,0.0,0.85963154,1.1830952,1.0992244,1.1757909,1.1715896,0.8046888,0.80955815,1.2054533,0.914416,1.26495,0.95919394,1.0702957,1.015176,0.81635296,0.8689445
strawberry,1.1342763,1.0762265,0.54642516,0.99803567,1.2519718,0.9411012,0.72659826,0.82729447,0.8429345,1.3683466,1.2731853,0.8186886,1.1560271,1.3066338,1.168737,1.0588039,0.8028363,0.8476263,1.0039326,0.44815934,0.9737566,0.885848,0.93112874,1.2333194,1.0601692,1.2742693,1.0407171,1.0429598,1.259889,1.1059296,0.8799614,0.88051426,0.5674093,1.1150919,0.7017636,0.59669626,1.2627603,0.8362757,1.2438276,0.87070656,1.2261727,0.9962676,1.1829171,0.95612335,0.75289744,1.1999297,1.1757904,0.7776344,0.7856606,1.0942615,1.0840824,0.93488616,0.70795476,1.1998984,1.2987714,0.81514215,0.890193,1.1660373,0.6602179,1.1161213,1.1466737,0.77693427,1.0741038,1.0987301,1.2064826,0.878743,1.2161415,0.8491497,1.1672802,1.0899062,0.80355644,0.8702035,0.9012228,0.9907722,1.1340821,1.1162544,0.85384667,0.8492761,0.6496261,0.8154712,0.70921636,0.9840946,0.6400356,1.0501544,1.2209132,1.2832735,1.200456,1.1836553,0.81472933,0.7312317,0.9535391,0.69759744,1.006718,0.6778994,1.1632503,0.8219726,1.0515927,0.8182609,0.6842785,1.3248594,1.1246696,1.1279032,0.7504947,1.2728975,1.0771364,1.1741036,0.66583496,1.2951869,1.1347885,1.2901014,0.65574604,0.81084806,1.1735555,0.7707166,0.82116485,0.85963154,0.0,1.0919721,1.2584841,1.3388104,0.8500839,0.71399206,0.6777152,1.2229892,0.8447182,0.7961392,0.85541975,1.2191312,1.204581,0.7235317,1.199632
stroller,1.0998864,0.69357514,1.0480036,1.2618849,1.3162487,0.8982783,0.84181106,1.2553902,0.7415726,1.137549,1.1553029,0.9902302,1.1170981,1.150559,1.2391608,0.98493105,0.7398374,0.90204334,0.85542244,1.0769566,0.9328102,0.69503766,0.74797004,0.8735791,1.2848892,0.9815416,0.7814591,0.76343083,0.95735914,0.8890995,0.98897034,1.1140413,1.1916391,1.0505475,1.3045257,1.0046018,0.96945566,0.8150653,0.9261679,0.89779097,0.75593925,0.92836577,1.0999568,1.039564,1.0698957,1.1509084,1.1865335,1.1781234,0.92414606,0.8193767,1.0876741,0.8963971,0.8834024,1.0683306,1.0749441,1.0673407,0.6544667,0.9594157,1.0897728,1.1870438,1.2666049,0.79092,0.9431722,1.1692106,1.257069,0.6960174,1.1962502,0.9352734,0.853615,0.6787579,1.1315105,1.0462484,1.3097073,0.82621473,1.2181021,0.1578148,1.3131166,1.2116168,1.1509008,0.7443569,1.2477982,1.205617,1.1616862,0.93101627,1.1551691,1.213292,1.155679,1.0104808,0.86973625,0.9425293,1.3159586,0.92105657,0.6554183,0.9505779,1.136378,0.87112606,1.0042924,0.6283404,1.0742276,0.85624254,1.1846637,0.9875642,0.8882658,1.2236328,0.75455964,1.2028606,0.85141885,0.95290875,0.87950635,1.2024522,0.85117984,0.83618474,0.80657864,0.7390247,1.1305294,1.1830952,1.0919721,0.0,1.263777,1.069645,0.8186692,1.1278805,1.3217916,1.028031,0.75981045,0.78385365,0.97726285,0.9909304,0.75630987,0.9006071,0.97730833
sweater,0.7382653,1.2525961,1.3883643,0.78173894,0.5827845,1.3104595,1.4216098,1.0024856,1.3929756,0.68941486,0.44721866,0.99283725,0.6457187,0.35965478,0.35764313,0.93902344,1.5278769,1.459312,1.1188873,1.4773579,1.2952343,1.4415271,1.4152727,0.81375825,0.85920846,0.70759696,0.97315073,1.3613659,0.7621783,1.1217765,1.3016758,1.18275,1.1259282,0.6396138,0.88189936,1.504531,0.7162047,1.5591817,0.84331965,1.0079217,0.98385245,1.3033919,0.6290598,1.1830864,1.4400226,0.44856596,0.58344126,1.1527812,1.3669522,1.2063444,1.1387396,1.1764975,1.1133022,0.90999895,0.683182,1.3426306,1.3514298,0.85294724,1.2960048,0.6692331,0.65580785,1.2929599,0.898144,0.75939953,0.10530728,1.2592996,0.3277858,1.4017632,1.0144126,1.4363761,1.2565087,1.0353553,0.9194746,1.2170005,0.78084147,1.1624947,0.99687254,1.0755144,1.3595657,1.4434419,1.0972009,1.0745342,1.2937421,0.9715386,0.66154,0.07335544,0.387051,0.85851276,1.4645737,1.4566692,0.90449405,1.2924023,1.217895,1.4964331,0.7673511,1.2721956,0.7619851,1.4120998,1.2919946,0.81630623,0.8673016,0.58720887,1.4525838,0.083640516,1.2318425,0.4479016,1.528223,0.8873156,1.2380626,0.50851333,1.5020084,1.5396091,1.114895,1.5356274,1.2518306,1.0992244,1.2584841,1.263777,0.0,0.59420824,1.482626,1.2887439,1.1156844,1.0108632,1.3786998,1.4190029,1.1889178,0.7823836,1.0530461,1.4628046,0.9787244
table,0.7124748,1.17736,1.486404,0.9367417,0.74757993,1.191675,1.4638178,0.97752523,1.2061281,0.36364198,0.2814281,1.192724,0.4828694,0.6058039,0.555404,0.66599596,1.5051849,1.2359247,0.7059939,1.5846947,1.2639806,1.2523531,1.3168739,0.7466421,0.94696736,0.70262235,0.6249792,1.2561129,0.63509303,0.7243128,1.3411725,1.1358732,1.3363937,0.5593048,0.95688003,1.5496844,0.41702318,1.4813673,0.6767589,1.0696887,0.7522753,1.0414506,0.7197481,1.3486654,1.4525137,0.76474905,0.8337402,1.4319918,1.3531145,1.1166756,1.2924476,1.1176181,1.0702238,0.52334654,0.4828074,1.4768075,1.4248182,0.77585775,1.2952378,0.92704844,0.8551875,1.4900644,0.73918545,0.63897234,0.6616138,1.2687724,0.6470184,1.3154411,0.66161764,1.182342,1.4694501,1.0571516,1.0381111,1.1944753,0.85938364,1.020547,1.256031,1.1350262,1.5678146,1.4976623,1.4849179,1.2489532,1.3470589,0.77685905,0.7220506,0.5729455,0.74648404,0.6414468,1.3837199,1.4898552,0.8923439,1.3535943,1.0414382,1.2808497,0.6657745,1.2673411,0.8602852,1.2778128,1.3837874,0.56415737,0.85135365,0.79647994,1.416739,0.5777589,1.2093002,0.8753338,1.5208032,0.71989805,0.8515717,0.35413766,1.6308336,1.5252541,1.1090143,1.5189996,1.2510283,1.1757909,1.3388104,1.069645,0.59420824,0.0,1.3294234,1.5587523,1.315633,0.9370717,1.4542167,1.1308652,0.73861957,0.79733217,0.7179662,1.5555305,0.78376055
tape,1.2462555,0.81874394,0.58262813,1.1266108,1.4599695,0.4626733,0.5099946,0.852135,0.55975497,1.290902,1.422535,1.1075127,1.2141742,1.4451299,1.4417346,0.95156485,0.5168583,0.5073751,0.66505706,0.685596,0.9494818,0.36131346,0.6743661,1.138754,1.2718805,1.4272215,1.0278677,0.42302132,1.2159743,0.8784393,0.9243608,0.6012821,0.9527393,1.2612478,1.131176,0.62845933,1.2541941,0.3583284,1.1520551,0.86997765,1.1370757,0.77959234,1.4457726,1.0474997,0.50933224,1.3411136,1.2446526,1.1804941,0.9241967,0.7249738,1.0217015,0.84781444,0.84973127,0.94242793,1.2227093,0.9347256,0.76146865,1.2167476,0.64044714,1.3216484,1.4114726,0.80905056,1.0972437,1.1578201,1.3965163,0.7801887,1.532585,0.7832628,1.058212,0.6123604,1.0315528,1.0338696,0.92371154,0.96750104,1.1908016,0.83828413,1.1745692,1.029939,0.8276876,0.7344419,1.1184384,1.1838529,0.63685226,1.0250454,1.4348149,1.5444919,1.5209682,1.0384415,0.694602,0.6755148,0.98377645,0.76822984,0.8606909,0.468274,1.2242336,0.55217695,1.1759329,0.6060674,0.60211366,1.257582,1.241094,1.2729948,0.80460775,1.5121818,0.7841695,1.4936868,0.7717211,1.2638798,0.8731308,1.2901518,0.6733377,0.39543456,0.9167563,0.5897146,0.9050526,1.1715896,0.8500839,0.8186692,1.482626,1.3294234,0.0,1.016822,1.1691122,0.98707235,0.7553761,0.33663487,0.8265496,1.1922581,1.0137987,0.7791185,1.1786427
toe,1.2618964,0.7365889,0.53132546,0.8139948,0.94776106,0.98209745,0.8252433,1.0464073,1.0542997,1.442374,1.4876232,0.86564904,1.4383594,1.2353361,1.3783996,1.2313265,0.77262425,1.0120839,1.3347453,0.50747705,0.98293084,1.0236385,0.9777101,1.2500525,0.8454722,1.3187451,1.3874056,1.1264819,1.3227015,1.2386727,0.60936236,1.0763278,0.5991524,1.3552964,0.9439529,0.60067636,1.5381664,0.7617642,1.2754914,0.94146913,1.3606098,1.0858352,1.0926591,0.4650842,0.6585046,1.2828192,1.0339943,0.18432522,0.74072963,1.1926183,0.55973536,1.0131415,1.0831074,1.2995157,1.3809279,0.4341389,0.59126145,1.1734023,0.76391244,0.862184,0.6880728,0.52239573,1.2936301,1.3072007,1.1923246,0.7734562,1.233388,0.87693757,1.3232899,1.0882998,0.59240746,0.9742929,0.9971917,0.97279304,1.0495286,1.1539304,0.45223242,0.76567006,0.32334584,0.8312943,0.3279451,0.40669537,0.7334194,1.329834,1.2174306,1.2380755,1.1862168,1.3043933,0.82839394,0.6900907,1.124792,0.931041,1.114178,0.9718797,1.1994356,0.80018055,1.193116,1.0001136,0.7740296,1.449216,1.0242664,1.1859655,0.82254505,1.2678263,0.80711687,0.9587898,0.64415693,1.2921116,1.2460405,1.386667,0.35405254,0.74161977,0.8125925,0.6249075,0.83093363,0.8046888,0.71399206,1.1278805,1.2887439,1.5587523,1.016822,0.0,0.43577868,0.9943029,0.91371185,0.9754394,1.3142898,1.258294,1.2924817,0.44379282,1.260381
tooth,1.090069,1.0842632,0.7410213,0.7780077,0.97329545,1.1134132,1.0152984,0.8838977,1.1680646,1.1377476,1.2785275,0.87944543,1.2135344,1.0142903,1.1131713,1.2168751,1.0614237,1.1096114,1.2253108,0.7431608,0.9865109,1.1376966,1.108617,1.210362,0.7023921,1.1462915,1.3063271,1.2390745,1.1945181,1.2449712,0.7527378,0.9322723,0.61272407,1.258826,0.76086235,0.80118334,1.3368704,1.052966,1.2038718,1.0919608,1.2306864,1.0437341,1.0036691,0.546373,0.8272166,1.1532364,1.0321867,0.42602676,0.94446635,1.2467599,0.8185402,1.1288866,1.0757866,1.1310166,1.2355105,0.70910054,0.92995137,1.0840063,0.68571436,0.9536957,0.7207638,0.87488353,1.219421,0.9797426,1.0228566,1.053256,1.0758525,1.0585852,1.2157362,1.2578089,0.76724035,0.9928419,0.855917,0.9863538,0.84226,1.3121095,0.2947331,0.70327485,0.56408596,0.9744282,0.38556194,0.44486308,0.75604534,1.2309868,1.0308187,1.0704361,1.0515208,1.1716352,0.98675215,0.9257727,0.95458424,1.0603477,1.2301526,1.0444306,1.1512092,1.0794082,0.9940316,1.1812143,0.96920425,1.2941744,0.7597668,0.9946724,0.9267464,1.0881032,1.0286906,0.8755349,0.8791938,1.153596,1.1202881,1.1993467,0.7297425,1.0016615,1.0110002,0.94786537,0.96656764,0.80955815,0.6777152,1.3217916,1.1156844,1.315633,1.1691122,0.43577868,0.0,0.98267347,1.0216168,1.1590424,1.1353152,1.205719,1.259479,0.6350057,1.1173306
toothbrush,0.9680874,0.9600708,0.9284717,0.93591714,0.83208656,0.9742763,0.85990965,0.98369515,1.0685529,0.8640711,0.98250157,1.0753624,1.0078807,0.809546,0.95989686,0.7340106,0.85256386,0.89656425,0.9989879,1.1605144,1.0101556,1.0226353,1.0890522,0.9764796,0.798944,1.0907619,1.1518679,1.0225793,1.0783347,1.108723,1.0150075,1.0205091,1.1250132,1.1562054,1.119709,0.76392806,1.0378661,0.91179305,1.0853676,1.062586,1.1701167,1.156976,1.0458208,1.0042235,1.1352508,0.9895269,1.0551336,0.96056616,1.0245618,0.9533446,0.81680703,0.9436433,1.1289351,0.94630396,0.9695998,0.87087536,0.96091926,1.0953294,0.8157616,1.1311109,0.783759,1.0667015,1.0654836,0.8114441,0.93333465,1.1101692,0.9595034,0.8642771,0.984315,1.0434247,0.8790833,1.1436347,0.9604066,1.1560928,0.74362564,1.0281807,1.0600791,1.1770422,0.91356194,1.0066241,1.0023882,1.0293946,1.1533027,1.2147361,1.1255264,1.0074298,1.0211354,0.90727484,0.79231745,0.8065301,1.0932074,1.1084177,1.0990134,1.041112,1.0540421,1.034211,1.0403814,1.2005188,1.1468192,1.1212311,1.0008116,0.9577788,0.94175816,1.0107813,0.947779,0.963168,1.0030301,0.9618931,1.1258115,0.7812828,1.0157698,0.9553471,0.8649801,0.97882456,0.92656666,1.2054533,1.2229892,1.028031,1.0108632,0.9370717,0.98707235,0.9943029,0.98267347,0.0,0.94666773,0.7531895,1.1428145,1.0445043,0.8305551,0.9008317,1.0795047
towel,1.3704803,0.8580619,0.9007362,1.3098652,1.31647,0.95067614,0.6266163,1.2255136,0.6075675,1.3375456,1.2840805,0.66863716,1.0484151,1.2299207,1.1294438,1.1750741,0.42527503,0.61925375,0.9806732,0.68595463,0.639179,0.51154697,0.3161642,1.2222313,1.1739835,1.2279238,0.7632666,0.73797023,1.2459346,1.0392406,0.9060474,1.0986203,0.9459959,1.0342331,1.1290419,0.52739817,1.1240529,0.53968674,1.3245218,0.91667897,0.92687595,0.86350214,1.2458221,0.9545211,0.77869266,1.190856,1.4358895,0.942328,0.8086597,0.87170565,0.8926591,0.9113744,1.086024,1.2959607,1.3614717,0.8033384,0.6774377,1.2043693,0.76702785,1.3864635,1.4098047,0.72718865,1.2192702,1.3077887,1.3560281,0.8327708,1.1422948,0.59536815,0.88178295,0.68990725,0.52613866,1.1119931,1.1802427,0.5490561,1.1304955,0.82301176,1.1736174,1.1896205,0.8571275,0.056958318,0.82081056,1.1746286,1.0374621,0.95063984,1.3680924,1.3510404,1.0567557,1.1582019,0.60606754,0.5663772,1.229618,0.36483824,0.8257804,0.75727916,1.3995793,0.9923352,0.9181835,0.64992225,0.9378121,1.1016424,1.2209632,1.192739,0.5440634,1.3611803,0.85574794,1.0377467,0.4571244,0.91507995,0.91200805,1.3319345,0.6363256,0.5902736,0.9306702,0.561479,0.78189623,0.914416,0.8447182,0.75981045,1.3786998,1.4542167,0.7553761,0.91371185,1.0216168,0.94666773,0.0,0.837166,0.89743006,1.1792783,0.8283912,0.6732445,0.9669355
toy,1.1495633,0.88865197,0.4456386,1.1264491,1.4596459,0.44905108,0.4549821,0.86073256,0.603442,1.244921,1.259278,1.1414479,1.1457198,1.3131434,1.3584793,0.6625839,0.50148225,0.58637416,0.6875031,0.7667802,1.1190567,0.5987239,0.89269984,1.0819365,1.3611132,1.3891411,0.9982603,0.6360338,1.1296172,0.8818071,1.0371549,0.8783351,0.96488816,1.1844544,1.0697273,0.54730594,1.1677487,0.5162301,1.0765814,0.7073673,1.2373871,0.97564983,1.3857317,1.0460716,0.8040993,1.3319223,1.1693041,1.191294,0.8775399,0.6734448,1.0357312,0.82720816,0.6722648,0.83671105,1.1518332,0.8347781,0.801031,1.251548,0.54893136,1.2325141,1.3564365,0.7505825,1.0004209,1.0897578,1.3077667,0.81014776,1.4771026,0.7763579,1.0410795,0.6925472,1.1145191,1.1279936,0.9356735,1.1711142,1.1365271,0.7492741,1.186522,1.1578932,0.7280077,0.8602773,1.08939,1.2470098,0.82017875,1.1300195,1.3811798,1.4743962,1.4956357,0.9173258,0.6749014,0.63255405,1.0831194,0.8265316,0.85055697,0.58115643,1.1095502,0.5354364,1.1576313,0.69088924,0.69883347,1.319541,1.3657916,1.2269781,0.86148334,1.4258455,0.88622797,1.4998138,0.7953371,1.2866538,1.0730174,1.1372489,0.6765105,0.5178865,1.030295,0.64033735,0.8647692,1.26495,0.7961392,0.78385365,1.4190029,1.1308652,0.33663487,0.9754394,1.1590424,0.7531895,0.837166,0.0,0.9103614,1.1764163,1.0133796,0.7638184,1.2470195
tray,1.0527494,1.087294,1.1599321,1.1729195,1.219492,1.1064324,1.0656958,0.8632283,0.61271507,0.818082,0.9309413,0.7379006,0.7089142,1.1690776,1.0250973,0.7611762,0.9493028,0.59023255,0.51657426,0.91729,0.92343867,0.6681824,0.76732713,1.0643325,1.1067773,1.1394279,0.54394037,1.0108813,1.1102122,0.85217345,0.9906613,1.0100124,0.9756041,0.8321807,0.7921808,0.9703269,0.7233639,0.89286625,1.0523509,1.1062224,0.91921306,0.61009896,1.1099724,1.3294349,0.9708602,1.159451,1.2311252,1.3006352,1.0086708,1.0749292,1.1633554,1.0058447,0.92927307,0.77363694,0.9222479,1.1900461,1.144056,0.9340966,0.86403906,1.2651399,1.2238448,1.2535477,0.9997588,0.8650295,1.194187,0.98654366,1.1020278,0.89528507,0.8015911,0.9063861,1.0497187,0.8078918,1.1516563,0.941386,1.0794533,1.0013659,1.2562131,0.9993302,1.2710783,0.8684725,1.194826,1.3082466,0.9787199,0.59304124,1.122478,1.1834815,1.115155,0.9553389,0.8678749,0.90420544,0.87821275,0.72225964,0.9215705,0.562497,1.1412401,1.1952791,0.8411596,0.7249659,1.0630496,0.91994166,0.96513826,1.0818167,0.9484181,1.1859134,1.0477948,1.1816,0.8879299,1.0580205,0.52286124,1.0024048,1.0326849,0.99809796,1.116952,0.97416085,0.8859891,0.95919394,0.85541975,0.97726285,1.1889178,0.73861957,0.8265496,1.3142898,1.1353152,1.1428145,0.89743006,0.9103614,0.0,1.1467425,0.80936396,1.137384,1.0182906
tree,0.8766548,1.0504724,1.2020285,1.0416642,0.7790662,1.0693928,1.1508166,1.0904028,1.1072937,0.79415095,0.7999657,1.1770203,0.9069245,0.84380627,0.8459761,1.0140858,1.2051178,1.1978939,1.0678343,1.2969024,1.0032424,1.2127253,1.1447554,0.83972055,1.0356212,0.8621783,1.040696,1.0549555,0.81535345,0.951243,1.137887,1.0390998,1.2465214,0.87942183,1.1404895,1.2529335,0.7961016,1.2367017,0.91125554,1.0782294,0.82378167,1.0928165,0.9298532,1.1419001,1.2417091,0.84845936,0.8191652,1.2061398,1.1493278,0.93596506,1.1044922,1.021343,1.1166146,0.93947697,0.7611433,1.193553,1.2125005,0.9096218,1.2696196,0.8692618,0.96103936,1.1675708,0.9038809,0.90633553,0.82332265,1.1598401,0.91437083,1.1502135,0.9386693,1.047881,1.1661501,1.0192238,1.012364,1.0930287,0.9733668,0.95992875,1.1305156,1.1188476,1.2268114,1.2299546,1.2721806,1.1067916,1.1824777,0.9958639,0.80841726,0.785077,0.9173012,0.9423069,1.1713848,1.2116643,0.99026793,1.213079,0.8182008,1.1986604,0.91492844,1.0950272,0.9967024,1.0999382,1.1572142,0.7937937,0.93932825,0.9894184,1.1615613,0.7951273,1.1217993,0.9405154,1.2612991,0.7789972,1.0252537,0.77349746,1.331587,1.1903086,1.0563798,1.2520888,1.127765,1.0702957,1.2191312,0.9909304,0.7823836,0.79733217,1.1922581,1.258294,1.205719,1.0445043,1.1792783,1.1764163,1.1467425,0.0,0.93027586,1.2924367,0.73594284
vacuum,1.0973947,0.9711855,1.2856402,1.2160379,0.9621785,1.1339396,1.0997626,1.2243285,0.940518,0.75585973,0.879364,0.9814128,0.82837594,0.99104244,1.0328563,1.028632,0.9462598,1.0359261,0.80801976,1.2947981,0.5980276,0.8177026,0.7384788,0.9962199,0.9492833,1.0640854,0.634493,0.9824702,0.8304054,0.9392717,0.9582806,1.1352054,1.2981391,0.8626583,1.2363505,1.056182,0.6951367,0.9837944,0.9732349,1.0118372,0.6225903,0.94258535,0.8853026,1.1944411,1.2163408,1.067131,1.1520257,1.2787113,1.2296457,1.0243992,1.048905,0.7073196,1.1594756,0.9193797,0.8412575,1.2314098,1.1507066,1.0287011,1.1563013,1.183088,1.1727755,1.1818038,0.9965389,0.84733474,1.1150321,1.0010961,0.8994991,0.9565746,0.5517544,0.8508142,0.9188031,1.0987017,1.2996782,0.9794344,1.0802026,0.87702274,1.2530136,1.2202696,1.3146157,0.8533341,1.2861993,1.2354887,1.2973166,0.8298798,1.1015935,0.9981821,0.90156734,0.9440913,0.90122336,1.0710385,1.1126746,1.0730168,0.8583448,1.1569884,1.0120041,1.1634793,0.9130473,0.95979977,1.1520396,0.6118597,1.0484519,1.00491,0.80812883,1.0361577,0.99670213,1.0388905,0.98116416,0.7249669,0.74551797,0.7865182,1.201882,0.908749,0.95688725,1.0231116,1.0932992,1.015176,1.204581,0.75630987,1.0530461,0.7179662,1.0137987,1.2924817,1.259479,0.8305551,0.8283912,1.0133796,0.80936396,0.93027586,0.0,1.1661378,0.85502815
