,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,truck,vacuum,watch,window
sock,1.362957,0.34827328,0.7213942,0.78293383,1.0908539,1.0351441,0.89045054,1.0481113,0.7679529,1.3409647,1.2065625,0.44654167,0.8891224,1.1918912,0.838891,1.053899,0.93795884,1.0002228,0.7012004,1.3135072,1.1602367,1.099152,1.0516758,0.7161844,0.82011175,0.4445212,0.8467248,0.75384176,0.9829828,0.62558156,0.9078007,1.0884047,1.2279282,1.3014939,0.955924,1.1204324,0.93119854,0.8487847,1.1791234,0.6125723,1.1793653,0.74913096,1.2355272,1.1245986,1.0166761,0.99321157,1.0726998,1.1454097,0.77860147,0.72858155,1.2638834,0.9262871,1.0874593,0.6998559,0.63626397,0.6831067,0.9005056,0.84585845,0.83566433,1.3159703,0.53613555,0.7136435,0.962593,1.1612632,1.4522583,1.1167431,0.5256245,0.9626491,1.384349,1.0483713,1.3335339,0.9478212,0.96148735,1.1879412,0.6207562,1.0813774,1.3043504,1.0676469,1.2714397,1.0919559,1.1562952,1.0107538,1.1258256,0.7451817,0.9712391,0.57405925,1.0574689,1.0540128,1.2157295,1.0704716,1.141915,1.0255253,1.1931046,0.6532881,0.8160854,0.6612409,1.1943079,0.35183,1.1616935,0.6394383,1.3551362,1.1213945,0.78189266,1.0751473,1.1277568,1.1192708,0.7443092,1.0059552,0.91059905,1.425844,1.3699943,0.96948284,1.1501867,1.1405149,0.9117285,0.82960725,1.1956222,1.349966,1.2492967,0.53762317,1.0979311,0.89396745,0.0,1.318196,1.2329482,0.85394996,0.7410333,1.1358225,1.1869874,1.1599694,0.668954,0.63217926,1.0176033,1.2299912,1.0033171,0.82745314,1.3582637,0.8747852,0.4196874,0.5553615,0.8775347
soup,0.78638,1.3307474,1.3337928,1.1294343,0.8536899,1.1249722,1.143631,1.0716631,1.2451469,0.58900297,0.95190394,1.4029942,1.2000368,0.89533067,1.1797256,0.97883046,1.0153292,1.0163043,1.3266703,0.19354224,0.94087625,0.8664124,1.0803492,1.2280223,1.151881,1.4038178,1.2213888,1.2393469,1.1747575,1.329845,1.0661393,1.0458508,0.9832185,0.26239657,1.0308208,0.80890507,1.1806,1.1218517,0.79193354,1.3888946,0.98429847,1.1657668,0.7027605,1.2335078,1.1408954,1.0529052,1.0110166,0.8845167,1.2333992,1.1555417,1.0467118,1.0586555,1.0205363,1.3099607,1.2750621,1.3994923,1.1622808,1.142479,1.2445197,0.8390447,1.3645753,1.2827544,1.0463235,0.9880655,0.685951,0.9458374,1.401778,1.0970689,0.7870672,1.0239853,0.59959996,1.1519159,0.97501636,0.97871715,1.3800504,0.99820614,0.8172143,0.8841698,0.05119896,1.0426006,0.9977927,0.98890966,0.91400653,1.3180594,1.1600499,1.3318143,1.106544,0.84048045,0.8558987,1.102464,0.9686231,1.0728668,0.8644341,1.2920396,1.3127716,1.2975087,0.6663755,1.3708577,0.83979666,1.4126068,0.31975526,1.0715117,1.1921945,0.9598056,1.1001619,1.0082483,1.3394816,1.1619403,1.1999674,0.64650595,0.11328304,1.1785755,1.0539585,0.9738367,1.1139599,1.2211148,0.98215723,0.5375261,0.89637697,1.4349428,1.0583802,1.1739368,1.318196,0.0,0.46155447,1.0852559,1.2206278,1.0345502,0.9637915,0.81733775,1.2380366,1.3809927,1.0979197,0.8391303,1.1227067,1.2777247,0.34584808,1.1200632,1.4302301,1.424238,1.1026219
spoon,0.897078,1.2375752,1.1918194,1.1237862,0.94959253,0.9682648,0.9900288,0.90404075,1.1945183,0.71573836,1.2102317,1.2034725,1.2570286,1.1302071,1.0871502,1.2208834,1.0779003,1.0548356,1.091284,0.4667989,1.0974636,0.87795484,0.92427367,1.0250552,1.0719485,1.1473722,1.136348,1.0667638,1.3678548,1.131722,0.99501276,1.0236504,1.1634848,0.5843348,1.0488566,0.84521216,1.1219121,1.2541962,0.8102851,1.0746219,1.1364719,0.99322593,0.77050346,1.3419272,1.1222395,0.9744784,0.8315095,1.1039621,1.2226079,1.0281056,1.150143,1.1529726,1.2009736,1.2077155,1.1883264,1.284554,0.98283607,0.51553667,1.1369627,0.94751006,1.2891191,1.0991888,1.0249876,1.2142329,0.81113726,0.9531306,1.1824442,1.0540744,0.6990323,1.1926876,0.6843509,1.224132,0.3020507,0.9685847,1.0844487,1.0911613,0.9595873,0.86297864,0.5173657,1.1221443,0.95927954,1.135239,0.9543483,1.2243667,0.9619469,1.0718249,1.1093216,0.8341813,0.89770496,1.1426547,1.1877565,1.1353228,0.9970792,0.8800608,1.0754669,1.250061,0.70253724,1.281954,0.8898653,1.2892226,0.49219364,1.0951635,1.1319039,0.98112047,1.0357162,0.87738085,1.0984056,1.0037966,1.2119286,0.76757884,0.5065229,1.0793078,0.6317649,1.1668979,1.0590948,0.8310964,1.0135926,0.6012399,0.9527146,1.254046,1.1381812,0.9769764,1.2329482,0.46155447,0.0,0.74061596,1.1543452,0.93953645,1.1564797,0.94631904,1.0431098,1.2927288,1.1370757,0.6300915,0.95922595,1.1596365,0.56558263,1.132989,1.1305959,1.2031952,1.1038423
sprinkler,1.384859,0.89847445,0.8104043,1.1080407,1.2805986,0.8680282,0.8454068,1.0379457,0.81119794,1.1861064,1.3743786,0.64841866,1.1944007,1.2970254,1.0899714,1.2508445,1.122447,1.0415434,0.5549717,0.91884667,1.1842473,1.0848619,0.7207092,0.65197915,1.0477849,0.49477947,1.0047051,0.9816992,1.1372403,0.8127692,0.72618955,1.0458796,1.2051796,1.1237175,1.085324,0.9914432,1.041346,1.2957628,1.1403412,0.6093413,1.1437484,0.53617,0.81177425,1.2546859,1.0331119,0.8518358,0.9282472,1.1612794,0.9443457,0.8182694,1.2148732,1.1815046,1.1729336,1.0364403,0.7580504,0.8044217,0.95388424,0.6426516,0.95530623,1.1155438,0.79742885,1.1018428,1.0429633,1.2716869,1.2995638,1.2272052,0.6856812,0.9576143,0.98206013,1.1584888,0.9105292,1.2383919,0.6727793,1.0650859,0.47312212,1.2173617,1.1437767,1.0676823,1.0310534,1.2450268,1.1871414,1.1964625,1.0211927,0.83004576,0.78330785,0.49318373,1.1358349,0.8945744,1.2168823,1.1084936,1.2781315,1.2141348,1.25354,0.5627509,0.7218763,0.7217259,1.0409726,0.7895985,1.2475538,0.82423675,0.9531922,0.99718654,0.90604746,1.000988,1.1857529,0.9637465,0.7302015,0.85222054,1.0793321,1.2621577,1.088372,1.0484473,0.96834266,1.325258,1.0415428,0.5963527,1.126845,1.0467682,1.2180254,0.7816534,0.96092063,0.73181766,0.85394996,1.0852559,0.74061596,0.0,0.9281416,1.0319091,1.3176897,1.2098094,0.693017,0.9432918,1.0853405,0.95616937,0.76378834,0.8352422,1.1191825,1.1491824,0.5427536,0.6852134,0.9334854
strawberry,1.3972137,0.69253695,0.29842305,0.68901706,1.3334019,0.5987165,0.48341703,0.72181714,0.9313859,1.3659368,1.4949911,0.6573386,1.1982005,1.2870418,0.91181654,1.3065405,1.1572545,1.0555174,0.7200242,1.1980357,1.2576357,0.74400264,1.0228759,0.87000895,0.8273582,0.69185066,0.97582984,0.4303732,1.2402424,1.0458149,1.0078758,1.3388507,1.3379996,1.2478529,1.1190579,0.80860806,0.9063565,1.3280141,0.88322455,0.6007072,1.2853194,0.8132391,1.1418775,1.2301145,1.0716078,1.1913103,1.218629,1.1938365,0.78588116,0.4341175,1.2609495,0.88639414,1.1093274,0.5430202,0.71502435,0.5315981,1.0042461,0.7678499,0.8221977,1.2686298,0.6606233,0.87529856,0.73646617,1.2488441,1.1066539,0.9981239,0.61280954,0.9349279,1.4584126,1.3315345,1.3548865,1.2885249,1.0442083,1.4330078,0.7560793,1.1833732,1.1331632,1.0340623,1.2097167,1.059192,1.237714,0.82217383,0.73422533,0.53346795,0.99151814,0.7102454,0.8636008,0.6779903,1.4101305,1.0821245,1.3412869,1.229263,1.2722982,0.78347325,0.7117715,0.7402968,0.84669304,0.75111294,0.8642124,0.66817796,1.2223182,1.1086133,0.6102378,0.8145217,1.0869567,1.1236012,0.5918128,1.167643,0.9415583,1.1030368,1.0733292,1.0119761,1.19161,1.360889,0.79453826,0.8598126,1.4091269,1.3655287,1.2618464,0.5232024,1.2901409,0.6815013,0.7410333,1.2206278,1.1543452,0.9281416,0.0,1.2139351,1.4142503,1.4422703,0.608366,0.521231,0.9114479,1.2614698,1.0334764,0.7374611,1.22558,1.0682169,0.666415,0.586348,1.1731418
stroller,0.8027655,1.0751696,1.3302093,1.1053824,0.9370678,1.1485447,1.1557654,1.178391,0.71326745,1.0549252,0.74021196,1.2821376,0.6275928,0.860676,1.0172788,0.92747563,0.87177014,0.8588586,1.211262,1.1032557,0.6390792,1.2015685,1.0256063,0.9855356,0.99299634,1.1796696,0.9398331,1.260005,1.1201614,0.70499665,1.1635576,0.8297782,0.9523055,0.97256637,0.82557875,1.1560688,0.95636255,0.7374483,1.0474252,1.3100312,0.56602454,1.2672701,1.0863183,0.8255234,0.6759525,0.9273652,1.009983,0.89101464,1.1965652,1.3436184,1.0291091,1.1434895,0.9606639,1.2255574,1.3616085,1.0981898,0.81887746,1.0708686,1.0108546,0.8296177,1.3072519,1.0029687,1.0718971,0.9085797,1.0405487,1.0366077,1.238692,1.046371,0.62918067,0.881731,0.8166819,0.80394155,0.9613638,0.6324187,1.2230792,0.8438569,0.9098856,1.1134899,1.0216055,0.8558018,0.35896504,1.1186587,1.1596407,1.3736922,1.014356,1.149569,1.0487722,1.2634276,0.86551887,0.9419379,0.66139144,0.730498,0.8375847,1.1867311,1.2663879,1.2294878,1.1141641,1.2619424,1.1255763,1.055164,1.0821583,0.99227726,1.2334101,1.0744438,0.58108586,0.80943596,1.2224901,0.8098068,0.96700466,0.99025184,1.0818394,0.94302315,0.6308458,0.84608215,0.86720324,1.1178459,0.9355818,1.0928544,0.8108583,1.3143742,1.1126434,1.2299215,1.1358225,1.0345502,0.93953645,1.0319091,1.2139351,0.0,0.80325884,0.70085526,1.2231287,1.2280147,0.9722499,0.95271283,0.9971936,0.89125526,0.99262166,0.8453463,0.92252284,1.2938999,1.1181197
sweater,0.5437503,1.1907864,1.5002776,1.1093739,0.52875215,1.3305495,1.4023865,1.320751,1.2054799,0.702805,0.40342915,1.4388912,0.63773483,0.5545403,1.0522152,0.63789314,0.93539125,1.1546305,1.4258325,1.083925,0.8431184,1.2771173,1.09803,1.304776,1.2013917,1.3582692,1.1176486,1.2932808,0.61485726,0.96045345,1.2413847,0.7104281,0.3328042,0.87393034,0.78793323,1.3338163,1.1224066,0.45612448,1.1686438,1.5208623,0.79468536,1.3761152,1.0903639,0.7355609,0.9883243,0.94152975,0.9770459,0.7416148,1.1231749,1.5424513,0.64545935,1.1549125,0.68043464,1.1849599,1.3821152,1.3336614,0.7784363,1.4450179,1.351588,0.73652726,1.357641,1.0361419,1.3076847,0.5022795,0.871453,0.7364897,1.3734657,1.2397501,0.731859,0.20645487,0.8772582,0.3232559,1.1931931,0.5572155,1.431884,0.46367538,0.8413322,1.0642595,1.0126313,0.7447711,0.63672775,1.0061296,1.2779999,1.4041045,1.3476964,1.3231833,0.90983,1.3829222,0.58322054,1.1530217,0.45659113,0.31051302,0.8494846,1.4868044,1.4053141,1.2860955,1.2033393,1.2336352,1.0378035,1.227199,1.0277884,1.0108778,1.282455,1.1699125,0.74467254,0.9890066,1.4720095,0.8258107,1.1200279,0.88636214,0.9996731,0.737346,0.93421924,0.09553468,1.2067356,1.4552658,0.5614371,0.82890403,0.6862449,1.4875005,0.77043056,1.4894509,1.1869874,0.9637915,1.1564797,1.3176897,1.4142503,0.80325884,0.0,0.5344717,1.5788276,1.2422603,1.0804508,0.85194474,1.3264608,1.4520448,0.91091,0.885593,1.2868531,1.4623382,0.9887645
table,0.68023443,1.3260082,1.4999661,1.2516947,0.6668495,1.2661562,1.2848728,1.3592101,1.006139,0.4101724,0.2792362,1.3451213,0.33378792,0.7192813,1.1899961,0.675991,0.91912943,0.87955207,1.4204247,0.7294079,0.6259481,1.2923999,1.0979791,1.1187737,1.1888478,1.3447323,0.9882298,1.4099503,0.74566185,0.6446992,1.0924214,0.6652529,0.7424388,0.7134244,0.7256572,1.2620445,1.2193561,0.39698392,1.2147175,1.4809873,0.6004914,1.2705057,0.74568665,0.91653657,1.1017442,0.8405616,0.7490585,0.8692533,1.245659,1.5324292,0.79724133,1.2314457,0.9689972,1.4178421,1.3581749,1.3587141,1.017972,1.3540882,1.4387479,0.79242635,1.4362679,1.2771251,1.2624595,0.83343846,0.92681694,0.98238033,1.4531779,1.2710907,0.4833418,0.7512021,0.7044243,0.6980684,1.0304157,0.38510406,1.3745081,0.80060804,0.86627746,0.9867691,0.8410451,0.9048612,0.61782026,1.1233618,1.3180751,1.5070167,1.2226496,1.3674207,1.166049,1.2784785,0.49797487,1.1219469,0.6880032,0.74508,0.71713257,1.381989,1.3829463,1.3168695,1.1183884,1.2280275,1.0802892,1.3330293,0.64007235,1.0682672,1.4949183,1.1765418,0.6462251,0.77118814,1.4453008,0.84573597,1.2631245,0.926139,0.82719636,1.0260717,0.8318726,0.5885065,1.1415077,1.2173567,0.65348077,0.44310474,0.5218165,1.5368466,0.7763272,1.4478313,1.1599694,0.81733775,0.94631904,1.2098094,1.4422703,0.70085526,0.5344717,0.0,1.4022193,1.4957436,1.1872188,0.77804124,1.1885955,1.2594769,0.5619305,0.8797171,1.2075791,1.5203875,0.86946017
tape,1.5681752,0.66485745,0.4362628,0.8682525,1.457298,0.64553016,0.63462645,0.8331937,0.7295409,1.3461626,1.5071962,0.38655472,1.2636276,1.4408978,0.99282193,1.317783,1.0982454,0.9170777,0.49476492,1.0400869,1.1832876,0.8931171,0.95008206,0.4917041,0.79061514,0.48872834,0.846898,0.76706195,1.263272,0.90166485,0.6542288,1.3116415,1.3858606,1.2974374,1.2279855,0.76738596,1.0058308,1.3830583,1.047104,0.42719674,1.2517513,0.5206754,0.9403758,1.2551968,1.0197525,1.1211896,1.0279231,1.3319829,0.90922964,0.453099,1.3152708,0.8264509,1.2386866,0.81108236,0.5483934,0.60275066,1.1694026,0.5922506,0.57288754,1.2088395,0.53835434,0.8973673,0.7416997,1.4370928,1.3332555,1.3503637,0.48079836,0.81054515,1.3276703,1.4521568,1.2273695,1.4393287,0.9578596,1.3979311,0.49871874,1.3279693,1.3204255,1.0760863,1.1580179,1.3554239,1.2821656,0.9882755,0.81809103,0.4891551,0.71457255,0.595719,1.1412851,0.6907537,1.3969705,0.87264514,1.523804,1.4531521,1.261636,0.49284083,0.6013424,0.6462697,0.99554676,0.5625682,1.1995845,0.78690135,1.0864286,1.0912267,0.6599722,0.9296183,1.1903081,0.9474603,0.45816767,1.0561079,0.9579767,1.3551091,1.2111487,1.2022004,1.0726563,1.5612397,0.81430143,0.5005535,1.3324623,1.2371606,1.3640655,0.36457765,1.1916963,0.48613214,0.668954,1.2380366,1.0431098,0.693017,0.608366,1.2231287,1.5788276,1.4022193,0.0,0.7201888,1.022784,1.3411857,0.7659717,0.47874165,1.2080011,1.0117235,0.64947915,0.38648194,1.072906
toe,1.4075634,0.38081682,0.58909935,0.62392133,1.0167192,0.88226867,0.8866296,0.9981049,1.0626117,1.4522855,1.3870826,0.6174335,1.2149647,1.1894393,0.61695766,1.2772642,1.2263198,1.2367364,0.7028802,1.4343258,1.4169173,0.91923803,0.97314966,0.9405463,0.9943348,0.61410457,1.152497,0.32586664,1.0808804,1.0270375,1.1029049,1.2725453,1.1656334,1.3761718,1.1346973,1.0424967,0.76161385,1.2078606,1.0755459,0.5995968,1.392786,0.801317,1.2456167,0.97601753,0.945222,1.129378,1.293528,1.1076438,0.5773579,0.5434349,1.1372846,0.6711562,0.88246727,0.10941583,0.7267784,0.61277,0.8254413,0.88796365,0.93125993,1.2766907,0.4185456,0.63844377,0.8780656,0.9138142,1.182795,0.6465234,0.5251843,1.1024573,1.4626634,1.1447705,1.3771603,1.0599483,1.0623966,1.3229682,0.6887848,0.96968734,1.336847,1.1622152,1.373069,1.0225517,1.2946875,0.7003829,0.928927,0.31511855,0.98536444,0.63676465,0.5150733,0.9441479,1.4274523,1.1275812,1.1542828,0.9924676,1.3018703,0.7643461,0.6257912,0.57905746,1.102876,0.7497647,1.0114485,0.5692506,1.493522,1.2375188,0.35614675,1.0284694,1.286701,1.248625,0.60353154,1.1941155,0.9727604,1.2767233,1.3315164,0.9035472,1.1776757,1.1704842,0.8934706,0.9268945,1.2616297,1.486608,1.3306794,0.35963714,1.1781075,0.7401463,0.63217926,1.3809927,1.2927288,0.9432918,0.521231,1.2280147,1.2422603,1.4957436,0.7201888,0.0,0.7917678,1.1407061,0.9886993,0.9531163,1.5265725,1.1848339,0.6652071,0.48254156,1.159404
tooth,1.0751117,0.8986908,0.85896915,0.89409745,1.024693,0.9834306,0.9933595,1.0499371,1.0269289,1.0513308,1.0834206,1.0124032,1.1289985,0.8322251,0.90554935,0.9390827,0.9579475,1.000106,0.966366,1.2398691,0.95447767,1.0127684,1.0395397,1.0444084,1.1144052,0.95638365,1.088839,0.95649767,1.0372564,1.2247806,0.97862357,1.1523553,1.1267533,1.1469173,1.0478089,1.1139301,0.78138494,1.064279,1.0113863,0.9399678,0.98760283,0.9637612,1.1529133,0.89726114,1.0287614,1.1180791,1.2240515,1.0099412,0.85073644,0.85320723,0.9770545,0.7367845,0.86408806,0.8244267,1.0653569,0.97199595,1.1063368,1.0653355,0.8673278,0.886216,0.73200893,0.8117848,0.8265964,0.8711078,1.0332942,0.94134176,0.8522471,1.0137662,1.1235658,1.0858942,1.063745,1.0034498,1.0944867,1.1441383,1.0131342,1.072811,0.85842234,0.9778631,1.1188846,0.85947454,0.8836568,0.7307238,1.038283,0.72971934,1.2006205,1.1201131,0.79051286,1.2379633,1.168798,0.6750274,0.875841,1.0027174,0.9128847,1.0318099,0.8070726,0.8427151,1.1821057,1.0433708,0.9453593,0.946531,1.1981937,1.1035696,0.77001214,1.0443783,1.0576265,1.2208568,0.95694524,1.115305,0.8332958,1.0051854,1.1071633,1.0767186,0.9245405,1.0414312,1.0099645,1.269414,1.1032844,1.1569123,0.9484458,0.82196045,1.1498269,1.099508,1.0176033,1.0979197,1.1370757,1.0853405,0.9114479,0.9722499,1.0804508,1.1872188,1.022784,0.7917678,0.0,0.98067355,1.1674943,0.88546884,1.1943648,1.0765918,0.9588569,0.88339794,1.171625
toothbrush,0.72651434,1.1938578,1.3547827,1.1492667,0.6038295,1.1587063,1.1919054,1.0684788,1.2161027,0.68754363,0.7734596,1.3050117,0.9340794,0.7657039,1.0243374,0.8933399,0.9035179,1.01427,1.2519331,0.91431576,0.8997478,1.274002,0.9359825,1.1714058,1.1498966,1.2823942,1.0616109,1.0367483,0.930424,1.1626854,1.066191,0.8250258,0.9284793,0.9031641,0.74620473,1.3035719,0.9958028,0.94370675,1.1771414,1.1216147,0.8819101,1.2092932,0.95212996,1.0292531,1.1103156,0.9236118,0.69861853,0.9016103,1.124027,1.2383894,0.77771384,1.0698907,1.0694633,1.0038713,1.2855022,1.318228,0.9646138,0.90999246,1.2163801,0.76077706,1.2743452,0.9088596,0.8775234,0.9599343,0.97546107,0.6124578,1.3079715,1.2144792,0.56640124,0.9169767,0.8442087,0.88885635,0.6284837,0.7836468,1.2168846,0.9309361,0.88383085,0.86517626,0.9156116,0.71504784,0.8729087,0.9957445,1.3689276,1.238807,1.1140702,1.1670548,1.0249531,1.233244,0.863307,1.1270767,0.85330915,0.94719744,0.733215,1.0442132,1.1063522,1.2750638,1.0676454,1.3191788,1.0446959,1.2530656,0.82109267,1.0269673,1.225106,1.1668612,0.9307761,1.0011187,1.2793307,1.0525231,1.2225798,0.94268423,0.86444026,0.8700101,0.49623024,0.83461744,1.0932137,1.090117,0.75626373,0.70182204,0.5623559,1.3192687,0.71400106,1.1928875,1.2299912,0.8391303,0.6300915,0.95616937,1.2614698,0.95271283,0.85194474,0.77804124,1.3411857,1.1407061,0.98067355,0.0,1.1166866,1.1634142,0.7964925,1.1555834,1.1549358,1.2900656,0.8901096
towel,1.0966585,0.99208903,0.9314711,1.2012734,1.1620858,1.0002642,0.9984921,0.81835437,0.83740526,1.2320044,1.2125077,0.7459311,1.1372448,1.2301456,1.1370399,1.0473958,1.0277954,0.9442448,0.6724491,1.0016059,1.1279869,0.92961353,0.8167499,0.781767,1.1213527,0.7567229,0.89173675,1.0363287,1.073529,0.8707606,0.97944576,1.1218708,1.0778077,1.1686901,1.2390127,0.7689032,0.9032372,1.1836364,0.953241,0.7077135,1.1209828,0.7623693,0.89598465,0.8890711,0.72689295,1.0287702,1.0440576,1.0756446,1.1183639,0.8245269,1.135057,1.124003,1.2655125,1.1106691,0.8397745,0.83371276,0.8372765,0.7860619,0.8715033,1.334126,0.9838568,0.9038709,1.1382359,1.3357804,1.1424847,1.2725978,0.80109465,0.8301854,1.0673547,1.13885,1.044955,1.2192589,0.896039,1.0883673,0.68521917,1.2390709,0.9939948,1.0880989,1.0669749,1.111925,1.2331648,1.3051963,0.86963844,0.94487953,0.029954672,0.8090906,1.2418809,0.78179455,1.1760684,1.0517293,1.1826811,1.2679588,1.0833095,0.7379319,0.7740223,0.8709692,0.964552,0.84915006,1.1813128,1.0002106,1.0702729,0.9092787,0.94697845,0.92441225,1.0126547,0.9265935,0.73010355,0.8937905,1.004243,1.1704038,1.1480987,1.0610393,1.031155,1.3181512,0.71350056,0.4171312,1.2241925,1.0966891,1.1821489,0.8072883,0.98547286,0.61858046,1.0033171,1.1227067,0.95922595,0.76378834,1.0334764,0.9971936,1.3264608,1.1885955,0.7659717,0.9886993,1.1674943,1.1166866,0.0,0.76393205,1.1078504,0.978133,0.8133777,0.81229466,1.0081501
toy,1.2211516,0.97749406,0.5016724,1.1083016,1.2995756,0.64403564,0.5620942,0.7761041,0.49455297,1.3149593,1.2247801,0.6425777,1.1251369,1.1350515,1.2313857,1.079277,0.8187785,0.6045742,0.5035648,1.1900623,0.7063088,1.1263548,0.99613273,0.49095613,0.9014232,0.63485926,0.6642209,0.99252594,1.325707,0.9377139,0.75842124,1.2219082,1.289299,1.3904542,1.1298797,1.0163411,0.89430684,1.1553347,1.1598197,0.5401767,0.7709831,0.6267791,1.1923263,1.0283211,0.6959739,1.1872208,1.0922328,1.1526179,1.1996365,0.63831824,1.2187496,1.0584532,1.1574659,1.0481576,0.81850296,0.6247292,1.148263,0.7568023,0.4646541,1.0809699,0.8054612,0.8601301,0.5012058,1.3401744,1.2968144,1.3264668,0.61876667,0.72947025,1.267632,1.3404653,1.109757,1.3534576,1.098645,1.2860466,0.66604537,1.333421,1.15075,0.9812477,1.1947662,1.0475386,0.97825736,1.1850258,1.029611,0.73362833,0.7451197,0.87521744,1.2631756,0.82371044,1.3731813,0.66813064,1.2149,1.4387012,1.0400481,0.7262104,0.65708315,0.7684959,0.98687786,0.730422,1.185494,0.92610574,1.17264,0.9713148,0.87713456,0.84149575,0.80338126,0.93870944,0.6806567,0.98803467,0.92532104,1.250994,1.2640057,1.2601392,0.9661579,1.4839909,0.7147074,0.67632,1.3773069,1.3380594,1.0198448,0.64182204,1.2549387,0.59859294,0.82745314,1.2777247,1.1596365,0.8352422,0.7374611,0.89125526,1.4520448,1.2594769,0.47874165,0.9531163,0.88546884,1.1634142,0.76393205,0.0,1.0969981,0.8139557,0.6329428,0.62716246,1.0833092
tray,0.7755824,1.4504154,1.2717123,1.2877727,0.85629314,1.1607354,1.1184382,1.0557874,1.065172,0.2661693,0.6971411,1.3582206,1.010121,0.86561084,1.3235768,0.93518716,0.96150005,0.88161236,1.347702,0.21327686,0.6535172,1.0200372,1.0803654,1.1686354,1.1918621,1.3998402,1.1199516,1.3454698,1.0592623,1.2155381,0.9525956,0.87964106,0.9216952,0.50736463,1.0519941,0.92625684,1.3386834,1.0136603,0.9553644,1.3715886,0.6749722,1.1218476,0.58667827,1.2250322,1.1387619,1.0421808,0.8040602,0.9128106,1.3823434,1.2446306,0.9749731,1.1841605,1.0552588,1.4145582,1.3189892,1.388263,1.3162752,1.0991913,1.3096052,0.7658889,1.403632,1.4665235,1.0750699,1.0593328,0.7128442,1.04953,1.4306479,1.0656853,0.7212368,1.0376312,0.5374751,1.1637989,0.98238856,0.8259143,1.3503175,1.1189411,0.71416163,0.90512484,0.35904086,1.171195,0.98268455,1.1084421,1.070465,1.3813255,1.1519393,1.4252534,1.2602218,0.9427301,0.6711678,1.0054185,1.0157497,1.1341567,0.77984136,1.3270997,1.2910845,1.2845458,0.8016435,1.3583848,0.9095174,1.5254947,0.12714821,0.9481966,1.3349941,0.9729927,0.9089029,0.8607602,1.3688887,1.0670308,1.2230936,0.73654604,0.3444193,1.272968,1.0270058,0.97960025,1.1187636,1.169388,0.79733026,0.24458611,0.6038548,1.4645252,0.9456919,1.2143587,1.3582637,0.34584808,0.56558263,1.1191825,1.22558,0.99262166,0.91091,0.5619305,1.2080011,1.5265725,1.1943648,0.7964925,1.1078504,1.0969981,0.0,1.0946656,1.4343346,1.4604199,1.0365891
truck,0.9468548,1.0969627,1.0028583,1.081027,1.0329256,0.9823389,0.9205384,1.034426,0.8184145,1.0765356,0.9215299,0.98351866,0.78540933,1.0934736,1.1324036,0.9859554,0.973951,0.85106075,0.8839663,1.1200154,0.8053007,1.1469988,1.1180522,0.84425175,0.9582033,0.9887491,0.53949726,1.2105817,1.0487537,0.9118645,0.9788894,0.8753235,0.95876604,1.1229383,0.85507506,1.0651319,1.0106883,0.810269,1.0986825,0.9765971,0.89530146,0.9666615,1.1134682,0.9555206,0.9557683,0.9215912,0.8802532,1.0565065,1.1958191,1.1127398,1.0443945,1.1010736,0.94039124,1.2181506,1.0188885,0.94880134,1.0278435,1.0684986,0.89393884,1.0420622,1.0769087,1.0221407,0.9963975,0.9630523,1.1085883,1.1893141,0.9848751,0.86756444,1.0183878,0.9509541,1.0509938,1.005467,1.097956,0.9039167,0.9813933,0.884866,1.0924168,1.0487403,1.1263894,1.0583988,0.8230959,1.1088086,1.0797249,1.0842592,0.93087345,1.1067727,1.1062922,1.0544,0.80507064,0.98348236,0.9903986,0.98503435,0.95482606,0.99744105,1.0310842,1.0415475,1.0334318,0.9173703,1.1320596,0.95412594,1.1519239,0.9987658,1.1280712,1.0472119,0.7598181,0.8527358,1.0668554,0.76132506,0.94261384,1.0529894,1.0986601,0.9616898,1.0309737,0.95271105,0.9138812,0.9599388,0.99555784,1.1041859,1.0071943,1.0675216,1.1618874,0.9865915,0.8747852,1.1200632,1.132989,1.1491824,1.0682169,0.8453463,0.885593,0.8797171,1.0117235,1.1848339,1.0765918,1.1555834,0.978133,0.8139557,1.0946656,0.0,0.907756,0.99967617,0.8585333
