,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,refrigerator,rock,rooster,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toast,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window
shovel,1.0838703,1.139627,1.1737725,0.9848397,1.0242506,0.9878434,1.1268983,0.91248244,1.027122,1.115405,0.98239154,0.9450677,1.2438477,0.940614,1.2123888,1.039061,0.86740947,0.86369073,0.8261157,0.8304546,0.99139196,0.64569736,0.8883711,0.98379254,0.9392788,0.9718861,1.150441,1.1868163,1.0154395,0.7979393,1.104574,1.086057,1.0466617,1.0243784,1.0714599,1.0305965,1.123514,1.1372089,0.7412785,1.045768,0.86608726,1.1776617,0.9772129,1.0636504,1.0046177,1.0150874,1.0717422,1.0480185,1.1343113,1.1444958,1.106215,1.0880005,0.9679072,1.1801486,0.9344868,1.1419971,0.8642231,1.0752075,1.1670417,1.041411,1.0703039,1.1109347,1.0221355,1.1389508,0.87600833,1.0441543,1.0642215,0.9873226,0.91824436,1.1795521,0.9697241,1.1711506,0.53925663,0.96180034,0.92758584,0.9679408,1.0388005,0.95343035,1.0841501,1.0059967,1.0688187,1.1476274,0.9261445,1.121593,1.1259425,1.0708646,0.726334,1.1491431,1.1645236,1.2108365,0.9217253,0.5627033,0.5159342,1.1642113,0.99636525,1.0797863,1.1740754,0.9880911,0.81287074,0.9642013,1.1295815,1.0894254,0.8593236,0.7412679,0.98834753,1.0075669,0.97626096,0.8244036,1.1134065,0.5542683,1.1875842,0.93707734,1.0983601,0.0,1.0930479,0.7804445,0.9392433,1.0564238,0.999325,0.9905758,1.1028471,0.3781098,0.5651099,1.1120973,1.0842043,1.1390897,1.0358417,0.79624414,0.92220783,1.1072536,1.0694618,0.71153355,1.0181758,0.8928921,0.9009201,0.7489492,1.0635023,0.9770603
shower,1.2864274,1.249093,1.4585924,0.9299462,1.4026053,0.9717844,1.2875712,1.0004468,0.5665823,0.45826298,1.4248595,0.781036,0.7271075,1.3152287,0.7740294,0.8095504,0.9504364,1.2252882,1.2628076,0.7531639,1.3552334,0.99561775,1.0318967,1.3464904,1.2981517,1.0527415,1.0758128,1.0162983,0.60389847,1.1087568,0.35796022,0.77278554,1.1603379,0.7917224,1.3073014,1.2724853,0.6333522,1.3270923,1.4754726,0.3382604,1.2698315,1.313056,0.8204977,0.76355416,0.8670651,0.5904602,0.8744762,0.79075634,1.5082817,0.45998245,0.8756157,1.3402188,0.5015137,1.182279,1.2263906,1.3193604,1.3919048,1.2575386,0.82674855,0.60465235,1.474004,0.89183486,1.3423499,0.8356358,1.104633,0.95158434,1.4983556,0.99325734,0.80827,0.6774101,0.7352714,0.7167288,1.4695272,0.5257182,1.0459247,1.1209426,1.1849394,0.7977431,0.78682137,0.5266541,1.2802873,1.4286169,1.0792848,1.2724111,1.113888,1.1243057,0.7437632,1.0756328,0.7698473,0.71088606,0.8602749,1.447846,1.3315557,1.3909549,1.034333,1.4332169,1.0285803,0.8098612,1.2637196,0.9952748,1.4647417,0.9283831,0.973694,0.9398444,0.5071472,1.1150115,0.9813459,1.4113832,0.8766282,1.0637035,0.6682662,1.0262003,1.0100652,1.0930479,0.0,1.1872816,0.50191915,1.5337806,1.2484581,0.9810285,0.98079926,1.4069679,1.1986686,1.4386714,0.8571913,0.6392391,0.5124227,1.302913,1.037242,1.4524938,1.2686342,1.104143,1.3305099,1.0370973,0.82881135,0.8692321,1.4461182,0.7899129
sink,0.7931582,1.1094604,0.9011042,1.1831102,1.0116183,1.1174338,0.90588963,0.6377486,1.1141971,1.2816842,0.6003738,0.8942538,1.4611168,0.75258803,1.3197981,1.1089066,0.8103256,0.6278239,0.51820993,0.8458149,0.9150332,0.7890153,0.6598323,0.7071685,0.5779027,0.6467302,0.9649562,1.0974704,0.79874295,0.8601701,1.0448891,1.1480062,0.948742,1.2127264,0.7942315,1.0116054,1.2558062,0.95566154,0.63585794,1.194046,0.5558642,0.91504556,1.0305953,1.2772919,1.1798273,0.8657565,0.9200297,1.2418337,0.93805313,1.2571963,1.2394567,1.0749863,1.0659629,0.94189554,0.7382733,1.1253178,0.6999197,0.85655177,1.1317233,1.2175981,0.77945834,1.3608277,0.8511826,1.3065517,0.8206152,1.3164248,0.8076905,1.0683534,1.2242063,1.2647572,1.0231326,1.2763128,0.5642307,1.0195956,0.7884716,0.92262834,0.88892686,0.9357324,1.4465462,1.1126884,1.0099713,0.8465152,0.68765664,0.94052213,1.2782702,1.055356,0.59621525,1.301008,1.3785492,1.2233682,0.87484044,0.5979225,0.7455971,0.7229592,1.1130825,0.7100469,1.3431154,0.9156092,0.5835321,1.0480236,0.8312328,1.3271767,1.0059199,0.86952806,1.0316241,1.0299165,1.0548027,0.62317383,1.304836,0.92856,1.3164291,1.1613883,1.1411481,0.7804445,1.1872816,0.0,1.1811078,0.8424335,0.5806911,1.1006832,1.1295631,0.6709339,0.7965743,0.92558074,0.97361344,1.280635,1.2564685,0.8866626,0.97432464,1.0383496,0.9477783,0.98431957,0.5455584,0.9508538,1.0466799,0.74130225,0.9385306,0.74770373
slide,1.3586886,1.3331956,1.4774903,0.7867665,1.3488657,0.8576272,1.396615,1.1146059,0.49346596,0.30646586,1.4117334,0.43831933,0.74777997,1.3354154,0.6723909,0.64019525,0.97926795,1.3402429,1.306068,0.7757648,1.298049,0.9979918,1.1508843,1.4188373,1.3977939,1.2535124,1.0558667,0.9926397,0.5317808,1.1816465,0.55877036,0.79838026,1.1632634,0.62817943,1.3011001,1.2248435,0.48174107,1.3539555,1.3582203,0.24329722,1.374844,1.2915616,0.8808278,0.80346966,1.0394481,0.7881647,0.9299436,0.73383665,1.4762231,0.6567987,0.9061726,1.306982,0.6546836,1.2362208,1.3793397,1.3131554,1.3559083,1.3795743,0.74747217,0.85277635,1.4495497,0.8833982,1.402028,0.8628302,1.1113304,0.93933517,1.46809,1.0382507,0.5578445,0.7333598,0.9627694,0.67242765,1.3090782,0.3243748,1.0450598,1.2760333,1.1784557,0.9504375,0.71820056,0.74938935,1.3562751,1.3996758,1.068387,1.3609651,1.0591868,1.0738288,0.81807196,0.9272055,0.6716004,0.7512419,0.7340211,1.3125937,1.166918,1.4411347,1.0414712,1.3848898,0.91988754,0.9313511,1.2934405,1.0493608,1.4407804,0.7890724,1.1144387,0.9814629,0.6972163,0.89587414,1.058652,1.2705936,0.91131556,0.9437978,0.70187354,1.0160424,0.91726387,0.9392433,0.50191915,1.1811078,0.0,1.4719663,1.2720457,1.0274873,1.0862736,1.3169647,1.2044474,1.4144397,1.1001471,0.6790415,0.4882456,1.1795905,1.0795244,1.448067,1.2793987,1.0150889,1.3781209,1.1429102,0.79924995,0.9751675,1.411804,0.83488417
slipper,0.7278601,0.5299691,0.24493825,1.2376134,0.5195568,1.1054841,0.5379342,0.98997587,1.535603,1.5244422,0.3353995,1.3311964,1.3489057,0.63094485,1.3700882,1.2679565,1.0942137,0.6487163,0.739473,1.2883074,0.722373,0.8864321,1.0690079,0.54857534,0.5075194,0.97216946,0.9146913,1.0845371,1.2950265,0.99279296,1.3936946,1.3800465,0.83006996,1.2535341,0.60604286,0.7752708,1.4494452,0.55130804,0.310138,1.5678537,0.66279876,0.6777706,1.1975219,1.4396278,1.1610384,1.2934287,0.879232,1.3154595,0.4356345,1.4581118,1.1059444,0.58545136,1.4461954,0.77826905,0.77241343,0.38339603,0.48056698,0.68883353,1.2585975,1.4775964,0.13016367,1.1777592,0.4991985,1.1853235,1.0726231,1.1964183,0.25520825,1.2364547,1.3700979,1.3109174,1.4002986,1.3354621,0.35230315,1.342859,1.0395088,0.9505449,0.87039137,1.3271761,1.3416715,1.3998003,0.8876295,0.19315636,1.0900981,0.5180751,0.87574947,0.8812935,1.3585684,1.0528116,1.3692223,1.3331456,1.2718458,0.45049787,0.6184182,0.29087424,1.1993054,0.41002035,1.2144241,1.267953,0.7572195,1.235547,0.25203735,1.2491255,0.956231,1.1084288,1.4727764,1.0801697,1.2427492,0.52487266,1.2262303,0.91971993,1.4041045,0.7964434,1.0638053,1.0564238,1.5337806,0.8424335,1.4719663,0.0,0.51382524,1.0225306,1.2615225,0.5848017,0.98483413,0.27027225,1.0554265,1.432215,1.542758,0.6035064,1.1646326,0.30483258,0.61914057,0.97573787,0.66414165,0.7620031,1.261312,0.89971334,0.16668886,1.2584994
soap,0.9526313,1.0668294,0.42021024,1.2044796,0.79217,1.0236576,0.7335781,0.7982753,1.2217181,1.2767751,0.5844606,1.1662292,1.4235399,0.79738736,1.2949735,1.1904069,0.9235476,0.36593473,0.6006947,0.9893244,0.87279487,1.0092051,0.7579636,0.73792934,0.616827,0.9308993,1.0819924,1.1230267,1.1546147,0.85896873,1.1342747,1.2097409,1.0145862,1.2218187,0.82018805,0.944413,1.2888958,1.0109301,0.534268,1.2701063,0.44275355,0.942243,1.0438393,1.2722527,1.1474037,1.0691464,1.1187178,1.2172918,0.7878691,1.2578413,1.1022885,1.1069903,1.1279647,0.95648426,0.6220861,0.90467334,0.715301,0.94473934,1.0971112,1.1281484,0.43546885,1.3287556,0.69745713,1.2115335,0.9108363,1.3213848,0.65488875,1.1493347,1.2579355,1.1812214,1.0469935,1.2723957,0.54528,1.1873506,0.89007413,0.98986834,0.8888127,0.97486025,1.3828273,1.0925331,0.8993604,0.3784026,0.9382688,0.936715,1.1527426,0.8738657,1.0091839,1.1744001,1.3024001,1.3002465,1.1302547,0.5904819,0.80432177,0.5820762,1.1590623,0.8189633,1.2074643,1.0028121,0.72755504,1.1423863,0.50903034,1.225095,1.1696084,0.93521416,1.1438906,1.0380849,1.1545589,0.7157117,1.2593629,1.0006945,1.2844806,1.2389499,1.1526688,0.999325,1.2484581,0.5806911,1.2720457,0.51382524,0.0,1.1764463,1.0959656,0.80492467,0.998163,0.5057641,1.0704112,1.2854502,1.1831596,0.8391719,1.024297,0.845484,0.90642416,1.094411,0.75865126,0.7522272,1.0266912,0.9659986,0.54785573,1.0039665
sock,1.2172782,0.8527582,1.0878866,0.7424364,0.9180544,0.93122864,1.1922897,0.9684043,1.0782307,1.0551165,1.0418016,1.0163058,0.80111074,1.2278792,0.9440064,1.1609328,0.86916184,1.0112853,1.1136963,0.9718504,1.0005563,0.92046875,0.8993332,1.2440232,0.88825387,1.17002,0.96410125,1.1227133,0.85896987,1.0616416,1.0339779,1.0535119,0.9655565,1.0993705,1.0967519,0.950783,0.9683625,0.9025777,1.0891613,1.0157348,1.0030131,1.0820786,1.0424291,1.0946252,0.8422204,0.95935476,0.9083017,0.92124313,0.952659,0.93221414,1.1185412,0.79358345,1.0643708,1.1560854,1.0635539,0.937428,1.0443859,1.2282206,1.0765207,1.0334721,1.1143178,0.56526846,1.0184107,1.010643,1.0718399,0.6511631,1.019613,1.0513742,1.0706688,1.0063596,1.0042514,0.91521835,1.1630157,0.9755535,1.1115873,1.0696474,1.1045772,0.8564278,0.6749054,1.1489261,1.0289152,1.1333346,0.91551566,0.7671809,1.0190794,1.0820451,0.9973528,1.2062647,0.9460193,0.8591353,0.7629222,1.1057171,1.0355293,1.1821983,1.0773566,0.8785543,1.030052,1.0430256,1.111765,1.0467592,1.1179905,0.850639,0.724871,1.0017103,0.87538683,1.1078801,1.0466508,1.0808932,0.8202084,1.0299335,0.89780104,0.8826649,0.95721126,0.9905758,0.9810285,1.1006832,1.0274873,1.0225306,1.1764463,0.0,1.0947404,1.0760802,0.9943234,1.0636103,0.77063614,0.9315494,1.054597,1.033594,0.97828394,0.8804315,0.9588647,0.77519894,0.8505512,0.95402265,1.0495948,0.8587588,1.0679284,1.0139464
soup,1.1451402,1.1092871,1.0439451,1.0178525,1.0979071,0.96327376,0.98206776,0.88623923,0.8058351,1.1335045,1.2982624,1.1136,0.9331473,1.1610783,1.0226858,1.0203147,1.1147101,1.0833504,0.7520374,1.0602235,0.625196,1.2035149,0.99474555,1.1717918,1.2257481,1.0267293,1.0117432,1.1547325,1.2065217,0.88132,1.0819706,0.99926275,1.0243607,1.0358056,0.88400644,0.7107923,1.1263638,1.032241,1.2602441,1.0915883,1.0412282,0.9271862,0.7743077,0.9671245,0.9834101,1.0727516,1.1100112,1.1420081,0.97973245,1.0795089,0.99916816,1.1125221,0.9641203,1.0351976,0.99580145,1.2170298,1.0461366,1.1116015,1.0402722,0.6925158,1.2607497,0.9301146,1.1282524,1.011724,0.6873312,0.9279915,1.2466483,0.93570685,0.9596976,1.080051,0.70701903,1.2034035,1.2567804,1.0983155,0.84331405,0.7317991,0.7774135,0.8332554,0.89253426,0.8625543,0.41562134,1.2039924,0.8660927,1.1656067,0.94095623,0.8377205,0.9454511,1.091286,1.0864664,1.1389169,1.0397604,1.190725,1.1155378,1.0485848,0.8878298,1.191417,0.57865214,0.94093347,0.7068541,0.93330866,1.0949868,0.9626915,1.088819,0.95671284,0.9958983,1.0038388,0.9130282,1.208079,0.9578252,1.0350242,1.0678934,1.0385089,1.1598967,1.1028471,0.98079926,1.1295631,1.0862736,1.2615225,1.0959656,1.0947404,0.0,1.0122274,0.9817826,1.138044,1.0818259,1.0553664,0.84307,1.1315361,0.62106884,1.1747947,1.0211657,1.0423547,1.1316001,1.1372122,0.91191256,1.3149959,1.247763,1.0615873
spoon,0.8240559,0.9204662,0.7461395,1.2142618,0.735279,1.1224047,0.70607424,0.7499591,1.2918632,1.5025561,0.6571169,1.2620286,1.5174308,0.7031108,1.4631786,1.2778702,0.9374995,0.6363763,0.46018666,1.0307095,0.643703,0.6477397,0.82539064,0.6484227,0.5948501,0.8195291,1.0640581,1.2748336,1.2187722,0.6942574,1.4172598,1.2918994,0.922373,1.2415434,0.6632191,0.74322677,1.5097436,0.70447737,0.37304866,1.416026,0.58428985,0.8635186,1.0548648,1.371968,1.0363497,1.2165089,1.0068504,1.3711984,0.7311063,1.4614202,1.2367959,0.9223585,1.3008199,1.0567164,0.6638303,0.89027065,0.34441626,0.7613902,1.3699696,1.2835577,0.6255277,1.2611417,0.5970766,1.3650322,0.79114044,1.2188972,0.6394703,1.176794,1.1631606,1.3985215,1.1340483,1.4756075,0.25802523,1.19189,0.81212384,0.8463094,0.76870775,1.0847229,1.3770517,1.2607996,0.79745924,0.7760531,0.9182854,0.86024547,1.1217927,0.98744035,0.96069264,1.2349976,1.5003492,1.468222,1.1300931,0.29683185,0.34658897,0.68233865,1.1432235,0.72557944,1.0932202,1.1217529,0.42331964,1.1563112,0.6903431,1.3030496,0.7589898,0.76933235,1.2787869,1.0210011,1.1698186,0.5406394,1.2721233,0.4581982,1.5164526,0.9100241,1.1703944,0.3781098,1.4069679,0.6709339,1.3169647,0.5848017,0.80492467,1.0760802,1.0122274,0.0,0.5021415,0.66465473,1.1634797,1.5026174,1.354925,0.57226866,0.9091764,0.7617683,0.6223612,0.7641181,0.74163234,0.7380194,1.0528469,0.7413958,0.6935791,1.1221755
sprinkler,0.91241735,1.0717376,1.0147705,1.163028,0.8257253,0.9618911,1.0346581,0.88281053,1.0692987,1.2879436,0.8631428,1.2305117,1.3383473,0.9399227,1.3191882,1.0499555,0.94141984,0.662667,0.69113165,1.0200204,0.91831374,0.7625578,0.7358065,0.8723361,0.76830566,0.7349116,1.112462,1.127041,1.1916801,0.60342306,1.2313194,1.0912869,0.9234694,1.2069994,1.0270919,1.0083535,1.3175735,1.0220093,0.78111166,1.2451756,0.6362321,0.903241,1.0456709,1.1420289,1.0317569,0.93883437,1.1187292,1.1410768,0.9637649,1.2126205,1.1750019,1.07199,1.0949242,1.1410637,0.69653916,1.1620564,0.7379139,0.88918746,1.2052535,1.0128994,0.97797495,1.2146711,0.82080674,1.2297026,0.67066556,1.1524912,0.9536812,1.017102,1.0941571,1.3319106,0.8874824,1.2671303,0.6958756,1.1355736,0.6437871,0.95835793,0.8680526,0.89953613,1.216202,1.1915902,0.8404203,1.0120319,0.7631271,0.9066929,1.115876,0.9992298,0.8720685,1.1732702,1.2876825,1.2927582,1.0402485,0.6512363,0.73438084,1.1020453,1.0066468,1.0299289,1.0970583,0.9148327,0.7703309,0.9860778,0.97874737,1.1769841,0.81800896,0.76497734,1.0904577,0.96301395,0.98415405,0.84386116,1.0319494,0.7012974,1.3069649,0.95351815,1.1606009,0.5651099,1.1986686,0.7965743,1.2044474,0.98483413,0.998163,0.9943234,0.9817826,0.5021415,0.0,0.97466433,1.1062658,1.279309,1.2366318,0.7896033,0.89531547,1.0162121,0.88517976,0.88141704,0.79282016,0.8341831,0.9819611,0.858297,0.95598096,0.9432372
strawberry,0.8738662,0.7533712,0.194161,1.2565215,0.47291374,1.0198202,0.67754596,0.9635339,1.4464879,1.4182128,0.5986675,1.3634415,1.386995,0.71763515,1.4030435,1.3688403,1.1820196,0.59145546,0.7459393,1.3109119,0.69799286,0.9425251,1.0413364,0.64431536,0.52897835,1.016156,1.0031136,1.1115401,1.337939,0.90880275,1.3519449,1.274187,1.0181111,1.3264554,0.61168885,0.78998995,1.3813487,0.6575755,0.42536235,1.4583542,0.6302138,0.7984389,1.2216282,1.3194113,0.9865949,1.2563957,1.0565945,1.2741531,0.40788996,1.3784703,1.0777923,0.732545,1.3310466,0.94663954,0.62871146,0.51572144,0.49913865,0.84566075,1.2106872,1.3932579,0.23414034,1.2318187,0.56406313,1.1071451,0.929726,1.2186487,0.34379327,1.1264621,1.347013,1.3024774,1.2623751,1.2536445,0.5001855,1.3132584,1.0318625,0.8979304,0.93284154,1.2639208,1.3378786,1.3212981,0.80378675,0.25413823,1.1412647,0.65209293,0.9405134,0.9128757,1.3667712,1.0857638,1.351208,1.328243,1.3648754,0.524251,0.73175615,0.45307887,1.1259639,0.6223638,1.1001054,1.1542015,0.8001056,1.1306605,0.23200285,1.1959537,1.0226747,1.1371628,1.4034865,1.0942465,1.1319907,0.51794225,1.1876873,1.0617343,1.3348675,1.15115,1.0818737,1.1120973,1.4386714,0.92558074,1.4144397,0.27027225,0.5057641,1.0636103,1.138044,0.66465473,0.97466433,0.0,1.1073421,1.3264334,1.4187293,0.7295135,1.0175842,0.36529112,0.6048683,1.0937877,0.8067111,0.7469144,1.1956549,0.98305625,0.24587446,1.228552
stroller,0.98650765,0.83236164,1.0261235,1.0406829,1.0434887,1.085125,1.0557297,0.8723816,1.2015173,1.0268142,0.9960655,0.9655254,0.960656,1.0198511,0.8822581,1.1269506,0.88737756,0.98745424,1.1175408,0.9953755,1.1002651,0.846649,0.9036252,1.066628,0.9245474,0.7876444,0.7949953,0.9930015,0.6882451,1.1075802,0.8753185,0.99658334,1.0056089,1.1892148,1.1228002,1.1067091,0.9082508,0.7761179,1.1159028,0.90440476,0.99159133,1.1226324,1.1615952,0.89155567,0.5562897,0.9432391,0.9010087,0.9709848,0.94199634,0.9541015,1.1322473,0.9175141,1.0087371,0.9633884,0.84699833,1.0117884,1.1282542,0.97330016,1.0972227,0.9604028,1.0283278,0.82760453,1.0267563,0.9531518,1.07974,0.9212806,0.95055854,0.917286,1.1071306,0.9573486,0.91083986,0.9189822,1.1812727,0.89677215,1.1664374,0.97035354,1.1012099,0.9016683,0.96747595,0.81939346,1.039098,1.0847869,0.93230474,0.8572844,1.0975531,1.1042513,0.9652296,1.1791008,1.0278072,0.8667513,1.0591925,1.17812,1.1673366,0.9911146,0.9707735,0.8466399,1.1832821,0.8196515,1.1246326,0.91920567,1.0896097,1.0819894,0.68081087,1.0017015,0.8448457,1.2597911,0.8709826,1.1132764,0.91784877,1.1591929,0.9846008,0.9073815,1.0761164,1.0842043,0.8571913,0.97361344,1.1001471,1.0554265,1.0704112,0.77063614,1.0818259,1.1634797,1.1062658,1.1073421,0.0,0.9445808,1.0917071,1.1170818,0.9372278,1.0092542,1.0473112,1.0247664,0.8979016,0.90482026,1.1214495,0.68333477,1.1198685,1.0049458
sweater,1.2263417,1.1143434,1.3508979,0.676783,1.3000445,0.99982154,1.3085507,1.3463852,0.7520971,0.6003858,1.3559678,0.8585683,0.4586491,1.2291623,0.6675275,0.8679246,1.2014658,1.4063947,1.4678234,1.073202,1.3959224,1.2069973,1.261445,1.299545,1.4532253,1.2588096,0.9495438,0.8545712,0.87187994,1.2455778,0.59701335,0.672102,1.2136536,0.7348971,1.3855201,1.2773654,0.43992943,1.3455927,1.5114344,0.6887951,1.4252746,1.1748955,0.9919222,0.7490196,1.0147786,0.90432537,1.0938706,0.4543872,1.2778852,0.47372925,0.6010554,1.0813248,0.6955517,1.0441214,1.3670812,1.0568986,1.4891059,1.2812035,0.5956383,0.76947683,1.3852265,0.7107028,1.4465556,0.49760067,1.2704873,0.71448326,1.3139997,1.0169511,0.8156152,0.37878418,1.0083125,0.31884927,1.4424701,0.9285107,1.118321,1.299753,1.3111426,1.0155346,0.6246775,0.7512501,1.3708762,1.3228294,1.1533117,1.0445551,0.93944794,1.1339813,0.9473593,0.93701833,0.3794104,0.3570094,0.89249134,1.4481373,1.3890492,1.366953,1.0440205,1.4523876,0.95501256,0.9473529,1.480774,1.0349714,1.396348,0.762923,1.1073565,1.040125,0.7870021,1.007699,1.0259999,1.4358952,0.74424744,1.2985255,0.1297735,1.0593903,0.7037114,1.1390897,0.6392391,1.280635,0.6790415,1.432215,1.2854502,0.9315494,1.0553664,1.5026174,1.279309,1.3264334,0.9445808,0.0,0.5611192,1.2986245,1.1549748,1.1785586,1.3635913,1.1271381,1.3558859,1.3609306,0.9994603,1.1618172,1.2942066,0.9928702
table,1.3694377,1.3680642,1.4432868,0.8372392,1.338211,0.9003342,1.3578508,1.12854,0.3767804,0.41478932,1.5150425,0.6535216,0.71087813,1.3981109,0.71536535,0.84715766,0.8987535,1.236039,1.1197553,0.734588,1.2692034,1.2948687,1.0965129,1.4302704,1.5290799,1.268307,1.1965389,1.0502324,0.829292,1.1225207,0.6933358,0.8031918,1.1383734,0.7521675,1.2849889,1.1881576,0.472942,1.4980534,1.464368,0.43751633,1.2503852,1.3604038,0.650864,0.7479794,1.0071365,0.9236469,1.1255757,0.73213816,1.467879,0.6971816,0.8381217,1.3326241,0.61415744,1.1741383,1.3444239,1.355866,1.4337131,1.3410795,0.6468638,0.4955259,1.5229557,0.794219,1.2581892,0.86877996,1.0751135,0.7921656,1.5668263,1.0088339,0.63219285,0.65156496,0.7667826,0.7449585,1.4237635,0.7808634,1.0050108,1.1293516,1.114902,0.8088144,0.6363949,0.5513663,1.2132275,1.3829136,1.0536511,1.4181942,1.0273873,0.9887297,0.88959384,0.9806536,0.61381006,0.8394315,0.6953212,1.4285703,1.2593247,1.4135714,1.0606045,1.4765913,0.7351184,0.9514203,1.0876795,1.0226581,1.4343662,0.7509252,1.1994512,0.9709564,0.59318566,0.9333479,1.0286193,1.4218673,0.97020435,0.9275078,0.6245444,1.1327833,1.0047653,1.0358417,0.5124227,1.2564685,0.4882456,1.542758,1.1831596,1.054597,0.84307,1.354925,1.2366318,1.4187293,1.0917071,0.5611192,0.0,1.23223,0.9694544,1.4651058,1.3565646,0.92230916,1.4794366,1.0649695,0.5124805,1.2614996,1.4610935,0.9550369
tape,0.9782753,0.95511305,0.67834085,1.3227634,0.37344873,0.8587752,0.733231,0.8998647,1.2298735,1.2374707,0.8227214,1.15025,1.3609278,0.8842036,1.182167,1.1703113,0.8354521,0.69584084,0.5823841,0.9862636,0.8494699,0.9368573,0.8526374,0.82907706,0.8741093,0.8725879,1.0312632,1.2659276,1.2605884,0.8682799,1.3027472,1.2674075,0.94540524,1.1564025,0.86341083,0.8811389,1.2651268,0.9649454,0.6202202,1.3053502,0.6387654,1.057405,0.9156119,1.2332919,0.96867615,1.2334949,1.0336246,1.175168,0.81014526,1.3738425,1.0417558,0.9779949,1.2164844,1.0964317,0.84578574,0.8785863,0.7221731,0.79893357,1.1853478,1.2370257,0.79518723,1.0959941,0.51290166,1.2586126,0.8140964,1.19919,0.59134823,1.0852793,1.0697883,1.2459806,1.1219438,1.3035134,0.71529377,1.2262665,0.9159578,1.0356592,0.702765,1.077819,1.1503326,1.2686679,1.0156894,0.80688316,0.92268157,0.948607,1.0786141,0.73905635,1.1035326,1.1409776,1.2630274,1.3950434,1.0463537,0.72744226,0.7717494,0.7757434,1.0598053,0.74685764,1.1326401,1.1290966,0.6004741,1.0796652,0.8151108,1.1665199,0.9246665,0.72052383,1.2164695,0.9626642,1.0892773,0.78751594,1.2595413,0.56192607,1.3261061,0.81018704,1.0845983,0.79624414,1.302913,0.8866626,1.1795905,0.6035064,0.8391719,1.033594,1.1315361,0.57226866,0.7896033,0.7295135,1.1170818,1.2986245,1.23223,0.0,1.1066966,0.7719449,0.80373293,0.9505139,0.89355844,0.4997537,1.0201035,0.94605494,0.75779355,1.194409
toast,1.1272575,1.1758835,1.1458294,1.1316984,1.1345379,1.175897,1.1031437,0.6449847,0.9499588,1.1464593,1.1092997,1.0004777,1.1017784,1.1323843,1.0269431,1.0189732,0.9444573,0.87121284,0.7494873,0.96284115,0.4585517,1.0245367,0.8834629,1.1290342,1.0252988,0.96312755,1.1155355,1.1823602,1.0530876,0.9169415,1.1358838,1.0922633,1.0583977,1.1156508,0.7576567,0.6998295,1.1142156,0.88596064,1.0976032,1.1153796,0.9005239,1.0962038,0.7860135,0.98229903,0.9545764,1.0200974,1.1204782,1.0537829,1.1428087,1.0578458,1.1790471,1.1982839,1.0500692,1.2247658,0.7752541,1.2704463,0.85235804,1.1718965,1.0983793,0.88924086,1.1274445,1.2257459,1.0512924,1.0839965,0.48305535,1.1333269,1.1300235,0.9537573,0.9794751,1.2388856,0.6700779,1.2326645,1.0456151,1.0062768,1.0582031,0.33183932,0.9397844,0.84612584,1.1614571,0.89758337,0.6619439,1.1563511,0.97012115,1.1644708,1.1551522,1.1369197,0.8755666,1.1270056,1.0932115,1.1965699,1.1058546,1.0548985,1.0539085,1.1015079,0.99246085,1.0600592,0.64100695,0.87219167,0.6828709,0.94321483,1.0414689,1.0699861,0.8184465,0.9500534,0.9301305,0.9780561,0.9344336,0.8105056,0.9014477,1.0065047,1.1913587,1.0462862,1.1916137,0.92220783,1.037242,0.97432464,1.0795244,1.1646326,1.024297,0.97828394,0.62106884,0.9091764,0.89531547,1.0175842,0.9372278,1.1549748,0.9694544,1.1066966,0.0,1.2137988,0.8315068,1.1555418,1.0902884,1.0246145,1.016187,0.9826577,1.1868873,1.0468721
