,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,cloud,comb,cookie,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,game,giraffe,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,mop,motorcycle,muffin,nail,napkin,necklace,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window,zebra
sprinkler,1.037893,0.8649689,1.0811235,1.0584134,1.1357007,1.1828104,1.1288635,1.0873148,1.0250002,0.9759276,1.2171078,0.78280354,0.8564162,1.1207106,1.1452918,1.1387341,1.2175174,1.0383075,1.1640635,1.2332591,0.8826721,0.802461,0.8569442,1.049814,0.8443429,1.104673,0.9426506,0.713894,0.5902715,0.80719125,0.8946509,0.9204298,0.81715477,1.14279,1.1404922,0.9977655,0.78319275,1.1233877,1.0087931,1.2027818,1.1021643,1.1315126,1.1455215,0.7749499,0.9064541,0.88479847,0.9982344,0.94874585,0.9120153,1.0422051,1.0396613,0.6114703,0.9678418,1.0046768,0.5940813,0.7748848,1.2249489,1.1443508,0.990913,1.1361914,0.59424424,1.065949,0.83458763,1.0561396,1.0246075,1.0292113,0.90649796,0.8427919,1.1244133,1.071837,0.78102267,1.0678105,0.92578083,0.7674197,0.9077427,0.82012516,1.2153136,1.2771853,0.9707449,1.223155,1.0545723,1.0821164,1.04745,0.8389249,0.8283661,0.6247381,1.1170995,0.9647044,1.0297812,1.0194132,0.7311259,1.2658709,1.2151482,0.7965903,0.85131484,0.78578895,1.1952138,0.99888724,1.1317908,0.90662485,1.1475892,1.2023852,0.75642145,1.2024952,0.9845448,1.0527414,0.85470426,0.8451275,1.0656826,1.0066072,1.2507654,0.9105331,1.0857805,0.938122,1.1867086,0.58584195,1.1853647,1.2454875,1.1757312,1.0974135,0.8041799,0.92976135,0.6854489,1.1813729,0.9611202,0.0,0.9555358,1.0374382,1.0977764,1.0183791,1.2298082,1.1344192,0.72050697,1.0114502,0.93977666,0.94379824,1.2256035,1.2280915,0.87525785,0.694064,0.96932185,1.075871
stick,0.82922673,1.0193202,0.96759105,1.1888833,1.1802104,0.819813,0.6788236,1.0334283,0.93906516,1.2001185,1.2371352,1.0212218,1.278703,1.2367194,0.8844927,1.1938965,1.0445912,0.8062204,0.9175202,1.1186373,1.1217437,0.49301004,0.8653924,0.9991708,0.86538893,0.92913216,1.1975297,1.1098387,1.1354558,0.8272009,1.180652,0.99173415,0.85737073,0.99810976,1.2837815,1.1354884,0.8421405,1.0750691,0.9017167,0.8366103,1.0985136,0.9160368,1.0351003,1.1569941,0.99242336,1.1399245,0.89753413,1.0332123,1.0813742,0.7909444,1.0206707,1.0284445,0.78299034,0.8582968,1.0934772,0.6442398,0.87880003,1.0811945,1.0941002,1.1208365,1.0123796,1.0000769,1.1094646,1.123595,1.1293597,1.2184603,1.199635,1.0905606,0.9587723,0.8944925,1.1403391,1.1320617,1.1692923,0.6889207,0.99559104,0.69008213,1.0674369,1.1560237,0.8963799,1.198369,0.84275615,1.0911237,1.0940019,1.0031497,0.9635201,1.0337732,0.95083773,0.98297596,1.0187032,1.2284445,1.2052866,1.1280359,1.0751064,0.756497,0.68120104,1.1305602,0.88065016,1.1156983,1.1133974,0.9088173,0.9687872,0.85398924,1.1005913,0.9687256,1.0887377,1.0015175,1.1252072,1.0971575,0.91943944,1.0672041,0.993886,1.1240764,0.61842704,1.272449,0.9598135,1.3159617,0.77134824,1.022652,1.0226468,1.1056391,0.95805305,0.8975406,1.1319708,1.0093018,0.69193506,0.9555358,0.0,1.069239,0.9795087,1.1080745,1.2167946,0.88678473,0.9958035,1.116591,1.0219003,0.80102515,0.89772654,1.181536,0.5742946,1.0359949,1.1069908,0.9689917
strawberry,1.0241334,0.8174205,0.5742237,1.1141909,1.1489608,0.7323993,0.8702774,0.91609585,0.98178977,1.3563186,1.2895181,0.9719945,1.2502316,1.1293862,1.0565877,1.260134,1.0807626,0.93769884,0.99804157,1.1556265,0.77187574,1.0647469,1.0194321,0.99637544,1.0112417,1.0517082,0.7796743,1.1976417,1.0749557,0.87444997,1.1970222,1.1355143,1.0016025,0.74856985,1.240035,0.8009927,0.86971056,1.1955225,0.9272251,0.9540133,1.0439582,0.9819244,0.8395595,1.2365059,1.0907389,1.1475627,0.8216957,0.69463307,1.1821691,0.91487056,0.9686036,0.7140665,0.9880724,0.7251877,0.82959855,0.9797536,0.9423998,1.1538928,1.1216474,1.1324642,0.8651488,0.830247,1.0862278,0.96836907,0.984416,0.90045184,0.97919786,0.89234763,1.0335299,1.2777128,1.2464045,0.93798214,1.2082185,1.0355756,1.1945839,0.9607767,0.86800843,0.9324721,1.0542939,1.0253967,1.1731267,1.068914,0.89245874,0.8544346,1.0639738,1.0112258,0.59743685,1.0869946,0.9286522,1.1367214,1.1209913,1.1522702,0.82111174,1.0002643,1.0114586,0.818315,0.9724862,1.0380199,0.8224081,0.77687794,0.9378887,0.95748365,0.79910386,0.78133714,1.0135856,0.9682171,0.9316133,1.0698133,1.0217029,1.0125412,0.96193737,0.98372626,1.0559702,1.1916344,1.0318508,1.082834,1.021981,1.1511738,1.2229546,1.2487199,0.86554,0.9596901,1.0171523,0.98801035,1.0072788,1.0374382,1.069239,0.0,1.0042104,1.1108228,1.2402886,0.8481277,0.7270699,0.9716078,0.95957357,0.99528646,0.89852697,1.1089683,1.1666639,0.9151821,1.2433652,1.0973177
stroller,0.91464597,1.175906,1.0567298,1.0261023,0.9448832,0.9413698,1.0309855,0.9955887,0.9695362,0.9935228,0.8752252,0.9689768,1.0021721,0.98162675,0.9993947,0.92344177,0.9197138,0.97710574,1.1067247,0.87362605,1.1862597,0.99304956,0.9778205,1.0807236,0.96991855,0.5927115,1.0950577,1.0480478,0.99005437,0.9494902,0.94197476,0.9638717,1.1054133,1.171979,0.930572,1.2399169,0.9715516,0.82053137,1.0251228,0.9862727,1.0941236,1.0503829,0.850373,1.038877,0.9463477,1.017977,1.1656407,1.1477684,0.88745445,0.93266827,1.0051469,1.162894,0.99225175,0.9522795,1.0888753,0.97803974,0.97370523,0.959778,0.9482945,1.0587921,0.9966787,0.91700715,0.9905542,1.1249522,0.9461976,1.0648453,1.0544289,0.9080175,1.0240176,0.8657845,0.95116824,1.0447634,1.0053405,0.98784494,0.9316741,1.0321311,1.1428353,1.1087255,0.8920136,1.0875243,1.0032076,0.6802912,1.0929469,0.9940481,1.0951737,1.1386044,1.1530415,0.89062905,1.1288579,1.0042309,1.0846256,0.8348835,1.1775073,0.98225456,0.95899945,1.2378664,1.0282241,1.0781412,1.1739943,0.9882199,1.0697231,1.0005558,1.1144818,1.1198387,1.0279421,0.8727314,1.1003622,1.1550579,0.96367216,0.86665434,1.1794899,1.0813538,0.77461225,0.99945647,1.1004,1.1293057,1.0157,1.0224289,1.0005484,0.7956784,1.0022447,0.96256363,1.1235386,1.1846735,1.0123346,1.0977764,0.9795087,1.0042104,0.0,0.9552452,0.9466414,1.0171537,1.0945705,0.99809414,0.8577427,1.0488516,0.68806714,1.000468,0.87126076,1.0583438,0.9279925,0.95909035
sweater,1.1495705,1.0457734,1.2020246,1.0141009,0.74640095,1.1204506,1.1112092,1.1424235,1.1280403,0.8164181,0.7836066,1.0138803,0.804536,0.9314042,1.020544,0.76097023,0.9578431,1.1161505,1.0636336,0.9710191,1.208308,1.0547081,1.1008661,1.0053276,1.0907001,1.0242673,1.0990351,0.79256546,0.9084161,1.1106714,0.83423144,0.9452743,1.0719271,1.2418644,0.7440595,1.1957533,1.1575212,0.92941505,1.1498454,1.0241369,0.9260594,1.0791354,1.0340431,0.84114766,1.0925295,0.69616026,1.1239011,1.2050791,0.93027335,1.0844939,0.99890596,1.1058539,1.0848982,1.0581446,1.1320248,1.0604522,1.129923,0.89828706,1.0635772,0.954277,1.081403,1.0294181,0.91537917,1.040553,0.8367164,0.99594676,0.8024546,1.085655,1.0098101,0.91334444,0.565667,1.024105,0.76388645,1.0881839,1.0597739,1.0827345,1.0562035,1.110938,1.0706518,1.0082408,0.9440151,0.9809314,1.1559677,1.1216729,1.1054192,1.1988539,1.2436485,0.9652806,1.0108243,0.76043576,0.8299501,0.9103687,1.1435701,1.0003436,0.99467474,1.1042856,1.0200422,1.0459602,1.0180902,1.0802417,1.0486678,1.0279578,1.0367742,1.1905601,1.0334656,1.1254325,1.0524318,0.96732926,1.0382525,0.8466978,1.0789777,0.99019176,1.1129583,0.61244535,1.1376847,0.90464306,1.1084255,0.9706779,0.99587214,0.74803585,1.1486477,1.0905894,1.0922245,1.1012484,1.0780631,1.0183791,1.1080745,1.1108228,0.9552452,0.0,0.76489383,1.1947347,1.1377362,1.061325,1.04977,1.0764046,1.1188416,0.9167696,0.9762333,1.0918362,0.7602812,1.0223521
table,1.3495921,1.2517942,1.3213844,0.9131193,0.4569534,1.142459,1.2408651,1.2719557,1.2763689,0.59254295,0.40419507,1.3239627,0.58518076,0.53145415,1.0126398,0.5615092,0.64821637,1.3446687,0.9263194,0.42439437,1.2260629,1.2848623,1.1479845,0.9856583,1.109189,1.0794463,1.1880667,0.9265126,0.9848875,1.4982601,0.6651363,0.9368024,1.1206421,1.0751071,0.43439835,1.05954,1.5039297,0.5645616,1.2227033,1.1257677,0.5217855,1.2262664,1.185966,0.7671565,0.9200733,0.7476658,1.3105376,1.4004307,0.94295776,1.2723055,1.0549272,1.3665285,1.4158045,1.3715179,1.3163028,1.3018076,1.2620567,0.765808,0.91881585,0.70183975,1.3994441,1.3355895,1.0107251,1.0608385,0.9372579,0.8737652,0.7001919,1.3822219,1.0609143,0.64433897,0.7272907,0.92685676,0.66033936,1.340965,0.7549137,1.3700955,0.783039,0.9197051,1.0378302,0.79512465,0.86591697,0.8528406,0.9148137,1.4126832,1.2303565,1.3327185,1.2905457,1.031605,1.1612338,0.6560256,0.827299,0.42696667,0.9954583,1.3337307,1.3188164,1.2994065,1.1535654,1.033215,0.899473,1.4354141,0.87086725,1.1645075,1.1084888,1.0906453,0.928622,1.1328638,1.0952435,0.8813406,1.0485944,0.9220299,0.835301,1.0038105,1.1835238,0.57147413,1.0003036,0.9442952,0.96270597,0.7617767,0.61032486,0.65621376,1.4751287,1.3594594,1.1712204,0.8039576,1.1562743,1.2298082,1.2167946,1.2402886,0.9466414,0.76489383,0.0,1.3180882,1.45031,1.1580323,1.0817709,1.2741786,1.0777777,0.2989285,0.99020034,1.3673909,0.64216167,0.9663007
tape,0.79366165,1.0665234,0.6895903,1.0735564,1.4503032,0.70848846,0.6352544,0.6450773,0.6269558,1.410332,1.447676,0.78925866,1.3878235,1.3033961,0.98270434,1.4208744,0.8999505,0.55566394,0.62189066,1.1177849,0.9959044,0.91181266,0.8866359,1.0282292,0.9565733,0.70359564,1.0247468,1.3173702,1.1463851,0.43046343,1.3243089,1.1152563,0.96386003,0.67728674,1.4503031,1.0662506,0.64932334,1.2162337,0.5266736,0.93280226,1.107863,0.81310755,0.82278144,1.3838155,0.9798902,1.3587368,0.85399234,0.6428294,1.1286902,0.49362898,0.86928916,1.0283376,0.7050856,0.67537355,1.0462239,0.7174127,0.6543233,1.1695933,1.1871758,1.1978148,0.85346967,0.74955916,1.135838,0.7759285,1.1802286,1.1453532,1.3933051,0.717927,1.089313,1.4445345,1.3694675,0.9405673,1.426316,0.7938075,1.2207041,0.6714322,1.1604424,1.1005272,0.9815174,1.2155427,1.1927545,1.1520538,1.0408459,0.7137326,1.0063744,1.0015275,0.5391379,0.8592352,0.8346216,1.440601,1.3713949,1.2448258,0.83493423,0.8288065,0.82121503,0.89942855,0.87278,1.0817134,1.2223561,0.697433,0.70353615,0.91905844,1.0024439,0.81459975,0.95645285,0.48859024,0.9275168,1.1883881,0.9666545,1.0224121,0.89316154,1.2262138,0.72275287,1.4649479,0.9133575,1.3867707,0.92719495,1.3355742,1.1004083,1.243349,0.6843202,0.70909524,1.1861653,0.84668446,0.64213526,1.1344192,0.88678473,0.8481277,1.0171537,1.1947347,1.3180882,0.0,0.91652197,0.8944766,1.0490135,0.86094993,0.6184461,1.0940679,1.0130668,0.8043819,1.2970681,1.2110944
toe,0.9083277,0.41507214,0.4594962,1.0848262,1.1314948,1.0977932,0.9883609,0.8400905,0.9899006,1.3343389,1.368028,0.5560162,1.309831,1.3307765,1.3334566,1.3369899,1.2747939,0.7632561,1.1428224,1.4758363,0.4266801,0.814329,1.092592,1.2743678,1.0750864,1.1637491,0.5263437,1.0789487,0.9812303,0.60033125,1.2698398,1.0871319,0.6673125,0.9486424,1.2563981,0.8853978,0.37050188,1.4851325,0.7870399,1.1454134,1.2855062,1.0703785,0.9323331,1.2984072,1.207795,1.1366484,0.74793524,0.36973143,1.0648628,0.79906005,0.97060364,0.13439333,0.7494316,0.73638797,0.173917,0.64531624,1.1043987,1.2343494,1.1506852,1.3010104,0.3036039,0.6966656,0.89233446,1.0647143,0.8143184,1.0600399,0.85140455,0.4734891,1.1600093,1.3232353,1.1338468,1.2389146,1.1610526,0.64086425,1.3749905,0.6515616,1.1152358,1.1244538,1.1298257,1.2606293,1.0842732,1.2617618,1.086613,0.2818191,1.0154784,0.5746923,0.6353022,1.0855567,1.0233911,1.192006,1.0312479,1.3171313,1.162917,0.48972392,0.50633585,0.6218153,1.0877779,1.1736943,1.1035498,0.5338577,1.0502115,1.1392773,0.6013482,1.1223594,1.299761,1.0591367,0.88931894,1.2322253,1.2514586,1.124201,1.2550461,1.0870688,1.0445149,1.2062519,1.1963798,0.869028,1.1832528,1.164047,1.3708286,1.1632775,0.2864622,0.67855823,0.8174944,1.1980065,0.8717864,0.72050697,0.9958035,0.7270699,1.0945705,1.1377362,1.45031,0.91652197,0.0,0.6819041,0.9240388,1.014397,1.1792336,1.4989531,1.2396305,0.42314762,1.2969964,1.1778808
tooth,0.9272243,0.9341695,0.7110047,0.9263677,1.0442874,1.0782105,1.1078768,0.876224,1.1085099,1.1012726,0.999529,0.9160205,1.1306934,1.0397109,1.115732,1.0534778,1.0394877,1.0528185,1.2198011,1.1737647,0.74310344,1.1100246,1.2977587,0.929955,1.3102535,1.1031193,0.7160114,1.051539,1.1055828,0.90708745,1.0480143,1.0149502,1.0146723,1.0652317,0.94625497,0.9060566,0.7780497,1.2551055,1.0576893,1.0553725,1.1878132,0.9348375,0.7208566,1.1481764,1.2672918,1.0548933,1.0366834,0.6812794,0.9936155,0.90098804,0.685583,0.756804,0.9074226,0.94474214,0.7125062,0.97835326,0.8462473,1.1556379,0.95357835,1.1437126,0.622427,0.8320242,0.9668588,0.9581241,0.7238405,0.86775774,0.9550086,0.7356784,1.083353,1.0640085,1.034471,1.1542685,1.0345818,1.0596658,1.1953535,0.97329664,1.0830045,1.0574399,1.0878845,0.9988719,1.0425093,1.0537739,1.0587963,0.6904182,1.1063181,0.77174675,0.9238369,1.1593103,0.9452298,0.9986136,0.9560331,1.0541606,1.1115489,0.8558192,0.84687054,0.8996697,1.0082321,1.0114672,1.0929505,0.76408744,1.12966,1.0540121,0.8311247,1.0573652,1.0825639,0.9686632,0.9743715,1.1804504,1.0424912,1.0273006,1.2421278,1.0031029,0.9451494,1.0170406,1.0386666,0.9015549,1.1276519,1.0139538,1.1888728,1.030876,0.74484336,0.9246928,0.93065864,1.2265807,1.092404,1.0114502,1.116591,0.9716078,0.99809414,1.061325,1.1580323,0.8944766,0.6819041,0.0,0.8540555,1.1836202,0.9384592,1.2111821,1.2595317,0.8253686,1.178702,1.1002611
toothbrush,0.96972185,0.9373298,0.9742596,0.7420409,0.9141515,0.9495049,1.0254296,0.7692373,0.76670337,1.1462032,1.1007233,1.0107876,1.1143992,0.9941278,1.0512387,1.141872,0.9200144,0.8420441,1.0802306,0.95923513,0.92435896,0.9423827,1.0999485,1.0485605,1.1390584,1.0433649,0.74903876,1.1840473,1.0721539,0.94161093,1.1082186,1.0831559,0.7280731,1.2353033,1.1138376,1.0238072,0.76081026,0.9702555,0.98089224,1.2191169,1.0504762,1.1666956,0.9380538,1.0639218,1.0129313,1.1031629,1.1675124,1.0284523,1.1021081,0.9958892,1.0721579,0.87712866,0.98900354,0.85349965,0.88993543,0.8455781,1.0232431,1.0673938,1.046737,0.8038266,0.9216504,1.0095646,1.2338707,0.551103,1.0847516,0.736933,0.7276013,0.9128861,1.1725383,0.94536716,1.1739341,0.88672614,1.0853062,0.8620633,0.9625457,0.9898171,1.0474006,0.8061701,0.9070613,0.9806932,1.0730778,0.9783237,1.2176962,0.90360487,1.0852523,1.009488,1.0697597,1.0503699,1.1739508,0.99468994,1.1145177,0.96599704,1.1782758,0.71616745,0.7662527,0.8680806,1.193796,0.9752319,0.88550043,0.95792454,1.0067445,1.2105422,1.0001367,1.0594292,1.0745366,1.1071085,0.8919045,1.0456975,1.0276427,0.76848537,1.1542213,0.94460595,0.6022098,1.0692644,1.1904843,1.0451977,0.8981463,1.0407249,1.0281658,1.0484896,0.8928549,0.91557086,1.0329864,1.1431582,0.90231246,0.93977666,1.0219003,0.95957357,0.8577427,1.04977,1.0817709,1.0490135,0.9240388,0.8540555,0.0,1.1379935,0.65750986,1.0088526,0.9319657,0.9490113,1.1487734,1.0891372
towel,0.97263175,0.8134142,1.0651205,1.1929792,1.2359104,1.0232719,0.8528642,1.0951972,0.7463408,1.0803983,1.035593,0.857486,0.95850044,0.9016175,1.0127019,0.81596303,1.0818796,0.7847159,0.93741167,1.1352046,1.1417372,0.73415387,0.69931644,1.1171856,0.6883354,0.9659447,1.175294,1.0845747,0.608197,0.74374163,1.0677274,1.0535249,0.9086914,0.9809834,1.1404335,1.1479108,0.8949692,0.99028325,0.8350074,1.0505826,1.2138946,1.0810114,0.9737509,1.0429767,0.8755898,0.91652805,0.8901444,1.0431297,0.9774444,0.9492736,1.1205986,1.0367388,0.89093983,0.94834065,1.0918081,0.8809979,0.95898813,1.066391,1.2309262,1.201434,1.0555879,0.6847098,1.1139302,1.092817,1.2279507,1.2030642,1.302321,0.91485775,1.119248,1.1882006,0.7783998,1.073183,0.88777184,0.8258227,1.0068026,0.8560281,1.1499604,1.0013632,0.9638292,1.0558016,1.0468842,1.1447213,1.1095885,0.98187166,0.17942703,1.0200248,1.0341163,0.83421504,1.0554183,0.88773525,0.9135157,1.2563391,0.8053544,0.9094299,0.9095754,1.0518931,1.0701475,0.60393417,1.1410061,0.9367374,1.0521716,1.0482836,1.1923189,0.9294872,0.61187524,0.9243073,1.1504332,0.93504304,0.9858674,1.0463713,1.0123705,1.013808,1.0651461,1.0013821,0.8638696,0.8938092,1.0205166,0.98541206,1.1227145,1.0640334,0.89288634,0.7964837,0.6226113,1.0544082,0.9382928,0.94379824,0.80102515,0.99528646,1.0488516,1.0764046,1.2741786,0.86094993,1.014397,1.1836202,1.1379935,0.0,1.0442861,1.2660449,0.8511863,0.8712294,1.1074761,1.151988
toy,0.808769,1.2547114,0.9486462,0.97319233,1.1931365,0.53202224,0.8117472,0.7275164,0.6908784,1.362259,1.1342593,1.0617206,1.3103428,1.1034235,0.8829324,1.2480735,0.65156126,0.7621294,0.92873514,0.72238034,1.1913718,1.0459325,1.056743,0.9043353,1.0620177,0.6177292,1.0663558,1.3402619,1.2090178,0.89045835,1.1948675,1.0944359,1.0805573,0.92010504,1.1854943,1.0713935,0.92433035,0.7951642,0.8703382,0.8360762,1.0754948,0.80663615,0.59203565,1.3209022,0.9438632,1.2333344,1.0773141,1.0344763,1.1743981,0.80614686,0.8729168,1.2608399,0.9608011,0.8107342,1.264904,1.1053027,0.6361855,1.0372978,0.88914174,1.1483696,1.134702,0.9993704,1.2905792,0.6303005,1.116189,0.9443859,1.2470251,0.9940117,0.90340316,1.1518227,1.2956154,0.93405104,1.2878125,1.087926,0.8790995,1.0821247,1.1168275,0.95212114,0.90346503,0.9791151,1.1080291,0.92887825,1.0567255,1.0685604,1.1868836,1.1267443,0.9312556,0.9867941,0.93868357,1.2273048,1.3231394,0.80843425,0.8257525,1.1065644,1.048051,1.168798,0.8474592,0.9813103,1.1554244,0.9057702,0.9445311,0.8545791,1.166473,0.72493756,0.8908573,0.6825851,1.1030681,1.1949186,0.90203357,0.62891614,1.0512052,1.1784127,0.5360817,1.3704674,0.96191,1.4203573,0.80454075,1.2239105,1.1860418,1.0910039,1.0082456,0.9680915,1.2339094,1.0880343,1.014327,1.2256035,0.89772654,0.89852697,0.68806714,1.1188416,1.0777777,0.6184461,1.1792336,0.9384592,0.65750986,1.0442861,0.0,0.9496772,0.8945164,1.1083504,1.2529258,0.9003046
tray,1.3015563,1.306132,1.2905421,0.85964334,0.6397326,1.0214051,1.1580815,1.1275582,1.1372472,0.73595285,0.7000562,1.384626,0.8941836,0.54822814,0.90455866,0.7554392,0.72891915,1.2691653,0.6395457,0.4775921,1.2002274,1.3476601,1.093562,0.89389,1.0994097,1.0336487,1.2607802,1.0994711,1.2046227,1.4623272,0.8564056,0.98896414,1.1809093,0.8722358,0.778583,0.8984858,1.5163646,0.6312821,1.086416,1.147137,0.22827256,1.2222273,1.1995511,0.9537203,0.86255044,0.9225856,1.3255045,1.3809085,0.9904538,1.19239,1.0615534,1.389615,1.3886011,1.3403392,1.3981845,1.261159,1.1503228,0.81656504,0.9342115,0.6391942,1.4300275,1.3573309,1.1787333,0.85575294,1.093786,0.819014,0.74355996,1.4110272,1.0546857,0.80070215,0.9951085,0.8000076,0.85709816,1.3488986,0.844383,1.4094973,0.7186353,0.82092154,0.95557386,0.75020003,0.993569,0.8754699,0.794719,1.4648216,1.2537559,1.3143563,1.1713362,1.095798,1.1818753,0.8010762,1.0123223,0.53676194,0.85424316,1.3939707,1.3841887,1.1337152,1.1477164,1.0774295,0.74985677,1.4299034,0.5882558,1.1777648,1.0696561,0.887372,0.86245006,1.0312194,0.8325951,1.0229921,0.9553659,0.8930504,0.55226135,0.97687614,1.070915,0.7741916,0.8258089,1.1095556,0.8110324,0.8890558,0.41410995,0.90955454,1.5113695,1.3591433,1.2387493,0.49392384,1.0001336,1.2280915,1.181536,1.1089683,1.000468,0.9167696,0.2989285,1.0940679,1.4989531,1.2111821,1.0088526,1.2660449,0.9496772,0.0,1.0538744,1.4397111,0.8684826,1.0025356
vacuum,1.1467811,1.0988663,1.3042382,1.1087109,1.041611,0.8891186,0.86652994,1.2108443,0.8975028,0.8395449,0.9900613,1.0436118,0.7676498,1.1312692,1.0778769,1.0169245,1.0726036,0.91229856,0.96168435,0.9397952,1.3605081,0.5564765,0.5647441,1.0838438,0.5731889,0.7967451,1.341335,1.0366223,0.67470324,0.90454936,0.7734419,1.061834,1.0262744,1.1421704,1.0463907,1.1823419,1.0772477,0.6902734,0.9955046,1.0478512,1.0622128,1.1624348,1.1430186,0.63516814,0.72978354,0.95845103,1.1433153,1.3393463,1.0961623,0.9978795,1.1016378,1.2289302,1.1074191,1.0074401,1.2561318,0.7977996,1.1949414,0.96058017,1.1142566,0.85513437,1.1965114,1.1121643,1.1314354,1.1364409,1.1395304,1.131544,1.1449862,1.1943742,1.1487784,0.5321269,0.94383323,0.8619046,0.97553164,0.80867517,0.62369287,0.7622718,1.1342452,1.0460083,0.8537594,1.0721648,0.6560643,0.79805386,1.1166286,1.2107719,0.9038394,1.1555037,1.2635221,0.7303859,1.0906373,1.0516154,1.0209343,1.1405147,1.1338701,0.941949,0.9442639,1.264226,1.1456653,0.95382285,1.1655736,1.0940107,1.0819705,1.0667962,1.3412435,1.1013134,0.88189656,0.81141746,1.1046022,0.70779246,1.1243385,1.0726776,0.99948645,1.0584015,0.6834707,1.0842779,0.9355457,1.1156985,0.79282427,0.8394784,0.8155749,0.82278204,1.1244718,0.9965395,1.0437396,1.0539271,0.8167354,0.87525785,0.5742946,1.1666639,0.87126076,0.9762333,0.99020034,1.0130668,1.2396305,1.2595317,0.9319657,0.8511863,0.8945164,1.0538744,0.0,1.093599,0.77248865,1.0755382
watch,0.8243835,0.89070433,0.79714787,1.1115026,1.3620634,1.2052803,0.9877223,0.8157761,0.772891,1.2886653,1.3201506,0.14894092,1.0958604,1.3752763,1.1990595,1.3176762,1.1745504,0.49616182,1.0458541,1.4114083,0.88510376,0.77092636,0.9893453,1.139639,0.969728,0.94156533,0.7571497,0.9472509,0.77046794,0.38168287,1.0906662,1.0211918,0.73113966,1.1201825,1.1962306,1.1410592,0.21364486,1.3628294,0.6088085,1.2252632,1.2736615,1.0890825,1.0135593,1.1028904,1.02966,1.1728718,0.9387813,0.57553333,1.0546857,0.7395236,1.0195019,0.57163835,0.4833392,0.5549336,0.33940446,0.5562215,1.0283765,1.1671011,1.196334,1.3844819,0.49809468,0.81332874,0.7887072,1.0504861,0.9625525,1.1936431,1.2718077,0.28375864,1.2414167,1.3482108,0.9613493,1.144789,1.1689938,0.43141615,1.1920226,0.42392755,1.334307,1.2850327,1.1510372,1.427672,1.1630973,1.2070191,1.2687557,0.22508746,0.80446434,0.58433795,0.8656301,0.91327393,1.0049801,1.2718091,0.9943377,1.3492129,1.2102926,0.41494274,0.49832147,0.61834276,1.1800594,1.045375,1.2728722,0.36016053,0.9185888,1.2098167,0.7749344,1.2852695,1.204057,0.8539208,0.9106444,1.0628142,1.132898,1.0604002,1.27497,1.0844567,1.0319856,1.2420883,1.2531059,0.7809259,1.2978003,1.2015138,1.3380789,1.144028,0.14913213,0.4343984,0.88172424,1.207794,0.77280843,0.694064,1.0359949,0.9151821,1.0583438,1.0918362,1.3673909,0.8043819,0.42314762,0.8253686,0.9490113,0.8712294,1.1083504,1.4397111,1.093599,0.0,1.145039,1.2451532
window,1.219037,1.1411986,1.3082445,0.97636056,0.80821717,1.1606601,1.0907352,1.3202858,1.19159,0.48425782,0.63964826,1.0639454,0.55459714,0.8773653,1.069848,0.68090904,0.98335975,1.2179775,1.1148326,0.77712834,1.2664937,0.9932256,0.86770093,1.073379,0.85427547,0.94101095,1.2397681,0.6641792,0.7724632,1.1660093,0.49597603,0.72387505,1.1031773,1.2188458,0.6591461,1.2416866,1.3041809,0.6415409,1.2137668,1.1523061,0.9394103,1.20585,1.2286485,0.31693894,0.8271082,0.7935526,1.1868918,1.3363484,0.92454284,1.1446238,1.0894216,1.2335637,1.1711055,1.1422749,1.2320079,1.1689041,1.2899128,0.72457194,1.1108387,0.73538625,1.2017126,1.23824,0.80602443,1.1864591,0.88180006,1.0062643,0.9577835,1.1912222,1.0974087,0.67916334,0.6361437,0.9837653,0.7602176,1.0581869,0.6868075,0.9948847,1.0204858,1.1123978,1.0509573,1.0478694,0.9630865,0.8101081,1.0539227,1.2254555,1.0704073,1.2641939,1.2794484,0.7607742,1.0982091,0.7995339,0.78813946,0.8515223,1.1404535,1.199102,1.197366,1.1758064,1.1564238,1.0219896,0.98659617,1.1543679,1.1028465,1.1447403,1.1512941,1.2687037,1.0633291,1.102316,1.1747361,0.7179655,1.1010654,0.93817556,1.0255443,0.97719955,1.238492,0.69316655,1.1372937,0.8723183,1.158513,0.6391796,0.77312773,0.6437426,1.2666898,1.130398,1.131766,1.0778229,1.1679963,0.96932185,1.1069908,1.2433652,0.9279925,0.7602812,0.64216167,1.2970681,1.2969964,1.178702,1.1487734,1.1074761,1.2529258,0.8684826,0.77248865,1.145039,0.0,1.030563
