,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,pickle,pillow,pizza,plant,plate,pumpkin,purse,radio,refrigerator,rock,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window
strawberry,0.8331313,0.7942977,0.699646,0.972167,1.2049772,0.879236,0.86064875,0.68051803,0.98433346,1.2584193,1.3079464,0.86289,1.2536254,1.205106,0.88658035,1.3674023,1.1791328,0.9026262,0.8227644,0.7988055,1.0607964,0.82496464,0.8636979,0.8756443,0.96656674,0.9096573,1.0369034,1.2444003,1.0934198,1.055648,0.83826995,1.2186168,1.1489894,0.9991093,1.1583762,0.8473722,1.2573485,1.2196832,0.6479325,1.2173312,0.90473497,1.1033186,1.2408817,1.0263064,1.2215613,1.2591431,1.1643065,0.7078892,1.2471428,0.8433694,0.99722207,0.80476207,0.81730676,0.6904547,1.0132285,0.9500413,0.6380738,1.1224166,0.89320934,0.8911511,1.137823,0.7418302,1.0809026,0.97790426,1.0608257,0.854522,0.82483536,1.2020209,1.0256797,1.2985274,0.9668449,1.2275723,0.8230268,1.0054097,1.1503494,1.2466947,1.169706,0.86739236,1.0359417,0.80746424,0.93394285,0.8785951,0.7560685,0.76598215,1.2133459,1.2420117,1.2707218,1.2147138,0.98497784,1.1727265,0.7973733,0.8294177,0.9052703,1.0811936,0.9270168,0.934733,0.9078578,0.7665699,1.1341839,0.8861242,1.2257278,1.2152262,1.0764288,1.1612307,0.6004449,1.2546962,0.70518285,1.1683908,0.91980845,1.1846402,1.063746,1.2073584,0.6223147,0.82696146,1.097219,1.1610818,0.62563396,1.1520436,0.0,1.1259024,1.2469332,1.216525,0.58539695,0.7802659,0.7978368,0.9999697,0.9612691,0.80229557,1.0503025,1.1856574,0.8296875,1.1884799,1.1201102,0.78078973,1.2324768
stroller,1.141869,1.16116,1.3848295,1.2216407,0.65647256,0.95247924,0.91663826,1.3292091,1.2892777,0.505008,0.52567756,1.3734466,0.5941854,0.671057,1.24753,0.6827536,0.71169245,1.1114806,1.3934562,1.4353521,0.87262034,1.2663116,1.2458236,1.1845458,1.2654936,0.7507598,0.7612242,0.89078563,0.9206816,0.97983724,1.3296838,0.7098154,0.74232876,1.1468873,0.7165544,1.1576304,0.55352986,0.9715687,1.4596839,0.6222199,1.3507059,0.8604945,0.75087106,1.0707613,0.8463689,0.8056609,0.85106087,1.296627,0.690717,1.0947301,0.94152147,1.2150241,1.3242277,1.3594192,1.2374642,1.2843966,1.2492566,0.95576984,1.207253,1.1472372,1.1023917,1.1733525,0.85395485,1.0579209,0.8896556,1.1464406,1.0345641,0.77106255,1.2218177,0.5489567,1.2833474,0.6596792,1.4060173,1.0798613,1.0071472,0.8050833,0.74393445,1.0240617,1.1743412,1.3132732,1.2390321,1.1636791,1.1904293,1.1502296,0.5967045,1.0538714,0.8306794,0.7183881,0.80244493,0.8355778,1.3948457,1.3640481,1.3084207,1.1621153,1.3253013,1.1352776,1.2671108,1.3907008,0.7155727,1.27126,0.7567073,0.6892509,1.08415,0.915626,1.1242733,0.60695446,1.0409627,0.902962,1.1921296,0.78524303,0.7579162,0.49019122,1.5087161,1.3945687,1.2106955,0.983722,1.3379344,0.88266826,1.1259024,0.0,0.64591384,0.56782395,1.3935374,1.2421793,1.2795801,0.9995069,1.2792006,1.1008325,0.73899096,0.73958284,1.0702457,0.8842747,0.8825144,1.4057735,0.7779037
sweater,1.1042954,1.0707152,1.4258912,1.2235404,0.56186944,1.2145228,1.2010901,1.3909079,1.2965486,0.613724,0.4033541,1.2705618,0.6975453,0.45692658,1.2527481,0.41305006,0.6738749,1.0439241,1.4481095,1.520407,0.8842926,1.3452021,1.426905,1.0588907,1.3275645,1.058877,0.8538836,0.7575238,0.8736582,1.0093358,1.3928041,0.6665385,0.32574987,1.2916182,0.87190455,1.1160464,0.40238404,0.73633134,1.4380312,0.68808013,1.442286,0.8607703,0.75498945,0.9602598,0.8553126,0.91507334,0.54357743,1.3967879,0.6022922,1.197667,0.8816499,1.2158079,1.288663,1.3256179,1.1619982,1.2746413,1.2789135,0.9853078,1.1500919,1.0696776,0.9978225,1.2349851,0.8362254,1.145678,0.73128855,1.2276943,1.0418537,0.15478468,1.3626728,0.33481753,1.2922848,0.77478707,1.4384005,1.1419721,1.0679966,0.7668687,0.97888213,1.0335596,1.1397344,1.299639,1.2019807,1.0159842,1.295861,1.3152335,0.7900357,0.88168174,0.4713534,0.5685384,0.7704359,0.6979604,1.402239,1.3678988,1.3917964,0.97118104,1.2949276,1.1235613,1.410737,1.4061826,0.8037552,1.3599372,0.8334046,0.7592675,1.1231378,0.65053314,1.2752446,0.33841836,1.2344673,0.65410167,1.2738866,0.8596622,0.8702358,0.59006774,1.5292964,1.3416965,1.0900985,1.0118644,1.4442493,1.1885881,1.2469332,0.64591384,0.0,0.49076402,1.533515,1.2370766,1.3306594,0.98883873,1.1526394,1.3057503,0.7776753,0.65426075,1.2647102,0.9373765,1.190288,1.376186,0.7477597
table,1.0947039,1.2449449,1.513891,1.2452241,0.5804536,1.1274654,1.1380026,1.3841271,1.24714,0.39741796,0.3409984,1.390404,0.5289834,0.44357407,1.2481557,0.51640517,0.4563055,0.73763925,1.406647,1.4632108,0.556859,1.3030288,1.2690744,1.1705992,1.3392467,0.9860991,0.8259477,0.98596984,1.0350566,0.95536596,1.3608181,0.6853063,0.6656342,1.0711997,0.8882452,1.0845298,0.3577087,0.8515301,1.5298171,0.4654861,1.18225,0.6377364,0.8315083,1.0177889,0.91767555,0.8479291,0.697391,1.3183055,0.77019733,1.2517229,0.86868095,1.3516638,1.32688,1.3869963,1.2912441,1.3130182,1.2349064,0.8724186,1.3176738,1.4213526,1.0658289,1.001922,0.9340171,1.0307628,0.8240403,1.4041253,1.0234382,0.57159775,1.1214886,0.58699286,1.3056345,0.7809588,1.4623086,1.0470916,0.98114246,0.83768463,0.8781188,1.0803938,1.1185671,1.3677702,1.3739773,1.2368139,1.3174468,1.1707143,0.5587654,1.0674099,0.6561613,0.7823397,0.40589666,0.72259116,1.4932843,1.4245703,1.309139,1.1562996,1.3120053,1.1859787,1.0969505,1.485523,0.91546005,1.3389138,0.6589128,0.82485574,1.1254982,0.8180725,1.0732932,0.5333727,1.1564426,0.96898955,1.3399923,0.79003406,0.75376064,0.37779814,1.5317351,1.3525181,1.2794924,0.8839595,1.3538785,0.89097315,1.216525,0.56782395,0.49076402,0.0,1.3941524,1.3713478,1.4393994,0.99476165,1.394759,1.0665354,0.40407062,0.84895,1.3191547,0.9018356,1.1131635,1.5273755,0.7267248
tape,0.93270373,0.88886946,0.43113405,0.880978,1.4676517,0.80169976,0.81796604,0.39353538,0.76630235,1.3958917,1.4841852,0.5860777,1.3899289,1.4439635,0.7274553,1.5025578,1.2079011,0.9447427,0.38239384,0.2769757,1.1898313,0.65098006,0.5868218,0.94822395,0.77751464,0.95597523,1.2031287,1.2732476,1.1374305,1.1152706,0.4564188,1.3637836,1.3457466,0.7488618,1.2699753,0.90596044,1.4690647,1.2576175,0.39888757,1.3635787,0.41693777,1.2021494,1.3270204,1.1010752,1.3661593,1.3714329,1.3636553,0.3856091,1.3909237,0.8431236,1.084306,0.87024873,0.61737126,0.5950935,1.0087787,0.89514494,0.6697207,0.9572334,0.8645506,0.9420822,1.0382895,0.7327912,1.230122,0.92429245,1.3929121,0.5954752,1.0321418,1.4277608,0.5703085,1.585963,0.71708155,1.4332945,0.5113759,0.8808807,1.1215078,1.3311803,1.2001736,1.0796123,0.9369154,0.5007545,0.7650018,1.0739603,0.5984218,0.6289359,1.286001,1.2396996,1.4078059,1.413067,1.2436577,1.3219633,0.50948316,0.53873324,0.63554776,1.0669452,0.8207823,1.0673925,0.55275965,0.48491055,1.2456157,0.6085104,1.2708703,1.3168612,1.0226139,1.2816279,0.70902395,1.5408697,0.7408168,1.3651273,0.71390486,1.2626119,1.1569245,1.3304001,0.28069162,0.5002578,1.0824356,1.0483742,0.4668584,0.9257229,0.58539695,1.3935374,1.533515,1.3941524,0.0,0.82930356,0.7542267,1.0961019,0.8632571,0.6006571,1.1576986,1.3764316,0.79725695,1.212672,1.0504637,0.5372828,1.3606231
toe,1.1327145,0.422606,0.4120146,0.93133014,0.87871814,1.1140404,1.098768,0.71711457,1.090815,1.2820699,1.2820472,0.611789,1.1911676,1.3479291,1.0511979,1.3678051,1.1498243,1.2313277,0.76954865,0.6082559,1.4370955,0.75976735,1.012796,1.1130886,0.9818211,1.2526288,1.0391212,1.0767065,1.0237656,1.212225,0.8790717,1.2787435,1.1743098,1.1109315,1.1984979,1.119195,1.189067,1.1709495,0.5098848,1.4400439,1.0209926,1.2708856,1.2297664,1.0632746,1.1612184,1.1985557,1.1459697,0.8471377,1.1013831,0.79745185,0.947014,0.092167616,0.83346903,0.8562797,0.6674438,0.7978301,1.0188447,1.1249775,0.37196875,0.59647274,1.1026493,1.022936,0.78725904,1.0568694,0.58273923,0.46543705,1.0937902,1.260839,1.185119,1.1784519,0.6192115,1.270882,0.7549696,1.1237999,1.2139063,1.2788296,1.2096931,0.67616445,1.077558,0.39030522,0.8423858,0.58812666,0.72934943,0.9179716,1.3455322,1.1866529,1.2661796,1.0013343,1.2753171,1.1655824,0.6318603,0.6648869,0.8233967,1.0565586,0.5778972,1.0920643,1.10945,0.45723224,1.2231266,0.9327685,1.298908,1.1824788,1.1373371,1.1868105,1.1843551,1.1483727,1.1054853,0.8257987,0.8153128,1.0667775,1.1631111,1.2545073,0.48165345,0.806633,0.6635594,1.1744423,0.93806636,1.2572342,0.7802659,1.2421793,1.2370766,1.3713478,0.82930356,0.0,0.35796094,0.96037704,0.8545549,1.1219919,1.4081725,1.1166408,0.8641032,1.2446108,1.1898851,0.3056922,1.3078102
tooth,0.96135736,0.7178521,0.5303888,0.8767977,1.1547271,1.0116111,0.98244685,0.6138586,0.96886337,1.3470137,1.3890107,0.7245219,1.216672,1.3177425,0.99278665,1.3757957,1.2985215,1.2026008,0.8216332,0.623953,1.381278,0.69937044,1.0119644,1.1289977,1.0319808,1.2326539,0.99297553,1.0281607,1.1415786,1.1224902,0.8229226,1.3693683,1.1565107,0.9458089,1.07351,1.0611798,1.3382615,1.1189648,0.50390923,1.4493455,1.0131158,1.2714732,1.1812298,1.1649357,1.2221675,1.2014395,1.2295915,0.8817539,1.0682029,0.7150826,1.1259279,0.35030735,0.71436983,0.8814452,0.75609624,0.66971195,0.9085985,1.070762,0.5259446,0.5826194,0.97728574,0.8564608,0.9964471,1.0334022,0.88917345,0.59009755,1.0681549,1.3159087,1.094648,1.282778,0.65569264,1.2719867,0.77949935,1.003986,1.1114937,1.2279786,1.1698829,0.536133,0.9814036,0.55455565,0.7552748,0.6424468,0.7654593,0.9668123,1.3748167,1.0452634,1.3287404,1.1313494,1.3048215,1.1542441,0.5905807,0.66003394,0.7124035,0.9920825,0.58181936,1.0794969,0.9716577,0.584697,1.237636,0.8838259,1.3280256,1.0886205,1.0838114,1.1673057,0.9980973,1.2515252,1.0187496,0.90763474,0.84322345,1.1451213,1.1751099,1.3754809,0.4980662,0.8575962,0.73420644,1.0552728,0.7678662,1.1894305,0.7978368,1.2795801,1.3306594,1.4393994,0.7542267,0.35796094,0.0,0.93156564,0.81939566,1.057723,1.3175161,1.1592313,0.8111138,1.2074735,1.1708852,0.3790499,1.3471322
toothbrush,1.0375702,0.9465319,1.073447,0.90015554,0.7596574,0.89462864,0.8289453,1.0605869,0.9708269,0.90436745,1.1195444,1.21879,1.114056,0.81871283,1.1182464,1.043629,1.1299701,0.9438564,1.0065297,1.1972601,0.97605443,1.0501549,0.886809,1.0860037,1.0540652,1.0635967,0.8329226,1.1610272,1.1428561,0.88468796,1.0610001,1.098834,1.1499135,1.066968,0.9792007,1.0805191,1.1395403,0.85523736,1.0391096,0.96497774,0.92775875,0.82544506,1.1371832,0.83653796,1.1566145,1.0291821,0.9681252,0.98016435,1.1215199,1.2131641,1.1340785,0.8534659,1.1447885,1.048593,0.7993083,1.0072192,1.0908703,0.77656925,1.075874,0.798297,1.148802,0.4778859,1.1183398,0.98243135,0.53918016,1.1093754,1.05826,1.0532389,0.8676076,0.9977366,1.0979373,1.0301627,1.1632026,0.9150039,0.9040637,0.7820185,0.90395117,0.8713983,0.96841824,1.1526589,0.93108004,0.84586567,1.1575496,0.93620485,1.1862712,1.1565735,0.85007775,1.0816549,0.98771375,0.9995308,1.0611447,1.0187924,0.99655014,1.0832802,1.1020077,1.0723064,0.9686925,1.1014977,0.8881912,1.2368364,1.1912487,1.0264878,1.0368958,1.0638679,0.8000462,1.0543957,0.9882942,0.96254504,0.94192255,1.195801,0.9711717,0.8758372,1.0961716,1.1007693,0.7913246,0.94354093,0.98425555,0.6867516,0.9999697,0.9995069,0.98883873,0.99476165,1.0961019,0.96037704,0.93156564,0.0,0.98212445,0.7976762,0.9280376,1.1555072,1.0499777,1.0119119,0.8559552,1.0925227,1.1415763
towel,1.0296134,0.8782057,0.80816,0.98805285,1.2023141,1.0994792,1.0194631,0.87645525,0.6878461,1.1476376,1.16927,0.65241694,1.1267276,1.2191696,1.0322183,0.9756286,1.3153645,1.0422364,0.68267345,0.74937356,1.1093413,0.98408747,0.68221337,0.95441425,0.49248642,1.1411974,1.1966105,1.0444033,0.58193034,1.1817249,0.8704475,1.2172642,1.1177189,0.979164,1.3254628,1.0668806,1.2264923,1.1091048,0.70131016,1.1142477,0.81785244,1.294641,1.2117815,0.97227746,0.9403932,1.0301698,1.0965086,0.894028,1.0739659,0.78689706,1.2360438,0.8624269,0.76674986,0.8548986,0.5121731,0.78298277,1.0312115,1.1726301,0.9821713,0.768054,1.120854,1.0939813,1.2435701,1.0863955,1.2169673,0.81185687,1.0994513,1.0783436,0.9620885,1.0795598,0.7447642,1.0345833,0.6016979,1.1686821,1.0112612,1.0976863,1.0827619,1.1003481,1.1370498,0.8315798,0.12148678,0.8465798,0.8308866,1.0012665,1.2197818,1.0248955,0.91359484,0.97463834,1.2368329,1.2633734,0.6764273,0.7128338,0.8977333,0.49834985,0.9676844,0.975275,0.9040405,0.79305375,0.8281965,0.72199,1.0431523,1.1715617,1.0055237,1.0793961,0.9764393,1.131748,0.92207354,0.8309994,0.797868,1.1088679,0.90823716,1.2059081,0.7112776,0.7629076,0.46166813,1.0965592,0.8315791,1.0923644,0.9612691,1.2792006,1.1526394,1.394759,0.8632571,0.8545549,0.81939566,0.98212445,0.0,1.0201471,1.2568078,1.169576,0.9303167,0.96979713,0.8263561,0.73993623,1.105822
toy,0.7961159,1.0095028,0.8063394,0.8649046,1.3906473,0.48778248,0.6063148,0.8167886,0.76681525,1.1882269,1.2839503,0.9901762,1.2414995,0.97233623,0.8307075,1.246015,1.1945888,0.56500137,0.67704374,0.8522098,0.76601523,0.97059274,0.6336839,0.8232573,0.94221425,0.59301645,1.1820734,1.3218975,1.1296985,1.1271292,0.6897154,1.2689962,1.2557725,1.0111195,1.2346166,0.9477772,1.2755361,1.086821,0.83328325,0.89491016,0.621904,1.1080763,1.0290399,0.54581696,1.359999,1.327153,1.1173767,0.73265386,1.3824415,1.1055341,0.89869714,1.1383868,0.9878732,0.7186596,1.1035104,1.1276605,0.5871123,1.0581666,1.076268,1.0060053,1.1006831,0.5315305,1.1900907,1.0115664,1.1669686,0.84600806,0.77641195,1.2091451,0.704237,1.4371715,1.1504155,1.2502371,0.89106375,0.889229,0.9961666,0.9860072,1.0382953,1.1461343,0.99664736,0.94682604,0.9953258,1.0871379,0.8575308,0.79289585,1.25909,1.1187184,1.0904198,1.3656933,0.79548454,1.095863,0.9019585,0.87904745,0.97578835,1.0902288,1.2195038,1.0417516,0.8024714,0.835316,0.89090717,0.80963385,1.3380637,1.2303019,0.97681075,1.0828174,0.71581876,1.4002318,0.74472034,1.3559532,0.9325281,1.3225907,1.2240173,0.98077023,0.84884423,0.7726724,1.2324532,1.1551265,0.7731141,0.714436,0.80229557,1.1008325,1.3057503,1.0665354,0.6006571,1.1219919,1.057723,0.7976762,1.0201471,0.0,0.76275855,1.2909106,0.78725946,0.9237165,0.88572145,0.96939033,1.2487938
tray,0.9794923,1.2655089,1.4140644,1.1227877,0.93581283,0.91372097,0.9520857,1.276418,0.9295252,0.60257506,0.6587329,1.3304186,0.9107127,0.31263465,1.0668164,0.71228814,0.68905365,0.45398057,1.2916417,1.3195395,0.33299112,1.2373049,1.1051209,0.95705837,1.2040403,0.849542,1.0012406,1.1437687,1.1899225,0.88304245,1.1825058,0.8516743,0.9106586,0.93520033,1.0002428,1.0329305,0.7307557,0.81432104,1.3539867,0.4566576,1.0730907,0.7260377,0.9348485,0.86486876,1.144695,0.99829996,0.8596901,1.1011088,0.9645109,1.2163913,0.86574334,1.3975376,1.2412039,1.2466437,1.2257236,1.1914604,1.0364584,1.0074983,1.3033428,1.3527542,1.0236741,0.7747527,1.0894244,1.0582702,0.959221,1.3299522,0.92240083,0.7583641,1.0187771,0.94499815,1.3005273,0.8801596,1.3385551,1.0043184,0.8784195,0.8859402,1.0610589,1.1076354,1.0717031,1.3368342,1.2307632,1.168851,1.2356946,1.0537727,0.85970616,1.0626773,0.73493946,1.0343606,0.31052148,0.8311564,1.3344578,1.2919356,1.1964946,1.1585674,1.2647979,1.179792,0.8509541,1.4131309,0.87284875,1.1758561,1.0210366,0.92456853,1.1050673,0.8495083,0.814163,0.839373,0.9718032,1.2056425,1.2926424,1.0417696,0.9206517,0.49961382,1.3714974,1.2003232,1.2807769,0.81991965,1.0533464,0.9057328,1.0503025,0.73899096,0.7776753,0.40407062,1.1576986,1.4081725,1.3175161,0.9280376,1.2568078,0.76275855,0.0,1.0522375,1.1882548,0.88738245,1.096159,1.4375802,0.8979516
tree,1.1308042,1.1652418,1.2045429,1.1654767,0.868598,1.1421232,1.1223958,1.2752854,1.1909143,0.88073903,0.8123723,1.1692463,0.77858466,0.9598906,1.1605088,0.8651775,0.94941914,1.171521,1.266629,1.2727205,1.0106357,1.2050717,1.1841755,1.0770849,1.0922222,0.9965481,0.7716769,0.7020789,0.93580717,1.0288253,1.1979694,0.662231,0.75214076,1.0768712,0.79925,1.0903621,0.7800499,0.9950348,1.2590315,0.8976656,1.264061,1.0059688,0.81269675,1.1037819,0.702882,0.761214,0.7166202,1.2706016,0.7315093,1.041585,0.95630085,1.1322985,1.1720734,1.0198421,1.1180645,1.1842985,1.2305746,0.9829934,1.0105801,1.120894,0.9741692,1.2944555,0.72946745,1.0409968,0.89162153,1.1373271,1.0457962,0.75843453,1.1447563,0.6634617,1.13657,0.7995951,1.1999794,1.0695152,0.99466574,1.0063083,0.8320063,1.0091423,1.076535,1.1687906,1.2293015,1.0667515,1.1766393,1.2032235,0.8137979,0.8395513,0.90402013,0.74554974,1.0233386,0.9251924,1.2402166,1.2510192,1.2894061,1.0351423,1.0728328,0.6100866,1.2409613,1.173828,0.963359,1.139183,0.74901855,0.8713525,0.99885523,1.0472462,1.2038345,0.6360929,1.1003805,0.7687235,1.137866,0.87319344,0.97307414,0.9756131,1.2894087,1.2421746,1.0725763,0.9379807,1.2705863,1.1306833,1.1856574,0.73958284,0.65426075,0.84895,1.3764316,1.1166408,1.1592313,1.1555072,1.169576,1.2909106,1.0522375,0.0,1.0174768,0.9199529,1.050522,1.1788945,0.66890216
tricycle,0.9325195,0.92252636,0.81662136,1.0422895,1.2963037,0.9163285,0.95850164,0.71319234,0.8674879,1.2894347,1.2456422,0.78328824,1.1006407,1.2887206,0.8988188,1.269346,1.1671139,0.9194311,0.808163,0.73939073,1.1134495,0.91949266,0.8831745,0.8703595,0.9381432,0.5562413,1.0249437,1.0912919,1.0210638,1.1734892,0.8286803,1.2184668,1.2286339,1.0926193,0.93432647,1.0793839,1.2487708,1.3206708,0.68772,1.1822913,0.9206317,1.2667251,1.0955555,0.9696275,1.1143476,1.1077186,1.1115279,1.0027763,1.1524689,0.85325485,0.9214846,0.87678164,0.79183817,0.75606537,1.0151569,0.8657313,0.7777973,1.2360998,0.8687767,0.9011405,1.0011929,1.0700582,0.9277132,1.0762681,1.1487224,0.7016715,0.9012484,1.2468061,0.9776687,1.1985552,0.83058274,1.1362973,0.8442376,0.7992897,1.0763347,1.2427506,1.063391,0.9658488,1.1503233,0.7936622,0.8600911,1.0364771,0.8116616,1.0679364,1.1395177,0.9588354,1.2345887,1.1147468,1.1510826,1.1943271,0.6285727,0.67574954,0.93036115,0.9530255,0.8153625,0.8413433,0.9998828,0.8511453,1.0033157,0.7628254,1.1996964,1.1103724,0.9808926,1.1726724,1.0102082,1.2424874,0.8675711,0.91730434,0.8851366,1.1658905,1.052201,1.2496156,0.77617085,0.85254985,1.0488774,1.2371489,0.8465462,1.08179,0.8296875,1.0702457,1.2647102,1.3191547,0.79725695,0.8641032,0.8111138,1.0499777,0.9303167,0.78725946,1.1882548,1.0174768,0.0,1.1018054,1.0525739,0.79380554,1.1082226
truck,1.081762,1.1279309,1.2197059,1.0957166,1.064337,1.0395576,1.0287545,1.2743251,0.86672044,0.77547395,0.93139815,1.1451085,0.9229139,0.9572844,1.1635213,0.91489184,1.0057713,0.96313006,1.0817919,1.2064531,0.7479831,1.2338057,0.8954651,1.0685937,0.7906762,0.8062371,1.0819627,0.9729768,0.81333935,0.96831185,1.0807791,0.9162403,0.992572,0.9969536,0.9622429,1.1066871,0.9765052,0.9698884,1.2270507,0.60443735,1.0136197,0.9781624,0.9708734,0.9555279,0.7782497,0.75714266,0.94490206,1.2053791,1.014834,1.063086,1.0705346,1.2404925,1.1486045,1.0892326,0.99599373,1.1020173,1.1516403,0.98133504,1.1853569,1.1897788,1.0770752,1.0423363,1.0665014,1.0697063,1.0391669,1.2603767,1.0276079,0.95450914,0.948517,0.91397506,1.1438303,0.67280275,1.0499052,1.1105806,0.6839132,1.0117121,0.69050467,1.0806949,1.1090813,1.2234302,1.0126537,1.1152492,1.2192438,1.1354741,0.8240119,0.9051054,0.86173993,0.9829249,0.9416518,1.0359889,1.2229893,1.2220569,1.1671021,1.0662627,1.177511,0.97584534,1.0287923,1.1909696,0.8288144,0.9118305,0.83207804,1.0108881,1.0254458,1.0541575,0.9183003,0.9541225,1.0545818,1.0934356,1.0408376,0.89352226,0.91139895,0.7103938,1.2437892,1.1523786,1.0508091,0.974303,0.9543484,0.80012244,1.1884799,0.8842747,0.9373765,0.9018356,1.212672,1.2446108,1.2074735,1.0119119,0.96979713,0.9237165,0.88738245,0.9199529,1.1018054,0.0,0.6344913,1.2073103,0.7790294
vacuum,1.1202587,1.0953466,1.0598825,1.096139,1.1066536,1.0337899,0.94251484,1.2230815,0.6543159,0.9595116,1.1290044,0.92660856,0.87953854,1.2196453,0.9818304,1.1619859,1.1744467,0.9827684,0.73406434,0.99905753,0.92797893,1.2871884,0.6141614,1.0194678,0.5377251,0.8481363,1.1868982,1.0586576,0.56114304,1.1133896,0.78182244,0.8967066,1.1615734,0.99498767,0.889379,1.1591659,1.1403637,1.2046342,0.94056785,0.78049266,0.8018649,1.1012616,1.0842545,1.0421447,0.6096481,0.76043904,1.0882872,1.0805988,1.1166004,0.9694167,1.1902742,1.1857882,1.1208187,0.8609223,0.96245426,0.84045666,1.1428064,0.8318118,1.1390021,1.1063704,1.12892,1.0809356,1.1299355,1.1759179,1.186613,1.0680892,1.0797018,1.2079854,0.7684,1.0199924,0.8689879,0.5939096,0.6751574,1.2405791,0.78550315,1.1528693,0.6161647,1.1700245,1.2445322,1.1003548,0.85505486,1.073089,1.1029247,1.1630074,0.77974075,1.0954839,1.114331,1.0584843,1.1601902,1.2370615,0.8980146,0.88176394,1.1878593,0.99941254,1.2231886,0.83296275,0.9292999,1.0252348,0.6942686,0.692536,0.73262465,1.028238,0.9166908,1.2153046,0.8565533,1.157921,0.8747417,1.101821,0.59634584,0.9095093,0.80498564,0.9547957,1.0433611,0.8917101,0.92234725,1.1171503,0.82592833,0.7081008,1.1201102,0.8825144,1.190288,1.1131635,1.0504637,1.1898851,1.1708852,0.8559552,0.8263561,0.88572145,1.096159,1.050522,1.0525739,0.6344913,0.0,1.0091565,0.7967438
watch,1.0332589,0.67697513,0.36473614,0.9616929,1.2363706,1.0647254,1.0401819,0.5439831,0.81207496,1.440041,1.4661258,0.31284642,1.253773,1.4898794,0.94505584,1.4642596,1.3372312,1.1628351,0.4182644,0.3525281,1.4607538,0.8219323,0.86969596,1.0362327,0.7821517,1.1701045,1.1781654,1.0015887,0.9298386,1.3062131,0.6193129,1.3342788,1.2135465,1.018977,1.2209958,1.1262197,1.4201939,1.2650119,0.19085729,1.5013918,0.8200342,1.428914,1.279232,1.2022314,1.148893,1.2623605,1.2816325,0.78492665,1.1413637,0.72144943,1.1232556,0.3199911,0.68660796,0.642923,0.8378702,0.6806405,0.91191924,1.080364,0.36695695,0.6650902,1.0036553,1.082721,0.9996753,1.1458927,1.0462005,0.28301376,1.0740802,1.3345834,1.0571591,1.280575,0.4243114,1.3580523,0.42020738,1.0912621,1.1882879,1.3901298,1.2032455,0.8613603,1.1472983,0.19194078,0.74510646,0.6605262,0.6413016,0.97278655,1.3620493,1.1031752,1.3873739,1.1661363,1.3541453,1.2588996,0.29816294,0.33418018,0.87045306,1.0187747,0.6403634,1.0383824,0.9996873,0.4098102,1.1799222,0.6482887,1.2709067,1.1665647,1.098423,1.2300358,1.0550693,1.3090693,0.99324745,0.9848158,0.68675506,1.1404811,1.1877332,1.4247636,0.23027635,0.47456104,0.82219034,1.2478392,0.7076007,1.2637196,0.78078973,1.4057735,1.376186,1.5273755,0.5372828,0.3056922,0.3790499,1.0925227,0.73993623,0.96939033,1.4375802,1.1788945,0.79380554,1.2073103,1.0091565,0.0,1.3100448
