,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shorts,shovel,sink,slide,slipper,snow,soap,sock,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window,zebra
slipper,1.36597,0.33351696,0.8121472,0.96898603,1.2385132,0.8301228,0.92414,0.94504124,1.0679712,1.3478887,1.2592357,0.8620049,1.286641,1.1483546,1.3391429,1.1477429,1.2035068,1.1452615,0.8615476,0.941181,1.1978953,0.77712774,0.945024,0.9037899,0.99705243,0.7930387,1.074915,0.7456167,1.2471511,1.0049316,1.1567734,1.0981067,1.4128498,0.914582,1.0471227,1.0332223,0.94656134,1.2794224,0.9920784,0.6429991,1.3551848,0.7532798,1.0687847,1.1826042,1.2789843,0.93928725,1.2102188,0.7105649,1.1600739,0.80836415,0.8155227,1.23292,1.2749465,0.5563248,1.3260741,0.87651646,1.1453649,0.37310565,0.67961997,1.1558969,1.1736305,1.3430198,0.75319374,0.3794425,1.3333468,0.5956106,1.1758205,0.895935,0.6239725,1.056167,1.1081835,1.074093,0.94745,0.6333525,1.2672343,0.8421545,1.0673413,1.274118,1.004562,1.1263368,0.8061942,0.8345907,0.73823094,0.7254143,0.68363136,0.5448045,0.6218566,0.6540808,0.839399,1.0274366,1.3250682,1.2641851,0.9571714,1.2578518,1.0495727,0.6878772,0.61470604,0.8429574,0.6957566,1.0850013,0.8007681,1.1547978,1.0955629,1.0431433,1.1141137,0.9156599,0.9222771,0.8994579,0.69034183,1.1801386,0.8413615,1.1972958,1.1402872,1.0033009,1.1490352,1.0287868,1.2576478,0.2986089,0.90382427,0.7804947,0.9949074,1.3338029,0.0,1.039545,0.7584021,0.42732322,0.7753987,1.2950773,0.82958454,0.91555774,1.2659814,1.4405761,0.6995938,0.48144752,0.7003731,0.99574417,0.6052385,0.9370362,1.294402,1.1926684,1.0019846,0.55412734,1.3019006,1.2328546
snow,1.0414766,1.0274365,1.1010909,1.1243157,0.85829604,1.0626535,1.1943622,1.1677418,1.0072685,0.84484524,0.8296358,1.0397688,0.9131846,0.8875932,1.0828269,0.8391764,0.8151926,0.8994621,1.0473573,1.1666375,1.0571753,1.2483747,1.1202254,1.1671875,1.0494635,1.0703251,0.75933075,1.1793635,0.8353069,1.0823395,0.9722407,1.0171922,0.7832439,1.0615045,0.8973625,1.1109304,1.1504501,0.8499814,1.1257983,1.0750278,0.97935134,1.1193703,1.0927434,1.0631688,1.0087357,1.121852,1.038577,1.1865343,0.72420424,1.142537,1.115121,0.9508536,1.0445073,1.0983455,0.7737981,1.128985,0.9895955,1.0768445,1.0574803,1.0711428,1.0524633,0.8402744,1.1497462,1.101261,0.88653654,1.0987536,1.059792,1.1093924,1.0923402,0.96298814,0.7519758,1.0002043,0.77045643,1.0391151,1.0625902,1.0933791,0.9054305,0.83737004,1.1213106,1.0644271,1.0889602,1.0049539,1.1312838,1.2021556,1.0563604,1.0717055,1.1716528,1.1326123,1.2136188,1.0326959,1.0572386,0.7538197,0.7337847,0.8812571,1.093496,1.0473602,1.0962323,0.9443406,1.0709912,1.0662727,1.0273263,1.0066202,1.097183,1.100727,1.0925739,1.1043818,0.93695265,1.1115192,1.1165519,0.9913326,1.0405957,1.1890688,1.1090407,1.0394132,0.57941854,0.9985806,0.7709153,0.95851517,0.8088209,1.2445937,0.94826096,0.863333,1.039545,0.0,1.0592047,0.95017725,1.1609204,0.9106132,1.0798179,1.0411898,0.7852996,0.8731726,1.0914716,1.1160921,1.0667125,1.0794328,1.012799,1.0827982,1.0681058,0.94587064,1.1349688,1.0022596,0.94680285,0.9835302
soap,1.4789517,0.60508484,0.5387489,1.1967547,1.4060768,0.76988524,0.7490806,1.1671333,0.8400202,1.4333111,1.4905436,0.46371806,1.5038873,1.3791504,1.1843361,1.4463158,1.4464065,1.22584,0.2765271,0.98456264,1.2230711,0.7274883,0.9543092,0.9309457,0.8357383,0.3671837,0.944229,0.8262977,1.2357613,1.0264647,1.2124081,0.86256886,1.3447472,0.74228704,1.0637789,0.9018039,1.0163776,1.4838135,1.2579782,0.40022922,1.4198754,0.33554602,1.0219917,1.2497288,1.3384159,1.0929246,0.8703984,0.8092612,1.1923689,0.8459384,0.6777986,1.298249,1.2613559,0.70860374,1.2140232,0.6362709,0.69309473,0.9445287,0.5121436,1.1435666,1.229487,1.2959067,0.817766,0.983954,1.5077503,0.5533607,1.2052659,1.2702584,0.5935783,0.9062774,1.1517457,0.74993885,1.2862248,0.7976737,1.3225322,0.46969324,1.1725609,1.0954169,1.2561392,0.78717065,1.4492313,0.82330406,0.9309216,0.88537896,0.41274023,0.60951525,0.71169364,0.6963174,0.74062884,0.93016654,1.2655389,1.3983378,1.220001,1.4333016,0.9025377,0.38539982,0.43167597,0.94650924,0.76929504,0.91985226,0.96231407,1.2027507,0.9689165,1.0914372,0.90914094,0.68386984,0.9494061,0.7592271,0.48781466,0.8797325,0.9736631,1.061805,1.351108,1.1251009,1.3658335,1.1381017,1.3621012,1.2364595,1.2377546,1.1044153,0.6010047,1.4427967,0.7584021,1.0592047,0.0,1.1640737,1.0356641,1.2841654,0.7680906,0.90664154,1.3329315,1.5000379,0.5972276,0.52694845,0.4967214,0.8672836,0.6339668,0.8025593,1.4719907,0.98703414,0.8245836,0.517264,1.1793293,1.2244885
sock,0.9565663,0.6608272,1.2421137,0.9853933,0.6789915,1.1826586,1.0844172,0.9838488,1.1223752,1.0209308,0.8981273,1.2541993,0.9293067,0.8234485,1.2090601,0.7706793,1.0584364,1.0559051,1.1515139,1.1609497,1.0419722,1.034734,0.9556965,1.0128995,1.080468,1.0970552,1.1747253,0.9788638,1.08019,0.8916204,1.014762,1.0753452,1.0616089,1.0755333,0.80730057,1.1550813,0.9299792,0.94882274,0.80968297,1.1662012,1.0126472,1.1413755,1.0267935,1.1366086,1.0943302,0.9161358,1.139287,0.9228637,0.8011458,0.92061096,1.1605412,1.0907357,1.1189986,0.8115671,1.1948063,1.1015773,1.3460281,0.49029803,1.0508953,1.2433947,1.0131494,1.1335742,1.0795658,0.4354223,1.0319254,1.0188268,1.0458924,0.63486904,0.9952127,1.1200376,0.8211584,1.1224267,0.62766147,0.7913874,1.0289766,1.2143059,0.7519963,1.1107186,0.95077366,1.018774,0.3543617,1.0144709,0.96826905,0.8947906,1.1993253,0.8634429,0.901255,1.0868661,1.1846931,1.0739241,1.1774876,0.88022953,0.67359304,0.9967516,1.1709888,1.1528621,1.0609444,0.8441988,0.8636676,1.0893197,0.7645061,0.99119586,1.0892322,1.2185142,1.1523963,1.2333546,0.90699494,1.0600007,1.1992953,1.0846584,0.8404401,0.9900723,0.89930093,0.95242894,0.81996834,0.9779859,0.8502627,0.19734871,0.6327138,0.811591,1.278645,1.0208781,0.42732322,0.95017725,1.1640737,0.0,0.88240016,0.9911392,1.1699492,0.9891044,0.8771546,1.0877198,1.2485503,0.8105991,1.1707773,0.92478657,0.7934103,1.2418914,1.1007812,1.0967443,1.0049217,1.001754,1.076689,1.0134592
spoon,1.0531951,0.9547335,0.9171479,0.7653481,1.1858426,0.861701,0.93309,0.6864508,1.0037332,1.0700731,1.1215914,0.97286725,1.0544817,1.1795409,0.9566785,1.1480166,1.0499942,0.9785595,0.94695514,0.7416152,1.0678449,0.95950925,1.0709652,0.87141055,0.7898513,1.050045,1.1522013,0.90881264,1.1676595,1.2024963,0.9377333,1.1746528,1.2057923,1.0581881,1.0285038,0.89072925,0.75838566,1.106761,0.908265,0.7609499,1.1397353,0.91132325,1.144186,0.874384,1.1357687,1.1295562,1.20121,0.9776364,1.2009578,1.2045586,0.79607916,1.0684657,1.1402379,1.0378878,1.2538085,0.70063907,1.0810497,0.84936506,0.88196856,0.92969096,1.1045214,1.1066,1.0970998,0.95900184,1.0086553,0.7457992,1.0965923,1.0521562,1.0195241,1.0900137,1.1959859,1.0395811,1.1119232,0.42831957,1.2442621,0.9559494,1.0459605,1.066984,0.7090469,0.92461807,0.9861184,1.0470418,1.0017474,1.0718151,1.022033,0.8584637,1.0942049,1.0929931,0.89675564,0.9548374,0.9882953,1.1532997,1.1537483,0.99228084,0.91991615,0.8622532,0.8496093,0.9307011,0.88713825,1.0338612,1.0368929,0.95180446,1.0799193,0.7565636,1.0053148,0.9409343,1.0289266,1.0660604,0.9484375,1.1770946,1.0379449,1.0800544,0.9242589,1.0689371,1.1109176,0.68766105,1.242878,0.85988736,1.1367376,0.41400242,0.94898474,1.0010395,0.7753987,1.1609204,1.0356641,0.88240016,0.0,0.9651967,1.0207139,1.0575608,1.2660582,1.0734801,0.852354,1.0117913,0.9545666,0.78329164,0.88652813,0.88166225,0.8853584,1.0755904,0.8820253,1.0121558,1.1333704,1.067849
sprinkler,0.7244661,1.2900383,1.3390429,0.94308954,0.80958647,1.1344155,1.1673021,1.1021427,1.0078046,0.680063,0.6557654,1.2263508,0.58486205,0.78222764,0.8759919,0.71029896,0.63173866,1.0169797,1.102978,1.1896268,0.91441053,1.2199576,0.9289904,1.139516,1.1904292,1.2400854,0.85185826,1.2816913,0.81890106,0.95916975,0.92378813,0.91746557,0.78497636,1.1362202,1.0604752,1.1009834,1.1773766,0.68961227,0.82359225,1.322468,0.6442673,1.261717,1.150607,1.0175045,0.8535462,0.8961028,0.91849804,1.2064382,0.70669895,1.2721556,1.2036523,0.9837397,0.85302377,1.3911445,0.6512746,1.0537871,1.041246,1.0993383,1.323978,0.96219546,1.031097,0.8413509,1.2625673,1.0894554,0.41725755,1.1982427,0.9056237,1.1212265,1.3284433,0.96013683,0.8864823,1.0197624,0.81589746,1.1492659,0.7900519,1.2292974,0.85580456,0.8891765,0.8688112,0.85308343,0.77827245,1.0748532,1.3037148,1.2716777,1.3519788,1.1402222,1.4142362,1.3124685,1.3223195,1.1159935,0.8571334,0.74042475,0.84421545,0.7719377,1.0851588,1.3233271,1.4179684,1.009022,1.228865,0.9953729,0.9537663,0.9762959,0.7724802,1.1051561,1.0333407,1.303746,1.0894722,1.0784655,1.3461522,0.8853346,0.9489314,0.89513475,0.83328605,1.0507854,0.6965029,1.0100819,0.8352596,0.9602337,0.9288156,0.84536946,1.047066,0.5281309,1.2950773,0.9106132,1.2841654,0.9911392,0.9651967,0.0,1.3218843,1.0336262,0.7992397,0.5848329,1.2408069,1.371037,1.3118529,0.9410301,1.0976233,1.1466224,0.8738681,0.8393723,0.98964953,1.36764,0.7775166,0.96912056
strawberry,1.3535376,0.8319045,0.51070523,0.94426084,1.3516092,0.60821027,0.6189227,0.9543009,0.95453084,1.4419365,1.4344038,0.75121367,1.4390328,1.3032717,1.1614375,1.3503208,1.2119527,1.1746782,0.802646,0.7720896,1.2123975,0.7397164,1.0100601,0.81938636,0.84804916,0.84874094,0.9308722,0.42953378,1.2021828,1.3119662,1.2240393,1.0740361,1.2653081,1.0940939,0.99270815,0.98288244,0.73282164,1.4084376,1.0558912,0.52804136,1.4852778,0.70796967,0.87484336,1.1553322,1.2907629,1.150224,1.1832268,0.8764682,1.3327804,0.8396824,0.67715245,1.1784325,1.2894732,0.61467284,1.1960896,0.7223635,0.60669184,1.1196104,0.60120326,0.9189073,1.0139391,1.2327051,0.8660143,0.8611425,1.3657216,0.52352285,1.2715347,1.0081792,0.81239784,1.0326117,1.416261,0.9077115,1.3229675,0.9004974,1.2480682,0.7671217,1.2760682,0.9739993,0.95779026,1.095376,1.2297461,1.0095012,0.6378753,0.67325175,0.5191938,0.80265164,0.6741467,0.7218199,0.4412793,1.0862308,1.172731,1.3542134,1.2807927,1.3415369,0.9857207,0.6141417,0.5809469,0.82224774,0.71631795,0.99687964,1.025111,1.0797135,1.0154475,0.87325734,1.1031036,0.57317305,1.1590326,1.128125,0.5637091,1.2325451,0.93043643,1.007933,1.0454228,0.915836,1.3094537,1.0752618,1.3171918,1.1956059,1.1690246,0.991339,0.8935148,1.2712265,0.82958454,1.0798179,0.7680906,1.1699492,1.0207139,1.3218843,0.0,1.1279591,1.3751497,1.424621,0.61209846,0.6150141,0.52943987,0.89173627,0.8644203,0.74776244,1.1286972,1.0500082,1.1371139,0.6007892,1.1767014,1.1379066
stroller,1.1014228,0.916177,1.0084449,1.1896805,1.2140938,1.0330759,1.073112,1.082806,0.73269105,1.0824872,1.0324792,1.0110763,1.0543523,1.0169944,1.0581652,1.0841786,1.1387306,0.89584464,0.83769095,0.99390715,0.8692146,1.1958103,0.94984806,0.8906139,0.9726981,0.79755855,0.8222096,1.1626225,1.1084433,0.6736876,0.9691936,1.0076454,1.0958087,0.6836151,1.1141382,0.97390455,1.1039317,1.0246181,1.235404,1.0957122,0.7117994,0.8817376,1.0807798,0.96606994,0.9661768,0.6066559,0.94114226,0.8969445,0.96005684,1.0538307,1.0553819,1.0979419,1.0678825,1.2316263,0.995455,1.0027606,0.94545275,0.71754616,1.1276976,0.99626267,1.1199439,1.2216281,1.1942399,1.0703486,1.1539088,1.1458138,1.0885788,1.2537366,0.99841315,0.87061536,0.8117017,0.8383474,1.1339524,1.0630068,0.9317717,0.85628426,1.1535828,1.1356388,1.2279444,0.82015663,1.0910289,0.10221863,1.2180227,1.1532425,1.1192697,0.90094733,1.1849841,1.1676058,1.0270511,0.7407123,1.0112374,1.0200983,1.1287293,1.0606647,0.95308304,1.0265898,1.1206287,1.0738935,1.1418494,1.0416206,0.95396745,1.0890665,0.77219594,0.9903594,0.7765111,0.94063216,0.6221069,0.5009414,0.987848,0.6876093,1.1244075,0.91270846,1.226377,1.0261332,1.1592813,0.9139734,1.1622347,0.9008693,1.1796241,0.9522805,0.9429476,1.1713428,0.91555774,1.0411898,0.90664154,0.9891044,1.0575608,1.0336262,1.1279591,0.0,1.0600203,1.1013185,0.96313816,1.1217856,1.2380341,1.1918132,0.8666901,0.7759923,1.0667088,0.87688434,0.6117058,1.1201206,1.0003399,1.0251398
sweater,0.7237072,1.2298725,1.4701378,1.1313689,0.30018276,1.4350021,1.293926,1.2661624,1.280694,0.56353056,0.41414797,1.2982737,0.58972466,0.39187068,0.9851584,0.4619947,0.83186114,0.9660021,1.4489104,1.366251,0.95988274,1.3167143,1.0647656,1.3153255,1.3001558,1.336297,1.0883667,1.242196,0.72172785,0.78402257,0.9129749,0.8945353,0.21369469,1.223327,1.0693287,1.2557868,1.2464122,0.42062157,1.0392708,1.5304409,0.5812956,1.530632,1.1097062,1.0359839,0.78510106,0.91098666,0.8400617,1.2353868,0.4989193,1.0900612,1.3880615,0.84269214,0.6051456,1.150688,0.81549144,1.4452064,1.3546033,1.0685627,1.3806361,1.2441534,1.0233996,0.7853979,1.0273943,1.0260669,0.6175815,1.5558808,0.5748512,0.76011,1.1121019,1.0741082,0.21760201,1.2560843,0.28511107,1.2611201,0.73233914,1.4197729,0.6949154,0.8779711,1.1468354,1.1176912,0.7099167,1.1726148,1.0890771,1.0965784,1.3899186,1.4156699,1.0259072,1.1766064,1.3685958,1.1163692,0.9685156,0.21329236,0.27760768,0.7858468,1.226959,1.4643134,1.4216402,1.2247645,1.2919991,1.0073118,0.9637932,0.96548605,1.1180861,1.3015567,1.236166,1.3881798,0.9102328,1.1985284,1.4060645,0.8373243,0.9901187,0.9799208,0.91643703,0.9393822,0.5210397,0.99704117,0.09362072,0.89541566,0.4368685,1.177646,1.2638963,0.70267147,1.2659814,0.7852996,1.3329315,0.8771546,1.2660582,0.7992397,1.3751497,1.0600203,0.0,0.5222305,1.5076988,1.24572,1.327096,1.132143,1.3315659,1.4104176,0.918161,0.99177957,1.1263133,1.3218353,0.8059546,0.97707295
table,0.69562453,1.442512,1.4227622,0.9359984,0.5332587,1.3398092,1.369969,0.9735787,0.9954457,0.37483644,0.3841474,1.2565569,0.3095219,0.6904936,0.8845847,0.5634675,0.62468034,0.7429557,1.3828709,0.9821411,0.63065594,1.438727,0.9196254,1.0542784,1.230301,1.3028948,1.0409179,1.370937,0.8500544,0.65801543,0.7761308,0.9292017,0.53733736,1.1314294,1.0911834,1.2496688,1.1921853,0.38677394,1.0042787,1.5244851,0.3925525,1.3903449,1.2133425,0.59757906,0.834595,0.9954295,0.8459612,1.1339887,0.75808626,1.3547695,1.3406203,0.86226916,0.7892733,1.4566096,0.6438442,1.4281855,1.2590649,1.2562,1.4878914,1.1251683,1.0151277,0.6457612,1.3231835,1.3556955,0.32489282,1.5259659,0.8234811,0.9736541,1.3936613,1.2072098,0.66861236,1.0844319,0.6454973,1.1676116,0.51549876,1.3391598,0.7874979,0.8520081,0.93930227,1.0227951,0.87997097,1.18919,1.2739726,1.3092296,1.4763098,1.3627238,1.4241099,1.3761915,1.4220392,0.9285082,0.9460944,0.4842121,0.67931247,0.54052824,1.2114859,1.4821692,1.5147474,1.2851417,1.3731356,1.074891,1.1208882,0.79967755,1.0036505,0.81094605,1.2476201,1.3376004,0.9627758,1.118297,1.4510392,0.77241254,0.9819767,1.0421222,0.8263352,1.1173031,0.6844736,0.82017475,0.5594894,1.019155,0.83224523,1.0036619,1.0360641,0.43456882,1.4405761,0.8731726,1.5000379,1.0877198,1.0734801,0.5848329,1.424621,1.1013185,0.5222305,0.0,1.371985,1.5420805,1.4039776,1.0696957,1.3170068,1.2103276,0.41969717,0.94874257,0.9261652,1.5214424,0.7177387,0.9457106
tape,1.503921,0.70643,0.27788234,0.8072394,1.5708284,0.2581483,0.6828227,0.8337339,0.79385555,1.4292815,1.4756386,0.5706163,1.4993505,1.3821855,1.1779518,1.4764447,1.1968651,1.0756068,0.50913936,0.47025406,1.172812,0.7583669,1.0533909,0.58413136,0.80764425,0.70285505,0.95529294,0.68916976,1.3807085,1.310648,1.0729363,1.2404821,1.4453384,0.788574,1.18987,0.89697045,0.8435328,1.4344116,1.1931747,0.37303853,1.516321,0.3626027,1.0898095,0.9766032,1.3273659,1.0162137,1.2593441,0.91192436,1.3655792,1.0993495,0.44721508,1.2501223,1.2230579,0.85560966,1.2039952,0.598721,0.61717576,0.99089634,0.639494,0.700605,1.2018968,1.1960557,0.8988924,1.001799,1.2901145,0.33737075,1.3246498,1.3043607,0.7076217,0.9546394,1.4484829,0.6298934,1.4417607,0.94301915,1.3210125,0.656088,1.3692772,1.1188484,0.8467884,1.0241766,1.4128301,0.8226233,0.9659014,1.032697,0.46588784,0.7343574,0.9728665,0.72861433,0.44099796,1.0219535,1.1491776,1.3995231,1.4379325,1.3154813,0.9049323,0.51483613,0.58034086,0.70177853,0.6425671,1.1449451,1.1187683,1.067869,0.9669165,0.6535636,0.99332476,0.3856765,1.1252674,0.8209981,0.3592025,1.2391102,1.1677201,1.2494179,1.2107257,1.1366658,1.3739501,1.0638347,1.5282247,1.2205681,1.4113772,0.9079161,0.75061774,1.3501182,0.6995938,1.0914716,0.5972276,1.2485503,0.852354,1.2408069,0.61209846,0.96313816,1.5076988,1.371985,0.0,0.7546474,0.6193125,0.9079292,0.8328419,0.33409572,1.0858169,1.1280587,1.0713134,0.6108824,1.3126559,1.2224708
toe,1.4458519,0.34746855,0.64740086,0.95528704,1.2100788,0.7252178,0.5775249,1.0816921,1.2044609,1.5394566,1.4518665,0.734164,1.4858589,1.252892,1.2823958,1.3448353,1.400719,1.3156753,0.70138466,1.0810012,1.3914152,0.5046754,1.0720228,1.0490497,1.0010306,0.7886828,1.115405,0.54325837,1.2895963,1.2088898,1.3147115,1.0096209,1.3381834,1.00525,1.0767828,1.0441316,0.8606522,1.4335465,0.9275342,0.49212605,1.5631416,0.6743691,0.98612684,1.3426585,1.345982,1.0901251,1.1079868,0.8562385,1.1887271,0.6122244,0.6498132,1.1989576,1.0376729,0.091071725,1.3261898,0.7618898,0.90720713,0.7527064,0.578529,1.1748679,1.1316614,1.2691095,0.4454627,0.53328013,1.4219868,0.46275878,0.97706586,0.619187,0.49525404,1.0294858,1.2281666,1.0647851,1.1047928,0.8391144,1.3478318,0.81188285,1.0967227,1.1711649,1.1372069,1.1444137,0.9843843,1.027082,0.49519342,0.4673704,0.32847202,0.79522675,0.30297858,0.38500726,0.60652745,1.2057312,1.2502077,1.352473,1.0624375,1.4415418,1.0605361,0.5429307,0.44117492,0.933821,0.6416208,1.0854551,0.96414965,1.2382216,1.1442168,1.2163304,1.1316519,0.8180389,1.1995748,1.0710454,0.5545647,1.1918756,0.9051706,1.0811996,1.0212822,1.0189487,1.300985,1.1983477,1.2012342,0.8935959,1.0497638,1.0290508,0.94418555,1.4147456,0.48144752,1.1160921,0.52694845,0.8105991,1.0117913,1.371037,0.6150141,1.1217856,1.24572,1.5420805,0.7546474,0.0,0.42243207,0.81479084,0.83429086,0.91785544,1.4387211,1.1211921,1.1627972,0.32392293,1.2525014,1.2181354
tooth,1.4639006,0.7450439,0.6009867,0.9877692,1.2939477,0.77997273,0.80096793,1.0879234,1.1065766,1.352715,1.3768458,0.38502222,1.3457857,1.3457658,1.1576054,1.3220041,1.2322648,1.248845,0.63151544,0.9928662,1.3189288,0.6486405,1.0132284,1.0948097,0.954357,0.74051803,0.9341666,0.5712567,1.1674166,1.2476401,1.2573824,0.96631366,1.2730477,1.0059716,0.9944184,1.0474448,0.9975332,1.3616998,1.0654871,0.24335551,1.4683313,0.57633513,0.95552635,1.2968334,1.3681891,1.3269875,1.0990615,0.87061775,1.316766,0.82903653,0.71407014,1.1908665,1.1937473,0.4308858,1.2093868,0.616243,0.7486463,1.1372976,0.41511148,1.145806,1.0281641,1.2065445,0.5591323,0.7944282,1.3062907,0.4395001,1.0998707,1.0501825,0.6082901,1.0492971,1.3504806,1.069412,1.1995896,0.76320934,1.3311228,0.678838,1.086612,1.0987965,1.1679801,1.1958054,1.3449309,1.0988753,0.5129006,0.7491892,0.19053566,0.7353161,0.52515763,0.47811818,0.69605637,1.1192975,1.2632177,1.359649,1.1606858,1.3387144,1.0676388,0.2837059,0.344047,0.87955797,0.79205525,1.0303733,0.9457128,1.147471,1.1722199,1.0425925,1.1477256,0.8210312,1.2599117,1.1124313,0.4696579,1.204565,0.8338177,1.2437344,1.1476575,1.0114791,1.2095793,1.1332446,1.2750666,1.1907346,1.0642712,1.061974,0.5623373,1.2897565,0.7003731,1.0667125,0.4967214,1.1707773,0.9545666,1.3118529,0.52943987,1.2380341,1.327096,1.4039776,0.6193125,0.42243207,0.0,0.7357061,0.76055825,0.9263723,1.3521675,1.1356498,1.1681116,0.32752538,1.220043,1.194758
toothbrush,1.1826227,1.0096372,0.8295971,0.7725904,0.9843816,0.85155195,0.9071399,0.8317412,0.95507663,1.1405834,1.1482831,0.81762946,1.0912486,1.0350481,1.1678797,1.1841369,1.1080366,1.069304,0.7293595,1.0311387,1.0877812,0.8886186,0.8697803,1.0110456,0.9578334,0.8670756,1.0338454,0.7440881,1.2901489,1.1527252,1.0721219,1.0208498,1.0448174,1.0261761,0.9908028,1.1612979,0.8346474,1.1259706,0.8363879,0.63764167,1.1873257,0.79122895,1.1601809,1.0868208,1.3223504,1.0534977,0.99715143,1.0569555,1.1724087,1.057051,0.9628222,1.1402326,1.0968331,0.7802868,1.11796,0.77726877,0.81951016,1.1109171,0.89553857,0.99645114,1.1537324,0.9989153,0.9423226,0.85105836,0.9939352,0.6067166,1.0632541,0.78260875,0.9616839,1.2271502,1.1922823,0.9890044,1.1055081,0.77475965,0.9963043,0.87316847,1.050926,1.0909832,0.6854628,0.94028217,0.97369605,1.1505862,0.9096863,0.9898653,0.795542,0.96434754,0.9145413,0.9838659,0.94628394,1.074659,1.22458,1.0535038,1.118342,1.1108161,1.1623955,0.66180825,0.69970936,0.8822839,0.7203833,1.2487477,1.0294646,1.0573347,0.8919287,1.0171511,1.2049919,0.95271283,1.1825197,1.0537874,0.98105216,1.1052833,1.0469902,1.1067314,0.7862844,1.0883033,1.128493,0.83054835,1.0681729,1.0933449,1.1012425,0.69005144,0.8299045,0.8888185,0.99574417,1.0794328,0.8672836,0.92478657,0.78329164,0.9410301,0.89173627,1.1918132,1.132143,1.0696957,0.9079292,0.81479084,0.7357061,0.0,0.9518605,0.8273983,1.0235851,1.0653911,0.8205456,0.7932979,1.0577829,1.1925788
towel,1.2409031,0.80505997,0.9231598,1.1398962,1.2195767,0.9676591,1.0322633,1.0142717,0.7027484,1.0723029,1.0383085,0.7438697,1.1569355,1.2644675,1.1244814,0.89623684,1.1690574,0.9629978,0.6709239,0.98494834,1.0212162,0.91119385,0.8931279,0.9557803,0.94907194,0.5238658,0.9575027,0.99341863,1.2311736,0.8787855,1.090146,0.9492684,1.3861821,0.8796375,0.94219846,0.86125255,1.0250092,1.0968051,0.97407115,0.6602806,1.1180346,0.6113767,1.1261764,1.1947097,1.2681081,1.0415038,0.9421192,0.7092221,1.0537566,1.0103343,0.80329204,1.1554428,1.3858865,0.94110346,1.2381845,0.7291349,0.85893655,0.85559803,0.64651936,1.1578678,1.2643006,1.3938601,1.1498905,0.76717573,1.2509574,0.6613537,1.3762147,1.2336316,0.9119589,1.0664881,1.1709323,1.0191381,1.2002295,0.5389823,1.2345706,0.5761005,1.0563056,1.1242418,1.065961,0.85870665,1.0871302,0.8136705,1.1059965,1.0587718,0.8377128,0.0870347,1.014015,1.0873071,0.9771907,0.73176444,1.2250473,1.2259166,1.2182028,0.99914753,0.89274746,0.59030974,0.62714845,0.9103028,0.86350316,1.0162197,0.35281515,1.0623975,0.9732011,1.0525479,1.0041907,1.0009288,0.83056104,0.899282,0.9284026,0.8306494,0.8552761,1.0250043,1.2227622,1.2045963,1.1309273,1.0768868,1.345302,0.8203065,1.1381005,0.8235769,0.64908636,1.1443385,0.6052385,1.012799,0.6339668,0.7934103,0.88652813,1.0976233,0.8644203,0.8666901,1.3315659,1.3170068,0.8328419,0.83429086,0.76055825,0.9518605,0.0,0.9732426,1.3319323,0.92338103,0.8251958,0.86465275,1.0458481,1.1967152
