,alligator,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,blanket,boat,book,bottle,bowl,box,bread,bucket,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,owl,pajamas,paper,pen,pencil,pillow,pizza,plant,plate,pumpkin,purse,radio,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,sock,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window
horse,0.7134755636228224,0.8789385242559997,0.8881332197330968,1.085856648626883,1.1034296168738988,0.9417883353561667,0.8373353133067278,1.0082428310284108,1.066928223967255,0.5697534314638447,1.0458838979827823,1.0427664519361455,1.0730435542904346,0.7564684683970482,1.0246820259869736,0.926943957416985,0.9117185202650993,1.07560492225465,0.8905250218111365,0.8517481383178835,0.5253628174179201,0.8164356363724063,0.6590243225705785,0.8122146038392768,0.6026462640392464,0.9855352490802072,1.0952387165820727,1.0567678218265402,0.9150649619151507,0.40079299087698006,0.877508291927032,0.8204727075565282,0.8854985991802238,0.7732831034672147,0.9948648942502367,0.969983329217247,0.8765426922504957,0.7804598847703126,0.9667890226120832,0.7637043329908013,0.8872396881846699,0.9990178683999963,0.8476402167586916,1.1238449903256937,0.5867888343559308,1.1937063304722841,0.7255431217579102,0.7151687528203965,1.0663704114914005,1.0915073884799942,0.689362161760658,0.5722257338609317,0.7712415535234989,0.8724192999970624,0.845499379534981,0.819230665217346,0.8250055128277556,0.0,1.0037252116248656,0.9040295226702093,0.7485835856375544,0.6744019250918091,0.7981308767581654,0.8028376520956058,0.7790813011515546,0.9174595634316682,0.8528582102251029,0.8450801961792214,0.8130745017424656,0.7872146160355397,0.7157699445286996,0.6673295042245182,1.0242995925225682,1.0202882663045982,1.0487657879620629,0.7212922282024897,0.6965680937791856,0.5991679555660667,1.0848162512358308,0.9984692941075345,0.7495366413427451,0.9097969959035956,0.8619128295325611,0.6328285672920944,1.013286946637861,0.2837757128190027,0.5703121308953452,0.7619428275082426,0.9555391549218559,0.6220382855943567,0.8585395783471099,1.0579604678870331,1.0304043861905472,0.8902558491912559,1.2025733012535933,0.7046760994983747,0.9756390410854978,1.0345712330117105,0.789983765763119,0.8682621787584457,1.0085034081643827,1.1103468370030982,1.1103891013717366,0.50863519929977,0.7443191118752267,0.7804350338275958,0.7252599858373614,1.0934632181967483,1.1680980309575615,0.8803393556973049,0.6714833616731103,0.989534346720849
jacket,1.1679143766685887,1.0452296835897972,0.685716528141128,1.1869769498490346,1.136344722934397,1.1000511848177563,0.9369380711741271,0.9287358039444576,0.6020468114759844,1.0888841015219082,0.8652417742075249,0.794779373654545,0.5228929289263764,0.9121642903909979,0.9681208427237512,1.248687850888044,1.2955216616673542,0.9200418351819886,0.9505019687767157,0.9690218465164357,1.028468194823452,1.0582830440929623,0.8129579287633205,0.7859074900741875,0.7182316124114206,1.349112968657289,0.6774691606100652,0.486235767248712,1.1499109708640853,0.9450074128303034,1.1555242037360864,0.5199893969530726,1.2109585149710689,1.2625621253311614,0.75183585289108,1.279774027721125,0.7279148315981425,0.7677817969843477,0.6555654530808125,1.0198788395501404,0.3861280884823284,0.9644816321664682,1.0812489978437707,1.0167158840304515,1.1278167319293972,1.0256155682968326,1.034590284073627,0.8089707642139762,1.2154239320822657,0.9188857176486901,1.1527320315150074,0.9605344637907305,1.182333262283206,0.8864564499944504,0.9087821495096579,0.848125714266944,1.1446244798026508,1.0037252116248656,0.0,1.2287408923510519,0.6270995646244255,1.054225106756719,0.7519680191302417,1.1615988554526187,0.9431948550030609,0.9910147057875673,0.987396018163711,1.2368876808647031,0.974026250446623,1.0981821856601117,1.1791187813325887,1.0399420670972372,0.7918019568699687,0.6107233007704332,0.9327246008037047,1.0508119153007944,1.1194653049886552,0.9434084031109223,0.8268673493631128,1.0715617869552607,1.2787062326860241,1.039968440054208,0.7196064404473911,1.002548126021,0.6797575325173529,1.0769131369190201,0.6820645857360585,1.2545077947689567,0.5669204742940601,1.1230059885707826,0.5118876631960243,1.1960313916637364,0.8082211544832345,1.0330928542737976,0.8699911086301492,1.1812618601381606,0.79415758831168,1.058131620386522,1.106156053613504,0.8731146152453174,0.3521027539872852,0.7709193206209675,1.327802842648822,1.0685315743092063,1.1635902770737339,1.0032061481280528,0.8142748858633679,1.0807213851029251,0.9751445968910062,1.0080526657574416,1.12456008954081,0.7429496871616426
jar,0.5888528267560965,0.575208412809842,1.2584864651154666,0.6819857434346426,0.7529129216027697,0.7140471578109142,0.7509411160693178,1.2875824747974176,1.3905208449817665,0.628374463850461,1.2578902429749084,1.1696395527997512,1.3418109756909147,1.0870420155447316,1.1707676660451183,0.45729279200054873,0.5089260328432038,1.2158524155125874,0.990264823560072,0.6406016746441807,0.5869197754853543,0.7595874031961085,1.0375170941149285,0.9987979400722002,1.099930792847125,0.5909029336042211,1.2685923944585558,1.292192675630037,0.6954192926769384,1.0120181412563811,0.6798593905306315,1.3460123071046848,0.7267991897935858,0.42651495718250854,1.3449261985431755,0.4096144365220231,0.9927232699188712,0.8608850184513177,1.332951004552954,0.993152650998444,1.0855132487010726,1.1429617731932469,0.677139948944496,1.1193656412210373,0.749705259311092,1.0437530672918156,0.6640073341136294,1.1661555860320285,0.6649357582570601,1.208674932138133,0.4883537498427186,0.6551049359061919,0.6361531598955459,1.1320047171163712,0.9851405027554573,1.2148745327798007,0.6024744367217884,0.9040295226702093,1.2287408923510519,0.0,1.241466249268222,0.8799307208948808,1.3085834763956408,0.6492262106179162,0.9049205425582164,1.1728768600745547,0.9963462724211376,0.44455500331347286,0.740498876649603,0.6507380147088793,0.5506496188431901,0.8611877063479367,1.1600660240712557,1.299447288672665,1.3661668214963831,0.8812387302999205,0.8766986939826089,0.550082299179532,1.1828215007680134,0.8964709226881954,0.4730328959921343,0.8914596802903022,1.0874561094867092,0.8060910123305421,1.2789832150508054,0.8650952939097393,1.037381293121924,0.4664551097068177,1.2633494348049372,0.7027666009238789,1.3179956797233432,0.7663045967940068,1.415397224399249,1.1540282481178756,1.0274017218317686,0.41088225820210433,0.9912806929564718,0.7972128169132626,0.5942310500681962,1.2078316350128961,1.2747777670056413,1.388072478817909,0.3675141116460695,0.43403414560466014,0.6510203206804394,0.9272299603658712,0.7619488570258139,0.6146737699691911,1.2158228971327953,0.8906878023611342,0.4630119965130174,1.3198815950294778
jeans,1.0314100767944958,1.041124091246441,0.6878145576321895,1.1632935123177433,1.0715180936331454,1.0368885723412462,1.016181390715709,0.7788507848602542,0.6246513956868709,0.9355284859839691,0.7174362314002174,0.7011153085538943,0.5309887155605688,0.6732116706894792,0.949294374610738,1.2867830794624813,1.2051973251140802,0.8571866678461542,0.8795023213491464,0.9768732569329195,0.8943826569315979,0.9050234411234755,0.6623321927593947,0.75238269558962,0.5291879439971582,1.3177666542422704,0.8307993519299454,0.5812997266635935,1.021481144605708,0.5543018899091431,1.1152074329079142,0.46949078031019487,1.083778166808113,1.1715716341001063,0.7086186481979112,1.3226606593634131,0.7416614753575026,0.847317391731212,0.7775488961023215,0.9066531377963545,0.7295692315732067,0.774856194672761,1.030857716724252,0.9389710750005683,0.9016227862773232,1.1688314393384083,0.9004444927607301,0.6783087489814146,1.2456821339009632,0.8499177464129084,1.0459302795270602,0.7606367644069558,1.0533730641471446,0.6531258701671225,0.8730989880535527,0.689258747368293,1.0465365244429252,0.7485835856375544,0.6270995646244255,1.241466249268222,0.0,0.9102320445722438,0.6844605578843685,1.352868480777508,0.8753715216605675,0.6521031784557688,0.9276279530412143,1.1834321543911945,0.8818652561628426,1.1384346067975264,1.0987055715208804,0.8524122320743976,0.8206810227944843,0.48126049858597764,0.8259620698152694,0.8371250497309726,0.9080574522876197,0.8791466969711219,0.9307150890694739,1.2032619954546602,1.086342013410204,1.0681147801532902,0.8113552102663311,0.9663544172266336,0.8161368644739458,0.9014174129078332,0.6164981054882962,1.1807852022535654,0.5402885171235138,0.9372663187434507,0.5865539284723292,1.349738329750334,0.7977407003447923,0.7587286239828421,0.9993669587374592,1.104772459084884,0.9451000146975599,1.1627026222724695,1.0734377270289006,0.68262142249227,0.5998070300191277,0.7181542607563429,1.3051582469140008,0.9145404440859053,1.1181303735302175,0.7233562668782368,0.7709223239177845,1.1578284232823723,0.9131637455226811,1.1467650829262,1.0200982382949513,0.7339655054588464
knife,0.7751192794788516,0.8273322410250651,1.000950074842717,1.0564890902277089,1.0144378004070695,0.9774810529899838,0.9138821851675134,0.9948738489292916,1.1123267843098876,0.7079817543783404,1.0404079959236157,1.0633536340811733,1.1857875344014273,0.9240410726303692,1.1310874167526705,0.681901511412252,0.636362808905915,1.1067320514445749,0.9269937742061742,0.9338731127401274,0.673941452611058,0.80196240149945,0.7804931853484572,0.8804222844664693,0.7393302545802474,0.955862525079633,1.0438945047482742,1.028906275192244,0.9891938654983545,0.7945558049084975,0.8271552830328508,0.9205552261054577,0.9002215327631637,0.5794474321276158,1.0653330351401966,0.7690262551184999,1.1098657767877982,0.9729371983858454,0.9191140284464622,0.6228031943803287,1.009961260319333,1.076015967145108,0.8978024117953516,1.0815652248444905,0.7840950075260762,1.2071309387725637,0.8898916424145805,0.8238428632824241,1.0940016011478544,1.0995541020937003,0.5619651687330577,0.7678884973903681,0.8322543570833134,1.0014855303492458,0.8465428114498825,1.0139831557924652,0.7882651729143486,0.6744019250918091,1.054225106756719,0.8799307208948808,0.9102320445722438,0.0,0.8251420444879931,0.7069559290179277,0.8591030922262124,0.9230948119057116,0.8684370919734528,0.6480421593023642,0.782809220675945,0.7610581791560178,0.7270832833942813,1.0309684684728229,1.079679771323625,1.1562957675183783,1.0306127911227982,0.7836538685492571,0.7205835230341375,0.6650562946995231,1.0390151561747245,0.9971775975221011,0.6637680539197988,0.9102592620614032,1.0285602317197124,0.84864553801282,0.9539185624308592,0.823580977742854,0.8893377847579462,0.7585988595094098,1.0910824193857627,0.7258927191583125,1.0552498726730193,0.8805099607197463,1.0676273692550622,0.9333147626167855,1.1566025367922321,0.6483278510224927,1.087578606510362,1.0140176335173086,0.9881053924677673,1.0233397729596008,1.098129350504599,1.0894476562544413,1.0295221643255124,0.6555731537895745,0.5753279064009117,0.8513862860683762,0.7334185685583996,1.1186808565493163,1.1713481857902448,0.8307763146251312,0.6397187080652419,0.9548042671122822
ladder,1.0616697793995624,0.9539877662343011,0.6134994295243374,1.2070506128368876,1.1019738329228215,1.0321700212464837,0.8256746708433869,0.6042647631817888,0.6668090348395324,0.8074714600558723,0.7255585711332715,0.8417342120443444,0.7034278736757388,0.6411646869481857,0.8522550291252435,1.2604399677866174,1.2887237319792013,0.6779990246526235,0.9695618793413898,0.8710001127738335,0.8877829105776027,0.9926367558297703,0.6976207184062038,0.8254832397735581,0.3665575083910655,1.3853304376428706,0.6366850454827756,0.8991957583762653,1.130686507139985,0.6642715951898837,1.112981102604692,0.49519209927400487,1.1819944850725574,1.137181896551992,0.5513300008255266,1.2331862686153858,0.8425173354328808,0.8648054697922227,0.4369318433169709,0.730428186268628,0.8034864312725926,0.9801463837120605,1.1511582247258854,0.8968031220938206,1.0412285385918028,1.1066871718442701,0.8849709483868184,0.7127430277982274,1.2225709042584267,0.7714991771519,1.1281034563409493,0.9600896710076163,1.0685484760006863,0.8729645188035146,0.9749709809783794,0.7207185773514688,1.164870762066672,0.7981308767581654,0.7519680191302417,1.3085834763956408,0.6844605578843685,0.8251420444879931,0.0,1.05810331107778,0.7962212856717821,0.7768011649138318,0.9203072482277602,1.293933905438748,0.9111817479103832,1.1460795015391536,1.2677211773746324,0.9480026766824432,0.6486630789164978,0.6673115927617914,0.7732160888382525,0.7075151840080541,0.668483113818878,1.016668625977064,1.0291441491012876,1.0286839614441583,1.1916336210166105,0.9771840037060054,0.6088199330228468,1.0747158058758468,0.5362693328209683,0.9520903750613132,0.6397147193871311,1.144183056082402,0.7072377957815547,1.001266408684839,0.6546495696626435,1.087802105423416,0.6404798749650339,0.706030737100048,0.9486400446738983,1.147579849499708,0.8848327557417726,1.0987259852416793,1.11896103717869,0.7634919303780996,0.7698643092544954,0.6187916879594606,1.3103761687239908,1.1348686676676296,1.1668388553808684,0.7425240826578453,0.784303908245102,1.0667790355831848,0.8208196574806227,0.7797416160353241,1.1294251210872543,0.6609940549766352
lamp,0.7553703392953312,0.8007429342273005,1.3340234538379243,0.965167464714254,1.0174857948030718,0.7972465999951641,0.8846078771628578,1.37145480584921,1.4644437031375082,0.7109098321596807,1.418541997575776,1.4101300923745967,1.4279208668538244,1.2269507664562522,1.3693327072138262,0.36636240591523306,0.5213582886548449,1.4551538929764511,1.1933020198298416,0.9843336545733053,0.6433002274566778,0.6721244148914358,1.138574166514299,0.8539564180525663,1.0241116548453435,0.5477822132776353,0.9849155909939343,1.286110587049855,0.9609833472543099,1.1073271264607403,0.7729099426479811,1.333998152150484,0.9271733887243352,0.508064321266656,1.465829884538739,0.4550203797293185,1.1791126985707032,0.8796689474194119,0.973645727956478,0.9034432495970769,0.9536280386612082,1.274530940115071,0.953260342278302,1.1452881145367442,0.8784171231770878,0.8923750592911515,0.826005978945383,1.0248989934122141,0.8855097407486701,1.191241350852274,0.5183022766667624,0.7371277501245469,0.9079295649714223,1.2130619921643844,0.9651569755693308,1.4357434409126595,0.5152276049954828,0.8028376520956058,1.1615988554526187,0.6492262106179162,1.352868480777508,0.7069559290179277,1.05810331107778,0.0,0.9780011806763856,1.192506261731587,1.059650687398253,0.5680052471713134,0.7405614311163524,0.4251493093811699,0.6091609840953981,1.1385071349425933,1.1258747255295336,1.464046198865262,1.4096095542933704,1.0301609303125383,0.9899237758470335,0.582324772558219,1.0974638139978865,0.6344452565303762,0.5221049088640861,0.9233999995776553,1.0907211245770112,0.6990894445801821,0.8735167797027656,0.7754134212835828,0.9765990641388858,0.36838597982194843,1.3688549514882664,0.5703833347835431,1.2790937492861134,0.4652062898534326,1.075790889203579,1.2552316789099522,1.1708408448271745,0.4922954302178343,1.1424654428167225,0.8887700582987975,0.9310206595038256,1.1298392810062803,1.3052741702584196,1.5227704596674658,0.7300634946727235,0.7139602887571022,0.5619192886016318,1.124537145008331,0.7281996084100408,1.0532542019849684,1.4695734453477465,0.4302326578132487,0.5961987288278722,0.9354034619142284
mitten,0.8151666452764749,0.7805039194913023,0.8970256643018657,0.9700172606136486,0.8843892682763997,0.808692122513879,0.9340865386696823,1.0059409038876765,1.0061703326332552,0.8075630815467632,1.043028141624542,0.9235726946848524,0.9188239154441803,0.8364184604095161,0.8916053445901888,1.0116515310519274,0.9738728023599807,0.9330307035362255,0.8462237985346396,0.7863122368981386,0.7129144124123191,0.9935556898774285,0.6404730296229738,0.9076358940637242,0.7746364429910213,1.0992260208053521,1.1550015630244466,1.1109060440172462,1.022686734693101,0.7763209607745732,0.8664785925007861,0.8586481347087244,0.8043931018047918,0.862376567035855,1.0126051315003801,0.9511039455426378,0.8240285438981237,0.7639624701726067,0.9700992582757126,0.8569973877457187,0.913377557913131,1.064405477759499,0.9557848147813244,1.0372978594759463,0.6125382340011829,0.9756756044999438,0.8965543562604532,0.7491904323418657,0.9599455151799637,0.9978968986782517,0.8786450375990021,0.5469254735528786,0.6369286263251657,0.9925119814422402,0.8892631578830008,0.7872860919846387,0.943357664543274,0.7790813011515546,0.9431948550030609,0.9049205425582164,0.8753715216605675,0.8591030922262124,0.7962212856717821,0.9780011806763856,0.0,0.6940841226279555,0.7369922196966917,0.9583955135101583,0.7095787465144797,0.997172801668062,1.0011171492615876,0.762613637722999,0.7642533255824601,0.9262795008444241,0.90221780758448,0.7678593723568895,0.8062252514601189,0.7242654473183963,1.1429185064068657,0.9254744671979591,0.8963731644894011,0.9908149305402996,0.835941198735917,0.9886280681865196,1.092549834705038,0.7327379914812855,0.7588913761925421,0.8810318107134458,1.0441118371137545,0.8672450754147798,0.942163801117049,1.194615204929749,1.1131220585068715,0.9810960508689949,1.0113729001244278,0.901569033145842,0.7458485478136787,0.9371583271996897,0.840536221317473,0.8663725103923948,0.9642567285921898,0.988630433169547,0.9838166988758442,0.8486589564744398,0.9451827433186613,0.6641020240559351,0.6263551136808594,0.8458472162107395,1.0438700448723959,1.0760865289556087,0.9250189113281204,1.0141686623314954
motorcycle,0.9602408728327485,1.1226172393149247,0.9786030931598384,1.099802085884886,1.0123097491133404,0.9901959406969751,1.1495440690593977,0.9017344598036229,0.9113758851898511,1.011165825699641,0.8701349958659619,0.774343119280123,0.8046122053236837,0.7754325645149661,0.9635370277773763,1.2478886318373317,1.121863862655106,0.8786053315434689,0.982451962834375,1.0525467235253547,0.9959953863671361,0.7878882927343891,0.6943228460970006,0.8221284014172923,0.7499522217072048,1.2270661340366096,0.89776409534984,0.9258920216250729,0.9737264028972252,0.8862425394000161,1.0706984373865212,0.7781708791960058,0.8905521755288417,1.127357202688631,0.8629361598537801,1.2597396520038315,0.9482775008290151,0.9559078431614874,0.7997077953024361,0.9205862209429004,1.0445107661558073,0.8636710252153483,1.1517638701750157,0.8664128081386209,0.8850912892558286,1.004406102747235,1.1406503052949486,0.6648727444000222,1.0974565801178546,0.8075876227028553,1.1219833619807882,0.7899153480161129,0.9805957312443158,0.8244383599484237,0.807261527721199,0.8703832601950665,1.1658506730835825,0.9174595634316682,0.9910147057875673,1.1728768600745547,0.6521031784557688,0.9230948119057116,0.7768011649138318,1.192506261731587,0.6940841226279555,0.0,0.8901765597968547,1.1512404458413927,0.9063557531782038,1.178485055294844,1.2009892052559268,0.9069451875879954,0.8159931315292035,0.7899703291520812,0.845921637725259,0.8371846217600384,0.904847259641816,1.100465197057135,1.1021139628863124,1.0232367269701301,1.0901812998814648,1.1912477799482155,0.9682468128865043,0.9953033600411617,0.8451984981656804,0.9603267024539542,0.8402590281959991,1.114020446691598,0.897738407925327,1.011242794681755,0.9832448910368258,1.2805381696933258,0.7571711163355317,0.8708173909716039,0.8479968307050028,1.1144230903780714,1.082320397630664,1.1475291770753593,1.1484651327486142,0.451562656421015,0.8784941304972889,0.8506780749996838,1.1816626321468247,1.1611286097404188,1.0656799602712677,0.7313098710096853,0.8905632632108609,1.0467618587120622,0.8378368596121755,1.1914314604326932,1.1279491163792386,0.7586630083037624
muffin,0.9527297065674559,0.9240769015522066,1.0675614908343973,0.9889631271396239,0.9298246213236867,1.085431883764626,0.7674383674035272,1.070934243966194,0.9937200672619546,0.8853054070464477,0.9779690873514063,1.029169121056095,0.9371272232739929,1.0316122052410697,0.9829896056478843,1.1312982197789632,1.0474884553691435,1.0119499719930514,0.3453756023686435,0.9672973599996093,0.9926275190725083,1.0059050790130313,0.9119804010800339,0.8918909509922898,0.9571273000696693,1.102959877305436,1.0923871167282708,1.0263117189136708,0.9918049347234281,0.8677368640963163,0.880074551488515,0.9747489659406059,0.7873584488409925,1.0420276455679045,1.0067068007688513,1.0871812164002812,0.9071209859925935,0.9424742241179257,1.0302359694649152,0.8834953477664962,1.00037408117284,1.0505948182120208,0.9812387662708318,1.043513369422901,0.7538492136430999,0.9470275772841078,1.0210659283853485,0.7853556976213829,1.094941293971525,1.029670280085263,1.0746784428865757,1.0442902932796778,0.9561097179845115,1.0277485614631845,0.9857731960347997,0.9507680501780166,1.0903677520765702,0.8528582102251029,0.987396018163711,0.9963462724211376,0.9276279530412143,0.8684370919734528,0.9203072482277602,1.059650687398253,0.7369922196966917,0.8901765597968547,0.0,1.0525696098177333,1.0273688759738178,1.0752197398854526,1.0753231632948435,0.8620434567916722,0.8917772241457821,0.9431049914529941,0.9500544076171671,0.9571753045815898,0.9893299687957005,0.9579785609238048,1.0231716277922331,0.9177553823886467,1.0293590520369968,0.8782208142010277,0.90093006315535,1.1070782106934098,1.0833703856929762,0.8483667353984121,0.8711854008377562,1.1083533046055392,1.0377356380192917,1.0368830187223537,0.976318148408063,1.2262218246754364,1.0034670082262582,1.0170904152552485,1.0674309843376009,1.0150046333015794,0.9953949658589392,1.0256856905930536,0.8415526619778564,1.0102089812869257,0.9184518662904322,0.9676158928968492,1.0940108357051235,0.9737876374404575,0.9723368234950892,0.9979893587238655,1.066025543396289,1.0254224691088065,0.9711789572195415,1.1998347865194625,1.0882660499810075,0.9880689940561587
nail,0.6310783036702945,0.542491057519267,1.2690498054718666,0.6202794833076344,0.6680651306689032,0.9146403871722899,1.018223521228409,1.3181575154014546,1.305159200026283,0.7370212025910573,1.2077741408084697,1.2185130457779274,1.2891435499736004,1.1093461094202504,1.259176432381599,0.2634235060189838,0.29089385576935833,1.30968154074443,1.103569114555267,0.866470085810061,0.6028704613439038,0.7795858699796583,1.1112860239135642,0.8217533892029515,1.1504148890625754,0.5699553064266129,1.1940967434615313,1.1769135311631787,0.7761541844278628,1.046522816983408,0.7376393250377477,1.294142551479377,0.7462321431900015,0.27120147256255644,1.3813908991964334,0.37374229590630514,1.1457049255318097,1.0191535844794446,1.2330518760990483,0.9523681822142344,1.142829582084475,1.1170625438712865,0.734602607502399,1.1557030818371368,0.6790721881322226,1.110224902982861,0.8179124834599543,1.0904467576287202,0.9948108455211652,1.1933447344693109,0.2197567007118949,0.6974697995415848,0.6542754896819831,1.0958742914155908,0.9783632190448057,1.2414997036796664,0.4706341945288932,0.8450801961792214,1.2368876808647031,0.44455500331347286,1.1834321543911945,0.6480421593023642,1.293933905438748,0.5680052471713134,0.9583955135101583,1.1512404458413927,1.0525696098177333,0.0,0.7258969811820629,0.6569891620328061,0.44162284337202995,1.080048887734152,1.2010767577301737,1.23878009604653,1.3132467805854944,0.8844798394811513,0.8465952689777768,0.5988718695849441,1.1417636723712674,1.0053721132929567,0.41671735981931923,0.9836793149425559,1.29835656866809,0.8483482960205188,1.182041802132741,0.9192622347687671,1.1241531840572618,0.39226085206946526,1.2226195541771527,0.6652616314728258,1.3502146761712706,0.5790611868152225,1.2642975550196738,1.1635932331923848,1.135615717004962,0.33112361965009285,1.0898725217767615,0.842623498120865,0.7397348533120971,1.2860471592140952,1.27169293946781,1.363479435836957,0.6577034445042127,0.3242374797509543,0.23354256274682073,0.8829063995778932,0.6930224413363733,0.980639772958456,1.352863489736099,0.8404465568384366,0.372622344442863,1.1680495406223201
napkin,0.3075233944801139,0.6083739694214774,1.0296526918806816,0.9491478440683105,0.91371461149148,0.6237177463397321,0.8745009013791859,0.8425374432026734,0.9850110908967362,0.6366307534792,0.8095192214288822,1.1084037130988442,0.9898874968538648,0.7051895597365678,1.074073646546406,0.8058908225660292,0.6636006140843432,0.9655060771632704,1.005963842108939,0.7849342004087976,0.4200790871283182,0.87166483419703,0.6345157395638448,0.7574815096765105,0.6338281152710806,1.0061369826712916,0.989868458055632,1.1439389752572602,0.7646761033612256,0.8935894530869585,0.5405980283214077,0.8342914804610196,0.8713791210492414,0.4644239588790867,1.094286997802063,0.7353207383229936,0.9976786237331696,0.8236830175347185,0.9276148452481657,0.704759051731531,0.8866089129653189,1.1841765145606744,0.9530523598666151,1.0956018626107167,0.7844810722870825,1.15028396381898,0.7908209485211076,1.0751373267429558,0.9228372785934167,1.044148205442894,0.6570193112105247,0.5756668294071643,0.6516904145943566,1.1331829889316276,0.9660399998190083,1.079669311679103,0.9163536250376506,0.8130745017424656,0.974026250446623,0.740498876649603,0.8818652561628426,0.782809220675945,0.9111817479103832,0.7405614311163524,0.7095787465144797,0.9063557531782038,1.0273688759738178,0.7258969811820629,0.0,0.8147147569747717,0.860143525087832,0.8851986314536908,0.9751884103891498,1.0453434525456702,1.1393729411045839,0.5975151038827287,0.5889276931382004,0.42933722436668753,1.0558378739791368,1.0644932031469114,0.692194845743935,0.9604911238685878,1.0293936046392194,0.9141708796020042,0.981976142343544,0.7864369610781682,0.8376661735124323,0.6093361236218127,1.062043688556551,0.4957805252894444,1.1041061171031175,0.9645534107221773,1.2326613444663777,0.6814912922983333,1.1442327538371106,0.4856989664911655,0.8767581687157071,1.0915427637190858,0.9090092747450739,1.0708885379409372,1.1286595450052026,1.1280341180094944,0.7217756837108499,0.7074455028166001,0.6710156616568423,0.47392809447316775,0.1409333208956185,0.9347916720155239,1.1817446438003496,0.8831247718639071,0.7115926907354271,1.0453741607925888
necklace,0.7232437144785754,0.7977206655844361,1.150683772558326,1.0294741454763359,1.0999042604397744,0.5429203784686213,0.8166763454378532,1.358760817996313,1.4175960306629243,0.6323566439080892,1.3694460322900976,1.242866235322589,1.3854158337746512,1.1121142711643166,1.2290448856404166,0.5175265814047644,0.6631296095616371,1.3296346938799397,1.1095167158143873,0.9512741536388292,0.7404440910222672,0.830840141777574,1.0872353935500896,0.9860477714296052,1.0366264976641695,0.6863523542841689,1.159964364273256,1.1261649406512257,1.0449132854668892,0.8785535535248764,0.8466126966274325,1.2817208943828022,0.8560161410770328,0.5095083922600001,1.4144705070171832,0.6364676620527865,0.9641352581362121,0.705437097548036,1.1544402501187776,0.9689919387266072,0.9081951091517884,1.1045892518257792,0.6800774216863977,1.1970340943482907,0.72149206078164,1.0340968085870965,0.6446845982759993,1.148531135116905,0.7981594106363628,1.2218368436243874,0.4580980366950007,0.6460609245728088,0.8261540696073977,1.0689889545084554,0.9661613826647375,1.1692981172777774,0.5186653864549923,0.7872146160355397,1.0981821856601117,0.6507380147088793,1.1384346067975264,0.7610581791560178,1.1460795015391536,0.4251493093811699,0.997172801668062,1.178485055294844,1.0752197398854526,0.6569891620328061,0.8147147569747717,0.0,0.5196315047409006,0.9680459258655485,1.1137365676424185,1.337559546674591,1.3183163258615553,0.9302800835906874,0.860548236367012,0.5785146168320354,1.1336142793892119,0.869482005787041,0.5846073238748262,0.9231592097866091,0.9533174879656754,0.6352724279708357,1.1282490303569488,0.6918686082783378,0.9137393261911649,0.42306345383981614,1.2169539269575602,0.622920056108734,1.1840176154779527,0.6718732084708834,1.2492800722852808,1.291244144628042,1.2839029290221489,0.5005047976652526,1.0670787759579903,0.9732077564972516,0.9134320262244622,1.1077915032017682,1.1841043528779378,1.4570686802489528,0.7460236068119597,0.5628273109854389,0.7752258759547777,1.0407810849780759,0.786624794454083,0.9141285453304792,1.3822985864237898,0.587832533628891,0.362052722265915,1.2460826769599236
