,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,blanket,book,bottle,bowl,box,bucket,can,car,carrot,cat,chair,clock,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,ear,egg,face,finger,fish,flower,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,jacket,jeans,knife,lamp,leg,mitten,muffin,nail,napkin,orange,oven,pajamas,pants,paper,pen,pencil,pillow,pizza,plant,plate,purse,raisin,refrigerator,rooster,scissors,shirt,shoe,shorts,shovel,sink,slide,slipper,soup,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window
hat,1.0468777557317341,0.6149647223122097,0.6363849012354358,0.9685277411287048,0.6788920697177979,0.4313586298353773,1.1866713336145585,0.614566118041294,1.3662399782910977,1.1958857043355562,0.3882646330337023,1.244342817769276,1.2107315143458246,1.3577510443158762,0.92027722179854,0.915758375909872,1.1009496481332046,0.7513890161690516,1.1788459650811682,0.3854297621832803,0.42916362529028984,0.8461774475248183,0.8811044243429377,1.0551085309131323,0.5935605534332392,0.8161530212098097,1.2202996737198182,0.9563852665294479,0.3011690764664572,1.058968208866595,0.8675776385753552,0.8216012459200421,1.0230554546201949,0.7714262055197403,0.8520191888127379,0.540441085504235,0.835882596659815,1.0747757186002356,0.6926376426693612,0.539752845990094,0.7108661260106823,0.5862785579443673,0.894911208328268,1.2012850094506775,0.40888803896289116,0.9113911572779331,0.7369838190685498,0.9229306843173029,1.3347599284087925,1.0702228342752766,0.0,0.9918328631273741,1.2828757760759433,0.42208120729024734,0.5778971222059592,1.0189584524412068,0.595172174041674,1.0500095139194645,0.36643912201506046,0.9604048198860629,0.7849715905474695,1.2980095618872838,1.2889861731646501,0.9025246716510323,1.2009219421382433,0.45456071929164,0.36238583385802914,0.8910168278013408,1.380971927443503,0.9446749409352999,1.119514102761953,1.2697402897298713,0.5479186582269833,1.2608167377238253,1.1888714489932315,1.243426731466141,1.2014940125872955,1.2057370289818368,1.1375666427688282,1.0936793573542156,1.3381656378112314,1.2593032819081524,0.3723810984293391,1.2855438208810048,0.6636555048124451,0.6887175533619829,1.1572171921766181,0.9778422716231402,1.4071567269994816,0.7263826724377993,0.5100752879419617,0.4390953848039326,0.889021912802398,0.8334868761574664,0.6976944835516209,1.3077401556498909,0.6604881316112763,0.28107327442688024,0.9185189501617663
jacket,1.2022674735239818,0.9249008438852208,1.067210944333904,0.6396404446264676,1.0426279732064763,1.0793902715802317,1.0571128548444089,1.1795833825818849,0.7480052717132791,0.4080272594577924,0.9606669865093106,0.6762038443042346,0.6077670633520275,0.7075116352513007,1.118515273910852,1.0670025788421813,0.9353089820399231,0.8567288498703123,0.6340659114991227,1.0344005948440282,0.9186631813418167,0.8742241785892835,0.38577928913871373,0.4801939260765109,1.0432720576291157,1.0358480221265358,0.4581456344627115,1.1139767189143872,1.1674285224661576,0.7974925696154516,1.136577647394792,0.6249360490404027,0.8800877080083228,0.9485059092391662,1.0525706415682872,1.0756232888824353,0.9803860202665228,0.8765390761717068,0.8927762681246574,1.0594169148705472,1.2073039919635025,1.1413910602909407,1.0095630954982076,1.1076194207888168,1.0399620159978151,0.7640174361455049,1.1081101161090825,0.7191109051748192,0.9242520876592417,0.8183164532910195,0.9918328631273741,0.0,0.6203185950856388,1.074957684128067,1.188465782221421,0.5718232386370665,0.6962453060008497,0.9775918656229521,1.097906320715068,1.1324402468233397,0.6609682483111468,0.7267052172915478,0.49851184028441275,0.455478656217161,0.8633223340250779,1.1116301541005622,1.0594022486480819,0.8618495017791695,0.9779942277528418,1.0865014459793334,1.068895065086816,0.7526431526776602,1.1494141115641732,0.6832124299293673,0.9858148312081285,0.9985304159130262,0.4025607123685593,1.0778892788803294,0.3655790513844247,1.1961712511705425,0.7314184054035289,0.7799489383227369,1.2151844202269748,0.9596620433209501,1.0867361242549345,1.1590416665326555,0.7171377404431163,0.19180053495339455,0.6581436709314697,1.21688784959319,0.9538919201966155,1.1292560852756428,1.0465498130583835,1.2329221178129224,1.1144251799537057,0.8932328100855513,1.0812849996071894,1.0633721517422141,0.705177707145482
jeans,1.1099575678733389,1.0495967669054413,1.2063579515607585,0.726812357138126,1.202136927899324,1.3480366473674865,0.7718493163098811,1.4303410902827578,0.5754934219508496,0.5238741683861682,1.3501621045372756,0.542140645638373,0.6731942047448547,0.5249098505888297,1.2080011641246684,1.1878051996826506,0.9786142448706734,0.874148068464602,0.6146247531871103,1.3478182488780672,1.299943133548147,0.7060845898165881,0.6438308237662747,0.5382107253445573,1.176294091770159,0.9995405302537304,0.44873545936192427,0.8689245644604064,1.418586790871069,0.8210281605147483,1.2735865342656096,0.618521027568139,0.7834770806726612,1.2683021946498805,1.0821990122039378,1.0758991415396366,1.0640426813060726,0.6931027521624559,0.8325103593899115,0.941821668005826,1.4386207305163057,1.4168444108898317,1.1435207483065066,0.8947785295390317,1.109969882011445,0.7908013910584073,1.0418983948513545,0.6223328855363393,0.6903718599354634,0.49106509155791234,1.2828757760759433,0.6203185950856388,0.0,1.2171962340936546,1.5038955139128798,0.603144758337621,0.8838406709361202,0.7788332144903924,1.2748194836265057,1.0419277261158926,0.8392758077005722,0.6653974059927208,0.2915510025481258,0.6475170804118083,0.7320583225289082,1.3036388389128648,1.2538959008237944,0.9891506914871732,0.7967269254740234,1.1144825983031361,1.1379798261623133,0.5884921497762835,1.1870986160961072,0.6304992092269448,0.6914839639908439,0.770746131274746,0.5797656448796495,0.8450500657119474,0.42984517663572164,1.0201194396949345,0.6444903833830121,0.6957949249702612,1.3725782254575707,0.8042615461709954,1.3212860462383724,1.1419133457084862,0.8407456304483449,0.47931582119490357,0.33701318324056406,1.2154740496244056,1.002760042634304,1.2264538979995785,0.8717826862276803,1.2484405532556049,1.2476459263953508,0.7326651539198622,1.226263824099346,1.2102340996074503,0.947662188497663
knife,0.7328138819598551,0.6821901758309286,0.7286681341974431,0.9229306760827916,0.8388493492210708,0.6102786371522414,0.8690562870614452,0.5834439763808591,1.3481012937293961,1.210570199820045,0.5500439205616214,1.0695650245377644,1.1857924468027634,1.289959828302072,0.6713800152011935,0.8108304772029907,0.9819185458950349,0.5440172815135781,1.1581897671979704,0.4763012531349976,0.4741127309878781,0.8836594487587682,0.9446221334241945,1.0058277241543003,0.7443649881820382,0.5448792980390067,1.199045274866301,0.6573438321808103,0.29321407153374424,0.9623662119966885,0.7241413452424318,0.8287101811849366,1.0869033145631857,0.7978641081385245,0.6793300181114268,0.6473985031678606,0.9133662134508034,1.177421227959574,0.6893518462317698,0.45023407389509384,0.6522496914104347,0.43979644543263274,0.7529278648635656,1.0222490952781749,0.647337406599796,0.9179453957420214,0.6458746292352464,1.1397534032309378,1.1699052496905606,0.9793404833323831,0.42208120729024734,1.074957684128067,1.2171962340936546,0.0,0.5805274742423241,1.0784634367500803,0.711601649469187,0.9272257607191172,0.5658395909783542,0.6701773415921136,0.9341978003601675,1.2626966588444026,1.273022622353158,0.9068515477016601,1.0316225656253493,0.3377051984131676,0.3682604646101493,0.8695477383910983,1.1222665708978723,0.8393498111315401,0.7787885341244893,1.1797478391455856,0.6985932037322369,1.1812796569583013,1.0543484252949458,1.178262779884047,1.2283379327331663,1.151813187181903,1.1407937171894413,0.8007651894017203,1.2789929962231628,1.3044371568068966,0.5151456893095542,1.0978420675524636,0.3856821615255548,0.7735176273796209,1.0602952229236178,1.006927693928458,1.357660516954882,0.9375680669471236,0.5615300531015437,0.2868474761229327,0.6005400364174994,0.5063668698288207,0.8115514031315352,1.3286624134707294,0.5243426029800046,0.41998872965256906,0.9201023778957389
lamp,1.0060677763317236,0.9411639138238135,0.875818951093595,1.1846204133031437,0.8188237283561889,0.6460165056118392,1.115944273404827,0.5202700066455239,1.4020825262657368,1.3856128895844506,0.5435412080707807,1.3822031208240912,1.4488405960816597,1.5220579367137206,0.8765510703380489,0.8426183217250223,1.1577149008488348,1.1114922113796863,1.3289846795129332,0.49930122923264086,0.6622398335403508,1.3481463125026487,1.0927287015808687,1.3350457845624342,0.5966151265652173,1.0939151690199183,1.477066663365804,1.0711978211500288,0.4730183980591012,1.221649897546283,0.7360708517360857,1.0825286781618937,1.1503985813011939,0.5757483281613169,0.9184172459847608,0.915242336615664,0.9709626452488768,1.4193525604417403,1.1507550899609367,0.8584348763138455,0.587831880733023,0.4742491075115399,0.8440874172356846,1.0891170161724089,0.9276077652354766,1.143259212343667,1.0526059673940573,1.2842194817395978,1.2176661746199202,1.436317051441373,0.5778971222059592,1.188465782221421,1.5038955139128798,0.5805274742423241,0.0,1.3108886643313007,0.9914466919297179,1.318233506375623,0.7241677839153806,0.9252003348254481,1.180791711470862,1.3875945235165155,1.4715463785112515,1.14229781799745,1.3405368269294209,0.6873641446178814,0.6704416082604212,1.0722603395644124,1.3350806047758281,0.789280316569021,1.0266112964684633,1.3624805838020595,0.7893749005928217,1.3401142659024505,1.3342852309050035,1.2334837449917662,1.3824845417388345,1.2373313861967423,1.4535756871717331,0.9791166964354153,1.41141528205887,1.2440690102400542,0.5996140560084899,1.2155553302120183,0.6545142110805997,0.9736337265545709,1.1509444365579395,1.2497286121386177,1.512069936617859,0.8698669770667701,0.9923284520898364,0.6935423544963666,0.9881634396716137,0.7805282612444708,0.8019030523602282,1.3607684434641703,0.35296341834141787,0.723138931066801,0.9247476174282018
leg,1.0820141964013494,0.9058247682818809,0.8817606408069083,0.466265733115079,0.942498280912715,1.0881221702145845,0.7623390887068746,1.3127753789175052,0.8519519680543202,0.6376032705961656,1.0088707646321466,0.6737446546633757,0.6950005828457507,0.8224650775446447,1.2804296762877296,1.1853010720472468,0.9086030093429494,0.886749190583712,0.7518358941953145,1.1824093697844102,1.0772213527364543,0.6783269650240379,0.7117065578900575,0.46886410642822507,1.0903988438199963,0.9117879012386158,0.5084738615011487,0.8385326700272637,1.2560129611647257,0.8740795218152888,1.2541593732891148,0.7437586572537138,0.7522453633355073,1.1280143853518927,1.0198686590411703,0.8942097357783996,0.7730951674219143,0.7289414409810417,0.5755762998765224,0.8734455504591694,1.277391302266915,1.2645267723221953,0.9886340386525089,0.973692283360996,0.8894526856623154,0.6203198355795422,0.9331713815673344,0.694735746807108,0.8937333723830496,0.4230531302747066,1.0189584524412068,0.5718232386370665,0.603144758337621,1.0784634367500803,1.3108886643313007,0.0,0.6735140457581629,0.7820323260258494,1.0652249191329808,1.04439377742028,0.3718117334480874,0.8206014874193956,0.5231158349421622,0.5687572770988945,0.8721990394443957,1.147338337147715,0.9965547942360912,0.9114030212713145,0.9536210273929016,1.1787165284113617,1.1501503774195445,0.8279658859772675,1.0169902820566448,0.7782081585935493,0.7273932708758837,0.8529612996655574,0.5376440868253546,1.001607905707105,0.32318379575938483,1.0651050025108404,0.8140299517337402,0.9292200936878254,1.2310411527190945,0.901310527568659,1.1705494764238031,0.9995268823679353,0.9651987824548326,0.6167435466616711,0.6951660998431299,1.0417929344066716,0.7957156110199077,1.0200527640112074,0.7541893177719394,1.172239401082076,1.026221568556087,0.9353860677826712,1.1580736714163877,1.072129661912879,0.9084006079792043
mitten,1.0532163816942615,0.6039319447922816,0.6301450558959097,0.6879083777160081,0.6862885518990908,0.6181426466591993,1.1042218869823395,0.986262700619358,1.1145918046636405,0.8332195754475713,0.6778411155682171,0.8453692828087865,0.999533956435318,1.0046298870495325,1.0354239539596883,0.9835965439115034,0.9689475922297586,0.661964948075531,0.9199602986085567,0.7387195371906972,0.7645438090889074,0.7621234783086973,0.6582357056811492,0.6830627175578813,0.7645748722387917,0.8548625199255352,0.80560442511764,0.936806022312798,0.8237063774703741,0.8350496028727981,0.9979237620231804,0.6821721976748256,0.8737229453119094,0.8337021502799495,0.8166066630983138,0.6947199645178413,0.6529823172972737,0.9630972415910556,0.6231570602045147,0.7766969482528122,1.0348779952403482,0.9738409456813238,0.964852051053572,1.1107795832317704,0.7311922650257465,0.5165599566647587,0.6921258775690265,0.7880117043233797,1.1067438583236513,0.7903302340813947,0.595172174041674,0.6962453060008497,0.8838406709361202,0.711601649469187,0.9914466919297179,0.6735140457581629,0.0,0.7293263820602672,0.7587283164814065,0.8712113004802375,0.5584960395130739,0.9939409561517869,0.8968400588604246,0.6140824174590278,0.9124335448784129,0.7541518442768121,0.7095521276613452,0.7939280445285752,1.0892974482720523,0.9997920158989196,1.1622362665651642,0.8123771927613743,0.7605331582771662,0.9563990316484273,0.9578984496742724,1.0969560047572595,0.865324004664975,1.1291223666095183,0.7308799079475738,1.110799497135334,1.0538655390299607,1.0892496066306,0.863734720264296,1.131695118495106,0.9160789632412856,0.7511180977099353,0.9444047881026423,0.6668560028938496,1.1060103375786878,0.9509982492821952,0.5479812615794784,0.7418548071741593,0.8694147389580794,0.9564855798601573,0.7349957853117368,1.1292834032991406,0.807232622144689,0.6905290151150737,0.8053599399890166
muffin,0.9334220346639106,0.8932331939508018,0.7722859016345733,0.787421799278853,0.9074536345638253,0.9350595965131534,0.7713286862654136,1.106467421824107,0.8772130311267868,0.8550669906931041,1.105878628559738,0.7283321948001946,0.8191298872278014,0.7587282483414355,0.9239156321671527,1.091759823991373,0.8418407924183127,0.6555462044592602,0.8237772606881933,1.163291568718725,1.1071490356068987,0.6862122165113622,0.9277422844429024,0.8065511696695604,1.1634192301023991,0.6836606378893456,0.759777017021215,0.6271347895959105,1.054361034299808,0.7986246889333345,1.1397779343412555,0.8060973938816602,0.9112208276622771,1.065695699377309,0.7208703516239408,0.8407465011333963,0.7765541721316767,0.7072988576302112,0.6408999357778811,0.8274276058773877,1.073560524063054,1.2928572592349472,0.8669380339135646,0.9413364841661699,0.9249178963303102,0.8414390311589802,0.5843278721202089,0.8361824477655604,0.7876105782331053,0.6541643271404712,1.0500095139194645,0.9775918656229521,0.7788332144903924,0.9272257607191172,1.318233506375623,0.7820323260258494,0.7293263820602672,0.0,0.9683203069863922,0.8667381243303776,0.7093322321235309,0.8653000845944161,0.7820522771725569,0.826498553633306,0.6020144700537251,0.9400405410800226,1.0829791902220738,0.925911318334085,0.5809388723606916,1.0216570310106485,0.9295765249126567,0.7354872337783298,0.9798017500577847,0.8677694852104079,0.6091252338751835,0.8604152159791322,0.880792542184091,0.842531039237362,0.7999158742610138,0.9053864994614903,0.8026002394068191,0.99620747222014,1.1199317434651264,0.759539301417418,1.1506754901728824,0.7072980707725808,0.9983635521139286,0.8283174411241334,0.8579549970755864,1.1108627204648516,0.7851732901486176,0.7779703225514552,0.8100322897329203,0.9104005764067302,0.9281600169586038,0.8301386542690065,1.1290916387878864,0.9333402587402462,0.9800097207268973
nail,1.179444077125311,0.6007841686744649,0.49880669867294214,1.047080865871569,0.5268627333741125,0.4965427454379985,1.2225834050668247,0.7937260484147951,1.2974094679577077,1.2848428369420848,0.6087195610910636,1.325790929010695,1.1865303841373924,1.3662505618616756,1.0968554524887066,1.0194818079657708,1.2586135727865169,0.9407971364594947,1.233873942675875,0.4692584276912557,0.575713740451008,0.6694058619210016,1.0595653371001594,1.2759059725904605,0.7068658267654282,0.7611123396382198,1.278701797924639,0.8480670902231499,0.2757798860690017,1.1817233428048453,1.0418947537058747,0.9134247549451756,1.0219755488794378,1.010243749624502,0.8831900450247885,0.37920531454081663,0.6886551433343727,1.0181707182202557,0.5542356147722303,0.43321478875633,0.7635353256859309,0.8479162283422927,0.8858318697199183,1.2344743156767908,0.3797379775262639,0.96370137292153,0.5350418865842046,0.9721425526728884,1.2766613469753576,0.9446178965526989,0.36643912201506046,1.097906320715068,1.2748194836265057,0.5658395909783542,0.7241677839153806,1.0652249191329808,0.7587283164814065,0.9683203069863922,0.0,1.2140675539678196,0.7100531299723342,1.3168845239336393,1.348400652553896,1.0291389368107218,1.21328968806939,0.5189682698857506,0.5209646531879195,1.114683944666492,1.2788212032558333,1.162180820439151,1.1963622323447278,1.3249271479832578,0.3750145251225454,1.2904078818425333,1.0366854626932922,1.2773316581420668,1.227826404905081,1.1557777470834656,1.181686986501889,1.165391068028266,1.3295252458004545,1.2037969998247953,0.19513151038594245,1.263794687331425,0.8904000320731214,0.498906954517812,1.232676781661026,1.0839269243098006,1.3324862112303322,0.6821950818476815,0.32819907748858945,0.3831264500110745,0.8782237778150461,1.0133993812045239,0.5684508106631799,1.232133986833953,0.8647447454055743,0.17432954361733133,1.028127324384941
napkin,0.43591044590544237,1.0056634474064738,1.0495640426652957,0.9560887024769747,1.0950137421684296,0.9514404126899446,0.8566168274633306,0.8160428007258411,1.1658297092824952,0.9342057968749524,0.9017141972139587,0.8220230711617099,1.0572586764384175,0.7050940784205204,0.5634104821776533,0.9180306434914652,0.8699496580490734,0.6411657185593218,1.1119513244133128,0.9615604483342456,0.8829312378639107,1.1662741884523862,1.0048937270063074,0.8546494418727166,1.1060637285362567,0.6942628676793273,0.9854393798507872,0.7997208213922266,0.9225902793563171,0.8709176400393703,0.8185109523633963,0.9227734467482057,0.9610273116728381,0.8172911750128022,0.7786973443539386,1.1073899895304067,1.0168520099860376,1.126679049959157,1.0933064157028034,0.983606823833304,0.9069726970115493,0.711385128849008,0.8571700077418175,0.8522721630128718,1.1372738209713167,0.9744412629815902,0.9676681718084154,1.2473275347932318,0.9789649912954185,1.098634038258641,0.9604048198860629,1.1324402468233397,1.0419277261158926,0.6701773415921136,0.9252003348254481,1.04439377742028,0.8712113004802375,0.8667381243303776,1.2140675539678196,0.0,1.1188671474547551,1.1382759106800564,1.0091499054591946,0.9270039924186405,0.7915860198656971,0.788900074467573,0.901843677372067,0.6169298004005194,0.8787221008398269,0.8655375489029831,0.8370626680200128,0.8836749409602395,1.1474126968391218,1.0734657288575336,1.0245054514601688,0.9440456371233364,1.0902163352391898,0.9449008297193489,1.0397375025507922,0.7468313746409372,1.102307437048973,1.1651765622871377,1.072990081727348,0.9821442554978338,0.6259033119139987,1.0856567512224073,1.0721486604147379,1.0277774518133744,1.0871682195068273,1.1142083769677325,1.0770120047550422,0.8152571324167587,0.7607792849059145,0.19732845014350242,1.0314853287175947,1.1430406273314984,0.753608172652031,1.0916149371542059,0.9558064350643536
orange,1.077887644809401,0.8248390583466048,0.4737714793312544,0.5723104773918131,0.5165445766121174,0.6307357511252755,1.070789944262828,1.1066480832832406,0.9643717918389815,0.8111012519881928,0.9309874691459592,0.8785233776465629,0.7646134796063061,0.9448302155380371,1.1920665494622507,1.1097402548952917,0.9938688140322148,0.8484977487805903,0.88557399181237,0.9371596212874677,0.927619750126339,0.625720076906064,0.8778124238146451,0.7324972491141433,0.9779400835326124,0.8428696796595667,0.7075688221819968,0.846160922698353,0.9618620731676917,0.9314984982971762,1.143890398712132,0.8511342937267348,0.7411531372715638,1.097259038105646,0.8525026610892439,0.7402758440639687,0.4421448329105805,0.7884412561933644,0.4972703598086552,0.8016312941084596,1.0278523283384555,1.169610836195718,0.7942291212391481,1.1042974232070963,0.7920162456921997,0.6425256771954284,0.6473225967945171,0.6849356694996446,1.0305063943251593,0.629308786268161,0.7849715905474695,0.6609682483111468,0.8392758077005722,0.9341978003601675,1.180791711470862,0.3718117334480874,0.5584960395130739,0.7093322321235309,0.7100531299723342,1.1188671474547551,0.0,0.949163661399914,0.8299212684815862,0.8133218109209241,0.9234304826846543,0.9610504909561852,0.9265676166241865,0.9936933834707368,0.9938772826407849,1.162691618616608,1.1466878965033647,1.039044249162457,0.8442835374222073,0.9454857739720223,0.7795763161015963,1.0894563212431625,0.7348896506435003,1.0310604604398586,0.5822278217700567,1.111764825529599,0.9313365461989841,0.9685798673889804,0.9320334565520193,1.0547547014692353,1.1335203659734137,0.6847696027464653,1.0980216313575597,0.7351803831385606,0.8634521099453496,1.0284268149747078,0.6621265158038053,0.8315376840688735,0.8909524294275553,1.107720608751118,0.5710139492845842,0.9623268324874962,1.183321875077767,0.8558977244333947,1.0194263264384413
oven,1.0990011018023285,1.1284456668986171,1.3040259323912524,0.7173896239676056,1.3088322399191155,1.3799787925433016,0.8636473782704013,1.287155593979484,0.4487145534308946,0.559221594094774,1.312810296070629,0.49827191862309095,0.7711834120619142,0.7037105803699014,1.1193500154009532,0.917149223873213,0.6984438307139458,0.8481291298992985,0.5929705701207819,1.2871402418887257,1.2241546801323375,0.7807383370382937,0.8196933352997517,0.519551870564685,1.3018035442115616,1.0121383594548905,0.4096229537466325,1.1222830084462163,1.4123600516177877,0.5868613642772292,1.029837731142011,0.8928620834175502,0.9673093145577035,1.0207851290057872,1.0568804230423026,1.179527185556842,1.208322389050506,0.505764756899338,0.9997515837052633,1.1907270789941844,1.322536446168919,1.2610991263267755,1.2279844744300348,0.8268081751579718,1.083222249386947,0.9512946773888757,1.2540712739021065,0.6656935514807933,0.7423893532758006,0.8098680338286579,1.2980095618872838,0.7267052172915478,0.6653974059927208,1.2626966588444026,1.3875945235165155,0.8206014874193956,0.9939409561517869,0.8653000845944161,1.3168845239336393,1.1382759106800564,0.949163661399914,0.0,0.5359928735668811,0.8991513574105452,0.7166284141745973,1.28180220964924,1.2764301335372505,1.0367783958784487,0.765743456363367,0.957959005054982,0.7927327336772299,0.6506481021959779,1.327565605275038,0.15734246497076898,0.8895544603998279,0.9241509724248249,0.48496981794744376,0.8921393802007774,0.5828176891896404,1.0051396965790036,0.47190444301615686,0.4838517654393808,1.4299817904814784,0.7190704222260147,1.20117989179444,1.2400906446147788,0.769217423654666,0.7043245169502229,0.5076205549566287,1.2485406290733332,1.1849606727847433,1.3514152089092524,1.185458676868258,1.248000704940495,1.357615713144631,0.6680369606915271,1.1411451037682314,1.2963803522275867,0.7601321266637024
pajamas,1.0664567778877636,1.0581142605077465,1.2689442837330038,0.49808101086884427,1.2747163626412668,1.4021964375728577,0.7459997913556627,1.3346646177951347,0.5345960730895926,0.372638258234533,1.2507103814956106,0.5106159820074787,0.6002482268968501,0.4818742712161971,1.1489655065023352,1.1880049273853146,0.8505947195135453,0.8766880718508088,0.6043095090601864,1.3497028373347768,1.2648430812314815,0.771358029446422,0.6041002416610681,0.45986672131358386,1.228523528932937,1.0500615824623274,0.3399730788205533,0.9406180939568274,1.4472088523432514,0.7381051486877364,1.2667448808480821,0.6833262088776357,0.9004754963143069,1.1683552868262244,1.0600144825876914,1.1480839905019165,1.1309007345497992,0.6246850982376183,0.8890991440922396,1.039359902438752,1.395170922592026,1.3731085220266055,1.2043543324953632,0.8879639693948166,1.1407720928990572,0.7669730721060776,1.1452886995929108,0.6187566442506651,0.7359369282343323,0.5738017750355717,1.2889861731646501,0.49851184028441275,0.2915510025481258,1.273022622353158,1.4715463785112515,0.5231158349421622,0.8968400588604246,0.7820522771725569,1.348400652553896,1.0091499054591946,0.8299212684815862,0.5359928735668811,0.0,0.5018170510776252,0.6260080687310373,1.3332857765078587,1.2731326288438796,0.9509166448791532,0.7389526742524344,1.0889496562798346,1.0313164790388398,0.5186235197694066,1.2625572194247838,0.6034276657694725,0.8039146532332392,0.7066669467815696,0.24800996229553618,0.8731045139152254,0.2893876358203272,1.0194697501787193,0.557552589709204,0.6949912743424278,1.4407345538022376,0.7074105639687851,1.2852321446966561,1.1967905274613346,0.7689069699300364,0.4099066067902747,0.4103977096683058,1.2510009923200789,1.0592656553339246,1.2838964269193016,0.9527605683881928,1.2290511481035997,1.3298925946580598,0.6686554089422787,1.1878529167251748,1.2670491810897138,0.8692774117269999
pants,1.106955027973236,0.7345750120715131,1.0683132093604448,0.527438524871604,1.0825057202652806,1.0434840890598522,0.9190123141360798,1.150356314697455,0.8993546958287952,0.4229198865524224,0.7677338351392997,0.5337913483145897,0.7810293528925358,0.710328031020258,1.0420351824938834,1.1175626101086196,0.8641239647342749,0.5462419227038543,0.6687394169210941,0.9068060118376815,0.8721438721501207,0.8653495662092932,0.24279967568815075,0.4994260749375097,1.0449419266413877,0.8921092849218767,0.48067523775492393,0.887235913922491,0.9943459078878647,0.7080541782784255,1.1507947438765473,0.33839897929879204,1.0691721186492666,0.8549364726655906,0.882825936464655,0.8828903012531589,1.0224355410492652,0.8717959531130046,0.8718031312488189,0.8770475011921003,1.1456816685712337,1.096356229253468,1.04116203509049,1.0969027459819458,0.8828371341212979,0.8371829154315724,0.9880089867745272,0.7959944095465696,1.0350213105434365,0.7688410085100812,0.9025246716510323,0.455478656217161,0.6475170804118083,0.9068515477016601,1.14229781799745,0.5687572770988945,0.6140824174590278,0.826498553633306,1.0291389368107218,0.9270039924186405,0.8133218109209241,0.8991513574105452,0.5018170510776252,0.0,0.6681682905809336,0.9673078446929555,0.9782720019692542,0.7857335350891621,0.9117183284467627,1.1240394044933248,1.0652376081196975,0.6358339536997257,0.9451576024691324,0.8200827634597553,0.9726262651380457,0.853970113008282,0.4909003605300738,1.018513134496715,0.35814425993449495,1.0896351109977278,0.8438675732733326,1.020244302994556,1.069015826643497,0.8810806614594427,0.9613061482791897,1.0970528904216594,0.8681367827746671,0.26419310859463296,0.7593901436445363,1.0572558232632725,0.7281941374737085,0.8487351099395437,0.9128694609630529,1.0766512234079455,1.132896803133582,0.964498334993119,0.902703665502467,0.8588874632019861,0.6994463365070438
paper,0.9335936501600435,1.0536180757135614,1.1404564494702099,0.6734457696315055,1.1692564277155602,1.2189584873497312,0.8363060692757522,1.0216906453856662,0.740693452076884,0.5898683537945397,1.1920627134811235,0.5182627047317931,0.6026947418393735,0.46295653516958146,0.5924352110504695,0.9334580811039414,0.7405487835228008,0.5029973808589745,0.7605337295242675,1.2208383378387002,1.1169795148506028,0.9195900820412468,0.7259400241367346,0.7198631995382268,1.2726195770527051,0.9456244661043338,0.5795772614064638,0.942670113834405,1.221956881657893,0.6345460916980593,1.035724151898837,0.5976256848026326,0.9860576649004134,0.9972771505291932,0.6910123659369639,1.1244415518012547,1.0386074337753388,0.7520515909065946,0.9657929873981699,1.0354934083758074,1.1615096684122925,1.1913632289774325,1.069836350290754,0.8730971908137475,1.1119114303316633,0.9243205364614364,0.9546077279106725,0.815945765693469,0.7599249003335655,0.811243452941014,1.2009219421382433,0.8633223340250779,0.7320583225289082,1.0316225656253493,1.3405368269294209,0.8721990394443957,0.9124335448784129,0.6020144700537251,1.21328968806939,0.7915860198656971,0.9234304826846543,0.7166284141745973,0.6260080687310373,0.6681682905809336,0.0,1.1072003310763334,1.208256921414842,0.7645004991396257,0.41459353981820213,0.9994623137160107,0.7473166463357753,0.5558275000377089,1.226884454978368,0.7187146576474585,0.8912424793211958,0.7522201989319237,0.7196677456947835,0.7324601214446255,0.7132284187098606,0.9339174814895641,0.7003096503204383,0.8407221103817479,1.2695107371219776,0.5943180872642906,1.0271443358794992,1.141778900079172,0.9017030106803117,0.7524007527701442,0.60672351781212,1.1983695473360687,1.0295777794894991,1.069670722832225,1.0052150986335933,0.9793876028518618,1.163857020419866,0.7554812113667707,1.1267017129531507,1.108400085597185,0.8837771359950016
