,owl,bear,cat,zebra,alligator,dog,rooster,horse,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,eye,nose,ear,mouth,motorcycle,stroller,car,sprinkler,lamp,slide,crib,table,bed,couch,bench,drawer,sink,bathtub,boat,grass,window,shower,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,broom,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,strawberry,apple,egg,orange,pumpkin,ball,balloon,raisin,nail,watch,slipper,hat,glasses,necklace,banana,pickle,melon,gum,carrot,bread,muffin,cookie,hamburger,pizza,cracker,rock,glass,comb,tray,box,book,paper,coffee,dish,plate,bowl,milk,jar,bucket,can,radio,basket,plant,flower,toy,doll,shorts,pants,jeans,coat,jacket,sweater,shirt,scarf,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin
spoon,0.9047799296918984,1.224276447853737,1.2393158195487093,1.2652855252288808,1.4775872677807338,1.1956821137185596,1.1184782615831845,1.2807680744014318,0.9321014353481387,0.49333363175712097,1.1979969919907445,0.6255393682091706,1.121313220227826,1.196301621884314,1.1656036384116688,1.3556719771945036,1.0245743595799788,0.8956896827507017,0.5449563397698629,0.6138734179622167,0.4777879305370587,0.38137424983819557,0.6091421408267564,0.5511388141010296,0.62296996772015,0.6209157159117106,1.3191607032150177,1.1494058472589637,0.9278056143287265,0.9723745069275034,0.2402697357085657,1.214884300487858,1.3085744769820964,1.3853133780729912,1.3718148756896285,1.2473805641402977,1.1519892066251787,0.8726059620210501,1.0538616001913874,1.2910186198115736,1.0542811580140579,1.2293153290044112,1.1063512618971305,1.3901121705904618,1.3214199749227793,1.0867207479912717,1.0250349350670405,1.2844573423614445,1.0728629718179272,0.8763426280082599,0.9059623138043211,0.9196711955280108,0.8459552870943274,0.8194132315715432,1.242791727436709,0.2023221459931186,0.04675618995462827,0.0,0.2594116199070611,0.18938151156856198,0.29031143666354065,0.4514217412854935,0.5552611803461358,0.6426751702804144,0.4977798428060344,0.6609698830428452,0.5112016241600266,0.8662499430956807,0.5953761640122799,0.9341626125412208,0.5342993468767891,0.64581638140867,1.039952215846927,0.6893366289898273,0.7983723106618983,0.513253672067875,0.39212163508824394,0.4041511816092298,0.8117689434882561,0.44456793595147615,0.41723358337482375,0.5908931576979765,0.8950475903627158,1.1581900637733136,0.6731773143541031,0.5124650557989856,0.3474280398293873,0.5155545284106209,0.7510832934500273,0.8953257239218498,0.59723444575671,0.6817378663723814,1.2711831777879932,1.1297176155589683,1.0748126110905725,0.9963975223069127,1.3463787257076776,0.5869215401340013,0.732172153122133,0.6216493802472594,1.196922568185027,0.42853209352066046,0.600993559161342,1.1541150101855857,1.068396609567549,1.0674037785637132,0.5824418351277207,0.9420468476259701,0.9636423339465933,1.1913921163730066,1.2358742521631587,1.1568397064414229,1.067994727870214,1.1706697708626213,1.2646355241442515,1.2341118413706855,1.2743946938179782,1.4199026303424978,1.3685933099820937,1.3068257203222218,1.1933296234417297,1.3284017099126515,1.368491502201607,1.4261763132192007,1.3078185182813007,1.101852856603097,0.9497679756874827,0.8895839724227931,1.2626449720302488,0.3940541034442361,0.51520338755299,0.31612456112232334
crayon,0.8976733213016825,1.199042711073687,1.359116909131365,1.2767703297008541,1.5919158492397263,1.3770835717437646,1.1450204969916595,1.2211722946402572,1.0360642677427645,0.6379113888637367,1.214621190212243,0.7322413826979699,1.2520280148415794,1.330434714634682,1.344326109676366,1.4570369901865854,1.1573445880395865,0.9930059673359529,0.7032698411855476,0.7040228758085496,0.5056450270316355,0.46885676253616904,0.809011418509009,0.7325040204873818,0.6376577701395965,0.7540162029500215,1.2815459945256122,1.0470782767706592,0.9421361575224956,1.0789939772302828,0.21144167585010742,1.21365930751493,1.384399898115413,1.4886342810177426,1.430019566001547,1.3730606776100336,1.3486135775080808,1.0047578930681416,1.2108387575329185,1.4435160059941223,1.0767838085485888,1.2295907937390063,1.1619592778814107,1.4110176105934569,1.3257798613565555,1.0289671851890692,1.0680630038996437,1.2823325737312365,1.0774896504135008,0.9775794614405416,0.9295393538014606,1.075053551161225,0.7003892965017298,0.78023776050948,1.2120222519286916,0.2423108239864633,0.23013392307914737,0.2594116199070611,0.0,0.0719610102478021,0.08415732121504915,0.27257031665858555,0.3773539801870507,0.441358323232258,0.3885234327325213,0.38192152020899295,0.3670484048418051,0.7293098002810815,0.3180642319400022,0.9064176059377255,0.4436283359874553,0.6399691959058795,0.9270907975628396,0.5789751930775474,0.5493323597568953,0.2999353360549111,0.2658363249337313,0.4407576059214333,0.8370256424565696,0.5583862003483416,0.549910971089993,0.5489940921088533,0.9297717248776239,1.168639515954569,0.5252166714389422,0.6791891189408666,0.40302303996983124,0.6157813927876575,0.8837096859987189,0.8951560593911715,0.7979524643284137,0.8074014250662116,1.3786068409091663,1.3205226825447398,1.2427787926078957,1.0458184744807648,1.3554039345307871,0.5437510249688374,0.8433567374192383,0.8138225376050866,1.1350324929187843,0.6147247333561536,0.4672685815529056,1.1129601345650453,0.8794678792434671,0.9792762819306141,0.44157648777408753,0.9870598208134123,0.9625013163266979,1.2019595236278153,1.2347819341257755,0.9665138456983668,1.1203067755999443,1.234333950939333,1.402054716145205,1.385187389273983,1.2956117809044247,1.4676350016697124,1.4962382802746337,1.4438379319947172,1.2190444157559637,1.4945465840642889,1.5091478036096908,1.5000991499571517,1.457063197630758,1.2287345935270715,1.0130577430195595,1.004922849588748,1.2611097363804622,0.40871602224046755,0.4296736797463685,0.39081295777714764
pen,0.9036641484001433,1.1819840853363095,1.2707582445192003,1.2211643683370725,1.5392793962971978,1.281282698870553,1.1910272808963618,1.2306207137187686,1.0510476569150586,0.6437014073380425,1.2545868479277336,0.7516668574854828,1.1863217092440985,1.2563228325678388,1.191109310689628,1.3649489758990523,1.0698557733615566,0.9611136402351207,0.6312706724077493,0.6243316837755719,0.43991539795963064,0.3890796350795138,0.7341659669832941,0.6437001766221164,0.6087632848779541,0.6948228867135876,1.276672245919605,1.105135636112101,0.9546220682845605,1.0556999840737629,0.19456570800412454,1.179791201655949,1.3499598060469142,1.4156960751954055,1.3924973984191757,1.2988152507258537,1.2489717594812337,0.969724752129145,1.1586956157803425,1.3328796058266417,1.08684815536651,1.2393543833990985,1.16298272900852,1.3460435803451447,1.324099258441047,1.0569870901764586,1.0435035979607434,1.287100949215945,1.0796937153266444,0.9210170509538962,0.8774197080903552,0.9734158223906112,0.7431266806342566,0.7772813779749896,1.2572061087735538,0.17908227999823167,0.18309226189350203,0.18938151156856198,0.0719610102478021,0.0,0.045378996213004785,0.32534262537077785,0.44706687678841495,0.5623677713525167,0.5148974096354806,0.49772573023725675,0.43704757111746795,0.8091528336484997,0.3846617833291138,0.917375045746232,0.48425497018157737,0.6140047813989506,0.9550927365536918,0.6351707892041116,0.6431549984382913,0.34186326877090434,0.28039095830695837,0.4356713029717191,0.8097576317970107,0.4933414632742682,0.5005632601503689,0.6283768412529768,0.9786424379117289,1.205264681298055,0.5774991918352831,0.6372332428859948,0.3961075958999426,0.5994073427399823,0.8521193723240716,0.9295201348036848,0.745267292769165,0.7685878482229249,1.3331419139354845,1.2495153697530177,1.2116211561067107,1.0099873114203228,1.3407957944805398,0.589092517219205,0.8089328514573725,0.7809600946808982,1.1887273497828268,0.598454102474186,0.5445136421141683,1.1622962009051785,0.9716455919637879,1.0729611620099793,0.5040473132511132,0.9527317823362069,1.0142689316143454,1.2238967319101515,1.241993877666116,1.0827004572624064,1.1448976142886407,1.1591659152348792,1.3168757404075992,1.2706333028128838,1.2649499341850077,1.376858396638578,1.3862391381370411,1.3346512840141456,1.1662538917820033,1.3547160549262154,1.4165800701146376,1.45143035884005,1.3591084939705558,1.1095224863343267,0.9620377794647976,0.9894719258829209,1.2575600414714678,0.42012058931250895,0.44587878556049576,0.3537031717840098
pencil,0.9240761846462153,1.1756139731018214,1.259176176632187,1.2133420356816507,1.5213054055691937,1.3057822741910665,1.1859924926977405,1.2317992369689545,1.063111536565233,0.7039235689159162,1.2587092704192293,0.808289995486958,1.1619065964900925,1.22010965545325,1.209737668410781,1.371013829813819,1.1293450648034746,0.9895935805138307,0.7137200791365506,0.6550471518208855,0.4741950330078726,0.4158608324961248,0.7590129715430691,0.6636094182197425,0.6530438682199697,0.7232272408912275,1.266901303392334,1.1019959544619522,0.9573734017484226,1.107938326589474,0.2037254609177448,1.165339859933925,1.3565371424817112,1.3988802768062114,1.3645773321149983,1.3170170007447846,1.304407297934558,1.0404306707775668,1.1709686182647747,1.3318830592631419,1.1192526641063276,1.20194674081679,1.1511221449976086,1.2838794659617738,1.2898310170558043,1.0249631636594687,1.1083500924802159,1.282302957315597,1.1199898658836516,0.9884807705230909,0.9591583006801764,1.052704391875899,0.7732665967936379,0.825944270804996,1.2951515838790153,0.3014022763353825,0.2627189191483126,0.29031143666354065,0.08415732121504915,0.045378996213004785,0.0,0.29179686232554625,0.3818533032530842,0.5499682380602408,0.5130814923604567,0.47193222237349475,0.444478817295608,0.8078851414931645,0.28089662416023553,0.8861084865790904,0.46876703475962067,0.5949557828356989,0.9230591254705867,0.6335162488745881,0.5895480011532519,0.29234544222219694,0.27270464016678875,0.47596686097203966,0.8183862842816645,0.4863524146955731,0.5491326926846695,0.6557031740127708,1.0627217323577973,1.1801232975744285,0.6000713340797572,0.7184579134513556,0.4205547182568884,0.6232613045743682,0.8882493095869866,0.9323321757789457,0.797023894582833,0.8212443397231677,1.307342024819861,1.2554717555489305,1.2546742565687903,1.0357673224550847,1.3473409273350259,0.6399462352339381,0.8708222583868965,0.7924533739375973,1.1644956996141191,0.6593045319036279,0.540903621436496,1.1607261699094438,0.9580846301978877,1.0681839498236898,0.520198291363962,0.9638640893469526,1.0285708313808284,1.2329113110445233,1.228422553530221,1.0722438526829758,1.1977062055719712,1.162471790159462,1.3396912408033876,1.3050108769039057,1.2758024538274835,1.3720452961339844,1.3618246959293283,1.3175238531110103,1.1769996514264331,1.367448310395687,1.4073687301456177,1.4317041947280402,1.3847319134567568,1.1709761413560313,1.0061068584346338,1.0471071883540684,1.2649100497492864,0.4806926771518534,0.5160913907117215,0.4585556859362797
belt,0.9150782078393286,1.1359487662235837,1.1879670671145806,1.2259708425600775,1.5066815441003354,1.167381138747393,1.1593948946931423,1.161864188489504,1.0477313313952128,0.7519766448223102,1.2298680529499717,0.8991872620730783,1.2084472716717953,1.2400667005698145,1.4109947606280344,1.4220118655340868,1.1189085704219255,0.9762256297342312,0.7576145728793553,0.8945953011969858,0.6155009364309474,0.6710723611663645,0.9246616379429777,0.9128632419297182,0.8606327322513847,0.8573100911592502,1.2392568288127337,1.0469474651013524,0.9661356270703942,1.155395028987871,0.4122089354918388,1.200441986139959,1.256454450474278,1.3258188894819893,1.2814607700537475,1.1878239044244756,1.2363852502775026,0.9353296999459138,1.1394237925173645,1.3086802872733558,1.0778277156443727,1.147438141992448,1.055788290279901,1.3169826494597858,1.216046991960983,0.97661319174562,0.9104098723246182,1.1037178047065974,1.076785682895301,0.871437637649531,1.1873749528690525,1.2151440797053992,0.9384045703091599,0.7975906583445578,1.2316048553622463,0.5007959575899676,0.3692395664680367,0.4514217412854935,0.27257031665858555,0.32534262537077785,0.29179686232554625,0.0,0.5722831396984028,0.5960361549315247,0.39696528918511875,0.48886004462000887,0.5191117833177784,0.8398517441304385,0.5331475632499008,1.0417813200346693,0.6086407162848548,0.7621467383451421,1.05702669048835,0.737467345135492,0.6519800842627685,0.5205900280786135,0.4558246488282576,0.5229286362993488,0.7825154214359432,0.6864267838029428,0.6877472221803724,0.7454279496161076,0.9581749805607114,1.1344123019883,0.8023577893171039,0.8381947489964512,0.5773755304705721,0.7613941813327618,0.9836527212231807,0.930243256436438,0.9249968273765032,1.0152102568356924,1.257527081508697,1.2523572254492703,1.2089223516961942,1.0023779564177546,1.2734179001402328,0.6804831632630043,0.8481266754171466,0.83297873324609,1.1616943082846103,0.7158325453886627,0.4897708580307265,1.0824247260840811,0.915192804682447,0.9437431675631341,0.30789719735804266,0.9465823716840607,0.9196590287057091,1.166642900332962,1.214441755331067,1.0173114984572205,1.1568781308614364,1.1560188709297412,1.243275645858227,1.213742839932574,1.2892826104851045,1.338715530559012,1.3442049527171505,1.2984164318904017,1.0852342371631454,1.3886199772731527,1.4273530154881011,1.365304467322137,1.4794777881898187,1.2987116934846927,1.0882481791666745,0.98676403818295,1.1371798587936768,0.35972904242809556,0.6193473177509488,0.5665038567216543
clock,0.73277047306465,1.1203675502643105,1.2770741544565858,1.1366809936410682,1.4093517104443023,1.314626074631879,0.9549460879632925,1.0753183996081392,0.9576400550615833,0.7245796936100484,1.09937210827049,0.805306722441405,1.080934116955427,1.1077731444114043,1.279443000483036,1.3916647788869083,1.229546036657653,1.0881130549758737,0.9163425559383982,0.8362911080755917,0.728109193106881,0.6422261735596673,0.8311762868828916,0.7619297875458918,0.7474016570651218,0.7677828645408816,1.244122621345502,0.9656256297476619,0.8844250863292873,1.0694986428261706,0.3620769218383524,1.2032821954007569,1.3269664705350093,1.3359901523276334,1.3223157716012954,1.312860181020909,1.351110999918485,1.096545155209974,1.1653215380243382,1.3631633868400028,1.06101778504439,1.1223541805274297,1.1147471631239871,1.2449489252229435,1.1694938388306158,0.9881111028834259,1.1271891774770797,1.1866113260776692,1.1063364547042904,1.0959437712145719,1.121185952787835,1.174795531161196,0.8351434977369028,0.9280498039560339,1.2344253190471692,0.6363256784817217,0.5688330963979593,0.5552611803461358,0.3773539801870507,0.44706687678841495,0.3818533032530842,0.5722831396984028,0.0,0.44325253025208355,0.5829356733147258,0.5294329162169717,0.5479584140566285,0.60727347417676,0.3407540634012056,0.7556523974916027,0.5239450111102377,0.6750657775310098,0.6891454055516243,0.5925786882099657,0.46420066947001726,0.2750975910940745,0.4513580911452948,0.6351534386803402,0.7915725568639064,0.6033271815700615,0.7089862120086834,0.627153369965862,1.1395725948794704,1.0553658181921448,0.6544580444942965,0.9376946081811399,0.4859696475367463,0.5681314712950373,0.8308067089261268,0.713442906165074,0.7917619858950489,0.7889764848864125,1.1977704660210673,1.194940254161968,1.2517671543494409,1.1315921559561906,1.3492628900869388,0.7881631835285748,1.0947458948289395,0.816203339673711,1.118441257030276,0.7533499210236869,0.6425348817530967,1.1372612975218495,0.8643431167596343,0.9657391713088648,0.7190408406469161,0.9884406270966933,0.9734456573503814,1.194473560614107,1.1944631781178086,0.9748835228269074,1.1802564021887223,1.1829276176434707,1.3056185815958572,1.3399290377630937,1.251069358621994,1.3265631974633976,1.2792336371834996,1.272400602995678,1.2258807657348085,1.4043602087463847,1.37115064838012,1.3846542534785136,1.3750844090799323,1.2694748044456134,1.098261595563723,1.0509956379159002,1.1931181826729944,0.7325808478819871,0.6758864312433335,0.7011577483732446
tape,0.8921486860036093,1.1766566731165522,1.4835233885689154,1.2279879038939936,1.5052034619710386,1.457978715390222,1.0697546960435809,1.1592401541182982,0.9653205766969836,0.8481160271903638,0.9503967565502603,0.9090353217835976,1.3131805065530668,1.25704355470209,1.3893134912838152,1.4689114392121023,1.4181674020040886,1.2419520261295174,0.9597009009312106,0.9176215124473375,0.8329982615885063,0.7924905992681128,0.9422548118078475,0.9059189808567474,0.8490371191121732,0.8906635080576057,1.2530585926524906,0.8608385156540527,0.899971223179479,0.8317083064078656,0.5077104782015947,1.1793019591452212,1.3817729469703344,1.3785725114086134,1.37028686082856,1.4041035898536158,1.4155996766528331,1.0298135307036778,1.0018501738980254,1.4904202787132566,0.967565413697183,1.1729022067887265,1.2429644593332236,1.3059878907721,1.2547057576842775,1.107793703371779,1.2295697519804138,1.3554083572605409,1.1702660127871785,1.1526484101722996,1.1648650688818734,1.2637261034139216,0.8688896964550141,1.085828941465702,1.1653621663040943,0.6498901892164981,0.6233071140325686,0.6426751702804144,0.441358323232258,0.5623677713525167,0.5499682380602408,0.5960361549315247,0.44325253025208355,0.0,0.4837081785509254,0.45662929808845476,0.3969933118391924,0.6023626218115661,0.4661242750500225,0.5726271176027848,0.43292361769375853,0.6249870913413166,0.5446493837649836,0.42220135639034195,0.41837040231080835,0.4667285230124659,0.5625812160072886,0.6828512605600329,0.817931428251226,0.8181869685032571,0.7553613515443811,0.5019778413206124,1.0146406017923286,0.888366640967713,0.5352204528999542,1.0370838089321008,0.5188977368179208,0.564383475116701,0.7752637877480423,0.565814141532154,0.9204201802663479,0.8774811507991768,1.2988656535365433,1.2604905959677881,1.355497585631024,0.9795355450638623,1.2672504088424807,0.7199890212320299,1.0099682966692867,0.6565721333986285,0.791473811023897,0.5490073972856432,0.3496155454983585,0.9709550619708494,0.6370031779129266,0.6703002947335234,0.6448866151833549,0.9018151415567545,0.8182704247249579,1.1471158542936457,1.2050041452484572,0.7045434850884775,0.9956943631749677,1.373495125702502,1.4807498114747935,1.5092314290330582,1.3658981105971566,1.4747106784211312,1.4726021478474713,1.4768461792104481,1.3543190450963982,1.5352819759899088,1.5246841663803434,1.4485796526711399,1.464518026619413,1.3082187571725046,1.0367934230498208,0.9882779863042438,1.1931171397414844,0.6925119760047778,0.6492235816855026,0.6576476339850669
soap,0.9351220258042074,1.2323483672721052,1.3342792175827751,1.321367285427787,1.4839874118129628,1.2483257402739008,1.057338153720688,1.2020001892598662,1.016791862491296,0.7144202503972061,1.10005543844561,0.8219084625086526,1.2245512103884477,1.2602512677909066,1.32499537744759,1.5004234489865107,1.2010137919598574,1.0387996215059805,0.7808150030100811,0.8399558744003663,0.657041412173272,0.6488269569377902,0.9128370052846686,0.8743258407516127,0.7974557288063557,0.8367452784809322,1.297231070967333,0.9775027218691457,1.0129250312417613,1.0413256694207134,0.4601104558647977,1.2820159324275386,1.362033355153299,1.3776295829768406,1.4387631729276935,1.3697488735150871,1.3928153065111666,1.0365506608893187,1.1475994377786956,1.382600363238663,1.0874915803993856,1.1690921599379391,1.1387238855811637,1.3686007379657346,1.237538214778507,1.0223888116302475,1.0755265399975338,1.1962198944128268,1.142463141303482,1.0763014517736822,1.1667775816279182,1.2531679924021546,0.9201955720040728,0.9194035606863707,1.1294529064476846,0.6419308189149053,0.4328713863420375,0.4977798428060344,0.3885234327325213,0.5148974096354806,0.5130814923604567,0.39696528918511875,0.5829356733147258,0.4837081785509254,0.0,0.46326766822440213,0.4408646303978141,0.7362637799425755,0.5775927308173157,0.9021231728278198,0.5114385211522623,0.7084157419900434,0.9883182007619197,0.6082857680551199,0.5985559913623967,0.5441018934473589,0.6450196967788704,0.6121821376045389,0.952336942114384,0.7628629802447515,0.7070230333027613,0.413701610234527,0.7926377455129163,1.0252276639545885,0.6475539485218651,0.788321902905373,0.4690567887168873,0.5817635820144349,0.777199073762218,0.8849632334369819,0.6914518519262915,0.7292435158199548,1.2653165560881183,1.3343984469882821,1.2229287044224533,1.0095524199721115,1.298207997674314,0.704752244451859,0.8401506043055897,0.8248364542334615,0.8126463831391164,0.572271088299621,0.5216636506801309,0.9287367070311245,0.8553651509658088,0.8884914865476694,0.4978056859614306,1.0080131314572442,0.95520067868962,1.1790059129589603,1.2233408480290364,0.8904337529755878,1.0011434427189858,1.2139202167639067,1.3576369365249725,1.3431842438034867,1.2910798761905542,1.4474037382101095,1.4225768680259614,1.3887661066654409,1.1713255911854572,1.47095586378614,1.3937858949647235,1.4614458849196685,1.3508473922666895,1.2620984049975241,1.1569924314356592,0.9877920508967307,1.261209954932748,0.5381584391011379,0.656774057545406,0.5684763806595307
bottle,0.9736256482136452,1.248665405773071,1.4166850334051289,1.2943440754998312,1.5448416136597665,1.2945399162913322,1.0661808935512436,1.1536721480523437,1.1335500025630496,0.8401602026373334,1.2021651497687456,1.0561971881317285,1.2619907305377787,1.3275076770835776,1.3535663610554678,1.4037725827800438,1.201547324026659,0.9079271948943928,0.8444814331949957,0.906476962917433,0.7431887455695011,0.7716179455770041,1.0208431338757724,0.9841964464548226,0.8604586624669338,0.9706936841265874,1.2483587347224432,0.876492867457451,0.8871230340123312,1.076817900188878,0.5226937780723822,1.2662574883796682,1.221076556419146,1.3304273394134443,1.4407624106370645,1.3219889064005284,1.2985883710963697,0.9238449288432905,1.0734198217533053,1.441444474508153,1.0309426456626702,1.203512917367076,1.100114125757017,1.3429776533794926,1.0581839764822882,0.8660610972659719,0.8944366036353493,1.0226052016220872,0.9154146069106146,0.8739622675329722,1.1201425924239967,1.2904880996496506,0.7526317364915507,0.7010785516619003,1.1329368808246136,0.568259372681851,0.5789181815627116,0.6609698830428452,0.38192152020899295,0.49772573023725675,0.47193222237349475,0.48886004462000887,0.5294329162169717,0.45662929808845476,0.46326766822440213,0.0,0.15047095602600336,0.7248882492298954,0.5074423337490179,0.908369381608058,0.6519138533937116,0.7084135351748608,0.7942853510517482,0.6091433739434174,0.5726365815256752,0.5494308782175658,0.5145047379543823,0.5879530513876303,0.8017899775769282,0.8676826491582277,0.7811096602449782,0.6032349879527519,1.0561698917599671,1.0016109521571828,0.6790039278961966,0.9712267082612795,0.6501207382290738,0.7235096622512729,0.9008197923021244,0.8315982340403285,1.014129554940116,0.9566801004918062,1.3309388871823717,1.188925092711319,1.307598869101923,0.9992719943152617,1.1719284664884106,0.6571656871748526,1.0508147340086889,0.8714216932996397,0.9046954463392078,0.7461760209498178,0.4143515965410891,0.7143204276337844,0.34241323701153825,0.6353344035006774,0.32822953603106875,0.780480183227357,0.7518304462996412,1.064004872707285,1.1819211138601955,0.8002426266822612,1.1197642614728558,1.0686257262785122,1.3992174842961558,1.4568662375462602,1.3129348752725494,1.4023561744051283,1.4545323012006706,1.4247582438333184,1.1571821856412337,1.52467488257883,1.4629738509124852,1.4364160044684684,1.3780241320884319,1.2805495923986374,1.0763203365294676,0.9439518790086999,1.000907792857197,0.583169176152712,0.5210103658012373,0.6257349297440349
cup,0.9427562676913563,1.2802506915817382,1.4633376576436268,1.342674414132674,1.5149646165656037,1.3024581569693972,1.091252389164458,1.2216311742611505,1.0869890680503351,0.7913717221174934,1.1982937423891848,0.9580275848861458,1.2361801449854872,1.28698327885622,1.2004374387032295,1.361680470829246,1.1601315673582249,0.9362598347048255,0.6665215853380835,0.7237017496161116,0.6018028770874557,0.5648692501556056,0.8843156267954243,0.7948949737286028,0.7186422566414981,0.786466514272785,1.2911117965217285,0.9638753972517028,0.9810878664595201,1.0472689242547566,0.4662107934451374,1.2009399623821366,1.235754539986606,1.3285102124612047,1.4684194881201011,1.2913121498858555,1.249027005929985,0.8944019530530374,1.0194891077692831,1.4040397492968317,0.9692680844610636,1.2567085806837373,1.1575065698055944,1.3771775079979465,1.1646265415818156,0.9568284565315394,0.9357075067725845,1.1521592782390286,0.9678410410782852,0.8443060077953647,1.06263374847749,1.2162426228103194,0.8046959237444984,0.7749830098757965,1.1919158849413414,0.5250418604485847,0.4605468511501989,0.5112016241600266,0.3670484048418051,0.43704757111746795,0.444478817295608,0.5191117833177784,0.5479584140566285,0.3969933118391924,0.4408646303978141,0.15047095602600336,0.0,0.7597366669032968,0.48099177655477365,0.7985873294881101,0.5531677342389643,0.6058083390041751,0.7326596647870964,0.5700944047200838,0.628006144930364,0.5015841891156229,0.48275024370474506,0.5092231198710049,0.7302546630814545,0.7175899731028321,0.6135422396174937,0.5698776314097226,1.009450386014544,0.943137366959213,0.5468500443165099,0.7799479523508972,0.488808251284102,0.5698649000792536,0.7869177403238485,0.7842748037416205,0.8509861610547421,0.8059508538090894,1.3704868027266188,1.172121898542189,1.26164739767032,0.9225578391314732,1.1551193130227555,0.5954195005152767,0.8956872326944646,0.7472419827066206,0.8996013889052112,0.5687998698327228,0.33583386101886403,0.7873588922935809,0.49428303503099036,0.6040580885993094,0.31625522721696986,0.8051124912371493,0.7573635301372625,1.077127952006776,1.2107245722481934,0.8317856041699498,1.0715041385067354,1.1190171992355076,1.3564829771835916,1.3931797819266631,1.320195759081256,1.4193633049954293,1.42985578642763,1.377015112684453,1.212025015513044,1.454335273361024,1.4268576850129253,1.4777657702148423,1.2744977335399545,1.1039678748486914,0.9729453519882717,0.8811717375148396,1.0815793915068364,0.5257719035462727,0.5260144986874717,0.4925843323295549
strawberry,0.7113370534513423,1.1342081850856554,1.3321064651306074,1.166747922453982,1.2926372318218777,1.3005116548570368,0.927774606462265,0.9756413456590939,0.9485367612372055,0.7755003576296954,0.7999930225669141,0.8578587911342619,1.160394143878614,1.1112406595010373,1.2294052563075144,1.2949306084508718,1.2092975095619214,1.161272039930973,1.0078566378879819,0.9495070910958497,0.8984914452685042,0.8939179224889245,1.0051865490749914,0.9311117497180622,0.8989209879224709,0.923177472073774,1.2096435969123405,0.8761341794244952,0.9360233618353243,1.0254099146481492,0.7655194084936906,1.1786165863957567,1.313323665438935,1.2311635244050578,1.327467651572447,1.3353520162644767,1.3337866471635413,1.049659723787547,1.0728682984482605,1.3362964243811135,0.9697008332112671,1.1027856586448515,1.1243669918990635,1.2041839538677614,1.135610632806591,1.0798683365788053,1.120778072925873,1.1797411698643816,1.1107180892012005,1.1635042428138331,1.151335112969755,1.1441036998053427,0.8947910754721263,1.0525143683281553,1.1537784640374855,0.8476449397488063,0.8654726172604008,0.8662499430956807,0.7293098002810815,0.8091528336484997,0.8078851414931645,0.8398517441304385,0.60727347417676,0.6023626218115661,0.7362637799425755,0.7248882492298954,0.7597366669032968,0.0,0.5856579998446014,0.7401329828478929,0.586390462739859,0.6935994653394241,0.761732217399392,0.5485974939179237,0.5449569421565078,0.6183366661466332,0.7925848550315732,0.8947759092729417,0.9504805004537159,0.9233856278296301,0.8640561380824067,0.6970551612090876,0.8874335272297278,0.9808308553585594,0.7196638336737989,1.0613626368295823,0.6916995084580088,0.6539595854316425,0.7309396606735772,0.6199506669681026,0.8985234096882986,0.8184991591194256,1.2417734648590728,1.193906161761205,1.2506893943254485,1.074746088140687,1.188452295767541,0.8635343351997598,0.9923302341022396,0.9678194132273108,0.942827693373772,0.852222486914082,0.7510091938979901,1.0129670656512637,0.8916745103440484,0.9828558122437706,0.8864899596339302,1.0395230207083683,0.9842808682538658,0.8765720843431462,0.9613412454610157,0.8390306480716803,0.9790429045679784,1.2428925722369717,1.3015401472334325,1.3063485992888362,1.1731617757085824,1.2462932550139223,1.269108402268454,1.2670382147972608,1.2526472221850624,1.3720146077732744,1.296138639680434,1.3807769132753769,1.1959377045211688,1.2317975559297474,1.0644714952014869,1.0751903023740177,1.149292918424648,0.9454189096075779,0.7555637012053282,0.7993177625803437
