,alligator,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,can,car,cat,chair,clock,comb,couch,cracker,crayon,crib,cup,deer,dog,doll,door,drawer,dress,duck,egg,face,finger,fish,flower,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,hose,jacket,jeans,knife,lamp,melon,mitten,mop,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pillow,pizza,plant,plate,pumpkin,purse,radio,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,sock,spoon,sprinkler,table,tape,toe,tooth,towel,toy,tray,tree,tricycle,vacuum,watch,window
mitten,0.648869304655131,0.7308303848920417,0.7230216566649184,1.0953184200449173,1.0000633698156243,0.7295420242767057,0.7547995684625255,0.9960509835571001,0.81675325308627,0.7363127505708829,0.7979926502804687,0.6630354400604781,1.2190690281284562,0.8648287087808417,0.6475872477059186,1.054239178564355,1.1384106654994504,0.7301139991965705,0.9418930989042914,0.9001295079431569,1.09226827258786,1.2634857920527225,1.0373280030636218,0.8848091628634819,1.0588423439533503,0.5726479123221205,1.3540541799657408,0.8531076222852433,0.7440431776581019,0.8940905842816846,1.1257652581832756,0.9355811951928159,1.2013880692079468,0.9475600520781565,0.77840329702081,0.5589316075167894,1.1023163420290985,1.1770722248523569,0.7959354965786364,1.221440056525314,1.087396032915229,0.891492724995601,0.6901160881774626,0.5550733678170269,1.1514170287674799,0.7672851688624318,0.9201935582425809,1.0822032397312114,0.2840571702529834,0.8054331190395525,0.8206355699990097,0.9466271518313109,0.5389192257401919,1.0047505792302918,1.0390015402894062,0.9138597361139968,0.6353258904029339,0.8492802786128882,1.320035034598086,0.6177111727585213,0.0,1.0702154581011383,1.1113367886167147,0.8238068983423797,1.1050057520807253,0.6621935830884802,0.7695449958386094,0.7933244382181601,1.1310927167206155,1.0997113227825817,1.3432729675584212,0.6975574455296967,0.6146789936359213,0.9290401259357663,1.0656940879611807,1.3125173482782568,0.5866828424726869,0.540185586135072,0.8297771723013566,1.0738878465978212,0.7726873969013138,1.2257329015705023,0.7794414938666954,1.2023584014938737,0.8865391355368648,1.215862850006898,0.8750194081103991,0.7119573141551667,0.8893431690225526,0.48666777844739095,0.7243590023744909,1.1143224041064226,1.0997977268466013,1.3002871779758225,1.00043248610672,1.110392086703851,0.322639044673656,0.9340619579520038,1.0850566096282175,0.7893058515454192,1.0440681002148497,0.9738813661937387,0.7833246159584537,0.5357111587381012,0.9299599574504012,0.9579691126558847,1.0853422022031503,1.2642817506044772,1.0996406842599844,1.1970675818374024,0.9213881177587668
mop,0.8484099207488136,1.2260180464494426,1.0508993897989825,1.0824284958133448,1.1310794047369601,1.0655249214837217,0.9185193988880689,0.9039887469269459,1.016553788994865,0.9379242695160395,0.9477706145220149,1.0094002916371763,0.9089949046702969,1.0603517310131954,1.0816202013359564,1.0331915609840294,1.0615781976401657,0.9849514604979311,0.9945643903103975,1.1068135857028212,0.23666623111346008,0.8256925437382442,0.777733353886711,1.2653115750831314,1.0078996279738965,1.0003468484388507,1.0661409941150386,1.1306354840425017,1.0318552538242038,1.1566787482226244,1.0711377554630641,1.0046565990334269,1.0837614490082135,0.9736659409145738,0.9613277675749061,0.9091637091454559,0.8642967630183988,1.1152719544534435,1.0718972242123521,0.9334899274883768,1.0900478075149667,1.0752655122132713,1.05536765340039,1.0133626454481122,1.058961448990793,0.9634481985282422,0.8544538324121539,1.0379621263330674,1.0111212635299436,1.2219259621192404,1.0163506477459692,1.1241023535249837,1.019783121534155,1.1101188577205021,0.7070488244618441,0.9792291625009955,1.1010517601274785,0.9844572091505949,1.0199103537008432,1.1344131862922189,1.0702154581011383,0.0,0.824533071038855,0.9924913753341853,1.0928698780234367,1.061462211131778,1.0326416171394683,0.972302698784685,1.1193014902598533,0.965893748093668,1.0140297819072002,1.0462063008895397,1.146694984233487,0.946145924151982,1.0571594299150413,1.0309622353398669,1.1543529910120665,0.9905868449819449,1.0411483540504078,0.8749199425471809,1.090286324208362,0.9670413893415569,0.8829382022449378,1.063010468577576,1.1263532594146783,0.9097268077672417,1.0280570806703908,0.9348297403668877,0.9542601325993302,0.9183473640918036,1.0014002447152603,0.3891130498499601,0.9848218785720552,1.0654852179394165,0.787835246783899,1.05406678550907,1.0150017048917825,0.8620008361336464,0.7994170884062743,1.0076888745337087,1.0736425601411772,1.108612013169525,1.103988823339846,1.040327001819173,1.0722331297733672,1.0442696862345133,0.919771892434065,0.7575733381956129,0.4064856024961949,1.106701497327688,1.1016338639449246
motorcycle,0.6152470020357745,1.197165759716987,0.901268546000003,1.1111621075248213,1.1082370876835534,0.9830688719446726,0.9479556369906379,0.7964193986875537,0.786580031670294,1.2399551581062451,0.8232349620314152,1.057551005815269,0.9932044244200565,0.772564150268337,0.9297409029695022,1.0492621129935993,1.140418787806483,1.208088739349141,0.88096019398397,1.2284756896660387,0.8966029721110823,1.0920178755799568,1.0645471696627686,1.1514568705249522,1.0037688956656579,1.0006785113053873,1.1697672418099025,0.97813705366995,0.816207724282271,1.2000475831546769,1.1906797947546326,0.8545079837015407,1.1790734052868044,1.0951915270474275,1.0034992445286062,0.9702794446533687,0.6108873760708313,1.1742832108453325,1.148492103933974,1.0120198702931642,1.1874833385833834,0.9734159459035712,1.2409938514218861,1.0724192139240154,1.0264820681324245,0.8519068581042547,0.5858265893310167,1.147551919260119,1.2017889397835428,1.3038692609234575,1.0147494508011217,1.1590438302482235,1.1219832324317225,1.2353944977044762,0.512743967127231,0.9363098605800135,0.9842423931729861,1.1604191236595573,1.1672755864902202,1.1415353342684496,1.1113367886167147,0.824533071038855,0.0,1.0782683297123041,1.2091268394291848,1.2991768461675526,1.1846116793794226,1.2311406234366353,1.2121032361167399,1.0817150317933653,1.0032913350455517,0.9748608783170087,1.0078396911705039,0.9828442963997158,1.203654321213436,1.127243901877233,1.1822043393968638,1.0788629638997629,1.1167993568937038,0.6988939208865756,1.2016181788796854,1.0331000096417169,0.9942725727519873,1.0942375643391402,1.0177439485369653,0.9800142443959315,1.047402689379715,1.0047997221586482,0.8644484832716158,1.0690536627860134,1.2623154303220305,0.8836630078401909,0.7522222828353928,1.1631273853028847,0.4873326514452978,1.2481374393146403,1.1850528084294056,0.8959497453832288,0.3525188291585736,0.6570083470100218,1.251319065971392,1.2376217214117573,1.1794747668151793,1.2955923125618747,0.9636040291406929,0.8826273134213133,0.784360924096074,0.9096786211250258,0.8729525485620455,1.1983285972257147,1.197981497270478
muffin,0.8755747585644317,0.8372155561858462,1.0899256167432434,0.8530722300803246,1.1045654173583856,0.733404374483667,0.8402214785809696,1.117718787059944,0.924754983474489,0.850526106226508,0.9301474804247727,0.8834328886266034,1.1088468195180003,1.0885659176393703,1.0722162876652275,0.8747237725220594,1.056503306638308,0.7551999585211854,0.9864480490794124,0.687015591520166,1.0735393385911547,1.1173965260245369,1.14046260978487,1.1161975031497224,1.198902912118998,0.9578254945353674,0.9899977776573085,1.0367396820446084,0.9465696427334414,0.8398240659343532,0.9272833290503791,1.1732955366524964,1.0853298337037858,0.9110929686277032,0.838931672433332,0.8329192875425757,1.1496880938820733,1.1035966932668075,1.0083211033035744,1.1067337786312275,0.9910243448156827,1.103662789616564,0.7833838042950177,0.952385133568933,1.10984506169704,0.9548136431902177,1.1073305280735894,0.9201702807653558,0.8400833954181306,0.9203244614037557,0.9664289890218661,0.8570215721691288,0.7790474298565919,0.9078725586457367,1.1203341917102083,1.0308733878399434,0.9811375603987508,0.851380814807207,0.9794682681667795,0.8539485751770924,0.8238068983423797,0.9924913753341853,1.0782683297123041,0.0,0.9056405582699867,0.9233539788422367,0.841556695504491,0.8553079322428896,0.9485809917627115,1.1738250110905897,1.1389510009922676,1.0072584323981242,1.0186940379466984,0.9176305271199724,0.9597371630505562,1.0595092095247831,0.8048436945940873,0.7080422701459368,0.8302505934913974,1.160465129308339,0.9162392443088185,1.099406409753506,0.8682820239417117,0.9549826091620349,1.043071871657077,1.1020175131155772,1.0355120907213031,0.9132550179510897,0.986183759558119,0.9061678319237921,0.9101884688560387,1.1024241774677328,1.0978268375623368,1.0361742444458422,1.1162976215905487,0.9069391372099614,0.862368898049261,1.0519739305236175,1.0929518158946392,0.9937230956334743,0.8373623114070042,0.9061025800417774,0.7562449063827423,0.7992518440857015,0.8700501714146163,0.9208142711923278,1.093468836389341,1.1297529116010137,1.1637363301070207,0.9732037181407288,0.8991173647251388
nail,1.1924737222818071,0.4652164854964591,1.1557830244718768,0.6821048248656477,0.7682354487528966,0.9887574290658435,1.2252487283869011,1.1702941843091328,1.1922275493859218,0.7738467249984461,1.3769321294549377,1.1963308910249004,0.8813483256205001,1.4123511219513238,1.0522847030939153,1.1516127405293624,0.552107199180502,0.869234032605949,1.3765742834871144,0.4609082583914921,1.1755412154386815,1.0057199245916433,1.1189184157500436,0.9594320975520942,0.9285738542450537,1.343208443608897,0.5473978372844125,1.1848704064242925,1.2403989426991275,0.6978710668590571,0.27479783368555766,1.4864164722240971,0.5173671760635372,1.151038072339238,1.164220045363219,1.2581931175128633,1.337962589292803,1.033921782928238,1.2062934303981208,0.8839231486716621,0.35349072198968656,1.0757152815475632,0.5571232930759299,1.0416005832975668,1.0656101616797817,1.2629568970901723,1.2917539024294806,0.37586984728178097,0.7554196316904497,0.28143278415937534,0.9275340520688081,0.8962543031538537,0.9261230761761052,0.5590705832840027,1.3050721577025723,1.0478570206196496,1.0952139836649262,0.5279417512222938,0.620165312683174,0.8748399817081228,1.1050057520807253,1.0928698780234367,1.2091268394291848,0.9056405582699867,0.0,1.0472157594274032,0.48109586012591987,0.5463120545185347,0.35018667418521243,1.0828038040331518,0.9019051731083454,1.238449787646252,1.094808536317616,1.18559863537531,0.38863682665976507,0.42303679605947686,0.636947178945483,1.2743541082752154,0.6084661406670601,1.0024716464109822,1.0437115652591238,0.78462012599176,1.1783645703018257,0.916973149541578,1.2622610766971998,0.9406547570115927,1.0853010618960142,1.0480399923504764,1.1486209283813194,1.043106266103455,0.8531188622686812,1.1462055392019694,1.1477988040325648,0.6478897367314369,1.2346049058761888,0.3286266750404532,0.9366060177434947,1.2146348571137713,1.2136894813983248,1.3487327485891414,0.4575774436111911,0.19533481793517393,0.506189309977765,1.0335912933515032,0.7229977989488177,1.1172795859118303,1.1442515278729497,1.0806628330467256,1.2201263020669129,0.3173094526276894,1.085783781667631
napkin,1.0317724771550343,0.8283799917360715,0.9865997027233081,0.9532958415186175,0.8226849108702146,0.9056836216080636,0.7621152566891229,1.0448248099503978,1.0390113711470919,0.7839472095084528,0.9875312775567624,0.9481615675186992,1.09071644507926,0.9585420915509377,0.8285319271882654,0.7849016632316087,0.938522955566718,0.5947333594482103,0.8101388110495402,0.8613373237060254,0.9770916048777522,0.8162078589292013,0.8352217639304769,0.8541886313294493,1.096982893047812,0.9283877704284373,0.9726799226990344,0.9300329485218436,1.015583267249691,0.9191505538641855,1.0337152328332426,1.073742677980394,0.9575290963199735,0.9316774255257386,1.0578951454314705,0.72413157885997,1.2308361375211747,0.8559755498910718,0.8978606533831534,1.0767654451679343,0.8440546876986506,1.1035960178843502,0.9109357914678211,0.6592395945524083,1.0222253336853462,0.937452060103451,1.1484569169886125,1.1814050158776728,0.6712403135269482,0.7929622153624303,1.1741855239471397,0.7524809066816975,0.9187265079217994,1.0063883794422313,1.225622556712544,1.0713197254263371,1.0072618376306741,0.920735721337217,0.9716724907402452,0.6750381062503877,0.6621935830884802,1.061462211131778,1.2991768461675526,0.9233539788422367,1.0472157594274032,0.0,0.9663342949889363,0.9514428056919075,1.0356470459777452,0.7315105642099813,0.8978287652330138,0.7176770041058003,0.9383849747041676,0.836182120239291,0.9979220856482695,1.0669899650603665,0.7483084452657985,0.6774971278921837,0.9971181675065516,1.1950856830421233,0.6197272961380386,1.080403180915196,0.9083698833880463,1.0458562363196666,1.089205602775597,1.0615352581342963,1.097443893747295,0.8398030934388231,1.137946026856582,0.7445546108853834,0.8206002644105426,0.9405595329014235,1.1590029859675157,0.9096035628911441,1.2095377153416338,0.9991821795124904,0.6267252825010359,0.929380727878001,1.271341620822589,1.0125669698087032,0.9197137475459928,0.9531944139392446,1.0106261640117726,0.16059931555158968,0.9513378058783755,1.041959816945996,1.178549564255467,1.0166643818266867,1.0030186704633208,1.0338378262243428,0.9050040639882071
necklace,1.047285468793679,0.7557146101231478,0.868767434771829,1.0583428771732817,0.9975008247748324,1.0332679077436073,1.0859540590209726,1.0644168443461832,1.0860070875224594,0.5983151414139553,1.1496729343923047,0.8084413030150046,1.106986532611391,1.2846184215616712,0.992401428383617,1.180666657100612,1.0132262438920114,0.8712265730479757,1.2405521888558029,0.655012011486639,1.010936959468621,1.1203156172436999,1.022566914445448,1.0193725780509082,1.0692264665065587,0.900316468350062,0.9322422036843254,0.9856580507773873,1.0708238774747167,0.6688393787002971,0.7503412242896872,1.3729629924424962,0.9696071164020877,1.19952453008731,0.9041462650168237,0.9239354153768493,1.2188314749027918,1.0459022158775166,0.921931772237833,1.092815330508861,0.8032428664953642,0.9203989057534765,0.3857179662306489,1.0003712971348477,1.1812769034480202,1.166210276528657,1.1756014727656545,0.5189942265140848,0.6895195354165655,0.6471892663546985,0.6298331002508553,1.0706366707325234,0.5319496565456068,0.5789137160855873,1.0982686898056726,1.030065367087691,0.8573274560988746,0.6513408765939264,1.0364388722592144,0.8922397927112092,0.7695449958386094,1.0326416171394683,1.1846116793794226,0.841556695504491,0.48109586012591987,0.9663342949889363,0.0,0.27907877374405987,0.8689484726027086,1.005937509253418,1.1961129922175338,1.0373742374446944,0.8521820564559628,1.1328731251021307,0.6843916763271153,0.8869786236186318,0.7416327305123782,0.9910932517219719,0.4570944481369956,1.20968175097823,1.0031778692432383,1.0651482087788389,0.9728113475847556,0.9605886279912699,1.0791254009030016,1.1554304243487419,0.8795182459213438,1.0658865424558588,0.9577543445161076,0.8667088583532245,0.547564862135233,1.037974595669536,1.1793268458250765,1.0032611222266377,1.1556773458891672,0.6018219660408184,0.716915346607357,1.0985450538577195,1.1622721807370846,1.1969001080585324,0.8633068405634867,0.46713379459338533,0.40714113485911996,0.9504324249588286,1.036172029130749,1.13079037074327,1.1921091614250556,1.171303717773275,1.0799662072843859,0.7671498941300201,1.032580843607082
nose,1.0371576789868802,0.8385607819016497,1.019051946888719,1.0910097767819535,1.0077305689770264,1.080482063713478,1.065307019666183,1.1148771253465077,1.173235245284352,0.631440190999791,1.1672710085058626,0.8069658283565249,1.0509751631403885,1.3193166105546081,1.0389983447474602,1.146300323880341,0.9164722976322688,0.9026850800252619,1.2315955586236085,0.6094640336413868,0.9317056747506482,1.0589436105342107,0.9888609314587072,0.9005470961899315,1.0439327745294567,0.9145971341181821,0.8972007608482224,1.029209953091256,1.1498930971401125,0.5466747111760575,0.6732182993832152,1.3205506185885336,0.891982897432177,1.112557479677224,0.8062755582063216,0.9771507086904176,1.2077126728736567,1.0147855459144635,0.9106544648408483,1.0514923804284102,0.8275299828985822,0.8917303704724805,0.4487947345364318,0.971947508508298,1.1364277843708752,1.1727322230365904,1.1688916953413777,0.5281195050710348,0.6714342223820735,0.6353836028150002,0.5623990216641535,1.053557416576656,0.6434542789868747,0.6293936944332649,1.1058047981829477,1.0325572852856377,0.975966947100023,0.6180406320907406,1.0077676876514747,1.0038535994433813,0.7933244382181601,0.972302698784685,1.2311406234366353,0.8553079322428896,0.5463120545185347,0.9514428056919075,0.27907877374405987,0.0,0.8929305924035824,1.0221214153622329,1.142477678599104,1.0479166136853282,0.9899995749811199,1.0770721619459338,0.60612517595302,0.7998064926464447,0.8631686693605463,1.0140385948080923,0.5309144687761955,1.1623473212048865,1.0427066041597326,1.0348088554800785,1.0242190693789703,0.9676342443636602,1.0314548003228832,1.0920396742408256,0.8538661161274461,1.0711791682955305,0.9894249664820196,0.8840759296195342,0.5946014362367243,0.9875413175951304,1.201885734012986,0.9446348000454677,1.1417930568533092,0.6503560965091679,0.7408731059098466,1.1690160180856106,1.2085942570705328,1.2425446021480888,0.8435912783846407,0.45981328398540644,0.49785947590671853,0.8981409381255698,1.0210388702370732,1.0922315198596253,1.1556126260678035,1.145781956449728,1.0549227047630456,0.7046358469299081,0.9452226803079999
orange,1.21864060985095,0.3375068049524781,1.283719304744257,0.4263447829608452,0.536782329036488,0.8725758013971766,1.1030947707632723,1.1756695247840447,1.2258436848901637,0.8894549382995718,1.3661188873892032,1.34901724370824,0.6722435315893371,1.4054122013073398,0.9495101474955941,1.0670908069304712,0.5401706870157159,0.7810779799225938,1.2328453373465051,0.5691622954777951,1.1810846349235562,0.9021121132038847,1.1044445294871557,0.9732396084898847,0.9655226932913422,1.3732941294874172,0.5676375140751351,1.273322125838859,1.2782625422901517,0.8000520285272876,0.4224156876300119,1.3655510481254323,0.4824636835697903,1.054753004480454,1.2772246311760487,1.194845745125634,1.372060370322361,0.96199264701818,1.316653947408939,0.7188731650351302,0.3287536068212509,1.173603623520555,0.8737456919173265,1.030155155505464,0.8905694595582406,1.1418642923922206,1.3142642434740206,0.7212818152729756,0.8106151505830794,0.4424087369720766,1.2268497736190103,0.8002783780374739,1.105130838851473,0.6756759991159448,1.3376624254255622,1.153741988887211,1.1972087640995075,0.6126308763705124,0.6301343226768936,0.7247801282390955,1.1310927167206155,1.1193014902598533,1.2121032361167399,0.9485809917627115,0.35018667418521243,1.0356470459777452,0.8689484726027086,0.8929305924035824,0.0,1.0862929860616648,0.7348734346601355,1.2385787556166954,1.2022856695243829,1.2032178756857412,0.5166034441158438,0.5465898169594342,0.6648521706265562,1.166251833752712,1.0103785172696456,1.0195772015109665,0.9788777492425441,0.5452716967415543,1.1972012840846546,0.8725523608121164,1.252284468265141,0.6887725001725038,1.2000966970542861,0.8804541786229533,1.282692482708305,1.1163737855567022,0.9426288485200622,1.1215776350482602,1.1943411550652299,0.5900102284427816,1.285989216656025,0.4962538054596324,1.0021946445500536,1.1252642752921305,1.2221393835494727,1.3004490704207503,0.42759722865576855,0.4509947073187197,0.7424482358470417,1.0502891622397412,0.5150652233157185,1.0363439256360143,1.0284544043905104,0.933028497589069,1.2017634954282477,0.5651439667954666,1.127029596856314
oven,1.0697087396366025,1.0745709370203362,1.097882721136245,1.0431554203020272,0.9083508214090407,1.129350998598019,1.029234913283889,0.973366658018619,1.283419803747061,0.7724558352534303,1.16978003864774,1.1220536135551107,1.047335568979875,1.1425888533296575,0.9529586330907872,1.0520220021436273,0.9230982724457202,0.8856767214558663,1.0275612704510693,1.0390709704734333,0.8564324932725582,0.6788686548907819,0.6341579871114731,0.7973448509963944,0.9200361077601412,1.0629871755278255,0.7883525210545945,0.931129187562723,1.24740038022226,0.9617928436818912,1.0373899625903218,0.9882934322516671,0.8878650849957558,0.9336816409067479,1.1328701573434186,0.9946757366103395,1.034269141116724,0.49330269314350816,1.018776293943913,1.0198868977141595,0.9575533193094077,1.1421250645106764,1.0427490468588665,0.9406282262509463,0.9231184930637301,1.0561754675500306,1.1134199337095327,1.1223328454132044,1.0554282962239165,1.000275582280515,1.1182719266647057,0.9743805367547073,1.1211529029740088,0.9783503396615263,1.0878825036107744,1.1277924633401557,1.2292778247385774,0.9990124878923137,0.757357785788588,1.0356835149486545,1.0997113227825817,0.965893748093668,1.0817150317933653,1.1738250110905897,1.0828038040331518,0.7315105642099813,1.005937509253418,1.0221214153622329,1.0862929860616648,0.0,0.9173135351265973,0.9836369752208454,1.1634653460537174,1.0476790656656652,0.9362529764700767,0.8419126519383471,1.0053215046524298,1.1294411613582374,1.0553144770226033,1.0165952553580229,0.8855211408563991,1.0316912938730138,1.0777452014289337,0.8834763473104245,1.0230363419752784,0.9998792468445467,1.0724376468721561,1.046493881248728,1.1881330726217287,0.9753427961912385,0.858430118598084,0.8773236828494122,1.051567145807036,0.807353526697997,1.158182269064922,1.0315152160143368,1.0259260469832598,0.814614021702972,1.0178320845912954,1.2514977930388373,1.0577496669061002,0.9962820419719118,1.0788443808994141,0.8196487637790981,1.1353089984239133,1.0831597336374637,1.0285193640394,0.9740202738963046,0.8840562859791179,1.0115563479253886,0.7565214811483915
owl,1.1741467855586452,0.9466026078908529,1.182772794019875,0.8137887966270912,0.7373406413185105,1.0350864845177077,1.1257632844065864,1.0922664294951427,1.2051783263232587,1.2539493115189477,1.3088244030991496,1.2730846015321713,0.40370885043253857,1.188127722984987,1.002838113906746,0.8810101612609844,0.7325973192628646,1.0811338432005986,1.0961616637475924,0.8824866596122268,0.9207621764939655,0.6636847070894538,0.9598533330005882,1.0102557532908354,1.1386201067267738,1.3738241664930395,0.7902273234799284,1.1227970692175593,1.26297905379051,0.9083406511557091,0.8681369235367181,1.1754724231656464,0.7579348510589934,1.0281677792958275,1.166132079684831,1.073962082610814,1.111420038827629,0.8696705404764329,1.1208369018879785,0.478133802639335,0.7520054149530925,1.1500602725034539,1.1839486711107583,1.1228008130554026,0.6926812973174697,1.0468772829580835,1.145327451210598,1.0307664840988993,1.0770805514153936,0.9944503434406164,1.2012218562879868,0.7993501665210989,1.305476200964983,0.8446360715750012,1.061493368209017,1.0906259460718333,1.2747482778685775,1.1302891451550308,0.8425910155342904,0.9159314581097283,1.3432729675584212,1.0140297819072002,1.0032913350455517,1.1389510009922676,0.9019051731083454,0.8978287652330138,1.1961129922175338,1.142477678599104,0.7348734346601355,0.9173135351265973,0.0,1.1049465115572161,1.3568186781568161,1.0325941767337747,0.9311698098214709,0.6490689066276791,1.0915444687142422,1.2497137046352933,1.1602422056973363,0.8706275188486792,1.043379928668641,0.42934541342099797,1.1547348794124224,0.823921747605423,1.2008859837499792,0.3338853758051913,1.1839218157585114,0.8912538990694867,1.1649045757787557,1.1946559057258508,1.1466459960146944,0.7838632991126055,1.036127740464528,0.7779766684394737,1.0378904116330971,0.8479830392021636,1.1806790002004994,1.0375481738006433,0.9771323772787771,1.2488880330083907,0.9451757200451449,0.9642783516198777,1.188004941979824,1.0627537704542476,0.9074725611076507,1.0665130221584975,0.8652750126161493,0.7053848280277991,0.8723762493994023,0.8261990042211705,1.2476129121363477
pajamas,0.8966559834609099,1.1383673585424505,0.6247237202733653,1.201245134531348,1.0747071711616825,1.0335500816404621,0.7946004977612405,0.9554644390870592,0.7292133058527639,0.9826828137562477,0.6216327266811866,0.6553156087365959,1.1577387009868092,0.5911514622136417,0.9542339619472157,1.0314418563753003,1.234685289148967,1.0560026358983052,0.7964549636998148,1.2291292209101479,1.0095567514290482,1.0527200052067633,0.9732268807514656,1.0082133960614448,1.107380942966441,0.635250693601507,1.2931859604565101,0.7802807268939062,0.7042827346449888,1.088469846358112,1.3125699744636259,0.8255351074739298,1.3139487642610135,1.05932910066009,0.721862377021062,0.637105559683631,0.8606172045488195,1.1354747404122965,0.6708292054352425,1.1659125283807839,1.1275310118768014,0.8377450285009314,1.0038168599693706,0.7845326817581005,1.05424256984085,0.8594354968186257,0.9228422086290524,1.2252679551884142,0.9431564436216275,1.210764977944093,0.7950878321423382,1.048783926105024,0.814004778728639,1.1372239941616256,0.837469949988943,0.9592615794981668,0.7419667661792121,1.2338871794304227,1.3102171162798113,0.8248597381733843,0.6975574455296967,1.0462063008895397,0.9748608783170087,1.0072584323981242,1.238449787646252,0.7176770041058003,1.0373742374446944,1.0479166136853282,1.2385787556166954,0.9836369752208454,1.1049465115572161,0.0,0.7212354153956003,0.9231991768730755,1.26569093794736,1.2776883289390422,0.9923485401802777,0.5033544032630184,1.0648692199910983,1.139522659341203,0.9512768318949016,1.199237848141895,1.0037175282575848,1.0925970638417586,0.850872549674188,1.1612730586535507,0.7359279501226274,1.0262822167493617,0.8119791733781404,0.9118181845271847,0.83106974095796,1.045947837108395,0.8744868974263861,1.2258126557161955,0.9506694742808319,1.2350072080480043,0.8105849750260748,0.8946771238703355,1.0610228615471884,0.6724345787360841,1.2573297321011052,1.2314242458542775,1.1561829548441032,0.605877169811558,1.125071259039097,0.8746310533952109,1.0751428761614668,1.0477544517171462,0.9533890264296501,1.196346567201521,0.9713480303131274
pants,0.9658364419437908,1.0830896919728845,0.42065921937232453,1.2501078201960238,1.1737239594323285,1.106986819482924,0.9118917784354379,0.8359340759556828,0.40585268355969806,0.899407436665445,0.47567555731748146,0.6086380931752073,1.3764177989854989,0.747375884025181,1.1070387643708717,1.2239858055265207,1.271989777837639,1.0776372872496378,0.9875590606413046,1.1887256036167617,1.1063470834347824,1.1786215341512047,0.9386555297954693,0.996172090066847,0.9575950714390218,0.33895983810974095,1.280915161436333,0.7488879451627362,0.312814276619241,1.1274231657119163,1.243294889207761,0.8378622014804713,1.2488955788902076,1.1192398900349076,0.7081735966786369,0.8997916843821586,0.7939232699212466,1.1971624591371328,0.6429577254924171,1.3441319790641866,1.0769935745762935,0.6233249629019343,0.870331753388114,0.932379587630308,1.269486301830249,1.0239690293763488,0.894613987756701,1.0305017559136909,1.0123409311333789,1.0309686398171112,0.7422915191739842,1.2289796090003142,0.7622005256683474,1.130412591078662,0.9708222378035135,0.7639187083610197,0.2261724553605201,1.051575868175283,1.301952620427269,0.965075597402687,0.6146789936359213,1.146694984233487,1.0078396911705039,1.0186940379466984,1.094808536317616,0.9383849747041676,0.8521820564559628,0.9899995749811199,1.2022856695243829,1.1634653460537174,1.3568186781568161,0.7212354153956003,0.0,0.9312291295323875,1.1804755449787945,1.3104141917629737,0.8521628949563238,0.6201372976332529,1.027295536085374,1.2313923271661775,1.0628077416302792,1.3660547246992856,0.9863811153576543,1.0920470917265757,0.6192830269636534,1.3843451997201157,0.647185014340353,1.2011297878668292,0.6117382366229154,0.808258900116612,0.7266631016093419,1.1481884377008138,0.8477582023093526,1.2262339198577106,0.8242896331191194,1.1845987309885166,0.6518309923664388,1.1259696048803163,0.9548172136519668,0.6069166730256451,1.199602151805134,1.0702556506279364,0.9753445096917605,0.8461483284805945,1.2903021571721691,1.11351160019682,1.0769880078320635,1.1618780889929634,1.0361067061028701,1.158569813148718,0.8913893116421424
