,owl,elephant,cat,alligator,dog,pig,rooster,pony,horse,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,eye,nose,ear,motorcycle,stroller,car,sprinkler,lamp,hose,crib,table,bed,couch,bench,drawer,sink,bathtub,snow,window,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,apple,egg,orange,pumpkin,ball,balloon,nail,watch,slipper,hat,glasses,necklace,banana,pickle,melon,gum,carrot,bread,muffin,sandwich,pizza,cracker,glass,comb,tray,box,book,paper,plate,bowl,milk,jar,bucket,can,basket,plant,flower,toy,doll,shorts,pants,jeans,coat,jacket,sweater,shirt,scarf,dress,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin
egg,1.0549021843263875,1.14899117042396,1.2382270328446463,1.2983030033360785,1.2050981870875055,0.9829780466876643,0.9642374127957908,1.1016915814061061,0.8916450406292631,1.097437001389292,0.932658855476957,1.091052791358726,0.6251731120177576,0.9970797496073165,0.9963209410375319,1.069105964709384,1.2363015495202034,1.0944307969217335,0.937974423879492,0.6747836228225433,0.5509563033626272,0.451929787294719,0.8593341658070905,0.5792822668007811,0.4518132378183255,0.7043684807407969,1.1206402610613448,1.1779350299796336,1.1414114101038595,1.2640458531107903,0.9726354065246708,1.0551074059924785,1.3494209803189663,1.2691092449862462,1.2436471883924334,1.246983981135698,1.2284535043022533,1.102849901175786,1.2047661837249675,1.2071611240443998,0.985312645991795,1.1771698683599676,1.0800755529569654,1.2110567550126354,1.2414817645284626,1.2775276499115114,1.2203795932758648,1.2956043694203148,1.1136701653018841,1.2774349096557345,0.8150376931631358,1.2368758239863227,1.149124112849362,0.9655704164171713,0.931445875727597,0.6159035703629822,0.7483771182201269,0.6685763422082739,0.7992054195714293,0.8400864389901993,0.8091495141060621,1.1460510744545676,0.7907781999831908,0.7165264796583857,0.7467716015700023,0.0,0.7226347329634257,0.8762146427518389,0.5766321744780499,0.682266279238454,0.4268041841897119,0.7897672907190874,0.7351647454103778,0.9301691880302624,0.6779259488788745,0.5372729464506925,0.9480226787734162,0.7222598790763366,1.1535975612872942,0.6637511960609291,0.9190007109823262,0.9685782446730447,1.0590122419373373,1.1814094112789,1.1838072401094284,1.2929583884463869,1.1565381484572246,1.1675945977652407,1.1367287461929991,1.3928732392106968,1.0920633048733734,1.238038343555737,0.9140310689138138,1.0843917391250004,1.102800446467235,1.0215960556212251,1.2331652447782333,1.0834382003319238,1.302047687677068,1.2712557623759533,1.236890132046063,1.0541945858558028,1.2259589786545368,1.0737097862099476,1.1801176915599714,1.1090391656450869,1.1256758942441978,1.0625397790290898,1.1671700180407083,1.1374353366305314,1.1739928357063667,1.1888769151415257,1.2185306982012802,1.2072240996825374,1.2517411691073697,1.196676705915565,0.9768192064849743,1.0357205495551975,1.1710189078410418,1.2594478498409816,0.9973738439585635,1.109309229706116,1.054487531737371
orange,1.1458793441054191,1.2111001342624679,1.2541730523053607,1.2917441893213641,1.1952905598262606,1.058203285345427,1.0934779295385975,0.997803405333664,0.94474526939723,1.0847783720934454,0.8177031450643464,1.208137026091438,0.9441504581423928,1.2088143990153797,1.1149777863729804,1.3470969518784817,1.3804728901586714,1.210171534243813,1.107334810993955,0.9109938743044901,1.0732429369490113,0.876642399275419,0.8394554221734836,0.5448988542289919,0.7609642889008398,1.0925372771832902,1.2269862139896952,1.1731425292143407,1.162330325078213,1.090943752712596,0.5314422784738668,1.0531296771475822,1.341769489649709,1.2525155066115536,1.2829580747909595,1.3454201893912456,1.3563293006453174,1.1140151305651207,0.9450946464626003,1.31559111197604,1.002082219792883,1.1982441927790413,1.2150626952083838,1.1962647973746776,0.9316598077271891,1.1484086876727249,1.207853065626424,1.3715559423024013,1.1523031963627295,1.1469373486838768,0.8366029038497552,1.1674863399318651,1.1622242712306208,0.9700623437436336,0.6681401339491451,0.7842495098977744,0.8235699052437337,0.8231507957914225,0.8909996268617729,0.39482079065778475,0.6311817246776515,0.7435166308875719,0.6698349192703645,0.7160698083539213,1.017815354640759,0.7226347329634257,0.0,1.0429081979256078,0.8252994502903445,0.6981533719242367,0.734769433047567,0.7709167620120504,1.0418089915290767,1.1345497001488487,0.948190121864671,1.0821121234745061,0.7417861579387786,1.152522075639792,1.0651992357122992,0.8167457693521327,1.2360443600076672,1.0380321826397818,1.1442346275721413,1.1253456789214835,1.1624988042516433,1.264133611142736,1.1500683632388609,1.0999499225987042,0.9865092855699842,1.0730011363838508,0.9495968337726562,0.8375319908952196,0.7223584744218426,0.9805889857366002,0.8049931024191816,1.2066575364032666,0.9500524897163183,0.8086174505513544,1.1513133243886473,1.0267378567987209,0.954765821135835,0.8085427781935774,1.1414806366245303,1.2440423950988033,1.4151349010996794,1.4071722680202712,1.217323764653485,1.3036466964041875,1.3479512136992966,1.304196260908173,1.293578029735273,1.2975019653184274,1.3290177852701963,1.3166774296071355,1.2833513213948382,1.3375423009654575,1.3071341323056451,1.1695691027180517,1.3802963278688074,1.179233815837577,0.9323722770223335,0.948716677070256,0.9284517503767157
pumpkin,0.789586610102212,0.9251866028942646,0.9070527296733829,0.8756618796397939,0.9015884491705295,0.7080906059266372,0.9913606787550545,0.8900003917816691,1.0763309480547174,0.9583602612242371,1.130305644618991,1.0240222266414376,1.0304777231034752,0.9653550921893613,0.94746933661069,0.86979096459347,0.8272488445592908,0.8258897767485877,0.7482299224289237,1.0576733952002344,0.9047602329646599,0.8205051206378412,1.0747459378666449,1.022361045589259,1.004164954292913,0.9030855125406129,1.071906214968797,0.9908626923242538,0.9800769042984242,1.1714172206467997,1.158685751846789,0.9763636668640092,1.013289488255031,1.0138594703917094,0.9480621814350448,1.0416452767148268,1.1053110380952267,0.9684492944552756,1.0463621292486112,0.9194081355970682,1.028586247634966,1.1755100760153525,1.1058292594605688,1.1722666227142187,1.1585271804267037,1.2268230615798073,1.0830677768692496,1.009242805754236,1.0463206335970936,1.0346816889227366,1.1432399981681334,1.2920527633622907,1.0768167345487978,1.1127019697485612,1.1562141361106453,1.1196592200061617,1.1504790660308826,1.0495038077690466,1.1133520498546732,1.1161495724231925,1.0650541879112627,1.163252555306093,1.2014558738868497,1.113047289810838,0.9321404300959836,0.8762146427518389,1.0429081979256078,0.0,0.7017530832605801,1.0650859183749175,0.9701490415429433,0.985541271479504,1.029146594265085,0.9769397380986615,0.9893018784336395,1.0050179784190194,0.9805322628022087,1.0467833765902272,0.7917480982549607,1.1331429290312327,0.8580985543215038,0.8894847560224894,1.004797690027894,0.8842033730365068,0.9842106449187972,0.8942340300890254,0.9501946614946389,1.053693184674195,1.0823226489143982,1.1389464860354623,1.1735435003194281,1.127918125169854,0.9758831102385198,0.8610332488061244,1.1680722788794924,0.7229079872094882,1.1846720378084439,1.2210074409323406,0.7726558779914217,1.2098029313856646,1.2038955974190502,1.2327544343908585,1.0734540848107068,0.9527819750304134,0.8792225159053828,0.8405240950257467,0.837425526653894,0.8538298727020148,0.8848868826212578,0.8500070645198405,0.9471143113429447,0.9592698012830871,0.9421358444246443,0.8205730132840099,0.8774443086935653,0.8041383045810133,0.9666041418741258,0.9033266508959489,0.9595487659498622,1.0123316780361353,1.0288238594582788,1.0665022125932528,1.0430145445899115
ball,1.027909748776366,1.1260071658697752,1.1282228280818074,1.1385159361184751,1.0348556030961682,0.9465300234676995,1.0539457400202474,1.0892282357297673,1.148476903865564,1.1352073584613604,0.9597963115350291,0.977594928307166,0.759695118841299,0.9115819135630722,0.964805430938266,0.959589023090348,1.1699909854505495,0.9854321241742819,0.8283534591127302,0.6158324175920535,0.6225284144159446,0.4135545005680845,0.9984340983134341,0.6229696752638799,0.5642373844868939,0.6974693918326245,1.0502185606482624,1.1062676892555448,1.1365299854353375,1.1252323688735302,0.8737716946600158,1.1416160056795763,1.329082296501273,1.2444268261931748,1.1710647541933557,1.248788033328157,1.3190407826698018,1.1479197612712808,1.1681032377498923,1.327287768090983,1.1857321415080035,1.3071395680308937,1.167549157748743,1.2752305666324981,1.2527902286182901,1.3208584580837839,1.2101442403448162,1.2381722604978556,1.0183856264595585,1.335611443593555,0.8572821429845694,1.258251474653052,1.1838506953863597,1.1234470275195392,0.891181204266104,0.7952047222028524,0.9414060618902401,0.8159908185522388,0.9343244360007472,0.8167516199529037,0.7273198904267302,1.0174957851634225,0.8078732774333408,0.7504210058634452,0.7186015852749698,0.5766321744780499,0.8252994502903445,0.7017530832605801,0.0,0.751238745111281,0.556827970516317,0.7059784524965664,0.7029033950994229,0.7962455205536723,0.6526962124825235,0.713340807662926,0.9521401785596574,0.8846053507578877,0.8774785044015185,0.6425476665627581,1.06729962692356,0.9708059764996212,0.9802279808457358,1.1223474214958957,1.151589559326122,1.2106985443431841,1.1673642762134384,1.1442604160089795,1.0739089834880953,1.3659993561333466,1.240806942822845,1.1892131842741236,1.0045838404816927,1.1058469516697105,1.0838394641541385,0.9833952899259868,1.1253708155045123,1.073687951391162,1.2095302773714338,1.2246030544245574,1.185613674641837,0.9462615267865118,1.0323726008133374,1.0818287538372084,1.1526249018033436,1.062018367750206,1.131090853199503,1.1136812895100807,1.1371618514151802,1.1512958434301854,1.0852055321334155,1.1210304413636847,1.1984718579653872,1.104838223072386,1.099393953466322,0.8919476500030652,0.8225810899207956,0.9021440053379296,1.020753503286235,1.1315281112242117,1.0173293748250738,1.1779907174484407,1.1561952646197426
balloon,1.1124000168008783,1.2672233380796984,1.1553551625561966,1.4234059143311795,1.2388914149640389,1.2668642319840735,1.1377467193600033,1.0655152452959826,0.7702267369772153,1.1134408459766758,0.7167833255593598,1.1808517703933985,0.7615952603282878,1.1176431796997444,1.1290314883741281,1.3315732428410683,1.3797323735755638,1.3589715777823674,1.134676825562092,0.5864127180233587,0.6830253228773691,0.7889707804504893,0.7444523163509211,0.7147190893768524,0.6169036195305753,0.8243211062717865,1.1997963063995614,1.1486349452834825,1.1915996848730277,1.2818418095192685,0.6738163695665658,1.2963803401192013,1.348477598426317,1.368224598602742,1.339970616331374,1.1972229446173768,1.2192172061688187,1.0400913620066992,1.1371070064710613,1.2359109078223138,1.0146988493627367,1.1215077511536318,1.2680182481483175,1.1184830017841638,1.142693911054284,1.0715857993979825,1.1378719401364097,1.389690587475713,1.2646828954678895,1.2890401237351918,0.4756019056862406,1.0723120924977156,1.0329081736982717,0.7731524348061161,0.5824272875740655,0.3777030659945496,0.39869065214478816,0.5161506043648832,0.44051702822606675,0.7010488539066033,0.870804087300745,0.9289911837449315,0.4500789917148521,0.452703023646585,1.0651513647992292,0.682266279238454,0.6981533719242367,1.0650859183749175,0.751238745111281,0.0,0.576633484650725,0.7691144459737103,0.5886647825282063,0.9266582706511028,0.569707869171307,0.6472179427098824,0.5831578445316121,0.7387776859192079,1.3336937537388958,0.7638027182775439,1.2373528017790898,1.0173906425053332,1.2053774494076075,1.20380697389618,1.2906671448354177,1.3449990110628143,1.0639367579336731,1.0412780348748951,1.094615334603815,1.3264205081305,0.8914599711210098,1.1363751585669544,0.726996650816172,1.0758064483008845,1.0593366121090573,1.246915846796868,0.9035550816407053,0.6333996672582154,1.3444410922804317,1.031569898394637,0.991121093684943,0.8893735279247555,1.2289728191802316,0.9519123589434431,1.318049949433902,1.3127823362284272,1.06236842791435,1.22020918213533,1.3285172761530701,1.3082727047373832,1.3109450268484895,1.300930551947928,1.3540367474904456,1.3306672478245123,1.3510439201355187,1.4068425547236683,1.2381167405693814,0.9652585148988744,1.3056145445331264,1.3542498571465635,0.6235515670138594,0.8577116235801066,0.8218544618763384
nail,1.2576155236551412,1.2773897901283693,1.3248064190161062,1.4701426264844555,1.2679589667639886,1.1505837881925796,1.093163442010601,1.063438230028421,0.9274648629797799,1.1454378233549527,0.7693624930100876,1.2673834046608614,0.5834300087561133,0.9466446571685201,1.0194163842465374,1.1088165769999934,1.3267952867058674,1.2247418556671963,0.9060753892989538,0.34444676091156157,0.3697280922772155,0.3654605138866983,0.6953656883884634,0.5016231188140775,0.34894860231374947,0.5503486130960484,1.0729874961250487,1.2967105394186034,1.2423852512990565,1.2757352239574675,0.7370027330202952,1.1658579129083226,1.4904659085089025,1.4660277472762744,1.4256567694240967,1.2927779249717948,1.2654898844049138,0.9986645432566629,1.1217740726758143,1.3263251931699498,1.1114122002872941,1.2063698289809388,1.2450966456566188,1.242466995492844,1.1895354147830357,1.1977298139369477,1.2101750058617762,1.4189123280817935,1.198712371266799,1.287393590050345,0.5214639386142202,1.0676147360009502,1.1240575381808595,0.7958735217861868,0.6429707003891594,0.5305365195111672,0.5706735835488158,0.6282899194706741,0.7384417060785314,0.6948974379910073,0.7479026900087307,0.9203144187861922,0.5464208185100777,0.499154601530023,0.759289422483337,0.4268041841897119,0.734769433047567,0.9701490415429433,0.556827970516317,0.576633484650725,0.0,0.4904426196175309,0.42164230347312504,0.7782074831785641,0.3746775927228274,0.4013596640797972,0.8786304073766281,0.8274371402202353,1.2725451489112685,0.5842509573288671,1.0304276897035816,1.0203129386878897,1.049758755949472,1.2480019581788697,1.2766102469614384,1.343838317110031,1.2587300418915222,1.0481023850464302,1.2255515954406373,1.4396463411382168,1.0939298654677714,1.2758898359992128,0.9096499119438465,1.1486360444201156,1.0798482150240534,1.1623727436927007,1.1101690531434478,0.901634918122645,1.473247791651131,1.0928335471379915,1.0781625528924998,1.0441038446433435,1.2613030085916126,1.0995216514967847,1.2302556744125488,1.2213145775599974,1.169213241185769,1.1713338275708032,1.280116655006296,1.2566897316002712,1.1755379981031615,1.2793911530877735,1.3426975769511134,1.3645513338963848,1.4096518841220247,1.3851421743799552,1.0424314702014834,0.8871806150259552,1.1118387333163453,1.2650936088055156,0.8202943218088993,0.969475236435506,0.9297679914359315
watch,1.063685990625308,1.3939024713604826,1.1679530800181006,1.4537279111530559,1.09376489457579,1.1769465870658777,1.0639560945509794,1.0383268908679504,0.8545694731417927,1.1332529451367381,0.7685207068123356,1.2303511291724811,0.6061969348733398,1.2226512525676971,1.3078897259558546,1.1282985335184077,1.3389983660168352,1.211749971431644,0.855086673929977,0.6355586398374434,0.7431057195178067,0.583402916609593,0.6240132365427221,0.6780814414773079,0.5048202294904138,0.8070463544617088,1.2499559555538575,1.2973708479155797,1.3078756664661744,1.0817201483677688,0.6644692280165627,1.2326709256988262,1.4622304936649404,1.4595999688842802,1.4515686949533044,1.3214390301595937,1.2679305429267076,1.0455571596131037,1.0876255985140573,1.3345995488622273,1.0639686084355717,1.320912165981782,1.383228491471586,1.333951402731914,1.0805981723331997,1.1914587454731125,1.140691101545209,1.4034302937836427,1.0654752778543763,0.9552791765665523,0.49244347115021925,1.1228678371675451,1.136228675471609,0.7464468369491543,0.5497310041251493,0.6161270945136994,0.6618542980690617,0.6980522252418921,0.9203218097610886,0.6349645865233213,0.6599303106771595,0.8982376391900497,0.5450182769730234,0.5565959744931246,0.806801487922813,0.7897672907190874,0.7709167620120504,0.985541271479504,0.7059784524965664,0.7691144459737103,0.4904426196175309,0.0,0.428939267099686,1.0567829462643235,0.6104430713510723,0.6200261492912843,0.7407480581737769,0.8652528743077424,1.1639891446024657,0.4981267132556786,1.0012320554687466,0.9611302664669694,0.9585974134649415,1.145057384008864,1.2473821799144122,1.1259572617852573,1.1902149028887958,0.9482025923381994,1.1624618840974548,1.199834746328243,0.9101948568623485,1.0265611040408085,0.8760968733137818,1.0075591922182248,1.0478240665276621,1.2422442964379308,1.046300256451837,0.9290461911690533,1.291204047255665,0.9816781976613379,0.9106336816454264,0.8696399851200108,1.0266841108196771,1.03212022795453,1.2708365880998684,1.3375381296827722,1.2328169917466179,1.353620052029103,1.4404724074003843,1.41593853793362,1.2539694574230515,1.2949872759486611,1.4029771922554541,1.3931145172365589,1.355583032972593,1.3744206510573485,1.0328592721725942,0.7035624303935527,1.0106625544928298,1.0485773830567373,0.7262938093046627,0.8170865011742388,0.8722223925590109
slipper,1.1870012394470366,1.2807284774010026,1.2596396567753458,1.509312369579064,1.1953351626047022,1.252189612516553,1.184871234565119,1.180676256468274,0.9765182112022853,1.2542945611755543,0.7958201922958079,1.301967711999224,0.6491975221300613,1.1048747489024247,1.2442310155537462,1.0433597795707066,1.2852733271319285,1.2523990740426676,0.8815873889501791,0.423967660641964,0.41449801448227785,0.49169263391250917,0.6554787114704395,0.806132315235645,0.4461550382896806,0.5803880626716904,1.0284833765654084,1.2667014356307345,1.2554588972654135,1.1829931429271925,0.9192516702114597,1.3074854459624141,1.5079738222204018,1.4914600676418868,1.4662157895207493,1.2079266066511194,1.1710585979936936,0.9015022644229086,1.1533316895094154,1.346227814841122,1.2079244352578957,1.32325812231025,1.289069956400251,1.3051886358276892,1.1295257677853416,1.1480647146879062,1.1388465682802913,1.4090230759704734,1.1947148937919745,1.170607191925204,0.3980546145082198,1.005493824800304,1.100083627936189,0.7704667952041526,0.5961076106400918,0.47420616929887693,0.5635984813134833,0.60268622547166,0.6625990503052493,0.9560029006078649,0.8553456138650752,0.9331406320472257,0.5198383381700908,0.4652330769219194,0.870164300337948,0.7351647454103778,1.0418089915290767,1.029146594265085,0.7029033950994229,0.5886647825282063,0.42164230347312504,0.428939267099686,0.0,0.8428122149450868,0.3967161324495667,0.3605919103941839,0.8628454844248908,0.726001178249698,1.3316736772597446,0.5503778724367483,0.9818711714315528,1.1049056641874757,1.0029613619358166,1.2215984560003905,1.309946571399947,1.2947024838189245,1.2889599273211405,0.993628989507869,1.2264341417305422,1.3103568224708368,0.9279447282757435,1.335447914146228,0.9738873959371839,1.0617358560733914,1.1539662578947405,1.139426494871084,0.9692427501073128,0.8335879758923401,1.440860628988784,1.0973418396453998,1.0825381455463983,0.9770304757492954,1.107565323514699,0.7873965679473618,1.0593282827584023,1.0725318629538358,1.0961940531464336,1.117503376818926,1.262705813242753,1.2923532777876758,1.132823510208643,1.2408936280074783,1.3072107075951556,1.3252122046414971,1.3926203396332206,1.3047423368410753,0.7863597505338513,0.5538107797154893,0.7270887904742667,1.1165390356129257,0.6653720833554971,0.7201819530319795,0.7145810686934473
hat,1.1296361516381346,0.928458176352104,1.0136440646926506,0.9923776848125043,0.9204827936272264,0.9609293734537034,1.030254381580231,0.9275216086233359,1.020336179094137,0.9794039285756462,1.0536006245525729,0.894185549088872,0.9473204827505664,0.24854292082597085,0.4252626293598313,0.8253769068477248,1.001942876253802,1.071456080729872,1.0167391389847742,0.7603321358220196,0.7820282491549,0.818796161535599,1.172670849705823,1.0503695565027065,0.8792250459102843,0.7015795554289999,0.663423593693377,0.9458510569856388,0.8552119619600007,0.9758679945742338,1.1028628474871447,1.059958152090256,1.072471551301555,1.081037064628896,1.0780417059102427,0.930574946504907,1.0735219209736446,1.0438129557834581,1.1639072821920486,1.1995843468792435,1.1306616282721982,0.9222310712323781,0.839171562150341,0.9742081495721705,1.08387895263149,1.0001861741792166,1.0142935124426737,0.9886870744421414,1.0583755477103451,1.1372659649039263,0.9692691263014944,0.9999590334480488,1.071863836382601,1.1299266708123568,1.0869183934485698,1.1355914429259388,1.1314752965391686,1.1399956416776837,0.9621454578728375,1.1516753277164382,1.103536454589051,0.9613479878722895,1.090017576715702,1.079140859151806,0.8730719008336305,0.9301691880302624,1.1345497001488487,0.9769397380986615,0.7962455205536723,0.9266582706511028,0.7782074831785641,1.0567829462643235,0.8428122149450868,0.0,0.5096866299506155,0.8540138791332756,1.2185407104274224,0.867200543887952,1.0209369229520475,1.0767352559363295,1.0318661621219682,1.0057244165690704,0.8426724122979597,1.0720701018895291,1.1330230530881225,1.1227401872338114,1.0239378164254163,0.9845628773062424,1.00439595408156,1.1113213968777644,1.1076397086780234,1.1297295820101738,1.1768842897467788,1.1045069045733122,1.0642536621551393,0.9574089297910602,1.0362634584317567,1.1173816390002762,1.0972805293345074,1.0166779424343773,1.0385166477167675,1.033735040300615,0.8064764029247482,0.9290743643258378,0.903361994206322,0.8015592130210865,1.007805111618332,0.6996687071708787,0.7422405940992269,0.79088484723983,0.7369540786695106,0.9050860877288573,0.8879518668364659,0.9061278726598787,1.0494917084111655,0.7843145789414556,0.7196750594530551,0.9559193187008727,0.8442086930118565,0.962256603856438,1.0789754111152932,1.1237841775104187,1.0719952218567748
glasses,1.1745335348958794,1.2761786061308973,1.2276930348860784,1.4879775173113563,1.1806518923898368,1.2428536013975713,1.1093857093233457,1.1607638226504748,0.9660405250398743,1.16845845503259,0.8275402543873299,1.2868047469213129,0.7029771083808087,0.6802128480888958,0.878937038858691,1.01326282014333,1.314977038543049,1.3013286799062205,1.0950725023833296,0.409997819324997,0.3573546828481158,0.6106450679112855,0.857986436997751,0.7617293716335454,0.538898245105118,0.4589437267406611,1.0350642490188355,1.2002990015774797,1.1269538101101777,1.187895391075413,0.809709701508565,1.2305734160561976,1.428338837691944,1.4260721839443034,1.3952914815543989,1.2634896901520993,1.2681609638393498,1.0257012654916566,1.1711714274911753,1.3657309086806846,1.1122042022598526,1.1553159466744751,1.2278969701286584,1.1867545838313023,1.1484299836745548,1.1483089945344065,1.2007805773386946,1.4117850186562708,1.130413521728368,1.247308316881641,0.546920982366506,1.0896569687801552,1.1049737586643276,0.8128843259593417,0.667395535245596,0.4693617740814465,0.5664114896198429,0.5212216301471131,0.650898554404827,0.8528597891119957,0.887724832403147,0.9848355140473868,0.553724019818822,0.5486952483709686,0.8380192371019844,0.6779259488788745,0.948190121864671,0.9893018784336395,0.6526962124825235,0.569707869171307,0.3746775927228274,0.6104430713510723,0.3967161324495667,0.5096866299506155,0.0,0.3526945195213522,0.9283183503255094,0.8504833410396737,1.3234066277290988,0.7743994764992495,1.1137096425103856,1.0612138293539255,1.0235923803501468,1.20819145704743,1.2558775418602501,1.3115812743504627,1.1296269716753553,0.983206828743955,1.2872121467441824,1.3849207086059558,1.0634166470237818,1.2512391809417451,0.9990428302125806,1.0784618093148697,1.0698796368052148,1.145180047012649,1.106485475183361,0.8605573827611728,1.4079677609461985,1.054941343374423,1.0345638103933705,1.054002465272409,1.1569784149811817,0.9930402520116969,1.2362451755706814,1.1861733865326545,1.1259501994173495,1.1126246571458167,1.2168139257364228,1.2176814063602155,1.107884343187131,1.2575892792063592,1.309020287237381,1.3241904620264622,1.4091297375684637,1.3360025119264831,1.032686674209721,0.9813321691069972,1.119609346875596,1.2502425080927657,0.8421195528961534,1.0216053697311718,0.9871513894742451
necklace,1.0479644779331252,1.2393400344679253,1.1395673403113036,1.3272834300673086,1.1297042170240692,1.0733144445553267,0.9857983997649719,1.1486445964880603,0.887482494001322,1.207056525226695,0.8530318357766655,1.1420496301483678,0.5817951403536419,0.9151010833676452,1.0823887317362482,0.8995409851166591,1.148333949618483,1.1159253881251994,0.9082670864974889,0.3928691700444289,0.2511675606906083,0.4897515376908772,0.7668599152774305,0.8638172019900957,0.49408813259724826,0.42546099350540634,1.065190725553272,1.2706771148475648,1.174801735185414,1.3042294899753135,1.061527356721055,1.1819152023285198,1.3381872491839597,1.3565822399043963,1.3050517065916345,1.2061145322941795,1.1459943076487935,1.0163421302110562,1.2609120862678567,1.1960212134349657,1.0281675944491413,1.241645564560543,1.2117390825403764,1.2287284912094245,1.2492747303469638,1.1843202662843728,1.0528997437825933,1.291486693138989,1.061166033641873,1.2423074578947693,0.5396842526251845,1.1583582336381597,1.1132048495521631,0.8331417001155559,0.8262160304545911,0.5472461092590774,0.67468933313319,0.6414530218446484,0.7737804727444575,1.0498408208618333,0.9920117047730865,1.107466564959516,0.6743728530976535,0.6175083800151243,0.7837693764977248,0.5372729464506925,1.0821121234745061,1.0050179784190194,0.713340807662926,0.6472179427098824,0.4013596640797972,0.6200261492912843,0.3605919103941839,0.8540138791332756,0.3526945195213522,0.0,0.9164989832385066,0.7455070587563958,1.2912607105332115,0.5951071943276466,0.8990349923127966,0.8795921671773902,0.9975659479244786,1.1198452535921897,1.1825625770106625,1.1058559137919128,1.1909885057342264,1.0326406810083986,1.2371287746885506,1.3969113222019234,1.0239750031168489,1.347529786978661,1.0756151853769675,1.1084427967081114,1.1974108853108052,1.121288792567703,1.2171215850260422,1.0191372005822743,1.4020551934951104,1.2190707155751834,1.191444573629901,1.100156316061581,1.177896723481354,0.8348402987766559,0.9826640541627605,1.048905334839957,0.9986070630719992,1.0621153951639883,1.1671115259644886,1.1425421239700198,1.0720992272378391,1.1589491363447884,1.1754401289687069,1.173694163214598,1.2773102406869532,1.228990244399797,0.887043135668341,0.8235991816347811,1.0360773440296296,1.2501367676813975,0.898006614755896,0.9367730476680619,0.9012746017045756
banana,0.9889841487700536,1.2249273993347034,1.0201520659129595,1.203976060881436,1.123042180481161,1.0731239665092396,1.1399276940927974,1.0769454464432084,0.8768951489458213,0.9968571078054017,0.8507865789668424,1.0257109861405522,0.8189516076381005,1.2590827866389909,1.2346088612976995,1.2404965013201916,1.2582330363801117,1.261267892292895,0.988722828802238,0.9064570689872337,1.041328719927259,1.0112820864626577,0.8615956078310771,0.8489292204442838,0.9086219321329918,1.0908966510941844,1.3373950413758187,1.0229413109222985,1.1779038260831407,1.1024906579595286,0.7726081077666839,1.1960556865221004,1.177784707227434,1.2787654124876482,1.2420223153912606,1.2190792979633236,1.1850921047929575,1.1261459017853785,1.1304768448885418,1.1291405358591518,0.8136256667592816,1.229731799144988,1.347036557763535,1.283436409474346,1.0563262137953122,1.1472138534691072,1.063255825031106,1.34371832315957,1.0154521604578273,0.9706740134446225,0.5574259898643318,1.1502714191877876,1.015596094278023,0.7420888195568303,0.6130914048311207,0.6590972493685705,0.6877933871390229,0.7518974895132342,0.8847072687858792,0.7729254338898066,0.7678264878561065,0.7567963697025297,0.5949231933839404,0.5583420145173281,1.0178333602836969,0.9480226787734162,0.7417861579387786,0.9805322628022087,0.9521401785596574,0.5831578445316121,0.8786304073766281,0.7407480581737769,0.8628454844248908,1.2185407104274224,0.9283183503255094,0.9164989832385066,0.0,0.8685788903501517,0.9181120838372245,0.6773627667561084,1.121150406120726,0.7783530669263713,1.08277736737467,1.0208808301785919,1.1414691192145254,1.0905069788265378,1.0123921474591626,1.022449847820649,0.9028201371139406,1.0441826728645518,0.8976864471240427,0.9475806508119293,0.805964258858249,0.874464884945644,1.1085842317516887,1.165492954959359,0.8639302108715463,0.7564246704777648,1.0411906098290393,0.9831824055725324,0.9181097637501282,0.7081289088868783,1.1160937744170696,1.0363443233313299,1.3063991775211203,1.3352060619510393,1.0453504373778946,1.2920181180900112,1.3568054860145453,1.2927775084650075,1.2484164608541124,1.2144190062449103,1.3119318254070675,1.1256277521269156,1.1971303036681875,1.2247285742802925,1.3041075972636742,0.9356862564672734,1.2640220698032665,1.1736033198440852,0.7832950332207854,0.8344144461296963,0.8364471870854056
